SA2_MAINCODE_2016,C16_CFNC_1F1P_1000_1499,C16_CFNC_1F1P_1500_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000m,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_T,C16_CFNC_1E1A_N,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_299,C16_CFNC_1E1A_300_399,C16_CFNC_1E1A_400_499,C16_CFNC_1E1A_500_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_999,C16_CFNC_1E1A_1000_1499,C16_CFNC_1E1A_1500_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000m,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_T,C16_CFNC_1F1NW_N,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_299,C16_CFNC_1F1NW_300_399,C16_CFNC_1F1NW_400_499,C16_CFNC_1F1NW_500_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_999,C16_CFNC_1F1NW_1000_1499,C16_CFNC_1F1NW_1500_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000m,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_N,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_299,C16_CFNC_1P1NW_300_399,C16_CFNC_1P1NW_400_499,C16_CFNC_1P1NW_500_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_999,C16_CFNC_1P1NW_1000_1499,C16_CFNC_1P1NW_1500_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000_mr,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_N,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_299,C16_CFNC_1A1NW_300_399,C16_CFNC_1A1NW_400_499,C16_CFNC_1A1NW_500_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_999,C16_CFNC_1A1NW_1000_1499,C16_CFNC_1A1NW_1500_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000m,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_T,C16_CFNC_BA_N,C16_CFNC_BA_1_149,C16_CFNC_BA_150_299,C16_CFNC_BA_300_399,C16_CFNC_BA_400_499,C16_CFNC_BA_500_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_999,C16_CFNC_BA_1000_1499,C16_CFNC_BA_1500_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000m,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_N,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_299,C16_CFNC_BNW_300_399,C16_CFNC_BNW_400_499,C16_CFNC_BNW_500_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_999,C16_CFNC_BNW_1000_1499,C16_CFNC_BNW_1500_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000m,C16_CFNC_BNW_Ns,C16_CFNC_BNW_T,C16_CFNC_LFns_N,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_299,C16_CFNC_LFns_300_399,C16_CFNC_LFns_400_499,C16_CFNC_LFns_500_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_999,C16_CFNC_LFns_1000_1499,C16_CFNC_LFns_1500_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000mo,C16_CFNC_LFns_Ns,C16_CFNC_LFns_T,C16_CFNC_T_N,C16_CFNC_T_1_149,C16_CFNC_T_150_299,C16_CFNC_T_300_399,C16_CFNC_T_400_499,C16_CFNC_T_500_649,C16_CFNC_T_650_799,C16_CFNC_T_800_999,C16_CFNC_T_1000_1499,C16_CFNC_T_1500_1999,C16_CFNC_T_2000_2499,C16_CFNC_T_2500_2999,C16_CFNC_T_3000_3999,C16_CFNC_T_4000m,C16_CFNC_T_Ns,C16_CFNC_T_T,C16_CF_BFT_N,C16_CF_BFT_1_149,C16_CF_BFT_150_299,C16_CF_BFT_300_399,C16_CF_BFT_400_499,C16_CF_BFT_500_649,C16_CF_BFT_650_799,C16_CF_BFT_800_999,C16_CF_BFT_1000_1499,C16_CF_BFT_1500_1999,C16_CF_BFT_2000_2499,C16_CF_BFT_2500_2999,C16_CF_BFT_3000_3999,C16_CF_BFT_4000_mr,C16_CF_BFT_Ns,C16_CF_BFT_Tot,C16_CF_BPT_N,C16_CF_BPT_1_149,C16_CF_BPT_150_299,C16_CF_BPT_300_399,C16_CF_BPT_400_499,C16_CF_BPT_500_649,C16_CF_BPT_650_799,C16_CF_BPT_800_999,C16_CF_BPT_1000_1499,C16_CF_BPT_1500_1999,C16_CF_BPT_2000_2499,C16_CF_BPT_2500_2999,C16_CF_BPT_3000_3999,C16_CF_BPT_4000_mr,C16_CF_BPT_Ns,C16_CF_BPT_Tot,C16_CF_1F1P_N,C16_CF_1F1P_1_149,C16_CF_1F1P_150_299,C16_CF_1F1P_300_399,C16_CF_1F1P_400_499,C16_CF_1F1P_500_649,C16_CF_1F1P_650_799,C16_CF_1F1P_800_999,C16_CF_1F1P_1000_1499,C16_CF_1F1P_1500_1999,C16_CF_1F1P_2000_2499,C16_CF_1F1P_2500_2999,C16_CF_1F1P_3000_3999,C16_CF_1F1P_4000mo,C16_CF_1F1P_Ns,C16_CF_1F1P_T,C16_CF_1E1A_N,C16_CF_1E1A_1_149,C16_CF_1E1A_150_299,C16_CF_1E1A_300_399,C16_CF_1E1A_400_499,C16_CF_1E1A_500_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_999,C16_CF_1E1A_1000_1499,C16_CF_1E1A_1500_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000_mr,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot
601051033,21,14,12,15,18,7,0,103,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,3,3,11,17,8,6,6,9,0,73,0,0,0,0,3,3,6,3,17,13,4,3,6,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,11,4,24,16,47,19,10,3,3,0,3,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,60,3,0,0,3,22,8,46,31,119,82,80,58,81,49,66,646,0,0,0,0,0,0,0,0,4,6,13,17,31,41,4,115,0,0,0,0,0,0,0,0,8,7,3,4,7,12,3,46,0,0,0,0,0,0,0,0,17,20,38,37,49,52,9,209,0,0,0,0,0,0,0,0,3,0,3,3,7,4,3,26
601061034,30,44,37,7,6,3,3,135,0,0,0,0,0,0,0,0,5,7,6,5,0,0,0,24,0,0,0,0,0,0,3,8,23,19,14,0,3,0,0,83,0,0,0,5,3,7,7,10,17,8,0,0,0,0,0,61,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,7,3,27,27,102,36,51,10,4,0,0,0,9,296,0,0,0,0,0,0,4,0,0,0,0,0,0,0,50,58,6,4,6,8,38,37,124,76,173,115,114,40,35,7,71,855,0,0,0,0,0,0,0,0,8,14,21,24,26,10,15,118,0,0,0,0,0,0,0,6,29,12,13,4,5,0,8,72,0,0,0,0,0,0,0,0,38,59,54,29,15,10,19,226,0,0,0,0,0,0,0,0,11,11,13,0,3,0,3,45
601061035,38,36,27,13,7,5,0,141,0,0,0,0,0,0,0,0,4,3,3,6,0,0,0,21,0,0,0,0,0,0,3,14,31,12,13,3,0,4,5,90,0,3,0,0,8,5,17,16,19,13,5,5,0,0,6,84,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4,10,0,33,18,127,50,100,10,3,0,3,0,21,391,0,0,0,0,0,0,3,3,0,0,0,0,0,0,62,74,8,9,10,0,40,30,159,90,237,115,112,69,43,19,94,1045,0,0,0,0,0,0,0,0,11,26,37,33,31,24,19,169,0,0,0,0,0,0,0,8,9,6,0,6,3,0,0,33,0,0,0,0,0,0,0,4,51,97,77,47,39,17,34,362,0,0,0,0,0,0,0,0,7,9,11,7,5,4,0,48
602011036,17,9,9,6,3,0,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,24,0,0,0,0,0,5,5,4,7,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,3,22,3,14,0,0,0,0,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,3,5,8,11,30,14,61,36,25,13,6,7,13,246,0,0,0,0,0,0,0,0,0,3,3,0,4,3,5,26,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,16,17,4,6,3,3,54,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
602011037,24,14,18,3,0,5,3,66,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,4,15,6,4,3,0,0,0,39,0,0,3,0,4,3,7,3,8,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,17,4,55,11,28,7,0,0,0,3,5,142,0,0,0,0,0,0,0,4,3,0,0,0,0,0,26,31,0,0,3,0,21,14,65,38,97,49,54,16,20,18,43,431,0,0,0,0,0,0,0,0,7,6,14,11,13,0,7,54,0,0,0,0,0,0,0,0,10,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,25,25,32,25,13,3,11,140,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,16
602011038,16,13,18,5,9,17,0,87,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0,4,7,9,4,6,3,10,8,0,50,0,0,0,0,6,4,0,3,9,7,4,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,3,3,0,3,12,4,32,9,36,8,13,4,9,8,0,148,0,0,0,0,0,0,3,0,0,0,0,0,0,0,44,51,3,3,3,3,15,7,47,30,93,56,62,44,44,67,51,529,0,0,0,0,0,0,0,0,4,3,6,12,17,28,8,77,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,10,23,20,31,24,31,12,156,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,19
602011039,19,19,13,5,0,4,0,63,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,16,12,3,3,0,0,0,37,0,0,0,0,0,3,6,3,10,4,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5,4,0,0,10,11,77,22,31,11,0,0,0,0,7,184,0,0,0,0,0,0,3,0,0,0,0,0,0,0,22,27,5,7,5,3,12,14,93,46,103,60,45,33,10,8,33,473,0,0,0,0,0,0,0,3,3,6,28,18,27,12,7,110,0,0,0,0,0,0,0,0,3,5,9,0,0,3,3,34,0,0,0,0,0,0,0,0,28,45,40,45,11,14,12,206,0,0,0,0,0,0,0,0,3,3,0,4,5,3,3,24
602011040,18,14,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,0,0,0,0,0,20,0,0,0,0,3,7,4,3,5,0,0,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,17,3,39,7,11,0,0,0,0,0,13,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,4,0,3,0,24,14,55,16,56,32,21,0,0,3,25,260,0,0,0,0,0,0,0,0,3,3,10,3,3,0,9,34,0,0,0,0,0,0,0,0,6,3,0,0,0,0,6,24,0,0,0,0,0,0,3,5,18,10,13,6,3,0,11,65,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9
602011041,41,24,17,8,3,0,0,107,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,17,0,0,0,0,0,4,9,10,25,14,4,0,0,0,0,66,0,0,0,0,7,3,13,13,23,5,0,0,0,0,3,68,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,13,5,7,9,35,17,118,37,53,3,3,0,0,0,15,316,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40,42,13,5,10,8,44,31,157,79,173,92,62,33,14,7,66,787,0,0,0,0,0,0,0,0,8,20,26,25,26,4,6,119,0,0,0,0,0,0,3,0,12,10,3,0,4,0,0,36,0,0,0,0,0,0,0,0,51,61,31,19,14,5,4,203,0,0,0,0,0,0,0,0,3,5,15,3,3,0,3,34
602011042,18,8,10,0,6,7,0,56,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,12,0,0,0,0,0,0,0,3,10,6,0,0,5,3,0,29,0,0,0,0,0,0,4,14,16,0,0,0,3,3,3,48,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,4,52,24,49,13,6,0,5,4,4,189,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18,24,8,3,3,0,13,8,62,49,106,42,50,25,39,35,30,481,0,0,0,0,0,0,0,0,0,12,29,21,28,20,15,115,0,0,0,0,0,0,6,0,9,3,6,0,0,0,0,27,0,0,0,0,0,0,3,0,18,32,30,41,14,25,7,180,0,0,0,0,0,0,0,0,3,0,3,5,3,3,0,17
602011043,13,4,11,12,4,7,0,48,0,0,0,0,0,0,0,0,7,3,0,0,0,3,0,14,0,0,0,0,0,0,0,0,19,6,9,0,0,0,0,35,0,0,3,0,0,3,5,9,11,3,0,0,0,0,0,32,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,20,6,58,42,35,14,7,3,0,4,13,209,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20,25,6,0,8,3,17,11,72,55,97,44,40,31,21,24,36,463,0,0,0,0,0,0,0,0,0,7,23,18,24,13,12,100,0,0,0,0,0,0,0,0,0,5,3,4,0,4,3,18,0,0,0,0,0,0,0,3,19,38,36,20,18,16,13,157,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,16
602011044,18,17,23,13,7,0,3,88,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,13,0,0,0,0,3,0,4,3,16,12,8,7,0,4,0,51,0,0,3,0,0,4,12,8,19,3,0,0,0,0,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,22,6,105,42,58,6,5,0,0,0,6,267,0,0,0,0,0,0,3,0,3,0,0,0,0,0,43,50,4,3,8,3,26,17,131,63,155,68,83,43,27,14,61,707,0,0,0,0,0,0,0,0,6,12,27,26,43,21,22,160,0,0,0,0,0,0,0,0,9,7,5,0,0,0,0,32,0,0,0,0,0,0,4,7,38,66,62,57,30,22,24,297,0,0,0,0,0,0,0,0,6,5,3,3,3,0,0,27
602011045,16,13,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,5,12,3,3,0,0,0,0,0,25,0,0,0,3,0,5,15,12,8,0,0,0,0,0,0,37,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,22,3,54,5,19,0,0,0,0,0,14,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,6,0,0,3,23,11,76,32,58,27,19,9,0,0,33,289,0,0,0,0,0,0,0,0,0,0,16,11,0,0,0,28,0,0,0,0,0,0,0,3,9,0,0,0,3,0,0,21,0,0,0,0,0,0,0,0,11,14,7,4,0,0,10,47,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
602011046,30,25,20,12,7,13,0,116,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,14,0,0,0,0,0,0,3,5,23,9,12,3,3,3,3,63,0,0,3,0,0,6,13,6,10,5,6,5,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,11,3,0,0,34,9,94,33,48,20,8,8,3,6,8,276,0,0,0,0,0,0,3,0,3,0,0,0,0,0,39,48,12,4,3,3,35,16,115,58,141,82,97,54,30,36,58,724,0,0,0,0,0,0,0,0,5,8,22,15,25,14,19,110,0,0,0,0,0,0,0,0,5,7,9,3,0,3,4,37,0,0,0,0,0,0,3,0,33,52,63,42,34,37,14,277,0,0,0,0,0,0,0,0,5,6,9,5,7,3,3,48
602011047,17,26,18,11,10,0,0,74,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,10,0,0,0,0,0,3,3,9,12,5,3,3,0,0,0,38,0,0,0,0,4,4,0,9,8,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,0,0,0,13,5,35,12,24,3,0,0,0,3,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,3,0,0,0,21,17,41,35,81,63,56,30,38,11,27,411,0,0,0,0,0,0,0,0,3,11,10,16,13,10,3,62,0,0,0,0,0,0,0,0,9,3,5,0,0,0,0,17,0,0,0,0,0,0,0,0,22,29,25,19,9,3,6,111,0,0,0,0,0,0,0,0,9,7,3,5,3,0,0,29
602011048,23,26,24,9,0,0,3,89,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,7,5,3,3,0,0,0,0,23,0,0,0,0,8,3,3,8,7,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,24,8,88,25,34,9,0,0,0,0,12,205,0,0,0,0,0,0,3,0,0,0,0,0,0,0,24,29,3,3,3,0,28,13,107,40,97,72,65,34,8,6,47,524,0,0,0,0,0,0,0,0,4,13,14,13,18,6,14,84,0,0,0,0,0,0,0,0,10,9,3,3,0,0,0,33,0,0,0,0,0,0,0,3,27,45,47,21,14,5,16,181,0,0,0,0,0,0,0,0,6,11,0,8,4,0,0,27
602011049,9,23,20,5,7,5,0,72,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,7,0,13,4,7,3,0,3,0,47,0,0,0,0,3,0,7,5,10,8,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,4,3,4,0,12,10,43,27,39,9,6,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,4,3,3,0,16,10,54,43,100,69,65,40,30,24,40,509,0,0,0,0,0,0,0,0,3,12,13,19,17,17,6,89,0,0,0,0,0,0,4,0,8,3,7,4,3,3,0,28,0,0,0,0,0,0,0,0,21,34,37,40,30,16,10,195,0,0,0,0,0,0,0,3,0,6,5,7,3,3,3,27
602011050,17,21,6,3,0,0,0,56,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,3,6,14,4,0,0,0,0,0,30,0,0,0,0,3,3,6,6,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,20,11,35,8,21,0,0,0,0,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,4,3,3,0,21,15,45,31,68,46,41,13,6,3,14,322,0,0,0,0,0,0,0,0,3,7,14,12,11,0,5,52,0,0,0,0,0,0,0,3,8,4,8,0,0,0,0,16,0,0,0,0,0,0,0,3,24,27,28,15,11,4,9,112,0,0,0,0,0,0,0,3,3,6,7,0,0,4,0,21
602011051,11,28,9,7,7,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,17,12,5,4,3,3,0,47,0,0,0,0,0,3,3,11,6,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,10,4,42,10,25,3,0,3,0,0,9,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,0,0,0,0,15,10,55,31,81,67,44,33,25,17,39,411,0,0,0,0,0,0,0,0,6,12,21,12,27,17,10,91,0,0,0,0,0,0,0,0,9,7,3,0,0,0,3,21,0,0,0,0,0,0,3,0,17,42,33,32,23,9,5,170,0,0,0,0,0,0,0,0,0,0,10,4,3,0,0,22
602011052,26,17,23,6,0,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,3,15,6,4,7,0,0,0,41,0,0,0,0,3,7,13,6,9,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,22,3,75,28,42,3,6,0,6,3,7,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,0,3,3,0,32,14,95,48,121,67,63,28,20,22,40,558,0,0,0,0,0,0,0,0,4,14,14,30,20,12,14,106,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,15,0,0,0,0,0,0,0,3,29,53,39,31,33,22,10,218,0,0,0,0,0,0,0,0,3,6,8,6,4,0,0,30
602021053,16,13,12,0,3,0,0,49,0,0,0,0,0,0,0,4,3,3,0,3,0,0,0,18,0,0,0,0,0,4,0,5,15,14,0,0,0,0,3,46,0,0,0,0,3,4,12,13,8,7,0,0,0,0,0,61,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,3,28,13,123,36,55,3,0,3,0,5,14,290,0,0,0,0,0,0,4,3,0,0,0,0,0,0,32,36,5,3,8,3,38,27,150,76,129,42,26,18,7,7,53,590,0,0,0,0,0,0,0,3,3,7,4,5,3,3,3,41,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,14,17,9,6,3,3,6,65,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,14
602021054,30,21,21,8,0,0,0,94,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,10,0,0,0,0,0,7,4,5,10,10,3,0,3,0,4,38,0,0,3,0,3,7,14,5,18,6,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,11,5,3,3,0,34,15,124,21,38,9,3,3,4,0,12,288,0,0,0,0,0,4,5,0,6,0,0,0,0,0,39,61,8,3,7,3,51,33,170,52,138,74,54,26,21,3,65,713,0,0,0,0,4,0,0,4,7,9,8,11,12,6,11,68,0,0,0,0,3,0,3,6,11,3,6,0,0,0,0,34,0,0,0,0,0,0,3,14,31,46,34,17,12,7,8,169,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,22
602021055,29,28,15,10,10,3,0,98,0,0,0,0,0,0,0,0,3,0,5,3,4,0,0,13,0,0,0,0,0,3,5,7,17,17,9,8,5,0,4,77,0,0,0,0,3,8,13,17,18,9,8,3,8,0,3,82,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,5,3,0,33,12,114,44,66,10,3,3,0,3,15,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,61,9,7,4,0,41,20,142,93,155,96,66,50,43,19,78,825,0,0,0,0,0,0,0,7,3,9,26,18,29,16,11,120,0,0,0,0,0,0,3,3,9,12,6,0,3,0,3,32,0,0,0,0,0,0,3,4,29,50,36,28,17,11,14,187,0,0,0,0,0,0,0,0,6,12,9,3,3,0,3,43
602021056,12,24,22,3,0,3,0,64,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,13,0,0,0,0,0,0,3,4,8,4,4,0,0,0,0,25,0,0,0,0,3,4,3,8,7,0,0,0,0,0,0,27,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,5,0,18,3,48,16,18,0,0,0,0,0,9,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,0,4,4,0,20,6,62,35,54,62,56,25,19,9,30,391,0,0,0,0,0,0,0,0,3,9,24,15,10,7,6,77,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,12,0,0,0,0,0,0,0,3,25,44,37,28,11,3,12,169,0,0,0,0,0,0,0,0,0,5,8,3,4,0,4,27
602021057,20,17,14,9,4,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,3,0,0,0,4,8,21,3,0,0,0,0,4,53,0,0,0,0,3,11,13,9,9,0,0,3,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,0,3,21,10,89,27,32,4,0,0,0,0,12,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,8,5,7,0,25,22,112,55,117,48,44,34,14,10,41,545,0,0,0,0,0,0,3,4,8,3,15,15,8,6,7,74,0,0,0,0,0,0,0,0,10,7,0,0,0,0,4,21,0,0,0,0,0,0,0,5,22,37,22,18,12,3,15,136,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,17
602031058,19,15,7,7,9,6,3,83,0,0,0,0,0,0,3,0,4,0,6,0,0,0,0,13,0,0,0,0,0,3,3,6,17,15,11,0,3,0,0,63,0,0,0,0,3,9,9,5,17,3,0,3,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,3,17,12,47,21,36,4,4,0,0,0,9,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,8,0,4,3,22,22,69,43,110,68,58,39,23,11,47,531,0,0,0,0,0,0,0,0,9,10,18,15,15,11,9,90,0,0,0,0,0,0,0,3,11,7,0,3,0,3,0,27,0,0,0,0,0,0,3,8,18,29,30,27,14,11,13,163,0,0,0,0,0,0,0,3,0,3,4,3,3,0,0,16
