SA2_MAINCODE_2016,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T,C16_SH_0b_NPFH_2,C16_SH_0b_NPFH_3,C16_SH_0b_NPFH_4,C16_SH_0b_NPFH_5,C16_SH_0b_NPFH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5
601061034,191,64,19,1047,117,103,118,65,47,457,18,7,0,0,0,23,928,448,338,136,71,1928,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,3,0,0,0,0,3,941,456,339,138,71,1943,0,0,0,0,0,3,32,4,4,0,0,36,261,62,19,5,0,348,490,236,200,66,20,1019,158,96,139,72,44,511,20,3,6,4,3,41,970,404,371,141
601061035,216,64,19,1208,174,115,155,107,44,595,9,5,0,0,0,19,985,433,390,174,64,2050,0,0,0,0,0,0,0,0,0,0,0,0,37,12,3,0,0,56,12,8,4,3,0,28,3,3,0,0,0,4,3,0,0,0,0,3,61,22,7,5,0,97,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,21,4,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,25,10,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,12,3,0,0,0,0,4,1076,469,406,183,64,2198,4,0,0,0,0,3,14,0,0,0,0,15,184,34,15,4,3,244,704,329,221,62,20,1341,213,143,159,103,60,669,17,8,4,3,0,31,1135,514,405,173
602011036,66,22,21,362,29,16,23,22,14,94,7,0,0,0,0,11,307,127,100,48,30,614,0,0,0,0,0,0,8,3,0,0,0,15,19,3,0,0,0,24,3,8,0,3,0,12,0,0,0,0,0,4,0,0,0,0,0,0,36,13,3,3,0,56,0,0,0,0,0,0,0,0,0,0,0,3,18,4,0,0,0,24,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,4,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,363,150,110,49,32,696,0,0,0,0,0,0,4,0,0,0,0,5,89,15,7,3,3,110,164,102,63,17,7,345,21,23,23,12,8,89,6,0,0,0,0,4,276,141,96,31
602011037,111,33,16,597,51,37,68,28,19,202,8,0,0,0,0,7,462,209,184,64,31,961,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,17,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,3,4,0,0,26,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,216,188,65,31,1003,0,0,0,0,0,0,3,0,0,0,0,3,96,21,6,0,0,124,302,141,113,27,11,594,91,55,62,36,16,260,7,0,4,0,0,14,492,222,190,59
602011038,100,27,4,431,93,54,102,46,18,315,3,4,0,0,0,10,421,178,203,70,26,902,0,0,0,0,0,0,7,0,0,0,0,7,52,7,3,0,0,60,24,21,5,0,0,51,6,4,3,0,3,24,3,0,0,0,0,3,96,36,10,3,3,142,0,0,0,0,0,0,17,7,0,0,0,28,59,8,0,0,0,67,23,0,4,4,0,29,0,0,0,0,0,4,0,0,0,0,0,3,102,17,7,4,0,131,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,8,3,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,19,6,0,0,0,26,0,0,0,0,0,0,640,235,223,79,33,1206,0,0,0,0,0,0,4,0,0,0,0,4,97,9,14,0,0,116,179,79,66,16,10,347,92,44,77,43,10,271,0,3,3,0,0,8,377,139,157,61
602011039,119,31,4,487,124,73,124,70,39,425,3,0,0,0,0,5,407,173,254,96,43,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,0,0,24,3,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,19,4,5,3,0,32,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,428,179,260,97,44,1018,0,0,0,0,0,0,3,0,0,0,0,3,64,4,3,3,0,75,273,103,88,26,4,494,139,100,140,72,32,481,8,0,3,0,0,12,494,208,232,95
602011040,87,33,28,475,20,18,30,20,27,113,7,0,0,0,0,3,342,172,126,68,56,765,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,33,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,33,5,0,0,0,41,0,0,0,0,0,0,3,0,0,0,0,3,12,9,0,0,0,17,5,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,13,5,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,395,190,137,67,56,845,0,0,0,0,0,0,3,0,0,0,0,3,96,43,11,8,3,152,174,115,92,29,30,445,19,24,26,16,30,112,8,0,0,0,0,11,292,180,134,50
602011041,262,97,43,1366,121,74,105,54,44,398,13,3,0,4,0,24,852,440,379,153,89,1915,0,0,0,0,0,0,4,0,0,0,0,3,68,12,3,3,0,85,5,5,4,4,0,22,0,0,0,0,0,0,5,0,0,0,0,5,78,19,6,5,0,110,0,0,0,0,0,0,8,0,0,0,0,16,37,7,5,0,0,51,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,55,14,6,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,986,473,399,164,90,2112,0,0,0,0,0,0,4,0,0,0,0,6,99,21,10,0,0,129,625,286,253,96,38,1298,118,86,117,55,53,428,15,0,0,6,5,33,859,398,385,154
602011042,147,38,5,661,113,55,99,54,24,349,4,3,3,0,0,8,505,246,256,92,33,1128,0,0,0,0,0,0,9,0,0,0,0,9,15,0,0,0,0,18,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,45,11,0,0,0,56,8,6,9,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,53,17,4,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,592,259,266,92,38,1241,0,0,0,0,0,0,4,0,0,0,0,6,89,16,3,0,0,103,281,177,134,34,9,621,108,61,122,66,23,384,7,0,0,3,0,6,483,252,257,100
602011043,99,15,7,529,117,78,108,57,23,382,0,0,0,0,0,3,488,186,205,74,25,977,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,24,3,3,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,31,7,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,186,207,75,25,1016,4,0,0,0,0,4,0,0,0,0,0,4,42,8,5,0,0,51,282,104,54,15,0,462,136,94,117,60,23,432,4,7,0,0,0,6,460,212,178,79
602011044,190,36,8,840,168,132,209,93,34,642,8,0,4,0,0,9,664,350,402,128,45,1589,0,0,0,0,0,0,0,0,0,0,0,0,58,7,0,0,0,68,5,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,66,15,3,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,47,3,3,0,0,50,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,50,5,3,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,372,412,128,45,1735,0,0,0,0,0,0,4,3,0,0,0,10,83,14,4,0,0,98,400,206,161,31,5,802,202,147,191,74,29,638,5,3,3,3,0,16,692,373,360,105
602011045,133,75,33,758,27,15,24,19,9,87,3,0,3,3,0,13,401,241,163,95,41,941,0,0,0,0,0,0,0,0,0,0,0,0,20,10,3,0,0,32,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,11,7,0,0,38,0,0,0,0,0,0,4,0,0,0,0,4,14,6,3,0,0,21,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,25,7,5,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,256,173,97,48,1018,0,0,0,0,0,0,4,0,0,0,0,4,33,9,0,0,0,48,291,188,122,62,20,682,31,20,19,7,8,80,3,0,3,4,0,18,358,216,145,74
602011046,153,46,8,769,208,125,190,118,44,693,3,3,0,0,0,8,711,295,350,164,52,1569,0,0,0,0,0,0,9,0,0,0,0,5,45,9,3,0,0,54,3,5,0,0,0,8,0,0,3,0,0,3,0,0,0,0,0,0,54,10,9,0,0,78,0,0,0,0,0,0,4,0,0,0,0,4,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,315,359,170,52,1666,0,0,0,0,0,0,3,0,0,0,0,4,129,21,7,3,0,159,383,158,152,35,20,744,262,145,190,106,47,754,13,4,0,0,3,17,787,329,358,149
602011047,109,22,3,497,48,32,50,26,20,174,5,0,0,3,0,6,431,211,173,56,22,889,0,0,0,0,0,0,9,0,0,0,0,9,28,3,0,0,0,32,12,3,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,49,8,7,0,0,62,0,0,0,0,0,0,31,0,0,0,0,28,46,3,0,0,0,49,3,3,0,0,0,8,3,3,0,0,0,8,6,0,0,0,0,8,88,6,3,5,0,97,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,574,230,182,61,22,1062,0,0,0,0,0,0,8,0,0,0,0,8,133,30,12,3,0,175,218,131,102,23,14,485,36,43,40,15,18,158,4,6,0,0,0,9,394,216,153,47
602011048,169,38,15,782,74,46,62,57,17,253,3,3,0,0,0,11,531,256,235,95,35,1161,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,28,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,28,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,270,236,95,35,1226,0,0,0,0,0,0,0,0,0,0,0,0,52,8,4,0,0,67,373,183,145,34,9,745,82,63,73,43,22,284,3,0,3,0,0,6,521,257,219,75
602011049,138,42,12,676,127,86,111,59,31,416,6,0,0,0,0,13,586,241,256,97,43,1222,0,0,0,0,0,0,7,0,0,0,0,8,14,6,0,0,0,20,3,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,27,7,0,0,0,39,0,0,0,0,0,0,3,0,0,0,0,3,15,3,0,0,0,20,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,27,3,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,258,256,103,44,1289,0,0,0,0,0,0,3,0,0,0,0,4,86,15,8,0,0,106,308,127,132,33,12,608,137,76,116,52,25,411,4,3,4,0,0,15,541,218,253,85
602011050,127,59,18,598,59,29,43,28,15,174,4,3,3,0,0,11,394,193,178,85,27,870,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,12,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,5,0,0,13,415,200,189,86,27,922,0,0,0,0,0,0,4,0,0,0,0,3,51,22,9,0,0,79,274,135,114,36,13,567,60,32,47,23,17,179,3,4,3,0,0,8,392,188,174,62
602011051,116,26,0,534,101,75,83,52,18,331,5,3,0,0,0,5,441,236,210,72,23,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,42,4,0,0,0,48,7,5,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,54,11,4,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,507,246,213,76,24,1062,0,0,0,0,0,0,7,0,0,0,0,7,79,17,10,3,0,107,253,132,100,24,5,513,109,62,101,50,19,337,3,3,3,3,0,9,446,212,216,81
602011052,151,23,3,688,100,77,136,71,17,404,6,3,0,0,0,7,497,259,293,93,20,1164,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,14,4,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,14,4,4,0,0,27,0,0,0,0,0,0,3,0,0,0,0,3,41,11,0,0,0,48,33,0,0,0,0,32,0,3,0,0,0,3,3,0,0,0,0,3,77,10,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,587,278,296,93,20,1287,0,0,0,0,0,0,3,0,0,0,0,4,53,10,11,0,0,74,391,142,126,25,9,694,129,65,127,67,15,402,12,0,0,0,0,10,590,214,268,99
602021053,91,22,12,633,69,32,52,36,8,196,7,3,0,0,0,12,605,201,159,62,27,1046,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,15,0,0,0,0,0,0,631,203,159,62,27,1076,0,0,0,0,0,0,17,0,0,0,0,21,129,26,8,0,0,161,371,101,78,23,15,591,90,50,34,29,8,211,11,4,0,0,0,19,619,179,120,53
602021054,153,64,17,850,147,60,82,73,48,410,10,7,3,0,0,19,783,262,255,136,61,1508,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,5,805,271,258,134,61,1533,0,0,0,0,0,0,21,3,0,0,0,27,154,29,11,3,0,195,431,143,135,55,10,783,159,79,88,55,45,416,12,0,5,0,0,25,783,250,240,122
602021055,143,33,9,797,197,101,137,75,36,554,12,3,0,0,0,17,856,284,298,114,51,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,856,287,298,110,51,1613,3,0,0,0,0,3,19,3,3,0,0,20,167,25,13,3,0,211,463,146,127,37,7,781,218,96,135,78,36,565,14,3,0,0,0,24,882,278,277,119
602021056,105,29,5,509,72,56,81,55,17,287,0,0,0,0,0,0,371,181,190,89,23,859,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,185,192,89,23,893,0,0,0,0,0,0,4,0,0,0,0,5,46,11,3,0,0,65,251,113,98,20,9,488,98,49,74,31,27,277,3,0,0,0,0,4,401,180,171,57
602021057,93,26,10,576,109,50,65,46,28,290,7,4,0,0,0,11,519,204,166,78,36,1007,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,26,9,12,10,0,61,10,11,7,4,0,35,0,0,0,0,0,0,46,25,19,15,3,107,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,13,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,583,239,186,94,42,1132,0,0,0,0,0,0,10,0,0,0,0,10,104,25,8,0,0,137,349,86,114,27,8,593,112,70,78,54,26,337,11,0,0,0,0,12,588,181,197,85
602031058,116,36,8,589,153,62,100,63,14,397,7,0,0,0,0,7,549,224,225,101,25,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,224,228,101,25,1124,0,0,0,0,0,3,15,0,4,0,0,14,79,12,13,5,3,110,298,124,105,28,8,564,154,76,79,51,24,392,5,4,3,0,4,13,555,219,196,86
