SA2_MAINCODE_2016,C06_N_in_CF_1C,C06_N_in_CF_2C,C06_N_in_CF_3C,C06_N_in_Cou_fa_4mor_c,C06_N_in_CF_T,C06_1_149_CF_1C,C06_1_149_CF_2C,C06_1_149_CF_3C,C06_1_149_CF_4mC,C06_1_149_CF_T,C06_150_299_CF_1C,C06_150_299_CF_2C,C06_150_299_CF_3C,C06_150_299_CF_4mC,C06_150_299_CF_T,C06_300_399_CF_1C,C06_300_399_CF_2C,C06_300_399_CF_3C,C06_300_399_CF_4mC,C06_300_399_CF_T,C06_400_499_CF_1C,C06_400_499_CF_2C,C06_400_499_CF_3C,C06_400_499_CF_4mC,C06_400_499_CF_T,C06_500_649_CF_1C,C06_500_649_CF_2C,C06_500_649_CF_3C,C06_500_649_CF_4mC,C06_500_649_CF_T,C06_650_799_CF_1C,C06_650_799_CF_2C,C06_650_799_CF_3C,C06_650_799_CF_4mC,C06_650_799_CF_T,C06_800_999_CF_1C,C06_800_999_CF_2C,C06_800_999_CF_3C,C06_800_999_CF_4mC,C06_800_999_CF_T,C06_1000_1499_CF_1C,C06_1000_1499_CF_2C,C06_1000_1499_CF_3C,C06_1000_1499_CF_4mC,C06_1000_1499_CF_T,C06_1500_1999_CF_1C,C06_1500_1999_CF_2C,C06_1500_1999_CF_3C,C06_1500_1999_CF_4mC,C06_1500_1999_CF_T,C06_2000_2499_CF_1C,C06_2000_2499_CF_2C,C06_2000_2499_CF_3C,C06_2000_2499_CF_4mC,C06_2000_2499_CF_T,C06_2500_2999_CF_1C,C06_2500_2999_CF_2C,C06_2500_2999_CF_3C,C06_2500_2999_CF_4mC,C06_2500_2999_CF_T,C06_3000_3999_CF_1C,C06_3000_3999_CF_2C,C06_3000_3999_CF_3C,C06_3000_3999_CF_4mC,C06_3000_3999_CF_T,C06_4000m_CF_1C,C06_4000m_CF_2C,C06_4000m_CF_3C,C06_4000m_Cou_fa_4mo_ch,C06_4000m_CF_T,C06_Par_inc_st_CF_1C,C06_Par_inc_st_CF_2C,C06_Par_inc_st_CF_3C,C06_Par_inc_st_CF_4mC,C06_Par_inc_st_CF_T,C06_All_inc_ns_CF_1Ch,C06_All_inc_ns_CF_2C,C06_All_inc_ns_CF_3C,C06_All_inc_ns_CF_4mC,C06_All_inc_ns_CF_T,C06_Tot_CF_1C,C06_Tot_CF_2C,C06_Tot_CF_3C,C06_Tot_CF_4mC,C06_Tot_CF_T,C11_N_in_CF_1C,C11_N_in_CF_2C,C11_N_in_CF_3C,C11_N_in_Cou_fa_4mor_c,C11_N_in_CF_T,C11_1_149_CF_1C,C11_1_149_CF_2C,C11_1_149_CF_3C,C11_1_149_CF_4mC,C11_1_149_CF_T,C11_150_299_CF_1C,C11_150_299_CF_2C,C11_150_299_CF_3C,C11_150_299_CF_4mC,C11_150_299_CF_T,C11_300_399_CF_1C,C11_300_399_CF_2C,C11_300_399_CF_3C,C11_300_399_CF_4mC,C11_300_399_CF_T,C11_400_499_CF_1C,C11_400_499_CF_2C,C11_400_499_CF_3C,C11_400_499_CF_4mC,C11_400_499_CF_T,C11_500_649_CF_1C,C11_500_649_CF_2C,C11_500_649_CF_3C,C11_500_649_CF_4mC,C11_500_649_CF_T,C11_650_799_CF_1C,C11_650_799_CF_2C,C11_650_799_CF_3C,C11_650_799_CF_4mC,C11_650_799_CF_T,C11_800_999_CF_1C,C11_800_999_CF_2C,C11_800_999_CF_3C,C11_800_999_CF_4mC,C11_800_999_CF_T,C11_1000_1499_CF_1C,C11_1000_1499_CF_2C,C11_1000_1499_CF_3C,C11_1000_1499_CF_4mC,C11_1000_1499_CF_T,C11_1500_1999_CF_1C,C11_1500_1999_CF_2C,C11_1500_1999_CF_3C,C11_1500_1999_CF_4mC,C11_1500_1999_CF_T,C11_2000_2499_CF_1C,C11_2000_2499_CF_2C,C11_2000_2499_CF_3C,C11_2000_2499_CF_4mC,C11_2000_2499_CF_T,C11_2500_2999_CF_1C,C11_2500_2999_CF_2C,C11_2500_2999_CF_3C,C11_2500_2999_CF_4mC,C11_2500_2999_CF_T,C11_3000_3999_CF_1C,C11_3000_3999_CF_2C,C11_3000_3999_CF_3C,C11_3000_3999_CF_4mC,C11_3000_3999_CF_T,C11_4000m_CF_1C,C11_4000m_CF_2C,C11_4000m_CF_3C,C11_4000m_Cou_fa_4mo_ch,C11_4000m_CF_T,C11_Par_inc_st_CF_1C,C11_Par_inc_st_CF_2C,C11_Par_inc_st_CF_3C,C11_Par_inc_st_CF_4mC,C11_Par_inc_st_CF_T,C11_All_inc_ns_CF_1Ch,C11_All_inc_ns_CF_2C,C11_All_inc_ns_CF_3C,C11_All_inc_ns_CF_4mC,C11_All_inc_ns_CF_T,C11_Tot_CF_1C,C11_Tot_CF_2C,C11_Tot_CF_3C,C11_Tot_CF_4mC,C11_Tot_CF_T,C16_N_in_CF_1C,C16_N_in_CF_2C,C16_N_in_CF_3C,C16_N_in_Cou_fa_4mor_c,C16_N_in_CF_T,C16_1_149_CF_1C,C16_1_149_CF_2C,C16_1_149_CF_3C,C16_1_149_CF_4mC,C16_1_149_CF_T,C16_150_299_CF_1C,C16_150_299_CF_2C,C16_150_299_CF_3C,C16_150_299_CF_4mC,C16_150_299_CF_T,C16_300_399_CF_1C,C16_300_399_CF_2C,C16_300_399_CF_3C,C16_300_399_CF_4mC,C16_300_399_CF_T,C16_400_499_CF_1C,C16_400_499_CF_2C,C16_400_499_CF_3C,C16_400_499_CF_4mC,C16_400_499_CF_T,C16_500_649_CF_1C,C16_500_649_CF_2C,C16_500_649_CF_3C,C16_500_649_CF_4mC,C16_500_649_CF_T
507051185,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,3,0,3,3,6,3,0,16,7,3,4,0,19,15,19,10,0,44,78,112,34,18,252,67,95,39,14,212,45,61,22,6,133,32,57,14,11,112,30,23,18,0,68,3,6,7,3,22,60,69,37,18,184,8,4,5,0,13,349,467,197,75,1084,7,7,0,0,12,0,0,3,0,7,4,0,0,0,3,3,0,4,3,10,0,0,3,0,8,4,4,0,0,14,9,3,0,0,19,15,17,10,4,48,88,123,57,17,285,131,198,61,28,427,120,176,60,28,381,125,205,80,25,430,113,157,61,25,357,41,44,27,12,121,125,176,64,25,393,6,12,4,5,26,792,1141,431,175,2543,5,11,0,3,22,3,3,0,0,6,3,0,0,0,5,0,0,0,0,5,9,10,0,0,17,14,12,3,8,28
507051186,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,3,0,0,0,3,12,4,3,4,22,16,17,4,0,36,31,19,8,0,55,28,25,7,8,72,100,108,42,17,262,58,62,20,5,147,16,35,21,3,78,17,20,5,0,41,10,10,4,0,19,5,0,0,0,8,64,60,19,9,154,3,8,0,0,13,361,373,133,59,925,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,3,0,0,0,5,0,3,0,0,8,10,6,5,0,20,9,4,0,3,21,27,14,8,3,51,75,62,24,16,170,56,63,29,7,159,36,45,15,7,101,32,31,14,6,89,24,19,11,7,57,8,12,0,5,18,60,52,23,14,155,10,4,4,0,14,362,314,140,67,883,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,3,0,0,4,5,3,0,3,12,9,5,5,0,10
507051187,0,0,0,0,5,0,3,0,0,4,0,3,0,0,7,3,0,0,0,3,7,7,4,0,15,8,20,7,3,40,25,16,13,7,56,39,50,14,5,113,134,251,111,40,532,85,162,78,19,343,53,91,30,16,187,37,72,29,9,148,15,23,16,4,56,8,5,3,5,21,95,136,67,31,339,6,11,5,6,27,521,855,379,142,1899,0,0,0,0,3,0,0,0,0,0,3,3,0,0,4,0,0,0,0,4,0,3,3,0,4,12,14,3,3,25,9,7,3,0,20,20,27,5,3,57,92,100,59,26,279,104,136,61,32,334,64,117,33,27,232,82,135,58,12,294,90,125,39,7,258,25,45,13,7,95,113,184,89,38,422,15,3,3,0,25,619,893,385,151,2049,5,0,0,0,11,0,0,0,0,3,3,0,3,0,6,3,0,0,0,3,3,0,0,0,3,5,4,5,0,16
507051188,0,3,0,0,3,4,0,3,0,6,3,0,0,0,3,0,4,0,0,5,7,10,0,0,16,24,11,3,0,42,21,15,8,4,46,47,31,9,0,88,118,99,31,20,271,69,60,22,16,169,44,42,12,3,94,26,35,21,0,83,26,12,13,3,52,3,7,3,0,15,84,79,36,16,218,4,9,0,3,20,487,418,161,64,1128,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,4,0,0,8,8,0,3,0,13,20,15,8,3,34,29,23,4,3,60,73,66,28,4,168,74,82,21,9,184,57,64,19,6,144,56,70,22,9,165,56,51,24,9,129,23,21,13,0,57,105,96,44,8,251,3,3,0,0,9,518,499,177,57,1244,0,0,0,0,6,3,0,0,0,3,4,3,0,0,8,0,0,0,0,0,3,0,0,0,4,5,3,0,0,13
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,3,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,8,3,5,0,20,12,11,5,0,30,18,15,8,5,48,87,103,30,15,231,66,83,28,10,188,42,45,15,9,115,38,39,10,9,98,21,18,9,3,50,6,0,0,0,12,67,74,30,8,180,7,5,0,0,16,379,416,153,57,1002,4,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,4,0,0,12,11,5,3,3,16,21,11,5,0,44,56,52,17,6,135,56,80,26,9,172,63,57,19,6,147,57,71,28,6,169,61,67,22,12,161,31,26,7,0,67,88,99,25,12,221,3,5,0,0,8,453,481,163,60,1162,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,8,3,0,0,14
507051191,6,6,3,0,13,3,3,0,0,7,3,0,0,0,4,0,3,0,0,4,5,0,0,0,10,17,5,13,0,36,11,12,3,3,36,13,35,10,0,63,116,199,72,16,407,77,157,60,19,317,66,70,26,9,173,53,64,27,10,154,18,27,14,0,62,0,7,3,0,14,78,119,59,18,278,12,11,0,0,23,474,721,309,96,1591,0,0,3,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,7,0,0,8,4,11,4,0,26,14,22,6,7,49,72,97,48,9,226,96,188,70,20,382,106,171,54,20,343,92,234,90,27,450,134,200,69,12,410,35,73,30,11,147,135,231,88,42,494,8,8,0,3,16,708,1238,467,157,2566,5,5,0,0,13,0,0,0,0,6,0,7,0,0,7,0,0,0,0,4,6,4,0,0,8,9,6,3,0,21
507051192,0,3,0,0,4,4,0,4,0,5,0,0,0,0,0,0,3,3,0,3,3,7,4,0,12,14,18,0,3,40,18,18,11,3,47,32,47,14,4,93,95,136,59,34,321,90,115,40,19,269,46,58,19,7,135,46,50,21,3,120,21,18,12,3,61,4,7,0,0,15,62,115,55,18,258,6,12,0,4,23,445,615,244,103,1410,0,4,0,0,3,3,0,0,0,4,0,3,0,0,5,3,0,0,0,3,4,0,0,0,7,4,8,5,0,13,11,3,4,0,21,9,12,9,5,34,67,87,37,24,203,91,87,51,13,245,53,78,35,13,174,69,88,32,13,201,69,89,33,7,191,23,31,8,4,65,104,123,50,21,305,3,6,0,0,17,517,622,252,106,1492,5,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,10,3,0,0,17,8,4,0,0,17
507051193,0,3,0,0,5,4,0,0,0,5,0,0,0,0,4,0,0,0,0,3,9,3,0,3,9,14,15,11,8,44,24,16,3,0,42,24,34,16,8,81,139,141,83,31,395,81,105,55,23,268,55,56,20,11,139,24,36,14,4,76,9,28,13,6,50,7,0,6,0,10,65,91,57,24,238,0,7,3,3,15,443,544,277,123,1390,0,3,0,0,5,0,4,0,0,3,0,0,0,0,0,0,0,0,0,6,3,3,0,0,9,5,3,4,0,13,13,6,6,3,24,17,23,8,9,58,91,85,37,15,229,73,120,46,8,243,58,73,25,12,158,52,78,29,18,173,52,70,25,7,150,13,22,15,0,52,82,98,46,17,237,7,7,7,0,19,474,589,224,86,1378,5,0,0,0,4,0,0,0,0,0,6,3,0,0,9,3,0,0,0,4,3,0,3,0,12,7,4,4,0,9
509011225,0,0,0,0,0,7,0,0,0,3,4,4,0,0,11,3,6,0,0,5,11,4,0,0,14,29,14,9,0,49,19,25,10,5,62,51,41,16,5,117,115,143,52,19,338,55,79,42,11,189,49,36,12,12,105,16,32,8,3,60,7,20,4,3,37,10,5,3,0,19,62,65,43,13,184,5,8,3,0,16,437,478,210,85,1215,3,3,0,0,12,0,0,0,0,0,6,0,0,0,6,0,4,0,0,4,0,3,0,0,4,16,9,3,3,32,25,13,3,0,44,30,20,4,0,53,88,85,43,26,243,68,103,41,19,234,58,59,20,9,148,32,42,18,9,101,38,62,16,5,119,12,22,8,5,43,66,78,28,12,182,11,6,7,0,17,469,505,190,87,1243,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10,0,7,3,0,7
509011226,3,3,0,0,6,0,0,3,0,3,3,0,0,0,3,3,0,0,0,6,3,0,3,0,6,6,13,3,4,26,9,8,4,0,28,12,7,7,5,27,37,43,26,6,109,20,19,4,3,41,10,7,0,0,20,4,3,0,0,10,3,9,3,0,10,0,0,0,0,0,24,31,9,7,73,3,3,0,0,3,145,148,59,30,381,3,5,0,0,7,3,0,0,0,3,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,8,8,6,3,0,17,16,6,9,0,28,27,27,0,5,60,18,20,11,7,56,14,20,12,3,50,6,13,3,0,30,10,9,5,0,25,3,6,0,0,9,26,27,6,11,67,0,0,3,0,6,135,148,55,28,367,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,3
509011227,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,4,0,0,10,9,8,3,0,23,8,12,0,0,20,17,17,4,4,44,43,73,24,9,158,25,49,9,4,82,15,18,6,3,38,4,13,7,3,20,0,0,4,0,12,0,0,0,0,3,23,24,17,3,72,0,3,0,0,4,154,221,78,40,493,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,4,0,9,3,3,3,0,10,10,8,7,3,26,25,39,18,12,99,26,47,21,8,98,21,42,10,0,67,8,31,8,5,51,15,17,8,0,42,5,5,0,0,13,12,41,12,3,71,3,3,3,0,12,147,241,93,25,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,3,0,9
509011228,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,4,0,0,0,4,8,4,3,0,17,25,22,10,4,48,9,13,0,0,25,16,18,8,0,48,33,58,20,6,111,21,22,4,0,55,3,7,0,0,13,4,4,3,0,10,3,0,0,0,3,0,3,0,0,4,24,36,15,4,84,3,3,4,0,7,154,192,70,13,436,0,3,0,0,4,0,0,0,0,0,0,3,0,0,7,0,0,0,0,3,0,3,0,0,4,5,3,3,0,12,5,13,3,0,21,16,22,8,3,45,33,42,17,7,106,28,31,12,3,72,17,21,6,3,52,17,13,4,3,32,13,7,0,3,24,3,8,0,0,12,29,38,9,8,94,3,4,0,0,4,176,207,72,33,486,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,4,5,3,0,0,10
509011229,3,4,4,0,9,0,8,0,0,10,0,0,3,0,9,0,4,0,0,11,0,8,0,0,13,10,10,4,3,22,8,15,7,0,34,6,11,11,3,29,34,47,14,9,105,13,16,3,3,40,3,5,5,0,18,4,6,4,3,14,3,0,4,0,3,3,3,0,0,4,14,18,24,9,60,0,3,5,3,14,121,151,84,36,390,3,3,3,0,7,0,0,0,0,3,6,0,0,0,9,3,4,0,0,10,0,3,0,0,3,4,7,4,0,21,4,7,3,0,13,9,10,9,0,34,18,34,16,8,74,15,16,6,0,39,12,17,9,0,36,4,4,6,0,14,5,6,6,0,17,5,3,0,3,12,18,32,13,5,73,0,0,0,3,8,108,140,78,28,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,3,3,0,0,7
509011230,0,0,3,0,3,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,4,3,3,0,14,6,15,8,4,27,10,12,6,3,27,25,14,11,3,54,37,52,33,19,138,25,23,10,0,64,15,22,6,0,42,6,5,3,0,14,7,3,0,3,9,0,0,0,0,3,16,29,19,19,79,3,7,0,0,9,161,185,100,55,503,3,0,0,0,6,0,0,0,0,0,3,0,0,0,3,3,0,3,0,3,3,8,0,0,9,0,9,5,3,21,6,14,8,0,29,14,9,3,5,36,41,41,28,6,123,20,20,22,3,66,18,21,11,3,50,4,13,10,0,23,16,18,0,3,37,7,0,7,0,13,28,36,18,20,96,4,3,0,0,10,166,190,112,52,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,6,0,3,0,14
509011231,3,0,0,0,6,0,0,0,0,0,3,0,0,0,8,3,3,0,0,4,7,5,0,0,9,8,23,3,3,42,13,18,9,0,46,19,17,16,3,52,43,54,29,9,139,25,26,3,3,53,14,6,0,0,23,6,0,0,0,7,0,4,3,0,9,0,3,4,0,7,30,31,16,13,86,5,10,8,3,24,179,201,94,38,518,0,0,0,0,3,0,0,0,0,0,3,3,0,0,9,3,3,0,0,8,4,3,3,0,10,8,13,4,3,28,11,16,4,0,30,17,19,11,3,45,50,36,20,12,113,11,22,4,3,42,14,19,6,6,40,11,12,5,0,28,9,4,3,0,21,3,3,3,0,7,21,39,20,5,88,3,7,3,0,8,169,188,84,40,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,8,0,3,0,0,7
509011232,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,8,3,0,0,16,10,7,0,0,16,6,19,0,0,24,25,37,14,3,87,21,24,14,0,56,13,6,3,0,21,7,10,0,0,20,6,7,3,0,12,0,0,3,0,8,22,30,20,7,77,0,0,0,0,3,115,160,57,15,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,3,3,0,0,0,4,5,7,0,0,9,3,11,8,0,22,24,25,7,3,66,25,35,5,3,69,22,20,15,0,51,15,12,3,3,28,8,9,7,3,29,4,8,0,0,13,25,22,12,3,65,3,3,0,0,9,143,157,62,21,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
509011233,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,9,4,0,0,12,20,27,3,3,54,28,35,5,7,75,33,43,16,13,106,103,105,57,40,303,51,53,23,15,139,23,21,11,3,61,10,15,6,3,34,5,0,3,0,11,3,0,0,0,6,49,43,20,17,129,13,9,3,4,25,346,353,167,107,974,3,3,0,0,3,0,0,0,0,0,4,0,0,0,8,3,0,0,0,3,0,0,0,0,4,16,12,7,6,31,17,10,6,0,43,30,33,9,11,89,94,93,49,28,271,54,73,47,24,199,45,64,14,14,142,22,34,16,8,80,19,21,16,4,65,8,4,3,0,17,52,48,41,17,161,4,3,3,0,12,374,411,219,110,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,4,7,0,0,0,9,3,4,3,0,14
509011234,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,10,0,0,0,8,4,9,0,0,10,13,21,6,4,39,16,18,8,0,37,14,21,7,7,48,43,49,29,14,134,24,26,6,0,53,11,5,3,0,28,7,4,0,0,16,6,4,3,0,8,0,6,0,0,6,29,23,18,6,71,3,3,3,0,10,174,180,93,36,485,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,4,0,0,0,3,9,6,3,0,17,14,11,3,3,29,11,14,6,4,42,30,45,26,5,115,27,31,9,6,85,24,19,5,0,49,16,11,7,0,35,8,8,4,0,24,6,4,0,0,10,24,31,12,8,74,4,4,0,0,10,183,193,87,31,491,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,3,0,7,7,0,0,0,6
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,3,3,0,6,3,9,8,3,20,5,5,4,3,16,11,9,6,7,29,27,55,30,14,124,15,26,10,0,57,13,16,9,3,40,14,18,5,3,34,6,3,0,4,14,3,0,0,0,3,31,30,16,8,88,6,0,0,0,3,136,177,95,38,452,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,7,3,0,0,0,3,3,8,4,0,17,9,10,3,0,16,27,31,17,4,78,34,44,18,4,102,24,33,15,6,72,22,38,10,6,80,17,14,15,7,60,4,7,5,0,24,45,48,16,8,121,3,5,0,0,6,191,244,114,38,584,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,4
509021237,3,0,0,0,7,5,0,0,0,8,3,0,0,0,9,0,3,0,0,4,4,4,4,3,14,12,14,6,3,35,8,13,9,3,34,10,15,13,3,41,31,49,21,9,108,14,18,4,5,42,8,5,0,0,19,3,3,3,4,7,0,0,0,0,3,3,5,0,3,12,22,24,22,18,80,0,4,0,0,5,133,160,83,49,422,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,3,0,15,7,6,8,3,22,8,15,11,3,35,26,33,16,12,77,17,23,6,3,53,12,12,9,0,26,6,13,3,0,21,7,9,3,0,19,4,10,0,0,11,31,34,17,10,92,8,4,0,3,10,136,157,81,33,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,0,3,0,0,4
509021238,3,0,0,0,4,3,0,0,0,4,0,0,0,0,4,3,0,4,0,12,3,4,0,0,9,12,12,6,3,32,13,16,8,0,33,15,20,12,3,48,41,43,22,9,119,19,19,8,0,43,13,13,3,0,27,6,9,4,0,17,3,4,0,3,8,0,0,0,0,3,25,28,23,14,85,3,5,3,0,9,165,168,92,34,455,4,3,0,0,3,0,0,0,0,0,0,3,0,0,4,0,3,3,0,4,4,3,0,0,8,9,4,5,3,18,12,6,0,6,32,17,13,5,0,37,32,27,18,11,89,20,25,13,4,63,14,18,3,3,35,10,11,0,3,24,5,3,7,0,16,3,3,0,0,7,30,28,16,7,85,3,0,0,3,4,168,151,83,38,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,3,0,0,6
509021239,0,3,0,0,3,3,3,3,0,5,0,0,0,0,4,3,0,0,0,4,8,6,5,3,22,12,22,8,3,42,18,13,5,3,36,15,25,8,6,48,51,75,40,25,193,35,40,10,5,90,24,21,4,4,56,10,15,3,5,33,5,8,5,0,19,3,4,0,0,6,45,46,21,17,129,4,0,4,0,12,228,283,126,65,693,0,0,0,0,3,0,0,0,0,0,3,3,3,0,14,4,3,0,0,3,3,0,0,0,3,3,6,0,3,16,9,6,3,0,21,8,12,8,0,31,42,51,30,13,138,39,59,23,12,134,30,35,3,8,74,18,35,14,0,63,19,18,5,7,53,4,3,0,0,8,60,61,36,20,173,6,7,0,0,11,257,307,131,67,757,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,7,0,0,0,4,7,0,0,0,13
509021240,0,7,0,0,7,0,0,0,0,3,3,3,0,0,7,0,5,0,0,7,9,4,0,0,14,12,8,6,5,26,12,6,5,0,23,27,19,9,7,57,60,74,30,12,180,24,25,9,7,71,8,17,5,4,33,8,8,3,0,15,4,0,0,0,7,0,3,3,0,5,19,45,36,9,107,3,0,3,3,12,199,225,105,43,568,4,0,0,3,4,3,0,0,0,3,0,0,0,0,5,0,3,0,0,3,3,4,0,0,6,5,6,0,3,12,10,15,9,3,35,15,8,16,0,40,28,41,17,7,92,21,31,16,4,71,32,16,11,7,66,16,11,12,0,39,14,20,5,0,39,7,4,3,0,18,38,34,14,12,95,3,3,0,0,8,185,198,106,39,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,3,3,5,0,15
509021241,0,3,0,0,11,4,4,0,0,7,0,3,0,0,3,0,3,0,0,5,3,4,3,3,13,11,22,4,3,42,16,11,12,0,38,15,23,9,10,55,60,57,36,16,168,21,21,7,4,57,18,13,10,0,37,4,5,3,5,22,3,7,0,0,9,3,3,3,6,15,30,29,17,13,90,5,3,5,0,19,191,208,118,58,583,4,0,0,0,3,5,0,0,0,5,3,0,0,0,7,0,4,0,0,3,5,3,3,3,13,6,8,4,3,18,13,7,8,0,27,15,13,5,3,43,33,34,30,5,102,34,32,13,6,85,22,19,5,3,48,11,12,3,3,37,11,8,4,4,30,7,4,5,3,20,33,46,22,7,110,3,3,0,0,4,203,189,112,54,558,6,0,0,0,6,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,3,0,0,6,0,0,0,0,4
509021242,5,3,0,0,6,4,5,0,0,9,4,0,0,0,3,3,4,0,0,3,4,0,0,0,3,14,14,3,0,30,10,8,7,0,33,15,9,14,0,35,31,45,31,8,120,14,26,10,0,51,8,9,3,0,21,5,5,3,0,8,11,3,0,0,14,0,3,0,0,5,20,20,14,21,70,3,0,4,0,8,149,152,92,36,431,3,0,0,0,3,0,0,0,0,0,0,6,0,0,7,0,0,0,0,3,0,3,0,0,9,5,9,0,0,16,3,9,0,0,14,4,9,4,3,24,21,24,17,3,57,19,7,8,7,46,6,11,0,0,20,10,13,10,0,32,11,6,0,4,25,4,3,3,0,11,28,22,9,7,74,3,0,3,0,7,119,133,63,30,345,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,8
