SA2_MAINCODE_2016,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_SDRTHT1S_NPUR_1,C06_SDRTHT1S_NPUR_2,C06_SDRTHT1S_NPUR_3,C06_SDRTHT1S_NPUR_4,C06_SDRTHT1S_NPUR_5,C06_SDRTHT1S_NPUR_6mo,C06_SDRTHT1S_To,C06_SDRTHT2S_NPUR_1,C06_SDRTHT2S_NPUR_2,C06_SDRTHT2S_NPUR_3,C06_SDRTHT2S_NPUR_4,C06_SDRTHT2S_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_SDRTHT_NPUR_1,C06_SDRTHT_NPUR_2,C06_SDRTHT_NPUR_3,C06_SDRTHT_NPUR_4,C06_SDRTHT_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_SDRTHT_Tot,C06_FUA_1_2SB_NPUR_1,C06_FUA_1_2SB_NPUR_2,C06_FUA_1_2SB_NPUR_3,C06_FUA_1_2SB_NPUR_4,C06_FUA_1_2SB_NPUR_5,C06_FUA_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_FUA_I_a_3SB_NPUR_1,C06_FUA_I_a_3SB_NPUR_2,C06_FUA_I_a_3SB_NPUR_3,C06_FUA_I_a_3SB_NPUR_4,C06_FUA_I_a_3SB_NPUR_5,C06_FUA_I_a_3SB_NPUR_6m,C06_FUA_In_a_3SB_To,C06_FUA_4mor_s_b_NPUR_1,C06_FUA_4mor_s_b_NPUR_2,C06_FUA_4mor_s_b_NPUR_3,C06_FUA_4mor_s_b_NPUR_4,C06_FUA_4mor_s_b_NPUR_5,C06_FUA_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4
403021063,447,948,622,719,240,69,3038,6,6,0,0,0,0,15,0,8,0,0,0,0,8,9,13,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,957,623,722,240,69,3063,487,1022,729,688,257,81,3260,0,0,3,0,0,0,8,0,4,0,0,0,0,7,3,3,3,0,0,0,10,13,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403021064,982,1420,591,486,167,50,3704,398,262,58,40,7,5,768,47,56,6,0,0,0,117,446,320,70,43,7,5,884,383,143,45,14,5,9,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,385,146,45,14,5,9,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814,1885,704,542,176,64,5187,981,1373,593,468,160,58,3636,493,457,133,92,12,4,1195,98,125,43,24,11,6,308,583,582,175,123,22,13,1500,378,147,44,17,9,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,379,145,44,17,9,0,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403031065,226,578,266,321,114,32,1535,50,33,0,0,0,0,77,0,0,0,0,0,0,3,51,32,0,0,0,0,83,37,5,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,0,0,0,47,18,10,0,3,0,0,30,0,3,0,0,0,0,3,0,0,0,0,0,0,0,18,10,0,3,0,0,29,0,0,0,0,0,0,0,331,631,266,325,116,32,1694,206,568,274,295,110,25,1478,47,35,4,0,0,0,92,0,0,0,0,0,0,0,47,35,4,0,0,0,92,46,11,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,11,0,0,0,0,56,11,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,11,0,0,0,0
403031066,401,888,391,374,126,66,2246,9,13,0,0,0,0,26,0,6,0,3,0,0,14,17,20,7,6,0,0,41,117,66,20,10,7,0,218,0,0,0,0,0,0,0,42,7,4,0,0,0,58,3,0,0,0,0,0,4,160,75,22,10,7,0,283,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,579,984,421,390,130,66,2569,400,853,398,392,131,48,2225,14,21,6,3,0,0,38,0,0,3,0,0,0,4,19,20,3,3,0,0,42,142,63,33,13,5,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,12,148,68,36,13,5,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403031067,619,1458,687,722,260,60,3817,197,104,19,0,0,0,329,3,3,0,0,0,0,6,199,106,19,3,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,3,5,0,0,0,0,12,6,6,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,4,0,0,12,0,0,0,0,0,0,0,831,1575,710,735,260,60,4172,687,1441,643,792,269,75,3901,152,94,9,3,3,0,260,0,0,0,0,0,0,0,152,98,9,3,3,0,260,26,13,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,10,35,17,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403031068,1020,1444,824,961,318,93,4659,97,42,22,6,3,0,171,14,14,0,3,0,0,34,115,53,21,12,3,0,203,544,224,39,14,0,0,822,0,0,0,0,0,0,0,6,0,0,0,0,0,6,3,0,0,0,0,0,9,553,224,39,16,0,0,830,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,6,0,0,4,0,10,4,6,0,5,6,0,16,0,0,0,0,0,0,0,1688,1733,883,991,321,98,5707,921,1399,814,1049,337,88,4618,95,78,38,15,4,3,222,10,4,0,0,0,0,21,103,84,38,17,4,3,243,547,241,64,20,3,3,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,7,555,244,64,20,3,3,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,3,0,0,7,0,0,0,0
403031069,827,1510,743,954,352,97,4484,414,261,57,16,3,0,754,24,37,10,9,5,0,83,441,296,68,29,8,0,835,323,136,20,6,3,0,477,46,14,6,0,0,0,68,0,0,0,0,0,0,3,4,0,0,0,0,0,4,369,150,22,10,3,0,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,7,0,0,0,0,0,7,1641,1953,832,988,366,103,5885,867,1560,758,953,365,116,4626,220,200,44,19,5,0,488,6,18,7,7,0,0,34,229,211,49,24,5,0,522,459,177,41,26,4,4,710,39,14,5,6,0,0,67,0,0,0,0,0,0,0,3,0,0,0,0,0,3,501,194,52,29,5,4,783,12,7,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,6,12,9,0,0,0,0,25,0,0,0,0
403031070,512,934,397,352,133,60,2394,115,120,12,7,0,0,250,3,4,0,0,0,0,7,119,122,12,3,0,0,257,207,101,15,9,3,0,338,27,20,14,9,3,0,73,23,5,3,4,0,0,39,5,3,0,0,0,0,4,267,132,41,20,6,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,1187,450,382,135,67,3110,476,876,408,363,126,61,2308,243,190,24,16,10,3,482,7,7,10,3,3,0,32,245,195,37,22,13,3,513,153,99,36,17,3,0,305,21,13,18,16,4,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,112,55,27,6,3,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041071,523,1143,777,952,334,101,3835,149,71,8,3,0,0,228,3,0,0,0,0,0,8,149,75,14,3,0,0,239,6,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677,1225,789,953,335,101,4093,616,1343,772,939,268,99,4032,107,55,9,3,0,0,172,4,0,0,0,0,0,10,106,58,10,7,0,0,180,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,13,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041072,807,1242,585,507,209,89,3447,50,32,5,8,0,0,95,4,10,0,3,0,0,24,53,41,5,12,0,0,120,77,21,5,3,0,0,110,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,28,8,3,0,0,113,54,4,4,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,3,54,9,4,0,0,0,65,0,0,0,0,0,0,0,997,1320,605,524,211,91,3748,1068,1795,808,777,336,137,4916,110,73,26,10,0,0,221,17,26,5,7,0,0,58,122,100,32,21,3,0,279,21,16,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,3,0,0,0,44,41,12,3,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43,15,3,0,0,0,66,0,0,0,0
403041073,726,1000,462,347,147,87,2770,174,63,13,11,0,3,263,10,8,0,0,0,0,14,185,70,13,13,0,3,281,158,36,7,0,0,0,198,25,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,39,9,0,0,0,228,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,1097,1110,481,360,148,94,3286,712,1057,481,386,156,81,2863,249,101,24,16,5,8,403,14,12,7,0,0,0,38,263,110,30,22,5,8,438,133,40,8,0,0,0,185,33,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,40,8,3,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041074,850,1318,499,362,149,68,3254,41,31,7,4,0,3,85,4,13,3,11,0,0,28,48,43,6,11,0,3,116,278,95,16,5,0,0,400,3,0,0,0,0,0,3,26,8,0,0,0,0,37,0,3,0,0,0,0,3,308,100,20,9,0,0,437,8,12,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,13,0,3,0,0,29,0,0,0,0,0,0,0,1215,1473,526,390,152,78,3830,867,1290,535,429,154,86,3363,119,43,11,0,3,0,179,11,48,16,6,4,0,87,130,90,27,10,3,0,261,224,98,26,3,0,0,357,3,0,3,0,0,0,6,7,0,0,0,0,0,7,0,0,0,0,0,0,0,235,98,29,3,0,0,373,7,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,0,0,0,0,17,0,0,0,0
403041075,147,323,159,205,85,24,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,150,321,161,208,85,24,946,128,342,154,189,73,27,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
403041076,152,439,232,309,103,37,1268,5,5,0,0,0,0,15,0,0,0,0,0,0,0,5,7,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,160,448,232,309,104,37,1290,182,512,289,347,106,28,1462,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0
403041077,386,1200,656,731,264,78,3316,22,23,9,0,0,0,45,8,11,9,7,0,0,33,30,34,12,6,0,0,84,7,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,3,0,0,21,41,13,3,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,13,3,0,0,0,55,0,0,0,0,0,0,0,466,1256,669,737,264,78,3470,437,1297,656,735,283,71,3486,14,14,4,0,0,0,29,7,17,5,0,0,0,30,24,28,10,3,0,0,61,7,6,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,6,3,0,0,0,20,62,19,0,3,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,19,0,3,0,0,78,0,0,0,0
403041078,304,735,416,428,167,61,2101,10,8,0,0,0,0,20,0,0,0,0,0,0,0,10,8,0,0,0,0,20,24,16,4,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,22,4,0,0,0,46,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,339,762,420,433,167,61,2181,392,733,368,400,135,57,2087,60,11,0,4,0,0,73,0,0,0,0,0,0,0,60,11,0,4,0,0,73,43,38,17,9,3,3,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,38,17,9,3,3,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
403041079,477,849,468,369,150,72,2376,121,47,29,14,7,3,223,27,17,4,3,0,0,51,148,58,32,18,7,3,267,90,31,3,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,91,31,3,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,716,945,501,384,156,70,2775,592,971,442,366,143,79,2598,143,40,14,10,0,3,207,14,4,3,0,0,0,26,160,42,21,11,3,3,234,90,30,3,3,3,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,3,3,3,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
403041080,712,1603,862,997,315,72,4565,111,117,3,0,0,0,233,7,25,0,0,0,0,39,117,148,4,3,0,0,268,135,93,6,0,0,0,233,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,95,6,3,0,0,233,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,969,1850,872,998,315,72,5083,799,1655,852,907,285,87,4593,258,229,7,3,3,0,495,5,3,0,0,0,0,10,260,228,6,3,3,0,503,40,15,3,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,15,3,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
403041083,272,689,238,320,113,32,1666,84,49,10,0,3,0,144,0,0,0,0,0,0,0,84,49,10,3,3,0,147,46,13,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,13,0,0,0,0,61,20,4,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,3,0,28,0,0,0,0,0,0,0,421,755,250,322,118,32,1904,341,747,282,388,127,37,1922,85,45,4,0,0,0,141,0,0,0,0,0,0,0,85,45,4,0,0,0,141,28,7,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,0,0,0,0,37,13,13,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0,0,0,0,27,0,0,0,0
403041084,929,1568,834,754,275,118,4469,169,97,23,4,0,0,298,10,9,0,3,0,0,24,181,108,20,5,0,0,320,321,137,26,6,3,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,317,135,26,6,3,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428,1813,874,763,283,117,5275,972,1688,820,700,241,106,4525,174,83,24,7,3,0,291,15,0,0,0,0,0,16,184,83,27,7,3,0,309,342,176,30,7,0,0,558,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,351,176,30,7,0,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041085,714,1254,650,420,194,82,3308,62,40,9,5,0,0,108,3,6,0,0,0,0,13,62,45,9,5,0,0,122,215,49,13,0,0,0,271,0,0,0,0,0,0,3,57,30,5,0,0,0,86,0,0,0,0,0,0,0,274,80,16,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045,1372,676,421,198,82,3796,758,1325,589,405,173,59,3303,116,54,6,3,3,0,185,8,7,0,0,0,0,13,125,63,6,3,5,0,204,222,46,9,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,226,46,9,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
403041086,680,1214,608,610,197,56,3350,129,96,19,5,4,0,257,0,0,0,0,0,0,0,129,100,19,5,4,0,259,108,70,9,4,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,70,9,4,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,918,1384,627,617,197,56,3799,733,1228,632,539,186,72,3393,188,120,11,0,0,0,313,0,8,5,4,0,0,14,187,123,17,3,0,0,334,77,36,8,3,3,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,73,32,8,7,3,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
