SA2_MAINCODE_2016,C06_CF_BPT_1000_1499,C06_CF_BPT_1500_1999,C06_CF_BPT_2000_2499,C06_CF_BPT_2500_2999,C06_CF_BPT_3000_3999,C06_CF_BPT_4000m,C06_CF_BPT_Ns,C06_CF_BPT_T,C06_CF_1F1P_N,C06_CF_1F1P_1_149,C06_CF_1F1P_150_299,C06_CF_1F1P_300_399,C06_CF_1F1P_400_499,C06_CF_1F1P_500_649,C06_CF_1F1P_650_799,C06_CF_1F1P_800_999,C06_CF_1F1P_1000_1499,C06_CF_1F1P_1500_1999,C06_CF_1F1P_2000_2499,C06_CF_1F1P_2500_2999,C06_CF_1F1P_3000_3999,C06_CF_1F1P_4000m,C06_CF_1F1P_Ns,C06_CF_1F1P_T,C06_CF_1E1A_N,C06_CF_1E1A_1_149,C06_CF_1E1A_150_299,C06_CF_1E1A_300_399,C06_CF_1E1A_400_499,C06_CF_1E1A_500_649,C06_CF_1E1A_650_799,C06_CF_1E1A_800_999,C06_CF_1E1A_1000_1499,C06_CF_1E1A_1500_1999,C06_CF_1E1A_2000_2499,C06_CF_1E1A_2500_2999,C06_CF_1E1A_3000_3999,C06_CF_1E1A_4000_mr,C06_CF_1E1A_Ns,C06_CF_1E1A_T,C06_CF_1F1NW_N,C06_CF_1F1NW_1_149,C06_CF_1F1NW_150_299,C06_CF_1F1NW_300_399,C06_CF_1F1NW_400_499,C06_CF_1F1NW_500_649,C06_CF_1F1NW_650_799,C06_CF_1F1NW_800_999,C06_CF_1F1NW_1000_1499,C06_CF_1F1NW_1500_1999,C06_CF_1F1NW_2000_2499,C06_CF_1F1NW_2500_2999,C06_CF_1F1NW_3000_3999,C06_CF_1F1NW_4000mo,C06_CF_1F1NW_Ns,C06_CF_1F1NW_Tot,C06_CF_1P1NW_N,C06_CF_1P1NW_1_149,C06_CF_1P1NW_150_299,C06_CF_1P1NW_300_399,C06_CF_1P1NW_400_499,C06_CF_1P1NW_500_649,C06_CF_1P1NW_650_799,C06_CF_1P1NW_800_999,C06_CF_1P1NW_1000_1499,C06_CF_1P1NW_1500_1999,C06_CF_1P1NW_2000_2499,C06_CF_1P1NW_2500_2999,C06_CF_1P1NW_3000_3999,C06_CF_1P1NW_4000_mr,C06_CF_1P1NW_Ns,C06_CF_1P1NW_T,C06_CF_1A1NW_N,C06_CF_1A1NW_1_149,C06_CF_1A1NW_150_299,C06_CF_1A1NW_300_399,C06_CF_1A1NW_400_499,C06_CF_1A1NW_500_649,C06_CF_1A1NW_650_799,C06_CF_1A1NW_800_999,C06_CF_1A1NW_1000_1499,C06_CF_1A1NW_1500_1999,C06_CF_1A1NW_2000_2499,C06_CF_1A1NW_2500_2999,C06_CF_1A1NW_3000_3999,C06_CF_1A1NW_4000m,C06_CF_1A1NW_Ns,C06_CF_1A1NW_T,C06_CF_BA_N,C06_CF_BA_1_149,C06_CF_BA_150_299,C06_CF_BA_300_399,C06_CF_BA_400_499,C06_CF_BA_500_649,C06_CF_BA_650_799,C06_CF_BA_800_999,C06_CF_BA_1000_1499,C06_CF_BA_1500_1999,C06_CF_BA_2000_2499,C06_CF_BA_2500_2999,C06_CF_BA_3000_3999,C06_CF_BA_4000_more,C06_CF_BA_Ns,C06_fc_BA_Tot,C06_CF_BNW_N,C06_CF_BNW_1_149,C06_CF_BNW_150_299,C06_CF_BNW_300_399,C06_CF_BNW_400_499,C06_CF_BNW_500_649,C06_CF_BNW_650_799,C06_CF_BNW_800_999,C06_CF_BNW_1000_1499,C06_CF_BNW_1500_1999,C06_CF_BNW_2000_2499,C06_CF_BNW_2500_2999,C06_CF_BNW_3000_3999,C06_CF_BNW_4000_more,C06_CF_BNW_Ns,C06_CF_BNW_Tot,C06_CF_LFns_N,C06_CF_LFns_1_149,C06_CF_LFns_150_299,C06_CF_LFns_300_399,C06_CF_LFns_400_499,C06_CF_LFns_500_649,C06_CF_LFns_650_799,C06_CF_LFns_800_999,C06_CF_LFns_1000_1499,C06_CF_LFns_1500_1999,C06_CF_LFns_2000_2499,C06_CF_LFns_2500_2999,C06_CF_LFns_3000_3999,C06_CF_LFns_4000_more,C06_CF_LFns_Ns,C06_CF_LFns_Tot,C06_CF_Tot_N,C06_CF_Tot_1_149,C06_CF_Tot_150_299,C06_CF_Tot_300_399,C06_CF_Tot_400_499,C06_CF_Tot_500_649,C06_CF_Tot_650_799,C06_CF_Tot_800_999,C06_CF_Tot_1000_1499,C06_CF_Tot_1500_1999,C06_CF_Tot_2000_2499,C06_CF_Tot_2500_2999,C06_CF_Tot_3000_3999,C06_CF_Tot_4000_more,C06_CF_TFI_Ns,C06_CF_T_T,C06_1PF_F_N,C06_1PF_F_1_149,C06_1PF_F_150_299,C06_1PF_F_300_399,C06_1PF_F_400_499,C06_1PF_F_500_649,C06_1PF_F_650_799,C06_1PF_F_800_999,C06_1PF_F_1000_1499,C06_1PF_F_1500_1999,C06_1PF_F_2000_2499,C06_1PF_F_2500_2999,C06_1PF_F_3000_3999,C06_1PF_F_4000_more,C06_1PF_F_Ns,C06_1PF_F_T,C06_1PF_P_N,C06_1PF_P_1_149,C06_1PF_P_150_299,C06_1PF_P_300_399,C06_1PF_P_400_499,C06_1PF_P_500_649,C06_1PF_P_650_799,C06_1PF_P_800_999,C06_1PF_P_1000_1499,C06_1PF_P_1500_1999,C06_1PF_P_2000_2499,C06_1PF_P_2500_2999,C06_1PF_P_3000_3999,C06_1PF_P_4000_more,C06_1PF_P_Ns,C06_1PF_P_T,C06_1PF_A_N,C06_1PF_A_1_149,C06_1PF_A_150_299,C06_1PF_A_300_399,C06_1PF_A_400_499,C06_1PF_A_500_649,C06_1PF_A_650_799,C06_1PF_A_800_999,C06_1PF_A_1000_1499,C06_1PF_A_1500_1999,C06_1PF_A_2000_2499,C06_1PF_A_2500_2999,C06_1PF_A_3000_3999,C06_1PF_A_4000_more,C06_1PF_A_Ns,C06_1PF_A_T
123021436,26,7,0,4,0,0,3,53,0,0,0,0,0,3,3,24,167,116,51,33,22,3,60,488,0,0,0,0,0,0,0,3,29,30,16,11,0,0,11,99,0,0,0,3,3,10,43,83,213,86,28,26,10,3,47,565,0,3,0,4,3,15,16,12,29,9,0,4,3,0,11,118,0,0,0,0,0,7,3,7,17,6,0,3,0,0,8,60,0,0,0,0,0,0,0,0,10,0,7,3,0,0,0,24,0,9,16,5,40,48,17,28,49,11,12,3,3,3,33,277,0,0,0,0,3,0,0,3,5,3,0,0,0,0,119,140,7,14,17,20,54,95,90,163,632,372,227,129,67,28,353,2265,3,0,3,3,0,32,33,37,85,30,20,4,3,0,44,297,0,4,14,33,4,79,35,16,23,8,3,3,0,0,15,223,0,3,6,7,0,3,0,3,3,0,3,0,0,0,8,27
123021437,13,6,10,0,4,0,3,45,0,0,0,0,0,0,8,17,124,109,69,17,18,7,37,412,0,0,0,0,0,0,0,3,10,23,14,3,5,0,11,75,0,0,7,0,0,23,38,55,156,70,16,29,10,3,33,445,0,6,0,5,0,6,12,7,24,12,0,0,0,0,6,87,0,0,3,0,0,5,3,3,4,3,0,3,0,0,10,32,0,0,0,0,0,0,0,0,8,8,8,3,0,0,3,34,7,3,3,7,21,24,14,8,44,15,3,0,3,0,31,176,0,0,0,0,0,0,3,0,7,3,0,0,0,0,90,98,5,11,15,12,31,67,84,108,466,340,203,124,91,19,272,1846,0,0,0,0,0,16,27,35,43,24,12,11,6,0,24,200,0,0,3,17,5,33,19,16,20,6,5,0,0,0,10,139,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,15
123021438,25,13,9,7,0,0,4,75,0,3,0,0,3,6,11,37,238,187,91,51,57,10,66,761,0,0,0,0,0,3,0,12,25,29,26,4,15,0,15,136,0,0,0,0,5,32,64,93,230,83,29,53,18,0,73,683,0,0,3,3,3,21,16,12,31,9,5,0,0,0,17,119,0,0,3,0,0,7,7,11,19,9,0,0,0,0,5,65,0,0,0,0,0,0,0,0,10,3,4,0,4,0,6,29,3,10,5,11,50,45,17,34,48,19,8,3,0,3,47,293,0,0,0,0,0,0,4,0,6,0,10,0,0,0,141,162,5,15,11,17,66,115,117,207,730,524,326,217,169,45,449,3029,0,0,0,8,0,28,40,37,98,43,20,11,4,0,39,330,0,3,10,25,0,73,33,20,30,15,3,0,0,0,22,233,0,0,8,6,0,8,3,0,9,7,0,0,0,0,11,42
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,14,11,8,3,3,0,4,45,0,0,0,0,0,3,3,19,128,101,76,37,53,17,36,473,0,0,0,0,0,0,0,0,31,22,14,9,4,0,13,95,0,0,0,4,5,33,48,65,183,75,18,41,8,9,44,522,0,0,0,4,5,9,13,17,22,11,3,0,0,0,5,100,0,0,3,0,0,3,5,4,16,3,0,3,0,0,8,48,0,0,0,0,0,0,0,3,6,6,4,0,3,3,9,26,3,8,8,5,23,25,14,15,27,18,3,0,3,0,20,172,0,0,0,0,0,3,0,0,0,9,3,0,0,0,95,106,6,9,14,24,32,80,80,126,519,362,233,171,160,58,286,2159,0,0,0,3,0,21,32,33,80,39,6,9,3,0,32,257,0,0,3,12,0,39,20,12,26,0,3,0,0,0,8,130,0,0,0,6,0,3,0,0,8,3,3,0,0,0,3,25
123021441,18,4,3,0,4,0,9,58,0,0,0,0,0,3,6,11,164,121,72,50,32,17,65,539,0,0,0,0,0,0,0,8,23,12,27,13,7,4,12,98,3,3,0,0,0,34,39,53,157,75,32,29,10,3,49,497,0,0,3,4,3,23,3,7,21,15,9,3,4,0,13,96,0,0,0,0,0,0,3,3,5,0,5,0,0,0,10,29,0,0,0,0,0,0,0,0,7,5,6,4,3,3,3,29,4,5,6,3,27,19,11,17,28,16,11,6,3,0,22,177,0,0,0,0,0,0,0,4,0,0,0,0,0,0,87,99,6,9,10,6,33,92,67,114,484,345,253,173,122,49,331,2101,0,0,0,3,0,14,33,27,75,36,18,7,10,0,15,237,0,0,6,15,3,38,24,13,27,6,5,0,0,0,11,153,0,0,0,3,0,5,3,0,4,0,3,0,0,0,8,30
123021442,23,13,0,0,0,4,14,63,0,0,0,0,0,5,9,21,123,102,66,30,21,9,43,432,0,0,0,0,0,4,4,4,34,17,27,10,4,0,10,109,0,0,0,0,4,31,57,92,204,83,33,28,9,3,63,606,0,0,3,7,7,19,16,20,26,13,3,3,0,0,17,134,0,0,0,0,0,4,8,3,15,3,0,0,0,0,8,40,0,0,0,0,0,0,0,0,10,3,0,0,3,0,3,21,0,5,12,7,52,42,30,33,40,24,13,3,0,0,46,312,0,0,0,0,0,3,3,3,3,0,0,0,0,0,122,138,3,12,18,11,69,124,125,193,592,403,246,136,73,23,380,2408,0,0,0,4,0,38,38,42,69,41,13,6,5,0,38,292,0,3,9,28,0,60,24,15,40,9,3,0,0,0,22,208,0,0,0,10,0,0,3,3,6,3,0,0,0,0,6,41
123021443,19,10,3,3,0,0,4,60,0,3,0,0,0,4,5,28,189,129,62,40,33,5,47,547,0,0,0,0,0,0,0,10,26,20,13,15,5,0,13,103,0,0,0,4,7,50,72,84,201,84,23,25,12,0,61,626,0,0,4,7,5,21,13,21,28,10,0,0,0,0,20,138,4,0,3,0,0,5,3,6,18,3,5,0,0,0,19,69,0,0,0,0,0,0,0,0,7,6,0,5,4,3,3,26,8,10,8,10,30,40,19,36,43,17,4,6,3,0,39,273,0,0,0,0,0,0,3,0,3,3,0,0,0,0,146,158,15,15,24,21,47,135,123,203,676,416,246,169,106,21,416,2634,0,0,3,0,0,27,46,33,76,30,14,4,3,0,34,268,0,3,3,22,0,51,35,16,17,6,3,0,0,0,14,170,0,0,3,3,0,5,0,0,3,0,0,0,0,0,5,27
123021444,27,13,12,7,0,0,0,64,0,0,0,0,0,7,10,25,176,184,99,65,59,10,66,715,0,0,0,0,0,0,4,3,20,24,18,14,15,3,14,114,0,0,0,5,0,21,54,91,239,91,36,65,12,0,75,682,0,0,3,7,5,21,14,10,37,8,5,0,3,0,12,130,0,0,0,0,0,3,7,4,18,6,0,3,0,0,15,70,0,0,0,0,0,0,3,4,5,7,8,3,3,0,9,42,3,5,3,4,31,36,18,19,44,20,6,3,0,0,34,238,0,0,0,0,0,3,0,3,7,4,3,0,0,0,131,150,12,15,10,15,39,102,121,169,692,519,319,261,178,50,433,2932,4,0,0,3,0,22,45,36,81,27,15,3,3,0,34,279,0,0,3,24,4,59,14,13,21,11,0,0,0,0,17,183,0,0,0,3,5,5,3,0,3,3,4,0,0,0,3,36
123031445,5,0,0,4,0,0,0,14,0,0,0,0,0,0,0,10,63,72,30,21,9,0,15,232,0,0,0,0,0,0,3,3,6,10,5,0,3,0,4,41,0,0,0,0,0,4,5,23,70,24,13,13,0,0,19,170,0,0,0,0,0,4,4,6,9,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,12,0,3,0,3,4,8,7,0,9,5,0,3,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,35,0,3,0,3,14,24,20,47,191,141,77,56,29,9,99,718,0,0,0,3,0,4,9,9,5,8,4,0,0,0,5,46,0,0,0,12,0,10,5,0,3,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
123031446,6,12,0,0,3,0,0,35,0,0,0,0,0,3,8,8,98,95,44,34,29,7,26,358,0,0,0,0,0,3,0,0,14,9,11,3,3,0,9,61,0,0,0,0,0,11,13,20,83,32,16,40,11,5,24,242,0,0,0,4,0,8,3,3,3,6,7,0,0,0,4,38,0,0,0,0,0,3,0,3,7,4,0,3,0,0,6,24,0,0,0,0,0,0,0,0,4,3,0,0,0,0,5,18,4,4,3,0,3,4,3,9,4,3,0,0,0,0,12,56,0,0,0,0,0,0,0,0,3,0,0,0,0,0,55,55,6,7,4,5,9,36,26,46,263,204,124,125,79,29,177,1127,0,0,0,0,0,3,8,3,20,3,4,4,0,0,9,60,0,3,4,3,0,14,11,3,12,3,0,0,0,0,3,56,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,9
123031447,21,12,4,3,0,3,5,67,0,0,0,0,0,13,12,22,192,174,95,44,40,14,47,635,0,0,0,0,0,3,3,6,13,26,16,10,3,4,8,95,0,4,0,0,0,15,36,52,176,54,17,32,13,3,36,436,0,0,0,3,7,17,14,10,17,3,0,6,3,0,8,91,0,3,0,0,0,0,8,3,8,3,3,0,0,0,6,37,0,0,0,0,0,3,0,0,3,7,3,4,3,0,6,30,0,4,0,3,11,23,7,13,27,16,5,0,0,0,24,130,0,0,0,0,0,3,3,0,3,0,0,0,0,0,86,94,3,8,3,8,17,74,86,120,527,374,220,155,104,38,280,2011,0,0,0,3,0,22,23,25,53,28,9,6,4,0,15,188,0,0,9,10,0,41,25,12,21,3,4,0,0,0,8,130,0,0,0,0,0,3,3,0,3,0,0,0,0,0,6,16
123031448,5,5,7,3,6,0,7,48,4,3,0,0,0,5,7,16,101,83,61,31,31,9,43,384,0,0,0,0,0,0,0,3,10,15,13,11,0,3,14,66,0,0,0,0,0,6,17,23,82,24,22,19,6,0,26,226,0,0,3,0,0,3,6,7,3,3,0,3,0,0,8,45,0,0,0,0,0,0,0,0,7,3,0,0,0,0,4,19,0,0,0,0,0,0,0,0,3,3,4,3,0,0,3,16,0,0,0,0,3,11,0,14,13,4,4,4,0,0,11,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,68,4,3,6,3,9,30,34,70,280,194,163,116,87,25,234,1252,0,0,0,0,0,9,5,3,21,3,3,0,0,0,6,46,0,0,0,7,0,14,5,7,7,3,0,0,0,0,10,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
124011449,13,3,0,0,0,0,3,29,0,0,0,0,0,0,6,7,33,19,17,9,0,0,7,109,0,0,0,0,0,0,0,0,3,0,5,8,0,0,0,24,0,0,0,0,3,3,13,8,33,7,3,12,5,0,6,94,0,0,0,0,6,10,3,4,9,0,0,0,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,4,3,11,10,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,3,3,0,0,17,23,32,47,115,54,29,36,14,7,57,441,0,0,0,0,0,4,5,3,21,3,0,0,0,0,9,51,0,0,3,15,0,18,10,4,8,0,0,0,0,0,9,76,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3
124011450,16,26,16,4,0,3,7,87,0,0,0,0,0,5,12,19,156,235,180,113,129,25,66,939,0,0,0,0,0,0,0,0,22,20,27,29,18,3,16,127,0,0,0,0,3,5,13,30,170,96,41,99,31,3,46,542,0,0,0,0,0,3,7,12,21,9,11,6,5,0,12,87,0,0,0,0,0,0,0,0,16,8,4,6,0,0,7,40,0,0,0,0,0,0,0,0,4,7,3,6,5,0,0,32,0,0,0,7,8,16,12,16,19,15,3,4,4,0,16,126,0,0,0,0,0,0,0,0,4,0,0,0,0,0,132,145,8,3,0,10,12,43,45,95,456,488,389,372,315,110,366,2713,0,0,0,3,0,3,20,24,85,45,20,12,3,0,25,242,0,0,3,9,0,35,23,18,31,19,0,0,0,0,15,158,0,0,0,0,0,0,0,0,6,3,0,0,0,0,4,17
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,26,8,4,3,3,0,4,82,0,0,0,0,0,11,7,18,78,63,41,18,15,4,24,276,0,0,0,0,0,0,0,3,14,13,4,0,0,0,8,41,0,0,0,7,0,10,21,30,79,28,4,16,11,0,17,216,0,0,0,3,3,17,10,11,11,4,3,3,0,0,7,80,0,0,0,0,0,3,0,3,12,3,0,0,3,0,6,27,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,13,0,0,3,0,9,17,6,8,12,6,3,0,0,0,8,76,0,0,0,0,0,0,0,0,0,3,0,0,0,0,65,75,4,7,4,7,18,70,49,85,277,166,84,63,48,16,166,1059,0,0,0,3,0,14,17,18,44,12,3,3,0,0,23,140,0,4,10,40,0,54,31,17,22,4,0,0,0,0,23,197,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,11
124011453,34,16,4,0,3,0,7,81,3,0,0,0,0,3,11,12,113,98,58,28,15,5,41,396,0,0,0,0,0,0,0,4,19,21,15,10,4,0,3,78,0,0,0,0,0,6,29,40,128,61,13,29,6,0,28,341,0,0,0,5,4,11,11,12,16,5,0,0,0,0,7,68,0,0,0,0,0,0,0,4,4,6,0,3,0,0,0,22,0,0,0,0,0,0,0,0,3,8,0,3,0,0,4,18,0,0,0,0,14,10,10,6,18,6,0,0,0,0,13,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,3,4,6,4,22,43,63,94,357,261,120,106,56,13,210,1367,0,0,0,0,0,7,10,17,51,23,8,3,0,0,13,130,0,0,3,22,3,45,19,6,15,3,0,0,0,0,10,127,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,11
124011454,26,26,20,8,4,0,10,114,0,0,0,0,3,10,8,21,179,270,181,135,112,18,109,1036,0,0,0,0,0,0,0,8,32,24,30,26,15,0,23,161,0,0,0,4,0,9,30,49,193,127,26,83,14,0,47,586,0,0,0,0,0,10,5,14,37,14,12,3,8,0,15,113,0,0,0,0,0,4,4,8,13,10,4,3,0,0,6,48,0,0,0,0,0,0,0,0,3,7,8,3,3,0,3,30,0,3,3,3,8,16,16,16,33,25,3,6,7,0,13,138,0,0,0,0,0,0,0,0,0,3,0,0,0,0,143,149,0,3,7,6,16,52,66,116,557,595,394,409,270,66,473,3035,0,0,0,3,0,15,18,33,110,51,23,12,7,0,53,322,0,0,5,31,0,34,33,32,48,10,4,0,0,0,30,211,0,0,0,0,0,3,3,0,9,3,0,0,0,0,3,24
124011455,11,7,9,0,0,0,5,49,0,0,0,0,0,4,3,5,53,47,26,12,12,0,12,172,0,0,0,0,0,0,0,0,4,0,8,4,3,0,3,27,0,0,0,0,0,3,6,6,46,14,4,25,3,0,11,120,0,0,0,4,0,9,7,4,8,0,0,0,0,0,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,5,12,0,3,3,3,0,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,0,5,0,9,5,35,20,31,155,93,65,58,35,8,81,588,0,0,0,0,0,6,3,9,9,3,0,0,0,0,8,34,0,0,11,8,0,23,14,4,3,3,0,0,0,0,9,73,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,14
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,10,13,5,0,0,0,0,49,0,0,0,0,0,4,11,16,191,158,110,45,30,5,58,631,0,0,0,0,0,3,3,0,27,20,18,12,5,3,14,106,3,0,0,0,4,8,40,56,196,80,34,25,12,0,46,513,0,0,0,0,0,13,3,6,22,15,3,0,0,0,7,82,0,0,0,0,0,4,3,0,15,6,0,8,0,0,10,43,0,0,0,0,0,0,0,0,10,4,6,0,0,0,7,33,0,0,3,5,17,21,5,14,35,22,8,3,0,0,20,153,0,0,0,0,3,0,0,0,4,0,0,0,0,0,90,101,8,5,3,5,26,69,70,110,586,421,285,174,109,21,318,2217,0,0,0,4,0,17,33,36,96,37,13,13,3,0,25,259,0,0,3,24,0,48,27,13,32,12,6,0,0,0,12,179,0,0,0,0,0,3,6,3,5,7,0,0,0,0,4,25
124031458,17,6,6,4,0,0,4,62,0,0,0,0,0,5,14,22,189,170,107,54,48,7,55,676,0,0,0,0,0,3,4,4,29,31,14,14,3,0,11,117,0,0,0,0,0,18,38,55,188,87,24,39,12,3,40,514,0,0,0,4,0,14,14,6,20,5,3,0,0,0,6,78,0,0,0,0,0,0,11,6,18,3,6,3,0,0,4,46,0,0,0,0,0,0,0,4,11,5,10,3,3,3,9,42,0,5,4,4,13,21,3,15,34,7,4,3,0,3,14,137,0,0,0,0,0,3,0,0,0,6,0,0,0,0,105,114,8,13,8,13,25,78,89,126,601,422,288,192,137,40,315,2354,0,3,0,3,0,15,27,33,64,39,19,12,4,0,24,248,0,4,7,17,0,46,24,17,27,7,3,0,0,0,9,162,0,0,0,3,0,5,3,0,6,0,0,0,0,0,3,22
124031459,6,15,5,8,4,0,0,47,0,0,0,0,0,3,12,18,140,156,113,57,50,11,43,606,0,0,0,0,0,0,0,0,16,19,10,10,9,3,8,86,0,0,0,0,0,8,20,50,144,67,35,42,21,6,28,420,0,0,0,3,0,3,7,8,26,9,5,0,3,0,3,69,0,0,0,0,0,0,0,3,10,3,0,0,0,0,6,18,0,0,0,0,0,0,0,0,0,3,3,4,4,0,8,20,0,0,0,0,9,11,8,13,27,18,11,0,4,0,12,112,0,0,0,0,0,0,0,0,5,0,0,0,0,0,81,87,7,4,0,5,14,31,50,100,405,381,277,201,168,58,225,1921,0,0,0,0,0,8,20,17,55,30,16,6,7,0,20,171,0,0,3,15,0,38,29,14,11,14,3,0,0,0,10,143,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,14
124031460,24,19,8,3,4,0,3,70,7,0,0,0,0,9,11,24,263,292,188,126,79,10,74,1077,0,0,0,0,0,3,3,3,45,38,32,27,14,0,15,184,0,0,0,0,0,16,43,80,233,107,35,103,22,4,60,707,0,0,3,0,0,12,6,4,21,12,4,6,0,0,15,84,0,0,0,0,0,3,5,12,23,10,3,6,0,0,7,69,0,0,0,0,0,0,0,0,6,15,8,6,3,0,6,40,3,3,0,4,4,9,5,9,12,9,3,3,0,0,17,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,145,15,4,8,10,13,71,75,145,703,691,508,415,265,73,419,3405,0,0,3,3,0,27,31,39,80,43,8,12,4,0,27,277,0,0,4,19,0,38,40,9,26,11,6,0,0,0,9,160,0,0,0,3,0,0,3,0,4,0,0,0,0,0,3,23
124031461,11,10,3,0,3,0,7,45,0,0,0,0,4,11,9,24,169,158,95,47,36,5,44,602,0,0,0,0,0,0,0,0,34,29,25,7,3,0,12,110,0,0,0,0,0,11,35,55,158,84,28,32,20,0,57,481,0,0,0,0,0,4,13,8,21,10,9,0,0,0,3,77,0,0,0,0,0,3,5,5,11,8,3,3,0,0,6,50,0,0,0,0,0,0,0,0,8,5,3,3,0,0,0,25,3,0,4,3,13,21,13,20,31,25,10,0,0,0,22,169,0,0,0,0,0,0,3,0,3,0,3,0,0,0,83,97,5,3,4,6,25,59,80,113,506,422,286,195,131,20,284,2140,0,0,3,3,0,15,30,33,74,42,26,13,3,3,25,273,0,0,6,25,0,47,12,18,19,7,4,3,0,0,16,163,0,0,0,0,0,7,5,3,3,3,0,0,0,0,3,22
124031462,15,11,3,0,0,0,3,38,0,0,0,0,3,3,7,26,139,123,39,30,18,5,24,417,0,0,0,0,0,3,3,3,24,22,10,6,0,3,8,81,3,3,0,8,0,20,45,54,183,52,15,20,5,0,35,446,0,0,3,5,4,10,19,12,18,3,0,0,0,0,11,84,0,0,0,0,0,0,3,19,18,5,0,3,0,0,9,58,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,14,0,3,5,10,11,27,12,14,29,18,3,3,0,0,26,159,0,0,0,0,0,0,0,0,5,0,3,0,0,0,61,76,0,8,10,19,25,68,90,138,489,325,167,130,53,23,207,1769,3,0,0,3,0,21,35,28,74,29,8,4,0,0,38,251,0,0,3,24,3,61,24,12,23,10,0,3,0,0,17,184,0,0,0,0,0,5,4,0,7,3,0,0,0,0,8,38
