SA2_MAINCODE_2016,C16_SH_Tot_NPFH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPFH_2,C16_SDRTHT_0b_NPFH_3,C16_SDRTHT_0b_NPFH_4,C16_SDRTHT_0b_NPFH_5,C16_SDRTHT_0b_NPFH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPFH_2,C16_FUA_0b_NPFH_3,C16_FUA_0b_NPFH_4,C16_FUA_0b_NPFH_5,C16_FUA_0b_NPFH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPFH_2,C16_FUA_1b_NPFH_3,C16_FUA_1b_NPFH_4,C16_FUA_1b_NPFH_5,C16_FUA_1b_NPFH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPFH_2,C16_FUA_2b_NPFH_3,C16_FUA_2b_NPFH_4,C16_FUA_2b_NPFH_5,C16_FUA_2b_NPFH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPFH_2,C16_FUA_3b_NPFH_3,C16_FUA_3b_NPFH_4,C16_FUA_3b_NPFH_5,C16_FUA_3b_NPFH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPFH_2,C16_FUA_4mb_NPFH_3,C16_FUA_4mb_NPFH_4,C16_FUA_4mb_NPFH_5,C16_FUA_4mb_NPFH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPFH_2,C16_FUA_NB_NS_NPFH_3,C16_FUA_NB_NS_NPFH_4,C16_FUA_NB_NS_NPFH_5,C16_FUA_NB_NS_NPFH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPFH_2,C16_FUA_Tot_NPFH_3,C16_FUA_Tot_NPFH_4,C16_FUA_Tot_NPFH_5,C16_FUA_Tot_NPFH_6_mor,C16_FUA_T_T,C16_OD_0b_NPFH_2,C16_OD_0b_NPFH_3,C16_OD_0b_NPFH_4,C16_OD_0b_NPFH_5,C16_OD_0b_NPFH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_T_T,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_T,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_T_T
102011032,133,2664,3,0,0,0,0,3,3,0,0,0,0,7,127,35,13,3,0,180,218,126,96,21,7,462,6,6,9,0,0,24,12,3,0,0,0,11,365,178,121,24,5,692,0,0,0,0,0,0,43,5,0,0,0,42,581,146,45,11,3,790,230,103,72,16,7,430,6,6,3,4,0,17,16,3,3,0,0,18,872,263,125,35,12,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,0,3,0,17,2317,1029,854,337,153,4685
102011033,98,1543,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,40,23,12,3,0,84,0,4,4,0,0,8,0,0,0,0,0,4,47,31,20,3,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,509,385,493,166,100,1654
102011034,56,1548,0,0,0,0,0,0,5,0,0,0,0,6,231,20,0,0,0,250,64,19,10,0,0,101,3,3,3,0,0,7,7,0,0,0,0,9,311,40,19,4,0,373,0,0,0,0,0,0,7,0,0,0,0,10,18,0,0,0,0,18,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,920,389,412,187,54,1961
102011035,90,1657,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,0,0,35,56,25,19,8,0,97,3,0,0,0,0,5,3,0,0,0,0,3,90,30,19,6,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,690,414,446,163,90,1811
102011036,107,1826,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,21,43,46,44,10,0,151,0,0,0,0,0,6,0,0,0,0,0,0,63,50,50,15,0,175,0,0,0,0,0,0,5,0,0,0,0,5,22,0,0,0,0,22,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,10,0,0,30,4,9,9,6,3,27,0,0,0,0,0,3,22,19,15,6,3,60,4,0,10,0,0,10,752,477,548,236,109,2125
102011037,58,1580,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,23,14,12,6,0,0,32,5,0,0,0,0,3,0,0,0,0,0,0,33,9,10,0,0,59,0,0,0,0,0,0,3,0,0,0,0,3,12,0,3,0,0,18,29,3,0,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,46,5,3,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,786,345,366,140,55,1694
102011038,65,1767,0,0,0,0,0,0,6,0,0,0,0,6,30,0,4,0,0,37,34,4,3,0,0,46,3,0,0,0,0,3,3,0,0,0,0,0,70,6,7,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,22,7,0,0,0,31,17,3,0,0,0,20,0,0,3,0,0,7,0,0,0,0,0,0,41,12,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,5,841,376,448,179,65,1913
102011039,128,2886,0,0,0,0,0,0,0,0,0,0,0,0,23,4,3,0,0,30,83,42,31,0,0,157,7,3,5,3,0,21,0,0,0,0,0,0,113,50,39,3,3,209,0,0,0,0,0,0,6,0,0,0,0,9,66,8,3,0,0,78,187,65,47,12,0,315,37,17,11,8,5,78,4,0,0,0,0,5,300,100,69,17,9,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,13,1560,756,807,333,137,3597
102011040,207,4856,0,0,0,0,0,0,10,0,0,0,0,10,174,27,11,0,0,217,476,126,59,19,5,680,17,11,7,4,3,51,9,0,3,0,0,13,684,169,79,23,11,974,3,0,0,0,0,3,3,0,0,0,0,3,81,21,3,0,0,110,43,18,9,0,0,78,0,3,0,0,3,6,4,0,0,0,0,4,141,42,14,6,3,201,0,0,0,0,0,0,12,0,0,0,0,15,44,16,3,0,0,59,18,6,10,0,0,34,3,0,0,0,0,3,0,0,0,0,0,0,76,23,13,0,3,113,14,3,0,0,0,20,3081,1310,1140,413,226,6167
102011041,105,2321,0,0,0,0,0,0,4,0,0,0,0,4,70,0,0,0,0,74,60,17,5,3,0,88,7,8,0,7,0,25,7,0,0,0,0,3,151,22,5,8,3,191,0,0,0,0,0,0,0,0,0,0,0,0,31,0,4,0,0,37,21,13,3,3,0,44,0,3,3,0,0,7,0,0,0,0,0,0,57,17,9,4,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,4,1033,510,642,327,111,2612
102011042,104,2720,0,0,0,0,0,0,6,0,0,0,0,6,143,31,8,0,0,183,284,85,59,11,3,451,5,0,8,5,0,16,6,0,0,0,0,8,452,124,77,12,4,667,0,0,0,0,0,0,5,0,0,0,0,6,55,10,5,0,0,69,19,13,7,4,0,41,0,0,0,0,0,0,3,0,0,0,0,3,87,22,11,4,0,122,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,19,4,3,4,5,0,9,0,0,3,0,0,5,0,0,0,0,0,0,17,9,8,5,0,36,11,0,0,0,0,9,1788,735,667,249,109,3558
102011043,136,2460,0,0,0,0,0,0,0,0,0,0,0,3,152,9,3,0,0,167,103,44,21,3,5,172,3,3,3,0,0,10,8,0,0,0,0,9,269,56,31,4,5,362,0,0,0,0,0,0,0,3,0,0,0,3,15,4,0,0,0,18,9,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,21,8,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,4,3,3,0,0,19,0,0,0,0,0,0,1228,633,602,265,136,2865
102021044,224,5228,0,0,0,0,0,0,23,0,0,0,0,20,110,14,3,0,0,131,83,41,34,11,0,173,11,6,3,4,7,36,9,0,0,0,0,11,239,64,41,20,9,367,0,0,0,0,0,0,0,0,0,0,0,4,27,7,0,0,0,32,37,15,7,3,3,71,0,0,0,0,0,10,0,0,0,0,0,0,68,21,15,3,3,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,11,6,0,0,0,0,13,2486,1196,1243,575,227,5731
102021045,198,2859,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,10,3,3,0,0,24,4,0,3,0,0,5,0,3,0,0,0,3,15,10,9,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,0,0,0,0,3,1110,618,638,342,199,2905
102021046,91,2406,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,13,3,4,0,0,25,3,0,3,0,0,4,0,0,0,0,0,0,27,3,9,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,19,10,5,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,28,10,3,0,0,40,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,3,0,0,0,0,4,1278,495,467,182,91,2511
102021047,200,3828,0,0,0,0,0,0,0,0,0,0,0,0,81,3,0,0,0,85,47,19,9,3,0,84,0,3,4,5,5,16,0,0,0,0,0,3,135,24,13,11,4,182,0,0,0,0,0,0,7,0,0,0,0,7,53,0,0,0,0,52,5,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,62,4,3,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,1628,847,968,437,206,4092
102021048,281,4845,0,0,0,0,0,0,6,0,0,0,0,4,49,11,5,0,0,66,90,36,20,8,3,163,11,0,10,5,0,27,0,0,0,0,0,7,156,57,37,18,8,264,0,0,0,0,0,0,13,0,0,0,0,9,142,21,3,0,0,169,90,40,13,3,5,147,8,4,7,3,0,16,13,3,0,0,0,20,258,71,22,11,5,361,0,0,0,0,0,0,3,0,0,0,0,3,15,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,18,3,5,0,0,27,4,8,0,0,0,13,2491,1215,1024,499,292,5523
102021049,77,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,6,321,141,186,100,73,818
102021050,106,2896,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,6,3,0,0,0,0,8,0,0,0,0,0,0,7,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,7,6,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,3,0,0,0,0,5,1596,512,511,213,106,2948
102021051,76,1097,0,0,0,0,0,0,0,0,0,0,0,0,29,6,3,0,0,40,78,28,21,6,0,130,4,0,7,0,0,10,0,0,0,0,0,3,111,35,28,8,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,531,253,302,134,74,1293
102021052,47,1580,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,3,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,7,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,3,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,747,352,310,150,47,1606
102021053,98,2184,0,0,0,0,0,0,17,0,0,0,0,15,190,39,19,4,0,256,324,107,71,22,4,538,24,15,21,19,5,84,11,3,0,0,0,20,573,173,115,45,7,910,0,0,0,0,0,0,20,4,0,0,0,24,274,83,22,6,0,390,75,36,24,3,4,149,3,0,0,0,3,9,9,0,0,0,0,17,388,125,55,12,8,584,0,0,0,0,0,0,6,0,0,0,0,8,10,8,3,0,0,18,4,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,28,12,3,0,0,42,13,3,0,0,0,21,2011,769,610,238,114,3745
102021054,77,2060,0,0,0,0,0,0,5,0,0,0,0,5,125,10,0,0,0,139,48,24,8,0,0,83,3,0,0,0,0,11,9,0,0,0,0,8,191,34,14,0,0,243,0,0,0,0,0,0,4,0,0,0,0,4,38,4,0,0,0,45,15,15,3,4,0,37,0,0,0,0,3,3,3,0,0,0,0,3,71,17,5,3,3,95,3,0,0,0,0,3,3,0,0,0,0,3,6,3,0,0,0,13,0,0,0,3,0,6,0,0,0,0,0,0,0,0,3,0,0,3,14,6,3,5,0,24,5,3,0,0,0,8,1235,514,415,183,83,2436
102021055,75,1163,0,0,0,0,0,0,0,0,0,0,0,0,16,4,5,0,0,25,70,41,31,10,3,157,3,0,3,0,0,6,0,0,0,0,0,5,91,52,41,8,4,189,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,3,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,6,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,504,316,320,157,77,1377
102021056,267,3687,0,0,0,0,0,0,0,0,0,0,0,0,47,4,0,0,0,51,48,44,18,3,3,112,7,3,4,0,0,11,0,0,0,0,0,0,106,45,21,5,3,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,3,0,7,1255,751,1068,544,273,3887
102021057,115,1897,0,0,0,0,0,0,0,3,0,0,0,3,48,5,3,0,0,61,64,35,21,9,5,137,4,0,6,0,0,10,3,0,0,0,0,9,119,42,34,12,5,216,0,0,0,0,0,0,5,0,0,0,0,9,31,12,5,3,0,47,5,5,0,0,0,7,0,3,0,0,0,3,0,0,0,0,0,0,37,19,6,3,0,70,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,18,3,0,0,0,0,8,961,513,407,203,118,2202
103011058,207,4846,3,0,0,0,0,3,14,3,0,0,0,15,174,40,11,0,0,224,111,43,40,4,3,201,14,9,8,3,3,31,3,0,0,0,0,8,321,97,61,13,7,489,0,0,0,0,0,0,7,0,0,0,0,7,76,19,14,0,0,105,22,11,4,0,0,37,4,0,0,0,0,7,3,0,0,0,0,3,115,30,14,0,3,157,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,7,0,0,4,0,9,12,3,0,0,0,15,2590,1188,1089,442,209,5516
103011059,165,2741,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,0,28,23,7,9,3,0,41,4,0,3,0,0,9,0,0,0,0,0,0,49,19,9,3,0,80,0,0,0,0,0,0,4,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,12,0,0,3,0,0,10,1122,565,667,337,168,2854
103011060,77,1697,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,3,0,0,13,812,325,331,175,78,1725
103011061,46,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,24,0,3,4,3,34,624,193,199,91,50,1150
103021062,79,1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,10,4,4,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,11,26,10,9,5,3,55,801,299,290,162,81,1633
103021063,94,2235,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,24,11,3,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,33,3,0,0,0,36,0,0,0,0,0,0,7,0,0,0,0,4,25,4,0,0,0,34,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,36,7,3,0,0,47,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,7,0,0,0,0,9,1222,475,356,173,98,2330
103021064,55,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,13,9,5,7,0,0,20,0,0,0,0,0,0,17,10,6,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,9,15,6,3,0,0,27,765,246,237,123,53,1432
103021065,105,2434,0,0,0,0,0,0,3,0,0,0,0,3,18,3,0,3,0,18,4,3,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,4,25,5,0,5,0,33,0,0,0,0,0,0,3,0,0,0,0,4,14,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,19,0,0,0,0,0,0,10,0,0,0,0,9,3,3,0,0,0,8,3,6,0,0,0,7,3,0,0,0,0,10,0,0,0,0,0,0,24,9,0,0,0,34,3,0,4,0,0,10,1310,465,401,254,108,2535
103021066,31,905,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,8,558,147,125,79,31,943
103021067,149,2560,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,0,22,13,3,4,0,0,22,3,0,0,0,0,3,0,0,0,0,0,0,36,5,12,0,0,50,0,0,0,0,0,0,0,0,0,0,0,4,31,9,0,0,0,40,5,0,0,0,0,5,0,0,0,3,0,3,3,0,0,0,0,3,43,10,3,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,4,6,0,0,0,9,4,0,3,3,0,13,1257,539,481,276,152,2705
103021068,50,820,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,10,0,0,0,0,13,446,147,125,75,50,844
103021069,81,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,10,9,4,4,4,0,20,787,248,205,155,81,1481
103031070,107,2837,0,0,0,0,0,0,8,0,0,0,0,6,54,20,3,3,0,81,45,14,16,3,0,75,0,0,0,0,0,3,3,0,0,0,0,4,109,38,22,3,0,167,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0,0,18,9,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,29,6,8,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,6,4,0,3,0,10,3,3,0,0,0,5,1538,652,539,225,108,3063
103031071,63,1781,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,8,3,3,0,0,13,63,23,19,8,0,112,33,19,17,12,3,85,4,0,0,0,0,9,108,41,37,24,13,218,27,7,6,0,3,38,1036,385,386,172,79,2051
