SA2_MAINCODE_2016,C16_AP_75_79_NCB_4,C16_AP_75_79_NCB_5,C16_AP_75_79_NCB_6m,C16_AP_75_79_NCB_NS,C16_AP_75_79_Tot,C16_AP_80_84_NCB_0,C16_AP_80_84_NCB_1,C16_AP_80_84_NCB_2,C16_AP_80_84_NCB_3,C16_AP_80_84_NCB_4,C16_AP_80_84_NCB_5,C16_AP_80_84_NCB_6m,C16_AP_80_84_NCB_NS,C16_AP_80_84_Tot,C16_AP_85andover_N_c_b_0,C16_AP_85andover_N_c_b_1,C16_AP_85andover_N_c_b_2,C16_AP_85andover_N_c_b_3,C16_AP_85andover_N_c_b_4,C16_AP_85andover_N_c_b_5,C16_AP_85ov_N_c_b_6mor,C16_AP_85andover_N_c_b_NS,C16_AP_85_and_over_Tot,C16_AP_Tot_NCB_0,C16_AP_Tot_NCB_1,C16_AP_Tot_NCB_2,C16_AP_Tot_NCB_3,C16_AP_Tot_NCB_4,C16_AP_Tot_NCB_5,C16_AP_Tot_N_ch_b_6mor,C16_AP_Tot_NCB_NS,C16_AP_T_T
309031235,26,9,0,10,193,10,9,42,26,17,6,5,17,129,10,11,30,14,13,9,5,31,116,1212,594,1319,591,256,73,32,341,4422
309031236,17,4,9,17,149,9,9,24,26,17,3,3,13,102,13,17,32,37,22,3,9,12,136,1343,531,931,475,188,45,39,400,3950
309031237,53,17,8,35,349,13,25,53,64,36,13,15,28,251,25,34,54,60,28,23,14,34,259,1076,658,1393,759,335,112,79,401,4814
309031238,28,21,11,42,342,21,22,57,49,35,21,14,61,278,11,31,88,59,31,22,19,103,373,2681,1166,1828,1065,390,159,107,1000,8391
309031239,23,10,3,18,206,15,6,29,30,10,13,0,9,123,15,11,33,26,20,7,6,7,126,1065,571,1306,653,220,74,24,301,4215
309031240,38,9,7,31,288,19,11,58,32,33,13,8,15,190,22,32,54,42,22,9,5,45,232,1044,577,1247,659,246,59,35,325,4198
309041241,9,0,0,4,37,0,5,7,5,0,3,0,4,29,0,3,0,3,0,7,0,0,20,434,221,461,251,106,41,14,267,1793
309041242,38,21,11,30,253,20,13,23,31,21,5,11,10,138,13,8,27,17,13,12,3,11,108,1420,713,1671,1016,403,121,73,562,5972
309051243,12,6,3,10,86,5,7,12,11,7,0,5,10,61,6,14,17,27,22,3,3,22,111,723,317,878,480,209,58,29,216,2904
309051244,28,7,3,17,203,5,12,30,22,22,6,12,10,117,0,8,24,17,10,9,3,13,87,1782,960,2282,1148,401,128,63,486,7252
309051245,7,3,0,3,59,0,3,11,3,11,4,3,0,39,0,5,6,9,0,5,0,0,25,855,447,974,517,162,49,23,151,3172
309061246,21,3,0,18,193,5,15,37,26,6,4,5,12,105,3,15,22,17,3,5,7,9,79,1466,743,1517,750,265,73,43,384,5241
309061247,20,9,5,14,172,5,3,22,16,9,9,9,5,86,3,14,14,16,6,8,9,7,73,888,469,1034,582,188,59,45,210,3474
309061248,59,13,4,39,323,19,20,57,61,25,16,7,45,240,34,33,68,65,24,9,17,94,353,2261,1122,2370,1320,568,187,107,706,8639
309061249,22,8,3,9,112,3,0,14,10,3,0,4,4,31,0,4,9,9,11,5,0,3,36,1924,933,2048,1074,408,106,74,449,7014
309061250,25,5,3,20,122,4,8,28,16,5,4,6,29,96,6,15,23,16,13,13,3,86,179,792,359,937,534,254,59,38,340,3315
309071251,6,3,3,5,45,0,3,4,3,0,3,0,3,22,0,0,6,0,0,0,4,0,14,1419,646,1322,700,283,88,53,386,4904
309071252,27,19,6,13,243,21,16,55,45,39,14,8,22,222,10,39,67,55,30,12,16,16,242,1805,873,2172,1144,416,136,69,494,7108
309071253,20,12,3,27,216,4,12,32,31,12,0,5,21,115,8,15,26,26,9,12,7,47,157,1291,612,1516,738,214,62,24,545,5006
309071254,6,3,0,0,35,0,0,3,8,3,7,0,0,19,0,0,7,4,3,3,3,3,22,324,168,414,252,114,34,16,102,1417
309071255,27,6,5,13,153,6,3,19,20,21,6,10,6,85,4,8,20,15,13,7,5,3,65,1896,892,2105,1223,502,173,94,480,7345
309071256,22,7,3,12,146,4,7,19,10,15,9,4,3,71,3,3,12,10,5,3,8,7,58,1688,872,1863,929,342,102,65,439,6311
309071257,3,0,4,0,31,3,3,3,3,0,0,3,3,17,3,4,3,5,3,0,3,5,31,1020,489,836,431,180,58,40,391,3454
309071258,25,5,11,9,151,0,8,23,25,14,8,7,3,86,8,17,21,33,22,9,9,13,130,3128,1541,3267,1814,677,216,159,811,11611
309081259,10,0,4,8,100,4,7,15,26,3,3,0,12,81,5,8,28,16,10,7,6,56,124,468,254,581,278,93,31,9,176,1880
309081260,7,6,0,17,92,7,5,13,17,11,3,3,25,79,10,23,48,30,18,9,4,126,257,891,424,833,372,136,43,16,376,3091
309081261,40,16,4,37,418,22,28,81,66,22,9,7,37,281,22,26,63,52,34,16,5,71,289,3154,1391,2946,1363,426,114,51,713,10164
309081262,23,7,8,22,169,3,9,24,18,6,11,3,37,118,3,20,16,12,10,3,3,119,185,2291,882,1660,783,271,85,41,657,6686
309091263,21,10,7,15,235,19,19,50,39,29,8,6,25,194,28,49,82,64,51,20,14,66,370,1456,715,1487,757,290,88,51,417,5268
309091264,6,4,3,7,49,0,3,3,11,0,3,6,0,31,0,0,6,8,5,3,4,5,33,831,353,689,372,137,52,30,185,2647
309091265,7,7,3,5,73,0,4,11,7,7,6,0,8,44,0,0,8,13,9,3,4,9,45,1178,421,945,503,180,61,38,276,3606
309091540,29,19,13,30,250,17,14,56,38,22,6,9,22,175,33,33,55,45,26,8,21,42,274,2989,881,1138,602,251,95,91,763,6813
309091541,36,13,12,28,357,32,20,67,52,33,12,12,28,254,55,42,77,58,39,27,20,30,343,2701,1065,1674,920,352,142,102,701,7657
309101267,10,4,3,17,158,9,9,37,15,14,3,8,21,118,16,24,26,32,14,10,0,49,165,989,459,1148,539,174,43,20,386,3761
309101268,5,0,0,3,48,3,8,8,6,5,0,0,3,35,4,3,8,11,4,7,0,3,40,573,259,565,263,84,18,13,145,1922
309101269,7,3,3,12,102,3,4,9,13,10,3,0,7,44,6,10,15,9,3,0,0,8,42,613,209,425,175,64,10,11,266,1780
309101270,36,15,6,39,367,23,25,45,41,30,10,10,34,223,20,21,57,33,23,8,9,42,211,4489,1240,1769,932,327,84,71,1749,10658
310011271,5,4,6,3,50,0,0,4,5,8,3,10,7,46,0,0,9,9,5,6,11,3,37,675,253,366,215,99,55,54,226,1954
310011272,20,9,8,8,138,15,7,34,26,10,11,12,20,130,13,9,35,41,30,21,20,31,190,988,404,721,481,245,103,122,338,3404
310011273,34,22,11,18,231,9,17,38,39,23,9,11,24,164,4,8,27,25,18,13,16,62,151,3387,1672,2982,1440,608,216,183,794,11287
310011274,35,39,44,29,257,10,3,31,35,25,14,30,20,170,0,3,14,20,21,13,36,17,125,1976,838,1306,897,545,304,375,887,7135
310011275,18,3,4,13,108,3,3,17,15,14,11,3,12,82,7,6,19,20,17,8,8,66,157,1061,406,751,393,167,57,45,315,3196
310011276,0,3,0,5,22,0,0,3,0,3,4,0,3,15,0,0,0,7,0,0,0,10,16,268,120,190,168,93,52,57,456,1403
310021277,45,10,20,21,234,10,12,31,34,20,18,12,21,155,16,13,28,30,39,11,13,14,159,1093,449,1309,898,503,154,119,386,4926
310021278,8,11,7,8,105,3,9,9,17,15,3,12,3,69,0,4,12,9,5,0,10,14,59,429,204,566,429,212,82,63,199,2172
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,44,31,19,32,274,6,12,24,30,24,12,11,19,144,7,8,39,21,11,8,10,57,167,1893,838,1790,1379,726,266,210,824,7933
310021281,29,17,19,20,172,10,3,16,15,12,9,12,15,85,6,4,12,25,12,9,16,3,85,1168,571,1361,960,517,168,164,520,5419
310021282,37,17,8,22,147,6,3,8,17,10,6,10,7,75,3,7,21,31,16,8,16,11,115,1107,469,1205,806,399,133,125,406,4648
310031283,27,16,14,13,182,4,8,25,28,33,9,12,13,132,6,6,29,17,19,7,11,22,125,1210,535,1109,708,350,130,124,304,4474
310031284,25,9,4,10,130,5,8,20,15,11,7,10,9,78,4,4,14,6,11,3,3,6,53,999,395,785,524,258,133,108,358,3560
310031285,11,3,3,0,55,0,6,4,13,7,3,5,3,37,0,4,3,3,3,3,8,3,34,722,344,661,443,169,81,74,147,2647
310031286,18,7,14,4,89,7,7,22,7,15,8,7,6,88,9,12,29,17,14,8,9,8,106,827,338,595,368,182,84,82,239,2722
310031287,46,25,25,30,311,21,18,56,65,47,15,28,19,257,27,13,61,54,58,24,33,28,296,1998,854,1683,1172,625,210,232,604,7389
310031288,10,0,5,4,36,0,0,3,3,3,0,0,0,17,3,0,0,5,5,0,0,0,16,493,190,513,321,125,40,28,99,1811
310031289,10,3,3,0,52,0,0,7,4,3,0,0,0,18,3,0,6,0,3,3,0,0,18,566,195,680,394,136,35,23,95,2133
310031290,3,10,0,4,43,0,4,6,6,4,0,0,4,32,0,3,3,6,3,0,0,0,9,639,267,746,429,131,48,19,104,2372
310031291,17,6,10,12,85,5,6,9,11,13,7,12,12,69,0,10,11,5,9,3,3,7,40,736,359,630,454,258,115,125,336,3012
310031292,30,11,14,14,157,4,7,23,20,17,4,7,14,100,9,12,14,12,12,12,5,7,87,636,329,634,428,206,94,88,212,2625
310031293,32,14,15,6,228,16,14,29,42,31,10,13,11,162,7,15,31,39,29,20,21,26,195,1571,705,1633,1043,492,174,140,332,6089
310031294,9,0,0,3,17,0,0,3,0,0,0,3,0,8,0,0,0,0,0,0,0,0,7,594,209,489,265,80,25,19,123,1802
310031295,13,9,11,12,69,8,4,5,5,7,0,3,6,46,7,10,4,17,17,9,6,22,91,293,113,207,189,146,52,76,171,1241
310041296,14,3,9,3,65,3,3,10,5,4,4,5,0,31,3,4,4,0,3,0,3,0,20,1449,735,1376,740,278,103,89,351,5131
310041297,20,5,6,13,94,3,3,5,10,7,9,8,5,45,0,3,8,10,5,4,0,0,31,969,424,890,597,273,95,73,290,3615
310041298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041299,16,4,4,5,86,3,7,13,12,7,10,6,3,64,3,3,6,9,6,8,0,0,39,891,417,747,532,242,119,101,222,3268
310041300,16,5,8,14,86,4,0,9,9,9,8,5,7,59,3,3,7,11,7,4,6,12,50,1146,489,734,546,340,164,198,463,4082
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,15,11,10,8,67,0,0,7,10,6,4,10,4,41,0,3,11,11,8,5,10,7,60,1984,945,1470,1014,502,250,267,588,7021
310041303,7,9,3,0,38,0,0,3,6,0,0,4,0,15,3,3,3,4,0,0,3,0,19,752,347,686,371,150,51,51,141,2551
310041304,10,3,3,3,52,0,0,4,0,7,0,3,0,19,0,3,10,3,0,3,3,3,21,1894,916,1524,690,279,95,64,340,5794
311011305,48,25,13,24,232,17,7,19,28,26,13,32,22,168,10,8,33,27,37,18,27,33,195,1235,518,1442,985,603,182,176,530,5682
311021306,11,4,7,8,87,10,0,13,20,7,9,13,9,72,3,4,11,11,10,9,6,10,72,882,397,748,497,274,131,108,312,3337
311021307,60,22,14,25,312,4,13,36,30,26,4,17,15,146,14,10,22,17,20,9,7,9,117,1233,663,1356,901,522,213,143,502,5531
311021308,10,3,4,4,63,7,0,7,13,11,3,3,3,51,4,3,11,8,6,4,0,5,47,821,413,769,434,179,71,55,213,2958
311021309,12,8,6,6,89,3,3,24,20,3,7,9,7,83,8,6,11,18,11,8,9,11,67,582,286,700,391,170,74,57,158,2425
311021310,9,0,6,3,62,0,0,4,8,4,5,0,0,27,0,3,7,3,4,0,3,0,24,629,249,729,421,179,52,28,131,2415
311031311,33,14,11,21,223,16,14,44,43,25,20,14,16,188,11,16,41,51,31,16,15,31,213,1180,593,1316,941,428,178,140,373,5151
311031312,13,3,3,6,58,4,3,6,12,9,4,4,3,43,8,8,21,14,16,3,6,4,77,806,381,694,415,233,82,80,248,2945
311031313,5,8,0,0,37,3,0,4,11,3,0,3,3,29,0,0,3,3,3,3,0,3,13,561,233,487,311,144,64,44,166,2021
311031314,14,5,12,4,50,0,3,5,3,3,7,10,7,36,0,3,5,4,3,4,3,3,29,1121,495,906,698,384,156,169,420,4346
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,10,3,4,7,58,3,3,10,10,3,3,0,7,35,0,3,11,12,12,3,6,5,50,878,400,847,521,228,76,51,184,3175
311031317,10,16,8,19,95,7,4,17,11,10,4,13,5,71,0,7,5,8,3,3,6,8,44,1314,618,1066,788,445,216,221,671,5346
311031318,9,0,3,0,37,0,0,7,3,0,0,10,3,22,0,0,4,3,5,0,4,3,17,484,214,528,295,144,46,41,93,1847
311031319,15,6,10,5,109,4,6,13,20,16,7,3,4,79,3,4,7,6,5,8,0,3,41,1639,803,1731,968,436,139,132,370,6214
311041320,10,4,3,8,74,3,4,14,6,3,3,6,0,46,0,7,6,3,3,3,5,3,32,1259,506,1510,822,349,118,78,282,4923
311041321,22,14,20,10,144,5,6,20,11,17,7,3,8,84,0,3,17,16,9,3,6,7,67,2498,1151,2651,1585,706,232,150,721,9696
311041322,11,4,4,0,67,0,4,7,5,3,3,0,4,36,0,0,4,0,0,3,3,0,12,653,281,780,521,185,59,49,218,2745
311051323,44,19,14,17,271,14,16,40,55,43,19,21,20,232,18,36,61,68,47,24,23,37,321,1089,617,1144,748,386,162,140,372,4664
311051324,6,7,0,0,64,0,3,16,17,8,7,3,7,64,4,7,16,21,5,3,3,11,74,930,327,1092,646,218,65,35,185,3496
311051325,19,4,7,7,88,3,4,10,9,3,3,3,4,40,0,3,10,3,0,10,0,4,33,1182,557,1195,681,297,92,63,329,4407
311051326,14,11,12,9,96,0,3,5,13,10,9,10,5,54,0,3,6,3,6,0,5,0,32,1105,501,837,622,303,156,150,458,4136
311051327,16,4,0,3,87,0,5,5,22,8,7,4,0,49,4,4,12,7,6,3,4,0,44,1311,558,1477,762,294,78,39,229,4747
311051328,21,6,5,12,129,8,8,23,18,11,12,6,8,89,3,9,22,30,16,10,5,8,108,723,381,686,479,261,119,81,271,2996
311061329,11,0,3,3,52,0,0,4,10,0,4,0,3,28,7,0,3,9,12,4,0,4,31,707,334,833,392,162,51,33,138,2655
311061330,18,8,5,10,88,0,0,10,11,0,3,13,4,44,0,0,3,4,4,0,11,6,32,1002,421,725,573,364,181,210,517,4000
311061331,6,4,12,3,60,0,3,10,14,5,0,5,5,50,0,3,0,3,7,0,4,0,16,590,251,446,320,214,107,124,236,2292
311061332,26,15,5,4,151,6,5,27,26,18,7,5,8,105,10,8,28,24,23,17,7,10,121,1827,785,1890,927,380,122,85,302,6306
311061333,24,10,16,13,116,3,3,14,17,11,4,6,5,68,11,0,27,29,21,10,11,4,120,1127,516,857,596,360,164,181,343,4141
311061334,12,6,3,9,103,9,3,13,13,10,8,13,0,64,7,10,26,16,13,4,8,3,93,1093,504,1087,586,212,79,61,270,3873
311061335,13,4,0,0,59,0,0,0,4,4,0,0,4,21,3,0,0,3,5,0,0,0,13,727,358,689,290,143,34,33,171,2446
311061336,12,12,12,19,136,3,14,11,15,14,9,9,18,91,3,12,31,11,12,8,9,26,116,1309,609,902,659,367,222,236,433,4737
312011337,21,10,8,26,154,8,7,21,21,18,10,4,17,100,4,3,26,21,18,7,11,24,117,877,331,888,628,293,103,93,424,3634
312011338,6,9,0,0,41,0,0,0,0,3,0,0,0,11,0,0,0,0,8,0,3,0,8,594,275,642,431,219,75,40,424,2696
312011339,6,4,3,3,35,3,0,7,7,4,3,3,3,32,4,4,7,6,5,3,4,0,35,310,109,324,255,139,45,28,164,1378
312011340,3,0,3,8,52,3,3,0,3,8,0,3,3,29,3,4,3,4,0,3,4,0,18,233,144,339,252,116,42,32,184,1335
312011341,0,0,3,4,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,766,316,721,459,163,59,29,353,2857
312021342,29,13,9,11,158,7,3,13,30,20,23,21,8,131,4,14,26,22,22,13,16,10,130,1498,671,1639,1041,437,192,129,341,5931
312021343,5,10,9,5,51,0,0,9,14,13,6,6,10,59,11,9,15,20,23,7,13,32,133,339,160,384,260,118,45,35,153,1480
312021344,3,3,3,3,37,0,0,3,3,0,3,0,0,16,0,3,0,5,3,4,0,5,23,1293,577,1238,743,275,102,38,324,4599
312021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
312021346,10,4,3,9,42,5,0,9,5,3,3,11,3,42,7,0,3,5,9,8,5,3,36,454,176,270,185,96,42,41,202,1463
312021347,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,21,52,35,13,3,0,40,227
312021348,29,6,12,19,185,7,8,23,23,25,14,12,13,124,6,9,19,14,28,7,15,15,106,1022,451,1265,847,321,116,71,251,4343
312021349,25,9,11,7,121,4,4,12,28,22,10,15,14,112,4,12,19,22,13,5,14,19,107,643,287,558,405,194,86,81,247,2503
312021350,3,6,3,5,48,0,0,7,12,7,8,0,5,42,3,0,4,0,4,0,0,0,16,550,213,503,299,126,51,19,161,1914
312021351,10,6,9,10,71,3,3,7,11,9,0,3,7,35,0,0,3,5,4,3,9,22,46,664,290,773,579,282,90,53,270,3004
312021352,12,17,13,17,126,5,3,8,26,12,8,16,15,97,8,6,16,7,10,12,18,12,76,946,419,1144,868,396,155,113,452,4493
312021353,20,17,5,16,127,3,0,8,5,4,3,7,3,43,4,3,7,5,8,3,3,4,36,597,242,863,652,301,107,63,279,3113
312021354,9,3,0,6,31,0,0,4,4,3,4,0,0,18,0,0,5,3,0,0,0,0,10,517,269,618,368,152,45,31,138,2143
312021355,6,3,3,0,43,3,5,0,9,0,3,0,0,24,0,3,4,3,3,0,7,0,17,314,166,352,247,115,41,47,62,1348
312021356,19,16,9,11,115,7,0,11,23,19,13,6,4,85,10,9,10,21,17,6,16,5,81,787,316,659,469,211,92,72,191,2797
312021357,6,6,4,11,87,3,3,5,12,6,3,3,8,49,3,0,0,4,8,4,7,3,33,726,310,844,653,240,90,61,275,3196
312021358,18,5,9,18,130,17,7,21,25,13,11,15,17,125,11,8,39,26,30,12,17,21,167,652,260,657,387,199,83,61,263,2559
312031359,8,6,0,8,69,0,0,8,3,8,3,0,4,36,0,3,6,4,0,0,3,4,20,1830,570,1069,485,183,44,41,909,5133
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,17,8,0,8,105,11,4,11,17,22,7,12,15,97,6,4,15,12,20,8,10,28,100,657,346,932,607,252,107,68,316,3279
313011362,67,25,13,34,373,14,14,40,35,33,21,11,11,181,6,4,33,23,30,16,15,16,138,1186,665,1852,1244,586,198,96,479,6302
313011363,112,38,29,51,701,36,31,113,122,66,27,31,63,486,32,33,95,98,51,27,33,139,510,1581,862,2539,1695,732,266,182,687,8545
313021364,7,0,0,0,31,0,3,6,3,0,0,0,0,19,4,0,7,4,0,0,6,0,19,389,154,492,281,99,32,21,79,1559
313021365,68,30,27,53,392,11,11,47,51,38,19,22,73,282,18,18,54,45,24,18,20,252,454,2866,1279,2415,1743,901,362,263,1212,11044
313021366,39,28,15,19,229,3,7,29,43,26,14,15,22,159,15,7,24,25,20,14,14,43,162,2002,979,1907,1355,695,268,224,644,8081
313021367,7,0,0,9,37,0,0,3,3,0,3,0,0,12,0,0,0,3,3,0,3,0,12,381,156,426,307,113,35,19,117,1562
313021368,7,11,11,4,68,3,4,7,12,6,4,4,5,45,0,4,6,3,0,7,5,0,30,915,410,773,588,228,122,84,236,3357
313021369,9,8,0,3,38,0,0,6,4,5,0,3,3,22,0,0,8,9,3,0,0,7,22,436,133,415,295,118,40,19,135,1591
313031370,14,5,3,10,80,0,4,4,8,7,9,0,6,41,3,5,9,17,3,4,4,6,58,422,209,581,426,201,71,38,194,2143
313031371,22,12,3,15,90,0,6,5,10,16,4,5,10,60,0,3,15,12,15,4,10,16,80,626,283,750,458,256,82,53,327,2823
313041372,24,15,14,15,171,4,11,24,19,15,5,8,14,103,4,3,13,24,12,17,14,27,114,1444,631,1587,1011,432,155,95,365,5717
313041373,63,28,29,63,439,13,15,55,67,50,28,26,76,332,8,14,39,35,34,20,25,120,295,2060,1083,2234,1613,804,347,271,929,9343
313041374,4,6,3,3,44,0,3,6,3,3,3,3,0,27,0,4,3,0,4,3,3,0,19,502,202,604,337,160,44,28,100,1977
313041375,22,8,7,4,96,3,0,13,20,7,3,5,0,47,0,0,13,15,3,4,4,8,43,1818,767,2093,1269,466,142,91,324,6980
313041376,9,0,0,0,22,0,0,3,0,4,3,0,3,20,0,3,3,0,0,0,0,0,8,317,101,351,225,89,28,18,83,1202
313051377,25,9,3,14,159,13,4,17,30,19,8,11,15,112,13,16,24,38,15,14,18,32,165,858,465,917,569,255,103,70,258,3497
313051378,35,20,5,13,221,15,9,47,32,20,12,14,12,159,8,18,33,26,22,13,12,16,145,1352,682,1302,815,394,150,93,304,5093
313051379,43,16,15,48,281,14,14,44,36,32,21,16,41,211,19,14,33,33,24,12,16,62,225,1161,537,1146,761,362,134,91,517,4710
313051380,63,25,14,41,410,37,20,86,72,48,18,27,41,356,34,40,74,92,55,39,34,139,490,1752,894,1922,1289,600,225,188,660,7537
313051542,42,25,10,21,290,27,19,34,38,32,19,15,12,201,45,16,38,48,29,21,16,30,251,1374,617,1601,926,381,142,85,385,5510
314011382,36,12,4,19,236,22,6,18,35,24,10,13,23,152,12,16,38,53,19,18,6,45,209,1726,686,2137,1165,378,109,48,292,6546
314011383,29,3,6,3,109,0,3,12,12,5,0,4,7,43,0,6,10,11,8,0,3,0,40,2148,843,2219,1201,413,118,67,246,7253
314011384,15,4,0,8,77,3,4,6,12,11,3,6,3,47,3,0,7,10,5,0,6,7,39,807,325,1008,619,222,65,40,241,3321
314011385,3,0,0,3,38,3,3,9,4,3,0,0,3,22,0,0,4,3,0,0,0,0,14,833,339,1058,504,148,33,9,120,3050
314011386,30,16,3,13,234,15,8,26,33,22,13,5,8,126,10,23,31,20,14,7,8,8,129,2752,1158,2831,1499,522,143,70,353,9336
314011387,13,9,3,5,102,3,0,18,15,8,5,6,4,57,0,4,17,8,5,0,4,0,49,1279,440,1453,841,277,69,53,283,4697
314021388,38,20,20,6,214,21,10,36,41,31,16,17,25,194,12,17,40,29,24,15,24,68,226,2769,1208,2469,1478,639,246,188,688,9679
314021389,31,3,3,8,149,4,15,33,27,18,5,9,10,119,13,8,48,33,14,15,14,16,156,2010,952,1965,993,388,115,93,428,6944
314021390,36,15,3,14,226,4,9,30,46,23,5,5,13,128,11,27,58,48,45,10,12,7,219,3138,1663,3430,1759,596,192,94,637,11503
314031391,19,7,4,18,104,0,6,9,6,9,0,8,18,66,3,4,17,22,8,3,4,53,111,1121,522,1110,666,273,84,69,287,4140
314031392,19,13,3,17,90,6,4,13,6,4,5,0,21,62,3,3,10,11,17,0,3,40,84,709,298,606,395,183,63,33,223,2509
314031393,6,5,3,10,76,7,3,4,12,6,3,0,0,32,0,3,6,10,7,3,6,5,38,904,456,1009,589,206,63,39,213,3477
314031394,23,8,7,4,152,4,5,19,20,19,11,10,6,94,4,11,14,25,12,5,5,13,92,1496,610,1295,795,356,120,85,273,5028
315011395,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,118,69,63,54,42,18,43,50,459
315011396,3,5,10,8,47,3,0,0,3,5,0,4,3,17,0,3,0,0,3,0,3,4,24,649,318,475,321,216,139,150,432,2692
315011397,0,0,0,4,10,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,4,74,36,93,71,40,18,11,57,392
315011398,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,174,125,89,72,52,31,41,64,647
315011399,0,0,0,0,6,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,244,129,129,84,90,59,129,71,926
315011400,15,4,3,11,70,0,4,9,16,3,0,3,3,38,6,0,4,10,7,3,0,3,32,409,177,477,374,181,51,36,261,1970
315011401,0,0,0,3,13,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,4,12,378,129,151,136,102,59,96,300,1348
315011402,8,0,7,0,20,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,7,265,176,182,137,140,98,206,238,1450
315011403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,153,345,171,75,26,21,159,1317
315021404,7,3,7,0,27,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,3,0,7,384,209,278,227,178,111,117,237,1746
315021405,19,8,8,8,95,3,5,5,9,12,9,12,4,64,3,3,5,9,9,8,5,10,52,1850,845,1348,943,461,190,182,880,6693
315021406,0,3,0,9,19,0,0,0,0,3,0,3,0,13,0,0,0,4,0,0,0,3,8,294,128,189,165,78,37,47,204,1145
315021407,10,0,5,9,45,0,0,4,15,5,4,4,6,36,3,0,5,5,3,6,3,3,30,269,91,270,261,134,43,26,117,1218
315031408,19,5,6,9,76,0,0,16,9,10,7,14,10,72,5,3,6,8,11,6,7,6,57,408,149,486,405,209,74,60,141,1927
315031409,13,6,3,9,67,6,0,9,8,9,3,0,6,45,0,3,11,13,8,3,11,17,65,385,188,430,307,160,72,47,165,1744
315031410,7,0,0,3,19,0,0,4,0,7,0,3,0,13,0,0,0,0,0,0,3,7,18,219,68,159,150,92,29,20,104,832
315031411,3,3,3,0,27,0,3,10,3,7,0,3,0,25,0,0,0,5,4,5,0,3,23,254,121,261,190,99,46,48,80,1099
315031412,12,10,4,4,58,3,0,12,11,4,3,11,4,38,0,0,10,10,9,3,6,10,47,416,130,321,267,124,57,50,165,1538
316011413,55,17,14,33,453,31,22,99,97,64,23,15,54,402,46,33,105,112,56,14,18,146,535,1786,784,2340,1334,490,151,78,582,7545
316011414,33,16,12,19,257,15,14,39,53,25,9,3,8,169,15,9,31,35,16,8,5,11,133,1844,724,2140,1271,392,99,57,407,6938
316011415,6,0,0,3,75,6,0,7,16,6,3,0,3,47,0,0,11,5,10,3,5,0,38,1309,565,1358,706,268,64,23,227,4522
316011416,30,10,6,17,244,21,14,40,49,24,14,6,22,193,17,19,58,37,23,14,4,36,214,1482,445,1127,707,267,89,55,328,4498
316021417,33,15,4,13,197,4,9,44,44,23,12,15,3,160,16,21,33,48,28,17,28,19,215,938,413,1365,822,321,115,74,186,4242
316021418,11,10,0,5,117,3,5,29,21,19,7,9,9,105,6,13,23,32,22,16,9,11,129,666,308,849,514,173,59,26,159,2747
316021419,48,9,12,21,226,13,13,34,24,34,7,3,28,160,15,19,60,44,39,20,9,76,289,782,348,836,535,266,87,44,357,3259
316021420,75,19,13,21,408,17,21,68,88,52,15,14,25,306,16,9,64,61,35,21,23,31,257,2010,956,2513,1562,632,196,103,443,8418
316021421,48,19,15,16,353,19,6,48,37,37,19,9,17,189,30,27,74,57,56,20,23,18,309,1138,543,1737,964,422,124,77,294,5297
316021422,20,8,5,8,188,12,4,31,37,19,11,3,7,129,17,22,36,28,15,16,9,15,160,835,383,1022,636,235,76,48,196,3435
316021423,38,7,5,10,226,10,8,45,40,34,5,8,21,173,14,18,49,49,21,11,10,15,185,1028,478,1234,701,304,75,41,256,4106
316021424,21,3,7,6,120,6,6,28,31,14,10,5,9,105,8,9,11,22,14,7,0,11,86,879,350,1000,529,208,68,42,223,3301
