SA2_MAINCODE_2016,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000_mr,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Ne_Nil,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_299,C11_CFNC_BNW_300_399,C11_CFNC_BNW_400_499,C11_CFNC_BNW_500_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000mr,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_299,C11_CFNC_LFns_300_399,C11_CFNC_LFns_400_499,C11_CFNC_LFns_500_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000m,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_149,C11_CFNC_T_150_299,C11_CFNC_T_300_399,C11_CFNC_T_400_499,C11_CFNC_T_500_649,C11_CFNC_T_650_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000_3999,C11_CFNC_T_4000m,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CFC_BFT_N,C11_CFC_BFT_1_149,C11_CFC_BFT_150_299,C11_CFC_BFT_300_399,C11_CFC_BFT_400_499,C11_CFC_BFT_500_649,C11_CFC_BFT_650_799,C11_CFC_BFT_800_999,C11_CFC_BFT_1000_1499,C11_CFC_BFT_1500_1999,C11_CFC_BFT_2000_2499,C11_CFC_BFT_2500_2999,C11_CFC_BFT_3000_3999,C11_CFC_BFT_4000_mr,C11_CFC_BFT_Ns,C11_CFC_BFT_Tot,C11_CFC_BPT_N,C11_CFC_BPT_1_149,C11_CFC_BPT_150_299,C11_CFC_BPT_300_399,C11_CFC_BPT_400_499,C11_CFC_BPT_500_649,C11_CFC_BPT_650_799,C11_CFC_BPT_800_999,C11_CFC_BPT_1000_1499,C11_CFC_BPT_1500_1999,C11_CFC_BPT_2000_2499,C11_CFC_BPT_2500_2999,C11_CFC_BPT_3000_3999,C11_CFC_BPT_4000m,C11_CFC_BPT_Ns,C11_CFC_BPT_T,C11_CFC_1F1P_N,C11_CFC_1F1P_1_149,C11_CFC_1F1P_150_299,C11_CFC_1F1P_300_399,C11_CFC_1F1P_400_499,C11_CFC_1F1P_500_649,C11_CFC_1F1P_650_799,C11_CFC_1F1P_800_999,C11_CFC_1F1P_1000_1499,C11_CFC_1F1P_1500_1999,C11_CFC_1F1P_2000_2499,C11_CFC_1F1P_2500_2999,C11_CFC_1F1P_3000_3999,C11_CFC_1F1P_4000m,C11_CFC_1F1P_Ns,C11_CFC_1F1P_Tot,C11_CF_1E1A_N,C11_CF_1E1A_1_149,C11_CF_1E1A_150_299,C11_CF_1E1A_300_399,C11_CF_1E1A_400_499,C11_CF_1E1A_500_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000m,C11_CF_1E1A_Ns,C11_CF_1E1A_T,C11_CF_1F1NW_N,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_299,C11_CF_1F1NW_300_399,C11_CF_1F1NW_400_499,C11_CF_1F1NW_500_649,C11_CF_1F1NW_650_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_299,C11_CF_1P1NW_300_399,C11_CF_1P1NW_400_499,C11_CF_1P1NW_500_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000_mr,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_299,C11_CF_1A1NW_300_399,C11_CF_1A1NW_400_499,C11_CF_1A1NW_500_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_149,C11_CF_BA_150_299,C11_CF_BA_300_399,C11_CF_BA_400_499,C11_CF_BA_500_649,C11_CF_BA_650_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_149,C11_CF_BNW_150_299,C11_CF_BNW_300_399,C11_CF_BNW_400_499,C11_CF_BNW_500_649,C11_CF_BNW_650_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot
315011401,0,0,0,0,0,0,0,3,0,0,3,0,0,9,3,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,35,3,0,3,0,0,6,11,9,16,17,19,16,14,3,36,165,0,0,0,0,0,0,0,0,3,10,20,11,26,9,16,89,0,0,0,0,0,0,0,0,4,0,3,0,0,3,3,20,0,0,0,0,0,0,0,0,5,14,3,8,5,0,7,42,0,0,0,0,0,0,0,0,3,3,5,3,4,0,4,31,0,0,3,0,0,0,3,7,11,11,4,3,0,0,12,60,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,18,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,4,0,3,0,0,0,0,0,0,3,17
315011402,0,0,0,0,0,0,0,3,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,41,16,11,23,15,4,0,6,0,0,117,0,0,0,0,0,3,4,4,24,19,5,0,3,0,0,61,0,0,0,0,0,5,3,7,12,7,0,0,0,0,0,41,0,0,0,0,0,0,3,14,26,16,7,0,0,0,0,78,0,0,0,0,0,0,5,3,4,6,0,0,0,0,0,23,0,0,0,0,3,3,7,18,28,6,0,0,0,0,0,77,0,0,4,0,0,33,17,14,17,0,4,0,0,0,0,85,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,4,3,14,11,4,11,3,0,0,0,0,3,54
315011403,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,32,3,0,0,0,0,0,4,3,17,30,47,44,67,34,36,297,3,0,0,0,0,0,0,0,0,6,17,10,48,40,16,131,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,19,14,20,26,7,6,102,0,0,0,0,0,0,0,0,5,4,0,3,4,0,0,22,0,0,0,0,0,0,0,0,13,22,6,27,7,0,5,90,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
315021404,3,4,0,0,0,0,0,5,3,0,13,0,3,31,13,9,13,7,0,0,0,0,7,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,40,5,0,14,3,4,40,18,40,44,38,43,12,17,7,46,339,3,0,0,0,0,0,0,10,10,12,27,0,13,5,11,99,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,17,0,0,0,0,0,0,3,0,6,10,3,3,4,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,11,11,15,5,4,0,0,0,4,56,0,0,0,0,3,9,3,8,10,3,0,0,0,0,0,39,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,12,0,0,11,8,5,44,12,10,12,3,0,0,0,0,7,118
315021405,0,0,7,3,3,0,5,25,3,0,12,0,3,63,26,24,15,6,4,3,0,0,6,170,0,0,0,0,0,3,0,0,0,0,0,0,0,0,125,135,8,0,18,0,10,82,62,59,107,197,246,204,351,125,184,1653,7,0,0,0,0,0,3,6,13,25,69,103,208,155,59,650,0,0,0,0,0,0,0,0,0,4,7,3,6,3,0,29,0,0,0,0,0,0,3,0,24,53,84,105,167,35,34,512,0,0,0,0,0,0,0,0,0,7,16,13,37,15,11,100,4,0,3,0,0,3,9,13,70,101,23,186,39,15,30,501,0,0,0,0,0,0,0,0,6,3,5,10,6,0,4,43,0,0,0,0,0,0,3,5,5,8,0,4,3,0,3,38,0,0,0,0,0,0,0,0,0,3,5,3,8,7,5,29,3,0,3,3,0,10,8,16,23,4,3,3,3,3,16,94
315021406,0,0,0,0,0,0,0,8,5,0,0,0,0,18,0,4,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,3,0,0,0,0,0,23,24,4,0,3,3,0,22,3,16,34,33,42,27,34,14,31,271,0,0,0,0,0,0,0,3,8,6,14,5,16,15,11,85,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,16,4,8,8,0,7,47,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,18,0,0,0,0,0,0,0,5,9,16,3,11,3,0,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,0,0,0,0,0,7,0,4,4,0,0,0,0,0,3,25
315021407,0,3,0,0,0,0,4,9,3,0,3,0,0,21,11,9,4,0,0,0,0,0,5,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,15,0,9,3,4,51,35,41,55,59,36,16,16,14,59,408,4,0,0,0,4,4,3,9,16,6,13,10,12,5,28,111,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,3,0,0,5,20,17,17,6,11,3,7,82,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,22,0,0,0,0,0,7,3,12,23,10,3,4,0,0,12,69,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,5,3,0,0,0,0,0,0,9
315031408,0,0,0,0,0,0,0,8,3,0,16,3,0,62,18,20,3,0,0,0,0,0,4,140,0,0,0,0,0,3,0,0,0,0,0,0,0,0,55,59,17,3,19,16,0,82,51,67,106,63,58,31,28,24,79,639,4,0,3,0,0,11,4,16,18,25,31,14,18,3,26,164,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,3,0,0,0,0,0,0,8,47,31,20,12,12,0,20,155,0,0,0,0,0,0,0,0,8,3,4,3,4,0,0,20,0,0,0,0,3,6,4,13,37,21,4,10,0,3,14,111,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,11,0,0,0,0,0,3,0,4,3,3,0,0,0,0,4,15,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,6,0,4,7,0,0,0,0,0,3,24
315031409,0,0,3,0,3,0,0,9,0,0,5,3,0,47,9,14,4,0,0,0,0,0,4,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,66,10,3,5,4,4,60,31,46,65,70,54,22,18,8,86,486,0,0,0,0,0,4,3,0,41,21,29,13,9,8,23,155,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,10,0,0,0,0,0,0,6,7,21,26,23,11,11,3,10,129,0,0,0,0,0,3,0,0,3,10,5,3,4,0,4,31,0,0,0,0,0,6,9,5,16,10,3,5,4,0,15,66,0,0,0,3,0,0,3,3,3,4,0,0,0,0,3,24,0,0,0,0,0,3,0,0,3,3,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,3,0,3,0,3,8,3,4,0,0,0,0,0,0,27
315031410,7,0,0,0,0,0,0,4,3,0,3,0,0,28,14,11,3,0,0,0,0,0,4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,8,0,5,0,0,29,21,40,51,28,18,8,11,3,40,268,0,0,0,0,3,0,0,3,8,13,12,7,7,0,26,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,5,14,3,0,0,0,3,40,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,13,0,0,0,0,3,0,4,3,9,3,0,3,0,0,3,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,11
315031411,0,0,0,0,0,0,0,5,0,0,0,3,0,26,10,4,3,0,0,0,0,0,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,41,3,0,4,5,0,45,23,42,64,26,35,15,7,5,52,336,0,0,0,0,0,0,3,9,10,18,15,9,5,4,20,92,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,15,0,0,0,0,0,0,3,8,16,13,9,3,10,0,3,56,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,12,0,0,0,0,0,0,5,7,15,3,6,6,0,0,5,54,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,20
315031412,0,3,0,0,0,0,0,5,5,0,3,0,0,33,4,12,0,3,0,0,0,0,7,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,3,0,5,3,0,51,19,38,69,53,59,20,19,10,78,428,4,0,3,0,0,0,4,0,15,23,27,19,17,5,26,152,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,9,0,0,0,0,0,0,0,4,29,22,21,4,13,4,11,108,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,22,0,0,0,0,0,3,7,8,26,17,4,7,0,0,5,75,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6
316011413,5,3,3,3,3,0,0,12,18,0,22,15,16,283,169,182,151,49,22,17,12,5,24,989,0,0,0,0,0,6,0,0,4,0,0,0,0,0,145,163,21,5,30,20,31,331,213,293,346,210,164,92,100,42,201,2080,0,0,0,0,0,0,5,8,22,41,65,48,58,41,35,330,0,0,0,0,0,0,0,11,23,23,16,5,10,7,3,94,0,0,0,0,3,4,3,14,99,99,105,62,103,27,30,561,0,0,0,0,0,0,0,3,6,20,20,13,8,3,3,70,0,0,0,0,4,0,20,22,80,51,16,53,15,4,18,282,0,0,0,0,0,6,9,8,22,9,4,4,0,0,4,72,0,0,0,0,0,0,0,0,5,7,0,7,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,0,0,7,0,4,10,10,9,28,10,4,6,3,0,15,98
316011414,3,0,0,0,3,0,0,8,12,3,23,5,8,158,93,118,95,27,14,5,10,0,15,584,0,0,0,3,0,0,0,3,0,0,0,0,0,0,115,119,21,3,29,18,16,184,147,194,263,168,149,97,111,37,143,1584,3,0,0,0,0,0,0,4,27,47,85,58,78,54,34,411,0,0,0,3,0,0,3,13,30,22,15,3,4,3,13,116,0,0,3,0,3,4,0,16,96,126,123,85,119,36,40,645,0,0,0,0,0,0,0,0,14,14,12,12,13,4,14,90,3,0,4,0,0,3,11,17,67,81,24,91,19,7,17,341,0,0,0,0,4,8,13,8,26,18,4,11,0,0,7,93,0,0,0,0,0,0,0,0,3,8,3,8,0,0,5,25,0,0,0,0,0,0,0,0,0,4,3,3,7,3,4,22,3,0,4,0,3,3,11,17,24,15,7,3,7,0,3,101
316011415,0,0,0,0,0,0,0,5,5,0,6,3,0,77,44,51,31,4,9,0,0,0,11,236,0,0,0,0,0,3,0,0,0,0,0,0,0,0,41,48,7,0,6,3,0,88,64,84,133,90,79,31,40,10,65,711,0,0,0,0,0,0,0,3,19,31,52,34,38,9,13,202,0,0,0,0,0,0,3,3,14,7,5,3,3,0,5,46,0,0,0,0,0,3,3,10,48,72,57,31,34,7,21,285,0,0,0,0,0,0,3,0,5,10,6,4,9,0,3,41,0,0,3,0,0,3,10,8,58,40,10,18,3,0,13,172,0,0,0,0,0,3,0,0,9,4,0,0,0,0,0,27,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,11,0,0,3,0,3,4,10,9,8,3,3,0,0,0,7,46
316011416,3,3,3,0,0,0,0,14,10,0,18,5,6,207,87,85,29,11,3,3,0,3,14,476,0,0,0,0,0,6,0,0,3,0,0,0,0,0,60,73,8,0,20,3,13,226,112,126,106,85,82,22,20,8,79,908,0,0,0,0,0,0,3,8,17,49,48,24,40,14,19,219,0,0,0,0,0,0,3,7,13,10,3,3,0,0,0,49,0,0,0,0,0,4,10,5,75,71,60,22,22,3,13,279,0,0,0,0,0,0,0,3,10,11,13,3,3,0,4,50,0,0,0,0,0,0,14,12,62,50,14,21,4,3,10,191,0,0,0,0,3,3,6,10,18,9,0,0,0,0,0,54,0,0,0,0,0,0,0,3,5,4,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,4,10,3,10,3,3,0,0,0,6,50
316021417,0,0,0,0,0,0,0,0,9,0,21,7,4,216,103,104,40,14,0,4,0,3,15,536,0,0,0,0,0,0,0,3,0,0,0,0,0,0,64,73,10,4,21,15,16,239,145,171,177,112,96,40,26,12,92,1176,0,0,0,4,0,0,0,0,19,40,52,18,31,12,19,198,0,0,0,0,0,0,0,4,19,12,11,4,3,0,3,49,3,0,0,0,0,0,0,12,80,102,62,23,33,8,30,357,0,0,0,0,0,0,3,3,3,18,12,9,3,0,3,51,0,0,0,0,0,3,10,22,81,32,12,16,0,0,12,196,0,0,0,3,0,3,0,9,24,10,3,5,0,0,3,64,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,7,0,0,4,0,3,15,22,4,15,3,3,0,0,0,5,73
316021418,0,0,0,0,0,0,3,6,5,0,11,7,7,91,60,56,46,19,11,14,6,7,11,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,62,15,0,18,7,13,103,79,94,137,96,72,47,52,26,86,834,0,0,0,0,0,0,0,3,3,17,15,9,23,8,11,100,0,0,0,0,0,0,0,3,5,4,0,0,7,3,0,26,0,0,0,0,0,0,0,7,30,42,34,22,34,14,15,197,0,0,0,0,0,0,0,0,4,0,8,3,4,0,4,24,0,3,0,0,0,0,6,12,36,17,10,23,5,4,8,124,0,0,0,3,0,3,3,0,3,3,4,0,0,0,5,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,3,0,0,5,4,9,18,9,3,0,0,3,8,54
316021419,0,0,0,0,0,0,0,5,7,0,15,7,8,123,72,65,35,15,9,0,0,4,19,379,0,0,0,0,0,0,0,3,0,0,0,0,0,0,50,60,12,0,18,8,15,151,107,124,128,85,52,27,19,12,75,840,0,0,0,0,0,0,0,0,3,7,7,6,4,0,8,41,0,0,0,0,0,3,0,3,7,3,3,0,0,0,0,22,0,0,0,0,0,0,0,6,16,20,11,10,8,0,0,70,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,12,0,0,0,0,0,0,4,17,21,5,3,7,3,0,0,66,0,0,0,4,0,0,3,12,8,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,8,3,13,3,0,0,0,0,7,41
316021420,3,3,0,0,0,0,0,9,11,4,41,15,10,379,138,177,89,23,3,3,0,0,20,913,0,0,0,0,0,9,3,5,0,0,0,0,0,0,106,127,15,5,41,19,23,436,202,260,270,152,141,42,50,15,156,1830,0,3,0,0,0,0,5,8,37,60,94,47,62,16,33,362,0,0,0,0,0,0,3,11,31,12,6,4,0,0,8,79,0,3,0,0,0,3,8,18,161,164,117,40,54,10,36,624,0,0,0,0,0,0,0,4,17,21,21,7,14,0,9,87,0,0,0,0,3,3,21,37,121,77,9,42,8,8,19,361,0,0,0,0,4,3,7,12,21,16,3,5,0,0,9,73,0,0,0,0,0,0,3,5,7,5,3,3,0,0,4,33,0,0,0,0,0,0,0,0,5,8,0,3,0,0,0,22,0,0,0,7,0,11,19,18,33,12,6,5,0,3,9,121
316021421,3,0,0,0,0,0,3,11,21,11,30,11,13,258,161,178,138,43,26,13,9,5,28,949,0,0,0,0,0,3,0,8,3,4,0,0,0,0,104,119,25,13,42,20,22,290,208,253,280,154,121,67,51,31,149,1737,0,0,0,0,0,0,0,3,17,25,36,19,38,19,13,170,0,0,0,0,0,0,7,7,7,7,9,3,3,0,0,39,0,0,0,0,0,0,5,6,49,66,43,41,47,10,19,287,0,0,0,0,0,0,0,3,15,5,8,7,7,0,3,45,0,0,3,3,0,3,5,15,33,38,6,45,14,3,7,177,0,0,0,0,0,3,3,8,18,4,3,9,0,0,3,52,0,0,0,0,0,0,0,3,4,4,0,4,0,0,3,20,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,15,3,0,3,0,3,9,5,14,21,13,0,0,0,0,16,92
316021422,0,3,0,0,0,0,0,3,9,0,10,5,4,131,76,85,43,15,3,6,3,5,10,412,0,0,0,0,0,3,0,0,0,0,0,0,0,0,56,61,10,0,19,9,7,153,116,131,131,108,77,34,47,21,82,946,0,0,0,0,0,0,3,0,11,30,17,14,33,10,14,133,0,0,0,0,0,0,3,8,12,4,8,3,0,0,4,45,0,0,0,0,0,3,3,9,45,53,34,20,35,6,15,233,0,0,0,0,0,0,0,0,3,3,12,3,8,4,7,39,0,0,0,0,0,3,3,14,47,26,5,16,3,4,4,129,0,0,0,0,0,3,7,9,13,3,0,7,0,0,3,45,0,0,0,0,0,0,4,3,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,13,3,0,5,0,0,0,10,4,19,10,0,0,0,0,4,61
316021423,0,0,0,0,0,0,0,5,7,0,13,10,6,146,94,113,77,12,8,4,3,4,16,526,0,0,0,0,0,3,4,0,0,0,0,0,0,0,78,81,13,4,15,19,16,167,128,169,201,136,103,70,69,25,100,1230,3,0,0,0,0,0,3,3,19,24,33,24,33,17,14,177,0,0,0,0,0,0,3,3,11,11,4,9,3,0,0,43,3,0,0,0,0,0,7,8,51,54,68,40,19,10,17,276,0,0,0,0,0,0,4,0,3,4,6,6,7,0,3,42,0,0,0,0,0,3,8,17,46,34,11,37,3,0,12,173,0,0,0,0,8,0,3,11,19,3,0,3,3,0,6,52,0,0,0,0,0,0,4,3,3,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,12,5,0,0,3,3,12,6,5,16,0,7,0,5,0,6,59
316021424,3,0,0,0,0,0,0,10,3,0,12,3,4,98,75,60,28,4,0,3,0,0,13,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,48,3,0,13,4,15,118,99,104,117,76,50,37,33,10,66,744,0,0,0,0,0,0,0,0,11,18,10,13,20,5,9,91,0,0,0,0,0,0,4,6,5,8,5,0,5,0,0,37,0,0,0,0,0,0,0,11,38,51,38,27,43,3,16,227,0,0,0,0,0,0,0,4,4,9,9,0,6,0,0,31,0,0,0,0,0,0,4,5,41,27,10,22,6,0,5,128,0,0,0,0,3,0,5,7,14,0,0,0,0,0,3,44,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,3,0,3,8,12,6,24,8,0,0,0,0,5,69
316031425,0,0,0,0,0,0,0,11,8,0,21,7,6,131,107,93,65,24,12,4,3,5,7,481,0,0,0,0,0,4,0,0,0,0,0,0,0,0,92,104,9,0,23,16,13,172,145,164,240,191,160,75,57,21,113,1406,0,0,0,0,0,3,0,6,18,44,60,24,28,11,25,221,0,0,0,0,0,3,4,12,28,17,9,3,0,0,13,90,0,0,3,0,0,3,6,15,115,101,109,48,33,8,24,457,0,0,0,0,0,0,0,9,17,24,16,7,15,4,7,95,0,0,0,0,3,3,11,32,96,49,15,41,12,0,20,285,0,0,0,0,0,9,11,4,28,12,3,0,3,0,4,75,0,0,0,0,0,0,3,9,6,4,0,0,0,0,3,21,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,13,0,0,3,0,3,3,14,10,23,5,3,0,4,0,11,80
316031426,7,3,3,0,0,0,0,15,12,0,21,3,6,124,76,96,72,24,12,0,11,3,14,492,0,0,0,0,0,0,0,0,0,0,0,0,0,3,92,96,20,0,29,16,5,157,119,177,264,139,99,57,62,17,130,1295,0,0,0,0,0,3,0,4,20,32,43,18,28,18,18,175,0,0,0,0,0,5,4,5,14,9,14,0,6,0,5,55,0,0,0,0,0,8,5,23,68,66,63,33,30,6,22,327,0,0,0,0,0,0,3,0,10,12,10,0,8,5,5,47,0,0,3,0,0,4,13,22,57,41,7,30,11,0,22,207,0,0,4,0,4,3,9,7,21,12,3,4,3,0,7,72,0,0,0,0,0,0,0,0,11,0,0,4,0,0,4,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,3,0,3,0,16,9,12,24,7,3,0,0,0,7,83
