SA2_MAINCODE_2016,C16_1500_1999_R100_149,C16_1500_1999_R150_199,C16_1500_1999_R200_224,C16_1500_1999_R225_274,C16_1500_1999_R275_349,C16_1500_1999_R350_449,C16_1500_1999_R450_549,C16_1500_1999_R550_649,C16_1500_1999_R650m,C16_1500_1999_R_NS,C16_1500_1999_R_Tot,C16_2000_2499_R0_74,C16_2000_2499_R75_99,C16_2000_2499_R100_149,C16_2000_2499_R150_199,C16_2000_2499_R200_224,C16_2000_2499_R225_274,C16_2000_2499_R275_349,C16_2000_2499_R350_449,C16_2000_2499_R450_549,C16_2000_2499_R550_649,C16_2000_2499_R650m,C16_2000_2499_R_NS,C16_2000_2499_R_Tot,C16_2500_2999_R0_74,C16_2500_2999_R75_99,C16_2500_2999_R100_149,C16_2500_2999_R150_199,C16_2500_2999_R200_224,C16_2500_2999_R225_274,C16_2500_2999_R275_349,C16_2500_2999_R350_449,C16_2500_2999_R450_549,C16_2500_2999_R550_649,C16_2500_2999_R650m,C16_2500_2999_R_NS,C16_2500_2999_R_Tot,C16_3000_3999_R0_74,C16_3000_3999_R75_99,C16_3000_3999_R100_149,C16_3000_3999_R150_199,C16_3000_3999_R200_224,C16_3000_3999_R225_274,C16_3000_3999_R275_349,C16_3000_3999_R350_449,C16_3000_3999_R450_549,C16_3000_3999_R550_649,C16_3000_3999_R650m,C16_3000_3999_R_NS,C16_3000_3999_R_Tot,C16_4000m_R0_74,C16_4000m_R75_99,C16_4000m_R100_149,C16_4000m_R150_199,C16_4000m_R200_224,C16_4000m_R225_274,C16_4000m_R275_349,C16_4000m_R350_449,C16_4000m_R450_549,C16_4000m_R550_649,C16_4000m_R650m,C16_4000m_R_NS,C16_4000m_R_Tot,C16_PI_S_R0_74,C16_PI_S_R75_99,C16_PI_S_R100_149,C16_PI_S_R150_199,C16_PI_S_R200_224,C16_PI_S_R225_274,C16_PI_S_R275_349,C16_PI_S_R350_449,C16_PI_S_R450_549,C16_PI_S_R550_649,C16_PI_S_R650m,C16_PI_S_R_NS,C16_PI_S_R_Tot,C16_AI_NS_R0_74,C16_AI_NS_R75_99,C16_AI_NS_R100_149,C16_AI_NS_R150_199,C16_AI_NS_R200_224,C16_AI_NS_R225_274,C16_AI_NS_R275_349,C16_AI_NS_R350_449,C16_AI_NS_R450_549,C16_AI_NS_R550_649,C16_AI_NS_R650m,C16_AI_NS_R_NS,C16_AI_NS_R_Tot,C16_Tot_R0_74,C16_Tot_R75_99,C16_Tot_R100_149,C16_Tot_R150_199,C16_Tot_R200_224,C16_Tot_R225_274,C16_Tot_R275_349,C16_Tot_R350_449,C16_Tot_R450_549,C16_Tot_R550_649,C16_Tot_R650m,C16_Tot_R_NS,C16_Tot_R_Tot
303061080,0,9,0,7,10,94,44,5,8,5,196,3,0,0,4,0,0,6,83,33,15,4,6,150,0,0,3,0,0,3,5,40,18,5,4,3,87,0,0,0,3,0,3,3,28,24,15,3,0,79,3,0,0,0,0,0,0,11,16,10,0,3,44,3,0,4,4,4,0,9,58,34,17,3,8,154,0,0,0,0,5,0,0,6,0,0,0,0,17,58,17,70,82,58,35,132,650,277,87,50,57,1558
304011081,0,0,0,0,3,29,10,6,3,0,54,0,0,0,0,0,3,6,27,18,11,4,0,66,3,0,0,0,0,0,0,13,13,3,4,0,35,4,0,0,0,0,0,0,3,14,8,7,4,45,0,0,0,0,0,0,0,3,7,3,8,0,26,0,0,0,0,0,0,3,16,14,9,3,3,42,0,0,0,0,0,0,0,0,0,0,0,3,3,16,0,3,0,10,9,25,161,99,53,28,13,424
304011082,0,0,0,0,9,62,24,4,0,0,96,0,0,0,0,0,0,3,31,12,0,0,3,52,0,0,0,0,3,0,0,21,12,5,0,0,39,3,0,0,0,0,0,0,19,12,4,0,0,35,0,0,0,0,0,0,0,3,3,4,4,0,15,0,0,0,0,0,0,0,17,10,0,0,3,38,0,0,0,0,0,0,0,4,0,0,0,3,12,15,0,7,9,7,17,32,279,98,18,9,24,502
304011083,0,0,0,0,3,55,10,3,0,0,73,0,0,0,0,0,0,0,40,12,3,3,0,67,0,0,0,0,0,0,0,20,10,3,0,0,31,0,0,0,0,0,0,0,8,8,0,0,0,17,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,13,3,3,0,5,28,0,0,0,0,0,0,0,6,0,0,0,0,8,12,0,0,0,4,8,35,255,60,12,4,10,398
304011084,0,0,3,0,3,59,27,13,3,3,107,0,0,0,0,0,0,4,41,30,9,9,0,86,0,0,0,0,0,0,0,15,11,3,5,3,39,0,0,0,0,0,0,3,15,20,20,16,0,75,0,0,0,0,0,0,0,5,10,8,15,0,41,0,0,3,3,0,0,0,11,10,7,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,4,12,3,11,27,247,149,59,60,22,616
304011085,0,0,0,0,0,3,9,0,0,0,20,0,0,0,0,0,0,0,3,7,5,3,0,24,0,0,0,0,0,0,0,0,6,3,0,0,15,0,0,0,0,0,0,0,4,6,5,9,0,19,0,0,0,0,0,0,0,3,3,5,0,0,12,0,0,0,0,0,0,3,3,3,3,9,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,43,46,35,24,3,168
304021086,0,3,0,4,6,51,31,6,0,0,101,0,0,0,0,0,0,9,45,31,4,0,0,100,0,0,0,0,0,0,0,30,13,3,0,0,54,0,0,0,0,0,3,3,18,15,9,3,0,54,0,0,0,0,0,0,0,14,12,3,3,0,30,0,0,0,0,0,0,3,20,9,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,6,32,0,3,6,8,11,44,302,150,43,8,6,615
304021087,0,4,0,0,0,4,3,0,3,0,22,4,0,0,0,0,0,3,4,5,3,9,0,22,4,0,0,0,0,0,0,3,5,3,3,0,17,0,0,0,0,0,0,0,0,5,5,17,0,32,0,0,0,0,0,0,0,0,3,3,11,3,18,0,0,0,0,0,0,0,0,3,3,9,0,22,0,0,0,0,0,0,0,0,0,0,0,3,8,20,9,3,20,15,10,6,25,36,20,56,16,230
304021088,0,0,0,0,4,20,22,11,4,0,53,0,0,0,0,0,0,0,9,21,13,18,0,67,0,0,0,0,0,0,0,9,24,4,7,0,40,4,0,0,0,0,0,0,7,16,11,27,0,66,3,0,0,0,0,0,0,3,8,11,27,3,57,3,0,0,0,0,0,0,9,17,16,11,0,68,3,0,0,0,0,0,0,0,0,0,0,0,6,31,0,7,6,8,6,16,106,144,77,109,16,520
304021089,0,0,0,0,0,5,12,0,3,0,18,0,0,0,0,0,0,0,4,6,5,0,0,24,0,0,0,0,0,0,0,5,4,3,4,0,9,0,0,0,0,0,0,0,0,0,3,10,0,18,0,0,0,0,0,0,0,3,0,3,16,0,22,0,0,0,0,0,0,0,3,5,7,9,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,30,38,32,45,4,155
304021090,0,0,0,0,3,38,21,14,4,0,86,0,0,0,0,0,0,0,20,35,7,4,0,72,0,0,0,0,0,0,0,8,16,7,3,0,40,0,0,0,0,0,0,0,8,24,6,11,0,56,0,0,0,0,0,0,0,3,6,13,10,0,39,3,0,0,0,0,0,3,9,19,12,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,5,9,7,11,19,142,176,74,54,6,526
304021091,0,0,0,0,0,3,0,0,3,0,20,0,0,0,0,0,0,0,3,3,3,3,0,18,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,3,14,0,19,0,0,0,0,0,0,0,0,5,3,8,0,19,0,0,0,0,0,0,0,3,0,0,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,3,3,0,8,17,28,18,45,3,140
304031092,0,0,0,0,4,33,19,8,7,0,72,0,0,0,0,0,0,8,22,28,6,11,0,75,0,0,0,3,0,0,0,12,18,3,3,0,43,0,0,0,0,0,0,0,11,19,12,26,0,68,0,0,0,0,0,3,0,7,11,10,34,0,64,0,0,0,0,0,0,0,13,15,3,20,0,54,0,0,0,0,0,3,0,0,4,0,0,3,11,12,0,12,3,12,17,36,141,151,38,106,8,534
304031093,0,0,4,3,15,26,16,0,3,0,70,0,0,0,0,0,0,6,25,15,3,5,0,52,0,0,0,0,0,0,0,11,8,0,0,0,26,0,0,0,0,0,0,4,10,17,4,9,0,42,0,0,0,0,0,0,0,7,3,4,10,0,23,0,0,3,3,0,0,0,5,3,3,3,0,32,0,0,3,0,0,0,3,0,0,0,0,0,9,18,4,48,23,19,27,103,151,83,22,32,14,541
304031094,3,8,5,6,33,114,88,24,16,0,301,3,0,0,3,3,4,10,70,85,27,20,0,228,3,0,0,0,0,0,7,42,46,16,3,3,118,3,0,4,3,0,0,4,36,64,27,28,7,174,3,0,0,0,0,0,6,14,26,10,38,3,96,6,0,0,5,0,3,11,56,50,25,33,3,183,0,0,3,0,0,0,0,6,3,0,0,3,27,56,7,47,51,32,63,200,669,553,206,189,47,2121
304031095,0,0,0,0,25,46,22,4,3,5,110,0,0,0,3,5,3,8,47,21,4,3,0,98,0,0,0,0,0,0,3,19,16,3,4,0,45,0,0,0,0,0,0,5,16,27,8,8,0,64,3,0,0,0,0,0,0,3,10,7,19,0,48,3,0,0,0,0,0,3,17,10,3,3,0,50,0,0,0,0,0,0,4,3,0,0,0,3,16,21,11,39,28,30,31,150,260,133,32,59,16,815
304031096,3,4,3,3,22,74,60,25,30,0,231,4,0,3,6,3,0,9,42,47,22,26,4,171,5,0,0,0,3,3,0,24,19,10,16,5,77,0,0,0,3,0,0,3,18,31,20,20,0,96,0,0,0,0,0,0,0,14,9,9,24,0,50,0,0,0,4,0,3,5,46,41,25,30,4,170,0,0,0,4,0,0,6,15,0,0,3,3,33,56,7,20,78,55,74,181,614,428,253,265,40,2062
304031097,0,10,6,10,43,146,58,16,11,4,295,4,0,0,0,3,3,20,80,52,17,17,4,200,0,0,0,0,0,0,3,53,33,20,5,0,124,0,0,3,3,3,0,3,40,29,17,12,0,120,0,0,0,0,0,0,3,11,14,12,26,0,72,0,0,0,11,0,3,15,47,51,20,18,3,172,3,0,0,0,0,0,11,9,0,0,0,4,27,33,16,44,58,28,54,295,727,367,157,115,32,1931
304041098,0,0,4,19,32,96,31,0,4,3,189,0,0,0,3,3,18,24,103,16,4,3,4,184,3,0,0,0,4,6,12,41,20,3,3,0,89,3,0,7,0,0,3,19,27,24,9,6,6,101,0,0,0,0,0,0,13,5,10,3,8,0,43,3,0,0,0,0,10,28,46,25,3,13,3,124,0,3,7,3,0,0,7,3,0,0,0,7,34,36,41,160,67,34,118,265,528,168,30,45,47,1541
304041099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
304041100,0,0,0,11,6,60,23,0,0,0,100,0,0,0,0,0,0,8,36,18,4,0,0,61,0,0,0,0,0,0,3,21,13,0,0,0,38,0,0,0,0,0,0,3,19,13,0,0,0,34,0,0,0,0,0,0,0,0,9,3,0,0,11,0,0,3,9,0,0,8,17,19,0,0,0,63,0,0,3,0,0,0,0,0,3,0,0,3,11,20,16,93,72,37,54,76,290,127,8,3,25,824
304041101,0,4,3,15,14,60,21,4,4,0,142,4,0,0,0,3,13,15,60,29,9,5,0,135,0,0,4,0,0,6,12,36,23,3,0,0,83,0,0,0,0,3,9,16,24,18,8,9,0,88,0,0,0,0,0,0,3,6,9,6,15,0,36,0,0,3,0,3,15,15,27,10,8,4,3,86,0,0,0,4,0,0,0,3,0,0,3,0,18,33,13,52,93,50,110,143,361,156,44,49,15,1108
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041103,0,0,0,0,7,42,45,17,4,0,116,0,0,0,0,0,3,3,36,50,17,3,5,114,0,0,0,0,0,0,0,17,31,10,9,0,74,3,0,0,0,0,0,4,11,39,32,14,0,101,0,0,0,0,0,0,0,9,12,14,20,0,55,3,0,0,0,0,0,4,20,21,16,9,3,78,0,0,0,0,0,0,0,0,0,0,0,3,8,33,3,13,19,5,24,34,240,276,121,66,26,857
304041104,0,0,0,44,34,38,21,8,0,0,149,0,0,0,3,0,42,19,25,34,6,0,0,137,0,0,0,0,0,20,13,10,23,3,0,0,65,0,0,3,0,3,8,20,6,24,16,0,0,84,0,0,0,0,0,4,3,0,10,10,3,0,26,0,0,0,4,0,14,19,7,20,8,0,3,77,0,0,0,0,0,0,0,0,5,0,0,3,7,8,0,8,29,10,151,160,166,166,66,11,20,802
305011105,4,4,3,6,15,69,74,76,64,7,329,9,0,0,6,4,3,13,39,96,87,79,8,348,0,0,0,0,0,7,3,9,22,41,34,3,118,3,0,0,0,0,0,6,11,56,81,121,3,297,3,0,0,0,0,0,0,0,18,44,81,0,149,4,0,3,0,0,0,3,15,41,36,68,5,181,3,0,0,0,3,0,0,13,29,25,33,21,130,80,3,20,39,31,46,123,340,559,584,635,97,2562
305011106,0,3,3,11,37,176,101,24,16,4,375,0,0,0,0,0,6,16,132,110,33,9,3,310,0,0,0,0,0,4,4,29,63,27,11,0,139,0,0,0,0,0,0,0,41,98,35,20,3,193,0,0,0,0,0,0,3,13,32,21,19,0,87,0,0,3,0,0,3,12,25,49,16,22,0,137,0,0,4,8,0,6,4,12,3,3,0,7,53,30,9,65,169,30,136,291,735,646,195,105,42,2456
305011107,0,5,3,8,34,49,27,8,3,0,143,3,0,0,0,0,5,21,45,33,8,6,7,134,3,0,0,0,0,0,4,20,29,13,15,0,81,3,0,0,0,3,0,3,15,22,23,12,0,83,0,0,0,3,0,0,3,3,7,8,18,0,42,0,0,0,5,3,3,12,23,27,13,15,3,98,0,0,0,0,0,3,4,6,0,3,3,8,27,21,23,41,96,34,89,241,297,208,105,97,37,1295
305011108,0,9,3,3,38,107,95,29,19,7,303,0,0,0,5,0,3,12,78,96,40,32,0,274,0,0,0,0,0,0,5,38,48,30,16,0,132,5,0,0,0,0,0,10,22,73,59,76,0,251,0,0,0,0,0,0,0,5,22,32,76,0,141,3,0,0,0,0,0,10,35,56,23,44,7,174,3,0,8,0,3,3,3,8,5,6,7,11,57,64,14,94,66,42,62,224,470,543,280,297,54,2208
305011109,0,6,9,16,60,180,68,24,11,4,386,6,0,0,3,3,13,22,161,102,33,39,4,381,0,0,0,0,0,4,8,71,60,29,23,5,204,3,0,0,0,0,3,14,60,107,58,83,5,332,0,0,0,0,0,0,4,18,36,44,108,0,212,3,0,0,0,3,0,11,62,70,46,33,3,236,3,4,3,3,0,0,0,12,5,3,0,11,47,72,42,165,106,69,204,396,864,575,281,316,59,3158
305011110,0,0,0,7,23,68,95,25,25,3,247,4,0,0,0,3,0,9,56,94,47,32,0,260,0,0,0,0,0,3,8,8,48,20,18,0,104,0,0,0,0,0,0,3,22,84,63,56,3,236,0,0,0,0,0,0,0,7,30,28,40,3,111,4,0,0,0,3,0,9,11,41,36,32,3,138,3,0,3,0,0,4,4,4,13,6,4,3,42,44,4,15,23,23,57,192,323,589,317,252,42,1888
305011111,3,0,5,6,19,67,61,31,17,3,218,5,0,0,0,0,3,14,45,67,25,15,4,179,0,0,0,3,0,3,7,14,48,11,12,3,98,0,0,0,0,0,0,3,15,49,16,23,3,111,0,0,0,0,0,0,0,3,21,17,41,3,80,0,0,0,5,0,3,3,8,31,17,17,3,90,0,0,3,4,3,4,8,8,11,4,11,3,60,28,12,77,84,30,60,163,305,380,161,174,47,1521
305011112,3,3,4,13,30,76,71,35,23,3,275,0,0,4,3,0,11,10,72,102,47,33,10,286,4,0,0,3,0,4,10,23,53,36,29,3,162,0,0,0,0,0,0,5,31,74,52,58,3,228,0,0,0,0,0,0,0,7,28,42,66,0,150,0,0,3,3,0,6,3,26,55,32,40,3,174,0,0,4,5,4,4,3,3,3,0,3,3,42,48,28,103,93,76,126,213,397,504,300,301,62,2249
305021113,0,3,0,0,7,27,17,3,8,0,66,0,0,0,0,0,0,0,39,21,11,17,0,88,4,0,0,0,0,0,4,13,17,9,3,0,48,0,0,0,0,0,0,0,12,17,10,10,0,57,3,0,0,0,0,0,0,4,8,8,23,3,48,0,0,0,0,0,0,4,18,7,10,7,3,46,0,0,0,0,0,0,0,7,0,0,0,3,12,11,11,28,20,11,19,55,180,100,62,75,14,570
305021114,0,0,0,0,12,38,28,20,12,0,112,0,0,0,0,0,3,9,39,48,14,18,0,139,0,0,0,0,0,4,0,25,29,17,22,0,100,0,0,0,0,0,0,5,25,41,33,42,0,150,0,0,0,0,0,0,0,7,19,37,57,0,127,0,0,0,0,0,5,5,14,25,19,21,4,95,0,0,0,0,0,0,0,0,0,0,0,3,8,16,3,24,7,11,27,85,231,229,170,189,17,1014
305021115,0,4,3,4,36,68,37,6,9,0,172,0,0,0,3,4,3,11,47,31,13,16,0,127,0,0,0,0,0,0,7,36,22,15,7,0,89,0,0,0,0,0,3,5,24,33,16,11,3,96,3,0,0,0,0,0,0,4,20,16,33,3,81,0,0,0,3,3,3,10,22,15,12,8,0,80,0,0,4,0,7,4,3,3,0,0,0,3,25,39,21,56,46,58,79,187,334,221,88,102,38,1259
305021116,0,0,3,6,11,39,22,7,7,0,93,0,0,0,0,0,0,8,28,30,7,12,0,96,0,0,0,0,0,3,3,21,11,16,7,0,58,0,0,0,0,0,0,3,12,18,10,27,0,73,0,0,0,0,0,0,0,4,8,13,44,0,75,0,0,3,3,0,0,7,20,10,9,18,0,72,0,0,0,0,0,0,0,0,0,0,0,0,7,10,8,35,18,7,19,83,203,132,62,120,14,717
305021117,0,5,0,3,33,149,86,24,8,0,313,7,0,0,5,0,10,15,133,115,21,3,7,315,0,0,0,0,0,3,10,66,73,27,14,3,199,0,0,0,3,0,0,3,57,91,28,33,3,217,0,0,0,0,0,3,0,11,39,32,21,0,120,3,0,3,3,3,3,10,44,67,24,15,7,185,0,0,6,3,3,0,3,3,4,0,0,6,31,58,28,139,78,41,66,236,757,585,182,113,44,2309
305021118,0,0,0,3,17,41,31,3,0,0,99,0,0,0,0,0,0,3,37,41,10,7,0,99,0,0,0,0,0,0,7,24,17,3,7,0,58,0,0,0,0,0,0,3,17,28,22,25,0,90,0,0,0,0,0,0,0,3,9,18,30,0,68,0,0,0,0,4,0,0,24,15,9,11,3,69,3,0,0,0,0,0,0,0,0,0,0,3,9,18,5,19,22,26,38,76,215,180,76,91,10,789
305031119,0,0,0,6,22,40,17,3,0,0,93,0,0,0,0,3,0,6,25,20,9,3,0,77,0,0,0,0,0,0,3,18,11,9,0,0,50,0,0,0,0,0,0,0,19,9,17,12,0,61,0,0,0,0,0,0,0,8,6,9,15,0,36,0,0,0,0,0,0,4,27,7,7,4,3,57,0,0,0,0,0,0,0,3,0,0,0,0,9,5,4,4,21,17,32,93,213,115,51,38,12,611
305031120,0,0,3,10,33,61,30,7,0,0,142,0,0,3,0,4,4,9,57,42,13,0,3,133,0,0,0,3,3,0,6,21,21,12,3,0,62,0,0,0,0,0,0,3,21,8,10,5,0,56,3,0,0,0,0,0,0,9,9,9,13,0,33,0,0,0,0,0,0,4,17,14,6,4,0,57,0,0,0,0,0,0,0,0,3,0,0,3,12,27,8,52,26,20,54,169,302,158,65,33,25,941
305031121,0,0,0,8,29,54,12,6,3,0,116,0,0,0,0,0,3,25,57,22,12,8,0,125,0,0,0,0,0,0,3,27,9,4,0,0,42,0,0,0,0,0,0,3,18,20,7,12,0,72,3,0,0,0,0,0,3,11,9,11,22,0,51,0,0,3,0,0,0,4,12,7,11,11,0,56,0,0,3,0,0,0,3,4,0,0,0,0,12,21,11,49,25,20,49,217,295,103,57,69,15,936
305031122,0,3,9,15,100,134,30,6,8,3,310,0,0,3,3,0,3,50,125,33,4,5,5,234,3,0,0,0,0,0,13,66,23,8,5,3,118,4,0,0,0,0,0,18,44,29,14,17,0,130,0,0,0,0,0,0,3,10,10,9,28,0,69,0,0,0,3,6,7,23,49,21,3,21,0,129,3,0,3,0,0,3,7,5,3,0,0,6,27,49,11,39,58,41,142,573,678,177,58,102,39,1963
305031123,0,0,0,3,9,18,8,0,3,0,51,0,0,0,0,0,0,5,8,12,9,5,0,44,0,0,0,0,0,0,0,9,13,0,3,0,22,0,0,0,0,0,0,0,10,26,10,6,0,44,0,0,0,0,0,0,0,3,5,3,21,0,39,0,0,0,0,0,0,6,5,8,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,12,11,19,40,91,89,32,46,6,350
305031124,0,0,0,8,33,95,34,19,6,0,198,0,0,0,0,0,0,15,70,50,15,19,6,183,0,0,0,0,0,0,3,24,25,10,11,0,79,0,0,0,0,0,0,5,20,31,37,29,3,131,3,0,0,0,0,0,0,8,13,17,40,5,83,0,0,0,0,0,0,14,26,21,11,18,3,95,0,0,0,0,0,0,0,4,3,0,0,0,7,22,3,25,17,16,47,186,454,259,133,149,31,1349
305031125,0,0,0,0,3,14,5,8,8,0,49,0,0,0,0,0,0,4,7,17,14,10,0,51,0,0,0,0,0,0,3,3,13,10,4,0,33,0,0,0,0,0,0,3,7,11,15,12,0,58,0,0,0,0,0,0,0,0,6,10,26,0,43,3,0,0,0,0,0,4,6,5,4,8,3,40,0,0,0,0,0,0,0,0,0,0,0,0,8,15,0,4,8,10,14,39,75,78,79,81,6,413
305031126,3,7,3,13,31,94,80,40,11,3,292,4,0,3,8,3,4,16,92,72,30,10,3,249,0,0,0,0,0,0,0,29,27,17,9,0,87,0,0,4,3,3,0,7,31,48,38,16,0,140,0,0,0,0,0,0,5,7,20,15,33,0,85,3,0,0,5,4,0,14,40,44,34,19,9,170,0,0,0,3,0,0,3,13,4,0,0,4,33,40,5,33,120,52,117,255,694,544,275,158,46,2332
305031127,0,4,0,13,14,42,24,4,8,0,109,4,0,0,0,0,0,18,42,32,12,5,0,112,0,0,0,0,0,3,3,19,19,6,3,0,56,0,0,0,0,0,0,9,10,18,7,3,0,45,0,0,0,0,0,0,3,0,11,6,18,0,37,0,0,0,7,0,4,11,29,19,5,15,3,90,0,0,3,0,0,0,0,0,0,0,0,0,5,24,13,49,35,28,67,154,227,173,50,55,17,888
305031128,3,5,3,7,23,159,125,40,10,12,398,3,0,0,0,0,9,17,164,174,62,42,0,475,0,0,0,0,0,0,5,49,97,44,18,3,224,4,0,0,0,0,3,6,54,127,126,83,3,413,6,0,0,0,0,0,4,19,52,67,105,0,255,0,0,0,0,0,3,14,26,72,46,45,0,208,0,0,0,3,0,3,8,4,10,0,7,0,42,44,13,40,82,41,165,291,778,834,448,345,49,3127
305031129,0,3,0,3,22,24,13,3,0,0,75,0,0,0,0,0,0,6,31,22,3,6,0,69,0,0,0,0,0,0,4,8,8,3,0,0,29,0,0,0,0,0,0,3,15,12,7,7,0,47,0,0,0,0,0,0,0,0,8,7,22,0,42,0,0,0,0,0,0,3,7,15,9,4,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,14,5,28,85,116,101,33,56,4,470
305031130,3,5,3,10,54,79,45,6,4,0,202,4,0,0,0,0,5,18,83,55,14,5,3,188,0,0,0,0,0,3,17,44,35,14,7,0,121,0,0,0,3,3,0,12,14,33,19,13,0,93,0,0,0,0,0,0,3,11,14,19,30,0,78,0,0,0,3,0,8,10,39,35,13,19,8,133,3,0,0,0,3,0,0,0,0,0,0,8,27,25,8,77,75,46,110,298,428,278,90,91,45,1573
305031131,0,4,3,23,84,124,26,5,3,7,285,0,0,0,0,4,11,51,118,40,10,9,0,248,0,0,0,0,0,3,20,47,36,12,3,0,123,0,0,0,0,6,0,13,39,30,13,24,3,130,0,0,0,0,0,0,0,11,17,18,21,0,74,3,0,0,6,3,5,22,32,31,12,8,0,122,0,0,5,3,0,0,3,0,0,0,0,10,27,30,12,63,93,62,182,454,594,235,75,78,37,1920
305041132,0,0,3,9,9,42,62,13,16,0,162,4,0,0,0,0,0,20,62,64,16,11,0,178,3,0,0,0,3,0,8,23,33,8,5,0,88,3,0,0,0,0,0,3,26,38,18,20,0,116,0,0,0,0,0,0,3,3,19,13,48,3,83,3,0,0,0,0,0,12,30,31,19,14,11,115,0,0,0,0,0,3,0,0,0,0,0,0,10,31,3,22,29,31,75,151,333,337,100,122,27,1261
305041133,0,0,3,8,29,68,33,12,9,3,159,0,0,0,3,0,0,14,66,31,10,11,0,140,0,0,0,0,0,0,3,28,21,10,7,0,78,0,0,0,0,0,0,5,22,22,34,22,3,109,0,0,0,0,0,0,3,7,18,13,27,0,71,0,0,0,0,3,3,8,21,23,13,10,3,85,0,0,0,0,0,0,3,0,0,0,0,3,8,15,3,5,32,22,48,169,363,194,110,94,27,1081
305041134,0,3,0,9,8,31,30,8,10,0,96,0,0,0,3,0,0,12,24,25,12,9,0,87,0,0,0,0,0,0,0,6,15,11,12,0,40,0,0,0,0,0,0,3,11,37,22,30,0,105,0,0,0,0,0,0,3,3,17,9,48,0,83,0,0,0,0,3,4,0,12,15,17,15,0,74,0,0,0,0,0,0,3,0,0,0,0,3,5,23,0,3,19,19,63,91,151,178,86,144,12,788
305041135,3,3,0,7,24,93,64,29,16,9,256,6,0,0,0,0,3,19,104,81,46,27,3,290,0,0,0,0,0,0,6,33,45,32,22,0,142,4,0,3,0,0,0,10,37,64,61,72,0,250,3,0,0,0,0,0,3,15,21,35,95,3,180,6,0,0,7,0,3,6,42,44,40,56,0,204,0,0,4,0,0,0,0,3,3,7,3,4,27,48,12,50,53,32,92,199,488,416,309,334,44,2071
305041136,0,0,6,3,22,43,23,14,3,0,121,0,0,0,0,0,0,10,32,27,18,11,0,104,0,0,0,5,0,0,3,5,22,20,8,0,64,0,0,0,3,0,0,3,14,28,26,27,0,105,0,0,0,0,0,0,0,3,11,14,33,3,59,3,0,0,3,0,0,6,10,19,24,19,0,82,0,0,3,0,0,0,4,0,0,0,3,3,14,20,10,45,36,22,77,161,174,175,127,123,17,989
305041137,3,5,7,5,44,143,91,21,14,0,342,0,0,0,3,3,3,31,118,73,29,13,3,273,3,0,0,0,0,0,6,52,38,18,3,4,136,3,0,4,3,3,8,9,48,54,30,19,0,182,3,0,0,0,0,0,3,12,20,15,25,3,87,0,0,0,6,3,3,17,53,40,29,16,3,174,0,0,0,0,0,0,5,8,7,0,3,0,23,48,4,45,65,46,68,300,811,475,247,145,31,2287
306011138,0,0,0,6,9,37,16,0,0,0,77,0,0,0,3,0,9,8,27,16,3,0,4,65,0,0,0,0,0,3,0,15,6,3,0,0,28,0,0,0,0,0,3,0,7,4,0,0,0,25,0,0,0,0,0,0,0,7,3,0,3,0,18,0,0,0,0,0,7,3,23,16,4,0,3,55,0,0,0,0,0,0,3,0,0,0,3,3,7,8,0,12,9,5,31,45,205,83,15,18,19,443
306011139,0,0,3,10,55,85,29,0,3,0,199,3,0,0,0,0,3,45,59,31,3,6,3,162,3,0,0,0,0,0,6,30,27,8,4,0,74,0,0,0,0,0,8,9,28,18,12,9,3,78,4,0,0,0,0,0,3,9,6,6,10,0,43,3,0,0,6,0,4,24,44,21,6,5,5,118,4,0,0,0,0,4,5,0,0,0,3,7,23,30,3,23,36,41,91,464,496,200,51,65,34,1523
