SA2_MAINCODE_2016,C16_CF_1F1NW_N,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_299,C16_CF_1F1NW_300_399,C16_CF_1F1NW_400_499,C16_CF_1F1NW_500_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_999,C16_CF_1F1NW_1000_1499,C16_CF_1F1NW_1500_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000mo,C16_CF_1F1NW_Ns,C16_CF_1F1NW_T,C16_CF_1P1NW_N,C16_CF_1P1NW_1_149,C16_CF_1P1NW_150_299,C16_CF_1P1NW_300_399,C16_CF_1P1NW_400_499,C16_CF_1P1NW_500_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_999,C16_CF_1P1NW_1000_1499,C16_CF_1P1NW_1500_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000_mr,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_N,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_299,C16_CF_1A1NW_300_399,C16_CF_1A1NW_400_499,C16_CF_1A1NW_500_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_999,C16_CF_1A1NW_1000_1499,C16_CF_1A1NW_1500_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000m,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_N,C16_CF_BA_1_149,C16_CF_BA_150_299,C16_CF_BA_300_399,C16_CF_BA_400_499,C16_CF_BA_500_649,C16_CF_BA_650_799,C16_CF_BA_800_999,C16_CF_BA_1000_1499,C16_CF_BA_1500_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000_more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_N,C16_CF_BNW_1_149,C16_CF_BNW_150_299,C16_CF_BNW_300_399,C16_CF_BNW_400_499,C16_CF_BNW_500_649,C16_CF_BNW_650_799,C16_CF_BNW_800_999,C16_CF_BNW_1000_1499,C16_CF_BNW_1500_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000_more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_N,C16_CF_LFns_1_149,C16_CF_LFns_150_299,C16_CF_LFns_300_399,C16_CF_LFns_400_499,C16_CF_LFns_500_649,C16_CF_LFns_650_799,C16_CF_LFns_800_999,C16_CF_LFns_1000_1499,C16_CF_LFns_1500_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000_more,C16_CF_LFns_Ns,C16_CF_LFns_T,C16_C_f_c_T_Fi_N,C16_C_f_c_T_Fi_1_149,C16_C_f_c_T_Fi_150_299,C16_C_f_c_T_Fi_300_399,C16_C_f_c_T_Fi_400_499,C16_C_f_c_T_Fi_500_649,C16_CF_c_T_Fi_650_799,C16_CF_c_T_Fi_800_999,C16_CF_c_T_Fi_1000_1499,C16_CF_c_T_Fi_1500_1999,C16_CF_c_T_Fi_2000_2499,C16_CF_c_T_Fi_2500_2999,C16_CF_c_T_Fi_3000_3999,C16_CF_c_T_Fi_4000_more,C16_C_f_with_c_TFI_Ns,C16_C_f_with_c_T_T,C16_1PF_F_N,C16_1PF_F_1_149,C16_1PF_F_150_299,C16_1PF_F_300_399,C16_1PF_F_400_499,C16_1PF_F_500_649,C16_1PF_F_650_799,C16_1PF_F_800_999,C16_1PF_F_1000_1499,C16_1PF_F_1500_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000_more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_N,C16_1PF_P_1_149,C16_1PF_P_150_299,C16_1PF_P_300_399,C16_1PF_P_400_499,C16_1PF_P_500_649,C16_1PF_P_650_799,C16_1PF_P_800_999,C16_1PF_P_1000_1499,C16_1PF_P_1500_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000_more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_N,C16_1PF_A_1_149,C16_1PF_A_150_299,C16_1PF_A_300_399,C16_1PF_A_400_499,C16_1PF_A_500_649,C16_1PF_A_650_799,C16_1PF_A_800_999,C16_1PF_A_1000_1499,C16_1PF_A_1500_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000_more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_N,C16_1PF_U_1_149,C16_1PF_U_150_299,C16_1PF_U_300_399,C16_1PF_U_400_499,C16_1PF_U_500_649,C16_1PF_U_650_799,C16_1PF_U_800_999,C16_1PF_U_1000_1499,C16_1PF_U_1500_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000_more,C16_1PF_U_Ns,C16_1PF_U_To,C16_1PF_N_lf_Fi_N,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_299,C16_1PF_N_lf_Fi_300_399,C16_1PF_N_lf_Fi_400_499,C16_1PF_N_lf_Fi_500_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_999,C16_1PF_N_lf_Fi_1000_1499,C16_1PF_N_lf_Fi_1500_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000_more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_N,C16_1PF_LFns_1_149,C16_1PF_LFns_150_299,C16_1PF_LFns_300_399,C16_1PF_LFns_400_499,C16_1PF_LFns_500_649,C16_1PF_lf_ns_Fi_650_799,C16_1PF_lf_ns_Fi_800_999
215021399,0,0,0,0,0,0,7,10,37,17,10,3,3,4,11,95,0,0,0,0,0,7,0,6,4,0,3,0,0,0,3,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,13,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9,0,3,3,0,7,4,7,10,12,13,0,0,0,0,10,64,0,0,0,0,0,0,0,0,0,0,3,0,0,0,39,42,0,4,3,0,12,12,21,33,129,106,115,49,30,18,97,634,0,0,0,0,3,3,0,9,15,9,0,0,0,0,5,46,0,3,0,3,0,3,7,9,7,5,0,0,0,0,3,54,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,11,0,0,11,12,16,22,22,14,12,3,4,0,0,0,20,133,0,0,0,0,0,0,0,0
215021469,0,0,0,0,3,3,13,34,108,59,18,8,11,8,14,267,3,0,0,3,0,15,10,15,27,10,4,3,0,0,8,102,0,0,0,0,0,5,3,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,5,0,0,0,0,3,5,12,8,6,7,0,16,14,32,20,31,25,8,5,0,0,24,197,0,0,0,0,0,0,0,0,3,0,0,0,0,0,95,102,8,6,7,3,21,32,61,81,295,281,174,146,110,58,211,1509,0,0,0,0,0,6,25,45,62,37,15,7,3,0,24,231,0,3,6,8,13,45,37,28,36,13,3,0,0,3,18,216,0,0,0,0,0,3,0,3,6,3,0,0,0,0,3,20,4,0,13,5,11,13,5,4,6,3,0,0,0,0,4,72,7,5,16,44,64,86,69,52,53,13,3,3,0,3,49,465,0,0,0,0,0,0,0,0
215021470,0,0,0,0,0,10,3,18,55,52,27,13,7,11,21,217,0,4,3,3,3,3,10,14,18,13,3,0,0,0,4,79,0,0,0,0,0,5,0,0,6,9,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,12,7,0,4,4,15,9,12,25,31,9,8,3,0,0,21,145,0,0,0,0,0,0,0,0,4,0,0,0,0,0,97,106,10,3,10,7,19,27,37,68,243,262,244,139,113,84,210,1470,0,0,0,0,0,3,19,30,38,37,11,5,0,5,30,173,0,0,0,5,10,22,30,34,28,11,4,0,0,0,6,160,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,9,0,0,6,3,7,6,5,6,4,0,0,0,0,0,6,36,4,3,14,14,30,35,42,35,39,14,5,4,0,0,35,281,0,0,0,0,0,0,0,0
215031400,3,0,0,0,0,0,3,8,31,17,9,4,0,3,10,80,0,0,0,0,3,0,5,0,5,0,0,4,0,0,0,20,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,3,4,11,13,3,0,3,0,0,3,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,41,42,8,0,5,0,15,10,27,38,115,85,72,47,18,16,100,561,0,0,0,0,0,3,5,3,7,7,3,0,0,0,0,21,0,0,0,0,11,12,12,8,3,3,0,0,0,0,4,54,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,10,11,16,21,7,5,0,0,0,0,10,88,0,0,0,0,0,0,0,0
215031401,0,3,0,0,3,0,5,11,29,11,3,5,0,0,6,87,0,0,0,0,0,0,8,8,7,5,3,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,3,3,9,8,10,3,3,0,0,3,7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,7,9,4,0,10,14,33,46,125,114,80,45,37,28,109,657,0,0,0,0,0,0,5,6,12,9,3,0,0,0,3,34,0,0,0,0,3,6,9,3,6,0,0,0,0,0,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,8,9,9,13,9,8,15,4,0,0,0,0,8,77,0,0,0,0,0,0,0,0
215031402,0,0,0,0,0,0,0,6,19,8,9,0,3,5,5,65,0,0,0,0,0,0,4,0,6,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,8,0,0,0,7,3,3,0,0,0,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,3,0,3,0,8,6,8,20,74,52,55,29,13,15,59,351,0,0,0,0,0,3,0,8,12,9,0,0,0,0,6,38,0,0,3,0,0,4,4,8,4,0,0,0,0,0,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,3,6,6,7,9,11,13,6,4,0,0,0,0,10,70,0,0,0,0,0,0,0,0
215031403,0,0,0,0,0,4,7,7,22,6,9,3,3,4,11,76,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,3,0,0,0,9,0,3,0,5,5,0,3,0,0,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,3,0,4,0,6,7,15,18,66,45,44,23,13,15,45,311,0,0,0,0,0,0,3,7,12,6,0,0,0,0,3,30,0,0,0,0,3,0,3,3,3,3,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,9,12,6,8,7,8,0,0,0,0,0,9,60,0,0,0,0,0,0,0,0
215031404,0,0,0,0,0,0,8,21,57,32,16,9,13,8,18,177,0,0,0,0,4,3,12,3,7,0,3,0,0,4,4,40,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,4,3,0,3,0,3,0,18,0,0,3,3,6,4,13,3,14,3,3,6,3,3,9,66,0,0,0,0,0,0,0,0,0,6,0,0,0,0,46,57,0,3,3,7,10,14,32,42,207,187,169,100,91,41,146,1042,0,0,0,0,4,0,5,20,35,14,17,4,3,0,11,117,0,0,3,5,10,21,18,18,24,3,4,0,0,0,15,122,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,7,0,0,3,0,6,8,0,3,3,0,0,0,0,0,3,21,3,0,7,19,22,24,22,16,20,10,3,0,3,0,19,176,0,0,0,0,0,0,0,0
215031405,0,0,0,0,3,4,10,12,23,27,8,3,4,3,15,107,0,0,0,0,0,4,3,7,9,3,0,0,0,0,6,32,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,10,0,10,6,10,13,3,5,0,0,8,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,40,5,0,6,3,18,13,24,44,120,112,88,56,44,32,109,677,0,0,0,0,0,0,4,5,16,8,0,0,0,0,7,41,0,0,0,0,4,3,5,0,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,3,0,3,0,12,7,16,13,10,0,5,0,0,0,11,82,0,0,0,0,0,0,0,0
216011406,0,0,0,0,0,0,4,21,56,45,27,10,11,4,11,191,0,0,0,0,0,0,7,15,19,12,4,3,0,0,5,67,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,27,0,0,0,0,0,7,7,12,21,11,3,0,0,3,13,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,106,3,4,0,0,3,12,25,67,233,267,225,145,140,89,218,1437,0,0,0,0,0,7,4,23,43,29,16,10,0,3,23,153,0,0,3,6,9,25,34,24,31,22,4,0,0,0,14,175,0,0,0,0,0,3,3,3,4,0,0,0,0,0,3,12,3,0,0,5,3,5,4,0,4,0,0,0,0,0,3,32,3,0,10,14,29,38,32,18,36,5,3,0,0,0,36,235,0,0,0,0,0,0,0,0
216011407,0,0,3,0,7,3,3,16,60,39,16,5,0,0,21,177,0,0,0,0,3,3,4,8,17,9,0,3,0,0,5,51,0,0,0,0,0,0,3,3,8,0,6,0,0,0,3,25,0,0,0,0,0,0,0,0,3,0,3,3,4,0,3,19,0,0,0,0,4,0,14,6,24,8,7,3,0,0,7,77,0,0,0,0,0,0,0,0,3,0,0,0,0,0,58,62,6,3,7,0,10,10,35,60,237,195,192,103,87,31,186,1159,0,0,0,0,0,10,10,12,34,15,7,5,0,0,11,107,0,0,3,5,6,12,16,9,23,9,0,0,0,0,6,102,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,11,0,0,3,0,4,4,9,3,0,0,0,0,0,0,4,26,3,4,6,9,19,21,27,24,20,10,8,0,0,0,10,159,0,0,0,0,0,0,0,0
216011408,0,0,0,0,0,0,4,3,21,12,4,4,3,0,4,64,0,0,0,0,0,0,0,3,8,3,0,0,0,3,0,19,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,11,0,0,0,0,0,0,5,0,3,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,3,0,0,0,4,5,12,12,92,79,62,45,23,19,75,438,0,0,0,0,0,3,3,0,7,5,3,3,0,0,0,18,0,0,6,3,0,8,3,3,3,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,3,3,6,5,7,7,6,0,0,0,0,0,10,48,0,0,0,0,0,0,0,0
216011409,0,0,0,0,0,0,0,4,23,11,10,4,3,3,11,68,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,3,3,7,7,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,4,7,6,23,64,64,66,30,25,22,68,384,0,0,0,0,0,0,3,0,0,9,3,4,0,0,4,22,0,0,0,4,3,5,8,3,7,0,0,0,0,4,0,37,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,3,8,14,5,16,5,10,0,0,0,0,6,73,0,0,0,0,0,0,0,0
216011410,0,0,0,0,3,3,3,4,19,13,7,0,5,0,3,62,0,0,0,0,0,0,0,4,6,3,0,0,0,0,4,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,3,3,3,12,7,0,0,0,0,15,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,0,9,3,0,7,11,11,20,73,57,39,16,21,8,69,354,0,0,0,0,0,0,0,3,10,3,3,6,0,0,8,46,0,0,0,0,3,0,7,11,5,3,0,0,0,0,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,3,0,0,0,0,3,10,0,0,3,7,10,9,11,9,11,5,6,0,0,0,13,88,0,0,0,0,0,0,0,0
216021411,0,0,0,0,0,0,5,5,28,20,17,0,0,0,9,88,0,0,0,0,0,0,6,3,13,3,0,0,0,0,3,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,6,3,10,6,3,0,0,0,14,52,0,0,0,0,0,0,0,0,0,3,0,0,0,0,30,34,0,0,3,3,3,5,24,29,100,101,82,41,35,30,101,555,0,0,0,0,0,0,3,10,18,11,8,3,0,0,9,71,0,0,0,3,7,12,10,7,11,0,0,0,0,0,4,49,0,0,0,0,3,3,0,0,3,4,0,0,0,0,3,15,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,11,7,0,5,10,11,11,19,13,7,5,0,0,3,0,15,114,0,0,0,0,0,0,0,0
216021412,0,0,0,0,0,0,0,0,13,11,7,0,3,0,4,45,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,3,3,3,3,3,5,7,52,52,34,25,22,12,47,268,0,0,0,0,3,0,0,3,6,3,0,0,0,0,0,19,0,3,0,0,0,0,0,3,5,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,8,0,0,0,5,3,5,3,3,3,0,0,0,0,0,8,37,0,0,0,0,0,0,0,0
216021413,0,3,0,0,0,4,0,12,68,35,27,8,0,3,21,182,0,0,0,0,0,3,0,8,12,11,4,0,4,0,3,45,0,0,0,0,0,0,0,0,10,3,4,0,0,0,3,22,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,22,0,0,0,0,3,8,7,5,23,15,3,0,0,0,25,104,0,0,0,0,0,0,0,0,3,0,0,0,0,0,58,64,6,5,9,5,7,18,27,51,244,233,195,104,88,40,215,1260,0,0,3,0,3,0,10,17,25,13,5,4,4,0,11,104,0,0,6,4,11,23,25,22,21,7,0,0,0,0,9,132,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,8,0,3,3,7,0,8,3,3,3,0,0,0,0,0,4,30,5,0,14,10,24,27,36,38,35,17,4,0,0,3,21,221,0,0,0,0,0,0,0,0
216021414,0,0,0,0,0,0,3,5,17,22,12,4,0,3,6,74,0,0,0,0,0,0,4,3,5,4,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,5,4,5,19,7,5,0,0,0,9,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,33,0,3,3,0,5,12,21,22,120,138,109,65,37,32,88,666,0,0,0,0,0,3,0,7,21,11,7,0,0,0,6,59,0,0,0,10,10,19,12,20,12,3,0,0,0,0,8,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,5,0,0,0,0,0,0,0,0,0,19,0,0,4,0,20,19,16,16,14,7,0,0,0,0,25,128,0,0,0,0,0,0,0,0
216031415,0,0,0,0,0,3,3,10,37,29,7,3,0,0,10,107,0,0,0,0,3,0,0,5,10,9,4,0,0,0,6,37,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,3,3,7,7,15,8,3,0,0,0,7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,39,0,0,3,0,7,5,15,31,135,152,108,65,44,18,98,684,0,0,0,0,5,0,10,15,32,18,7,3,4,0,5,101,0,0,0,3,3,20,22,26,18,11,0,0,0,0,11,113,0,0,0,0,0,3,0,0,10,0,0,0,0,0,7,20,3,0,0,3,5,6,3,0,3,0,0,0,0,0,7,21,8,0,4,11,20,32,44,20,27,10,8,0,0,3,19,208,0,0,0,0,0,0,0,0
216031416,3,0,0,0,3,0,12,20,99,72,45,13,20,15,22,322,0,0,0,3,5,8,11,13,21,9,9,6,4,5,9,99,0,0,0,0,3,0,0,3,12,8,5,0,0,3,0,30,0,0,0,0,0,0,0,0,3,4,7,3,0,0,3,19,10,0,0,3,18,11,23,13,39,12,7,0,0,4,26,172,0,0,0,0,0,0,0,0,3,0,0,0,0,0,74,79,10,4,8,10,22,29,59,84,296,319,313,204,195,160,241,1953,0,0,0,0,3,7,10,24,74,48,23,12,3,0,31,240,0,3,0,8,17,19,39,30,55,8,3,0,0,0,28,228,0,0,0,0,3,0,7,3,4,6,0,0,0,0,5,29,0,0,3,4,11,7,4,11,3,0,0,0,0,0,3,49,7,0,15,27,43,69,47,41,52,22,6,0,3,4,32,360,0,0,0,0,0,0,0,0
216031417,0,0,0,0,11,11,14,37,127,87,55,21,21,14,35,433,0,0,4,3,10,12,18,18,37,17,7,3,3,3,10,146,0,0,0,0,0,3,7,4,7,4,3,0,0,0,3,38,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,19,20,3,19,9,50,36,40,59,48,27,13,7,4,5,48,383,0,0,0,0,0,0,0,0,3,3,3,0,0,0,122,127,17,9,27,11,69,76,78,143,428,412,370,239,206,128,348,2560,0,0,0,0,3,9,20,24,78,42,27,9,4,4,28,253,0,3,3,3,8,37,34,30,39,4,15,3,0,0,22,221,0,0,7,0,0,3,3,3,4,4,0,0,0,0,5,30,3,0,5,10,9,15,9,3,6,3,0,0,3,0,4,73,8,4,27,23,49,61,45,49,57,14,7,10,0,0,41,392,0,0,0,0,0,0,0,0
216031418,0,0,0,0,0,4,0,10,22,14,10,5,0,0,4,70,0,0,0,0,0,0,0,0,5,0,6,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,3,0,0,0,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,5,0,0,0,4,3,11,22,75,94,82,56,51,26,83,513,0,0,0,0,0,3,0,4,11,3,5,4,0,0,5,33,0,0,0,0,0,3,4,0,3,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,9,0,6,3,0,0,0,0,7,33,0,0,0,0,0,0,0,0
216031419,3,0,0,0,0,8,0,10,51,35,22,4,11,9,17,171,0,0,0,0,3,0,3,3,14,14,6,0,0,0,3,53,0,0,0,0,0,0,0,0,4,3,5,0,0,0,3,20,0,0,0,0,0,0,0,0,3,0,7,0,0,4,3,14,0,0,3,0,3,3,10,10,23,15,7,0,0,0,7,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,11,0,5,3,10,17,38,49,181,190,183,127,98,49,162,1125,0,0,0,0,4,7,4,16,21,12,8,0,0,0,0,73,0,0,0,0,5,17,11,10,16,7,0,0,0,0,11,76,0,0,0,0,0,0,3,4,3,0,0,0,0,0,6,14,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,14,3,0,8,12,7,17,19,14,26,10,0,0,0,0,23,139,0,0,0,0,0,0,0,0
217011420,0,0,0,0,0,0,3,12,36,23,22,8,4,3,13,129,0,0,0,0,3,0,3,3,14,3,5,0,0,5,6,43,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,17,7,0,3,0,4,4,6,7,10,3,7,0,0,3,15,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,45,4,3,6,0,11,7,22,51,132,135,127,81,55,49,152,844,0,0,0,0,0,3,4,5,19,10,7,6,3,0,9,77,0,0,0,0,4,20,16,4,8,6,0,0,0,0,7,64,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,11,0,0,7,9,10,11,15,17,12,3,3,0,0,0,14,108,0,0,0,0,0,0,0,0
217011421,0,0,0,0,0,0,6,14,47,33,25,8,4,7,9,153,0,0,0,0,3,0,8,8,15,5,3,0,0,0,6,51,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,6,7,8,16,12,6,5,0,0,5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,50,0,0,8,0,8,11,27,49,182,193,158,89,70,45,135,966,0,0,0,0,0,0,3,10,26,22,4,3,0,0,20,95,0,0,3,9,11,11,20,29,16,8,0,0,0,0,12,111,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,16,0,0,7,6,17,22,23,14,28,6,0,0,3,0,21,156,0,0,0,0,0,0,0,0
217011422,0,0,0,0,0,0,4,11,55,42,29,8,6,3,18,183,0,0,0,0,0,7,4,8,19,5,0,5,0,0,3,61,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,3,6,0,3,4,0,0,15,3,0,0,0,8,4,12,14,17,6,3,4,0,0,10,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,80,0,0,3,0,14,16,33,54,180,163,145,122,86,36,159,1012,0,0,0,0,0,3,9,13,35,20,16,5,7,3,19,126,0,0,3,8,6,17,19,19,23,0,5,0,0,0,11,127,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,15,0,0,3,3,3,8,4,3,0,0,0,0,0,0,0,35,3,3,11,12,23,31,33,29,30,6,4,0,0,0,23,210,0,0,0,0,0,0,0,0
