SA2_MAINCODE_2016,C11_Rel_NS_0_14,C11_Rel_NS_15_24,C11_Rel_NS_25_34,C11_Rel_NS_35_44,C11_Rel_NS_45_54,C11_Rel_NS_55_64,C11_Rel_NS_65_74,C11_Rel_NS_75_84,C11_Rel_NS_85ov,C11_Rel_NS_T,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85oe,C16_Buddhism_Tot,C16_Christ_Angli_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Anglic_85oe,C16_Christ_Anglic_Tot,C16_Chr_Ass_Apo_0_14,C16_Chr_Ass_Apo_15_24,C16_Chr_Ass_Apo_25_34,C16_Chr_Ass_Apo_35_44,C16_Chr_Ass_Apo_45_54,C16_Chr_Ass_Apo_55_64,C16_Chr_Ass_Apo_65_74,C16_Chr_Ass_Apo_75_84,C16_Chr_Ass_Apo_85ov,C16_Chr_Ass_Apo_Tot,C16_Chr_Bapt_0_14,C16_Chr_Bapt_15_24,C16_Chr_Bapt_25_34,C16_Chr_Bapt_35_44,C16_Chr_Bapt_45_54,C16_Chr_Bapt_55_64,C16_Chr_Bapt_65_74,C16_Chr_Bapt_75_84,C16_Chr_Bapt_85ov,C16_Chr_Bapt_Tot,C16_Chr_Breth_0_14,C16_Chr_Bret_15_24,C16_Chr_Bret_25_34,C16_Chr_Bret_35_44,C16_Chr_Bret_45_54,C16_Chr_Bret_55_64,C16_Chr_Bret_65_74,C16_Chr_Bret_75_84,C16_Chr_Breth_85ov,C16_Chr_Bret_To,C16_Chr_Cath_0_14,C16_Chr_Cath_15_24,C16_Chr_Cath_25_34,C16_Chr_Cath_35_44,C16_Chr_Cath_45_54,C16_Chr_Cath_55_64,C16_Chr_Cath_65_74,C16_Chr_Cath_75_84,C16_Chr_Catho_85ov,C16_Chr_Catho_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_To,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot,C16_C_La_Da_Sai_0_14,C16_C_La_Da_Sa_15_24,C16_C_La_Da_Sa_25_34,C16_C_La_Da_Sa_35_44,C16_C_La_Da_Sa_45_54,C16_C_La_Da_Sa_55_64,C16_C_La_Da_Sa_65_74,C16_C_La_Da_Sa_75_84,C16_C_Lat_Da_Sa_85ov,C16_C_Lat_Da_Sa_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Ort_To,C16_C_Oth_Pro_0_14,C16_C_Oth_Pro_15_24,C16_C_Oth_Pro_25_34,C16_C_Oth_Pro_35_44,C16_C_Oth_Pro_45_54,C16_C_Oth_Pro_55_64,C16_C_Oth_Pro_65_74,C16_C_Oth_Pro_75_84,C16_C_Oth_Pro_85ov,C16_C_Oth_Pro_Tot,C16_C_Pent_0_14,C16_C_Pent_15_24,C16_C_Pent_25_34,C16_C_Pent_35_44,C16_C_Pent_45_54,C16_C_Pent_55_64,C16_C_Pent_65_74,C16_C_Pent_75_84,C16_C_Pent_85ov,C16_C_Pent_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_Chr_Unit_Ch_0_14,C16_Chr_Unit_Ch_15_24,C16_Chr_Unit_Ch_25_34,C16_Chr_Unit_Ch_35_44,C16_Chr_Unit_Ch_45_54,C16_Chr_Unit_Ch_55_64,C16_Chr_Unit_Ch_65_74,C16_Chr_Unit_Ch_75_84,C16_Chr_Unit_Ch_85ov,C16_Chr_Unit_Ch_Tot
205051102,74,158,377,269,146,93,33,8,3,1159,713,596,770,673,671,649,309,146,33,4555,4,0,3,0,3,5,5,0,0,20,128,72,60,98,114,168,110,57,20,824,0,0,0,0,0,0,0,0,0,0,9,3,3,3,0,6,9,0,0,37,0,0,0,0,0,0,0,0,0,0,127,92,90,89,113,114,81,31,9,745,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,14,0,7,12,3,0,4,0,0,44,7,0,6,9,18,29,24,16,3,112,0,0,0,0,3,3,0,0,0,6,3,3,4,0,3,3,3,0,0,20,24,15,14,26,33,37,37,15,11,197
205051103,278,198,177,149,137,132,84,67,46,1281,2917,1847,1816,1749,1947,1652,1136,823,365,14259,24,14,24,30,29,20,3,0,3,149,334,210,209,292,386,432,392,243,132,2634,0,0,0,0,0,0,0,0,0,0,38,36,33,30,34,42,21,10,5,255,10,10,12,3,7,5,0,0,4,56,603,380,363,356,432,407,340,206,107,3192,3,0,0,3,3,3,5,0,0,13,3,8,6,9,6,11,8,8,0,62,9,0,3,3,3,7,8,7,0,46,4,7,4,3,3,0,0,0,4,32,3,0,11,6,4,11,4,3,3,40,4,0,3,0,0,4,0,0,0,14,8,0,6,3,3,5,8,4,0,34,21,0,7,15,7,6,0,4,0,55,14,5,7,16,49,99,99,70,29,408,7,0,4,5,6,12,10,0,4,41,0,0,0,3,3,0,11,3,0,15,56,40,25,51,92,121,101,74,71,625
205051104,102,49,60,53,89,100,54,29,13,537,866,506,384,568,798,1010,630,355,142,5258,11,6,9,5,9,3,3,0,0,44,83,63,39,65,138,230,241,121,56,1037,0,0,0,0,0,0,0,0,0,0,6,0,5,3,4,3,0,0,0,28,0,0,0,0,0,0,0,0,0,3,108,75,64,77,135,169,124,73,18,844,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,3,0,0,17,0,0,0,0,6,3,0,3,3,17,3,0,0,0,0,3,0,0,0,9,3,0,0,0,0,6,6,3,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,3,6,3,9,4,4,0,0,28,14,8,3,16,34,46,83,29,7,254,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,7,28,27,15,26,60,82,82,56,35,412
206011105,284,385,672,422,229,129,83,74,84,2353,2565,3364,6453,3876,2414,1665,1189,876,361,22763,25,81,137,117,64,57,42,9,6,538,50,71,137,135,97,110,86,37,18,744,0,7,5,0,7,5,3,0,0,23,5,9,33,14,13,14,7,0,0,100,0,0,0,0,0,0,0,0,0,0,440,440,868,578,558,466,353,388,204,4292,0,0,0,0,0,3,0,0,0,7,143,80,114,199,215,129,241,315,82,1524,0,0,5,8,0,4,3,3,0,18,0,4,3,0,0,0,0,0,0,9,3,6,12,12,8,3,3,3,0,51,7,5,3,9,4,0,12,0,0,42,3,6,22,9,4,3,8,0,0,57,4,25,47,6,4,0,0,0,0,86,3,13,28,21,21,37,13,11,3,152,0,3,0,0,3,3,0,3,0,14,0,0,0,0,0,0,0,0,0,5,11,44,46,38,35,45,13,8,4,249
206011106,92,127,303,119,84,52,19,22,7,833,1005,1050,2512,1465,899,593,462,371,125,8477,19,39,81,43,34,25,15,0,0,256,30,27,75,43,42,35,35,9,5,302,0,0,4,0,0,0,0,0,0,13,0,4,10,7,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,245,208,449,324,267,193,178,209,82,2149,0,0,0,0,0,0,0,0,0,4,54,41,69,75,89,39,47,78,22,514,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,0,0,0,0,17,6,0,6,0,0,0,0,3,0,14,0,0,3,0,0,0,0,0,0,7,0,3,15,4,0,0,3,0,0,25,0,4,14,9,5,3,4,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,8,20,18,11,14,8,5,0,93
206011107,151,195,335,186,123,103,49,42,28,1208,1729,1815,3258,2062,1507,1162,773,579,254,13148,19,25,93,57,29,39,16,4,3,287,57,59,79,82,71,70,66,43,24,548,0,0,0,0,0,0,0,0,0,0,4,12,18,9,10,3,3,0,3,61,0,0,0,0,0,0,0,0,0,0,407,310,481,419,442,350,243,260,146,3054,0,0,0,0,0,0,0,0,0,0,126,72,76,136,192,73,133,142,36,986,0,0,6,9,3,3,0,0,3,18,0,5,0,0,0,3,0,3,0,12,0,6,3,5,3,0,0,0,0,25,0,0,6,0,3,0,0,0,0,18,5,6,19,13,3,3,0,0,0,47,10,8,19,9,8,0,3,0,0,57,6,7,18,15,8,13,12,5,3,94,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,21,12,30,19,22,26,17,8,13,174
206011108,400,346,464,335,235,188,109,71,32,2186,4225,3258,4706,4234,3083,2194,1548,1309,422,24978,31,62,130,79,61,59,24,4,3,452,86,53,91,122,132,140,89,43,40,785,0,0,3,0,0,3,3,0,0,12,25,20,22,24,20,9,7,3,5,134,0,0,0,3,0,0,0,0,0,5,1071,669,827,901,1011,825,658,706,313,6977,4,0,3,0,0,0,0,0,0,13,356,203,180,280,361,218,286,267,81,2231,11,9,6,10,9,4,6,6,0,65,0,0,3,0,3,3,0,0,0,14,6,0,10,11,3,3,0,3,3,41,0,0,9,0,6,4,4,0,3,25,0,0,9,3,10,9,4,0,0,44,13,9,12,11,13,9,9,3,0,73,5,13,15,16,25,28,20,9,9,132,0,0,3,0,5,7,3,4,0,32,3,0,8,0,0,0,0,0,0,13,30,16,33,45,40,38,25,8,10,250
206011109,129,81,71,103,101,68,24,37,25,644,1958,1089,1166,1652,1411,891,548,553,267,9531,23,15,22,33,19,17,4,0,4,143,61,22,33,68,74,57,41,34,47,438,0,5,0,0,0,0,0,0,0,6,9,0,11,14,7,5,4,3,3,57,0,0,0,0,0,0,0,0,0,0,676,447,317,460,646,395,241,250,124,3551,0,0,3,0,0,0,0,0,3,3,259,165,66,202,190,89,109,69,24,1188,0,4,0,0,3,6,8,0,0,25,0,3,3,0,3,0,0,0,0,10,0,0,0,9,0,4,0,0,0,15,8,3,0,5,6,0,3,0,0,25,3,0,0,7,0,3,0,0,0,10,10,7,8,5,7,8,0,0,0,39,0,3,5,7,16,15,25,7,11,85,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,34,12,8,19,37,38,19,29,27,212
206021110,113,96,132,110,98,70,24,33,15,696,1467,910,1454,1452,1195,789,438,374,123,8205,9,23,43,20,29,25,11,3,3,166,54,37,45,69,90,85,33,20,12,443,0,0,0,0,0,0,0,0,0,0,0,10,4,3,5,6,3,7,5,37,0,0,0,0,0,0,0,0,0,0,319,232,243,255,347,200,129,139,53,1917,0,0,0,0,0,0,0,0,0,0,93,80,47,73,130,61,99,99,27,705,0,0,0,3,0,5,0,0,3,13,0,0,0,0,0,0,0,0,0,6,0,3,0,0,9,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,3,0,0,13,0,3,4,3,4,0,0,0,0,21,3,0,13,4,15,10,6,3,0,55,0,0,0,0,0,4,5,0,0,9,0,0,0,0,0,0,0,0,0,3,25,7,15,24,36,35,13,7,7,171
206021111,377,260,479,381,276,139,76,66,38,2096,3797,2322,4634,4329,3037,1958,1332,1036,464,22920,34,31,95,99,70,75,24,11,3,439,126,57,112,148,174,139,89,45,49,939,0,0,0,0,0,0,0,0,0,0,3,11,13,16,13,5,7,4,3,77,0,0,0,0,0,0,0,0,0,0,681,357,556,616,630,412,338,348,195,4120,3,3,0,0,0,3,3,0,3,22,239,194,150,277,409,208,332,417,111,2346,6,0,0,6,3,0,4,4,0,22,3,0,3,0,4,3,0,0,0,10,15,3,6,14,13,8,5,0,4,70,6,3,3,3,4,3,0,3,0,24,3,4,5,7,3,3,4,3,0,43,3,12,20,3,4,5,0,0,0,47,3,14,23,16,22,22,19,12,14,149,0,0,0,0,8,0,0,3,0,15,0,0,0,0,0,0,0,0,0,3,38,6,44,46,56,53,28,15,11,295
206021112,302,233,400,340,226,141,65,56,23,1789,2726,1792,3858,3236,2139,1373,1032,929,343,17434,29,40,84,67,55,52,19,13,0,359,55,33,74,116,89,85,61,32,31,575,0,0,0,0,0,0,0,0,0,3,15,9,16,18,12,8,4,7,6,90,0,0,0,0,0,0,0,0,0,0,588,344,498,564,575,374,266,391,181,3783,0,0,0,0,0,4,3,4,3,18,286,168,142,272,312,166,282,311,109,2043,0,0,0,3,3,3,0,3,0,12,0,0,5,0,0,8,0,0,0,16,0,0,8,6,7,0,3,3,3,33,0,0,6,3,0,0,0,0,0,7,10,3,10,5,7,4,7,13,3,56,0,11,10,5,13,3,3,3,0,45,8,3,18,17,8,18,8,5,3,91,3,0,0,3,0,10,0,3,3,21,0,0,0,3,0,0,0,0,0,5,38,11,25,44,50,23,13,7,10,219
206031113,245,178,283,201,194,111,53,32,17,1328,2383,1689,2565,2328,1811,1322,714,475,180,13477,44,51,100,68,55,63,26,12,17,440,81,46,83,134,138,126,84,23,16,733,0,0,0,0,0,0,0,0,0,5,19,13,10,23,17,15,5,3,0,99,0,0,0,0,0,0,0,0,0,0,899,437,574,640,621,481,300,242,93,4290,0,0,3,8,0,5,3,0,0,17,81,41,62,92,108,49,50,75,13,574,3,0,9,0,3,9,7,3,0,41,3,0,0,0,0,0,0,0,0,14,0,0,9,4,9,5,3,4,5,38,41,11,30,18,13,11,0,3,0,118,8,4,14,3,7,5,4,0,0,45,3,11,24,0,3,8,4,3,0,58,7,14,13,14,25,22,28,9,3,139,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,24,20,31,39,56,42,27,9,5,260
206031114,292,280,366,262,239,221,93,100,106,1960,4264,3466,3567,3629,3683,2757,1388,1250,751,24760,34,57,97,93,69,47,22,6,0,428,162,122,155,236,298,288,227,121,105,1716,3,0,3,3,3,0,0,0,0,14,39,17,19,34,20,48,25,16,18,239,0,0,0,0,0,0,0,0,0,0,2092,1639,1134,1291,1832,1270,750,569,291,10875,0,0,3,5,0,8,6,3,12,38,241,163,136,184,271,118,89,56,28,1294,3,12,8,3,9,11,3,4,0,50,0,0,0,0,5,0,3,0,0,11,9,7,11,6,12,10,17,5,3,80,18,8,12,16,9,3,3,0,0,58,0,5,11,5,6,5,3,3,9,64,20,17,12,25,11,11,7,3,0,117,7,17,22,26,45,77,68,33,28,317,0,0,0,0,3,5,0,3,3,15,0,0,0,0,0,3,5,0,0,6,65,76,69,67,100,157,95,67,43,746
206031115,171,195,264,129,80,84,59,40,10,1042,1521,1438,2320,1391,904,725,416,330,124,9159,49,77,102,70,67,72,46,34,17,521,31,26,55,54,58,43,46,23,11,345,0,0,0,0,0,0,0,0,0,0,11,13,17,5,9,9,0,0,5,69,0,0,0,0,0,0,0,0,0,0,267,212,337,271,216,196,128,104,53,1783,0,0,0,0,0,0,0,0,0,6,30,25,26,25,32,26,12,11,12,198,0,0,3,0,0,3,3,0,0,10,3,0,0,0,0,0,0,0,0,8,0,9,8,3,5,4,0,0,3,33,43,26,15,18,11,9,5,3,0,136,5,4,13,7,3,3,3,4,0,39,10,12,11,5,5,0,0,0,0,46,4,12,25,10,5,11,10,10,0,79,0,3,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,10,6,8,25,28,20,13,14,7,0,124
206031116,142,130,214,167,125,109,68,42,23,1015,2261,1602,2293,2210,1868,1406,852,680,363,13532,9,27,85,57,23,24,17,4,3,251,82,67,74,122,139,107,94,61,39,785,3,0,0,0,0,0,0,0,0,7,10,10,11,12,12,13,10,3,8,94,0,0,0,0,0,0,0,0,0,0,943,566,564,672,798,600,405,351,174,5078,0,0,3,0,0,0,0,0,0,9,119,84,48,117,122,67,77,67,16,710,0,0,9,8,4,3,3,3,0,28,0,0,0,3,0,0,0,3,0,10,3,4,0,5,7,4,4,0,3,32,10,0,9,3,4,3,0,0,0,30,0,0,4,3,3,3,0,3,0,30,6,6,15,10,10,9,6,4,0,72,8,6,13,11,31,30,21,17,12,147,0,0,0,0,0,0,4,3,0,6,0,0,4,0,0,0,3,0,0,5,40,24,18,30,48,56,35,10,14,281
206041117,203,815,601,206,102,122,86,30,14,2177,1009,5782,3783,1213,789,766,458,230,66,14106,40,874,265,102,44,58,23,14,3,1422,7,96,102,32,35,49,50,22,16,422,0,0,0,0,0,0,0,0,0,0,0,56,34,9,6,5,6,0,0,123,0,0,0,0,0,0,0,0,0,0,102,620,495,184,177,176,134,109,64,2070,0,3,0,0,0,3,0,0,0,10,22,30,45,25,29,20,21,15,9,209,0,5,3,0,3,0,0,0,0,6,0,5,0,0,0,0,0,0,0,4,4,3,3,5,0,3,0,3,0,29,10,10,15,12,8,3,4,3,0,66,0,68,18,6,0,0,0,0,0,95,9,127,37,11,9,0,0,3,0,200,4,98,50,14,9,3,3,4,3,195,0,0,0,0,0,0,0,0,0,3,0,7,5,4,0,3,0,0,0,23,0,49,46,14,19,15,17,15,4,179
206041118,88,239,412,154,147,101,35,5,3,1185,339,1062,2028,807,732,566,216,42,12,5783,16,146,209,82,37,34,10,0,0,533,18,30,62,53,82,96,59,15,4,412,0,0,0,0,3,0,0,0,0,4,3,14,30,19,12,4,3,0,0,81,0,0,0,0,0,0,0,0,0,0,76,174,399,242,202,168,98,25,7,1393,0,0,3,0,0,3,0,0,0,5,17,7,42,41,56,27,6,0,0,201,0,0,4,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,0,3,0,4,3,3,12,3,4,0,0,26,0,0,11,5,3,0,0,0,0,25,4,6,13,4,7,0,0,0,0,27,8,16,32,9,3,4,8,0,0,74,11,8,36,17,16,25,7,0,0,125,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,14,39,14,23,23,13,8,0,144
206041119,56,68,231,114,82,76,57,28,9,721,273,480,1545,673,581,651,407,182,111,4905,5,12,31,23,16,10,0,4,0,103,34,26,55,38,59,94,99,36,25,476,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,5,3,3,0,41,0,0,0,0,0,0,0,0,0,3,45,56,191,131,106,170,117,45,49,909,0,0,3,0,0,0,0,0,0,9,5,4,17,15,25,10,5,3,3,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,13,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,17,0,0,11,4,3,0,0,0,0,28,3,0,12,10,10,10,27,7,9,93,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,7,8,9,16,30,27,7,7,122
206041120,0,5,9,0,0,0,0,0,0,15,6,21,41,5,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
206041121,147,153,235,184,100,63,37,24,14,963,1374,1271,2862,1779,1008,731,394,209,77,9718,39,42,109,68,70,72,37,30,4,484,37,39,110,97,60,58,40,17,9,479,0,0,0,0,0,0,0,0,0,0,3,6,16,12,5,3,8,4,0,56,0,0,0,0,0,0,0,0,0,0,349,193,482,372,273,176,134,75,35,2087,0,0,3,0,3,0,0,0,0,10,25,8,24,32,34,11,17,15,5,153,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,11,4,10,13,11,6,4,3,0,51,10,7,7,4,3,7,3,0,0,50,3,4,6,6,0,3,0,0,0,24,20,11,26,15,5,3,8,0,0,87,3,3,17,16,15,24,11,7,3,91,0,0,0,0,0,0,4,3,0,9,0,0,0,0,0,0,0,3,0,6,16,8,33,31,23,21,7,5,3,150
206041122,136,1208,1234,371,234,156,60,21,10,3434,665,7591,7204,1889,1216,900,362,145,58,20030,48,2031,1656,375,115,63,24,10,3,4326,15,129,177,91,93,70,59,22,15,675,0,0,0,0,0,0,0,0,0,0,3,112,101,34,15,11,3,0,3,285,0,0,0,0,0,0,0,0,0,0,121,1091,1353,443,221,194,123,44,21,3603,8,3,7,9,0,0,0,0,0,32,13,27,60,42,32,16,6,0,0,200,0,0,5,4,0,0,0,0,0,11,0,4,6,3,0,0,0,0,0,19,0,7,6,5,7,3,3,4,0,36,0,4,9,0,0,0,0,0,0,19,4,117,61,5,3,8,3,0,0,204,14,183,126,29,9,14,6,0,0,369,8,157,115,32,17,27,13,10,4,384,0,0,0,4,0,4,4,0,0,10,0,5,6,3,0,0,0,0,0,12,7,125,113,23,24,35,23,13,0,378
206041123,267,544,846,417,270,157,92,59,16,2670,1582,3455,4781,2126,1454,1065,593,354,102,15497,63,294,339,126,96,67,32,24,14,1062,52,102,124,78,91,70,64,43,3,622,0,0,0,0,0,0,0,0,0,3,9,29,32,15,13,8,7,6,0,117,0,0,0,0,0,0,0,0,0,0,201,435,761,380,274,222,161,102,34,2565,0,0,0,0,0,0,3,0,0,12,39,34,60,54,41,27,17,4,3,285,3,0,0,0,0,0,0,0,0,11,0,3,3,0,0,3,4,0,0,11,3,14,10,7,4,0,0,0,0,39,21,10,18,20,6,0,0,0,0,67,3,19,22,9,7,3,0,0,0,69,8,40,47,19,8,5,0,0,0,128,3,39,47,18,9,20,15,12,5,157,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,8,20,34,54,39,33,31,17,12,0,247
206041124,56,280,166,85,57,57,30,18,4,747,392,2737,1148,489,390,409,278,184,166,6193,9,81,64,28,13,15,11,8,19,241,15,165,60,21,28,30,37,16,7,381,0,0,0,0,0,0,0,0,0,9,3,26,14,4,12,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,64,416,213,92,62,87,67,52,84,1143,0,0,0,0,0,0,0,0,0,3,9,11,17,10,14,7,7,5,0,84,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,4,3,0,8,0,0,0,26,0,3,0,0,0,0,0,0,0,9,6,5,10,3,3,0,0,0,0,28,0,16,22,4,0,0,0,0,0,45,8,25,15,10,5,3,11,3,3,78,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,13,48,17,5,19,12,9,9,11,136
206041125,108,122,215,143,94,83,50,48,18,878,480,818,1655,861,573,639,507,272,190,5998,4,29,43,30,20,12,4,0,0,139,57,67,77,65,94,101,132,81,53,731,0,0,0,0,0,0,0,0,0,0,0,3,9,7,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,86,106,245,139,107,95,86,39,18,911,0,0,0,0,0,0,0,0,0,0,10,5,23,15,17,10,4,0,3,84,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,3,0,5,5,4,0,22,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,10,3,3,10,6,4,0,0,0,0,26,0,0,9,6,12,6,17,19,7,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,13,13,12,31,25,21,9,139
206041126,81,432,575,215,160,123,50,12,3,1652,526,2679,4341,1450,964,819,388,126,20,11309,27,295,425,149,74,59,31,0,5,1064,21,64,156,102,85,89,74,39,14,650,0,0,0,0,0,0,0,0,0,3,7,18,46,20,16,13,9,7,0,131,0,0,0,0,0,0,0,0,0,0,144,471,1197,429,262,206,112,35,10,2857,0,0,4,3,0,0,0,0,0,11,27,22,77,64,34,28,10,4,0,272,0,3,10,0,0,0,0,0,0,12,0,3,9,5,0,0,0,0,0,17,0,3,13,11,6,11,8,9,0,51,0,0,9,0,0,0,0,0,0,17,5,20,41,8,6,8,0,3,0,97,10,50,76,28,9,14,0,0,0,176,13,37,71,26,28,12,15,10,0,210,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,4,0,0,0,13,9,30,56,32,20,31,28,12,3,233
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
