SA4_NAME16	Year	Age.min	Sex	persons
Bendigo	2006	70	F	544
Bendigo	2006	70	M	521
Bendigo	2006	71	F	494
Bendigo	2006	71	M	492
Bendigo	2006	72	F	476
Bendigo	2006	72	M	467
Bendigo	2006	73	F	532
Bendigo	2006	73	M	452
Bendigo	2006	74	F	441
Bendigo	2006	74	M	391
Bendigo	2006	75	F	489
Bendigo	2006	75	M	398
Bendigo	2006	76	F	432
Bendigo	2006	76	M	433
Bendigo	2006	77	F	455
Bendigo	2006	77	M	382
Bendigo	2006	78	F	475
Bendigo	2006	78	M	364
Bendigo	2006	79	F	467
Bendigo	2006	79	M	343
Bendigo	2011			6852
Bendigo	2011	0	F	789
Bendigo	2011	0	M	851
Bendigo	2011	1	F	837
Bendigo	2011	1	M	882
Bendigo	2011	2	F	859
Bendigo	2011	2	M	975
Bendigo	2011	3	F	837
Bendigo	2011	3	M	909
Bendigo	2011	4	F	937
Bendigo	2011	4	M	999
Bendigo	2011	5	F	883
Bendigo	2011	5	M	913
Bendigo	2011	6	F	860
Bendigo	2011	6	M	857
Bendigo	2011	7	F	871
Bendigo	2011	7	M	876
Bendigo	2011	8	F	815
Bendigo	2011	8	M	873
Bendigo	2011	9	F	874
Bendigo	2011	9	M	920
Bendigo	2011	10	F	855
Bendigo	2011	10	M	982
Bendigo	2011	11	F	861
Bendigo	2011	11	M	889
Bendigo	2011	12	F	915
Bendigo	2011	12	M	901
Bendigo	2011	13	F	901
Bendigo	2011	13	M	1008
Bendigo	2011	14	F	964
Bendigo	2011	14	M	930
Bendigo	2011	15	F	968
Bendigo	2011	15	M	995
Bendigo	2011	16	F	919
Bendigo	2011	16	M	1047
Bendigo	2011	17	F	964
Bendigo	2011	17	M	952
Bendigo	2011	18	F	998
Bendigo	2011	18	M	956
Bendigo	2011	19	F	971
Bendigo	2011	19	M	940
Bendigo	2011	20	F	953
Bendigo	2011	20	M	952
Bendigo	2011	21	F	934
Bendigo	2011	21	M	919
Bendigo	2011	22	F	803
Bendigo	2011	22	M	858
Bendigo	2011	23	F	804
Bendigo	2011	23	M	803
Bendigo	2011	24	F	798
Bendigo	2011	24	M	741
Bendigo	2011	25	F	755
Bendigo	2011	25	M	767
Bendigo	2011	26	F	783
Bendigo	2011	26	M	728
Bendigo	2011	27	F	748
Bendigo	2011	27	M	684
Bendigo	2011	28	F	752
Bendigo	2011	28	M	724
Bendigo	2011	29	F	745
Bendigo	2011	29	M	669
Bendigo	2011	30	F	796
Bendigo	2011	30	M	717
Bendigo	2011	31	F	722
Bendigo	2011	31	M	637
Bendigo	2011	32	F	756
Bendigo	2011	32	M	723
Bendigo	2011	33	F	800
Bendigo	2011	33	M	774
Bendigo	2011	34	F	798
Bendigo	2011	34	M	747
Bendigo	2011	35	F	797
Bendigo	2011	35	M	771
Bendigo	2011	36	F	862
Bendigo	2011	36	M	786
Bendigo	2011	37	F	887
Bendigo	2011	37	M	866
Bendigo	2011	38	F	978
Bendigo	2011	38	M	831
Bendigo	2011	39	F	904
Bendigo	2011	39	M	897
Bendigo	2011	40	F	1045
Bendigo	2011	40	M	914
Bendigo	2011	41	F	962
Bendigo	2011	41	M	931
Bendigo	2011	42	F	953
Bendigo	2011	42	M	945
Bendigo	2011	43	F	973
Bendigo	2011	43	M	869
Bendigo	2011	44	F	959
Bendigo	2011	44	M	875
Bendigo	2011	45	F	959
Bendigo	2011	45	M	850
Bendigo	2011	46	F	987
Bendigo	2011	46	M	904
Bendigo	2011	47	F	1050
Bendigo	2011	47	M	946
Bendigo	2011	48	F	1063
Bendigo	2011	48	M	983
Bendigo	2011	49	F	1152
Bendigo	2011	49	M	912
Bendigo	2011	50	F	1075
Bendigo	2011	50	M	1054
Bendigo	2011	51	F	1029
Bendigo	2011	51	M	984
Bendigo	2011	52	F	1036
Bendigo	2011	52	M	1006
Bendigo	2011	53	F	1044
Bendigo	2011	53	M	964
Bendigo	2011	54	F	1016
Bendigo	2011	54	M	938
Bendigo	2011	55	F	986
Bendigo	2011	55	M	956
Bendigo	2011	56	F	961
Bendigo	2011	56	M	939
Bendigo	2011	57	F	1030
Bendigo	2011	57	M	953
Bendigo	2011	58	F	1007
Bendigo	2011	58	M	957
Bendigo	2011	59	F	986
Bendigo	2011	59	M	980
Bendigo	2011	60	F	960
Bendigo	2011	60	M	900
Bendigo	2011	61	F	957
Bendigo	2011	61	M	937
Bendigo	2011	62	F	904
Bendigo	2011	62	M	885
Bendigo	2011	63	F	860
Bendigo	2011	63	M	893
Bendigo	2011	64	F	994
Bendigo	2011	64	M	972
Bendigo	2011	65	F	707
Bendigo	2011	65	M	752
Bendigo	2011	66	F	798
Bendigo	2011	66	M	758
Bendigo	2011	67	F	734
Bendigo	2011	67	M	693
Bendigo	2011	68	F	641
Bendigo	2011	68	M	653
Bendigo	2011	69	F	669
Bendigo	2011	69	M	668
Bendigo	2011	70	F	600
Bendigo	2011	70	M	627
Bendigo	2011	71	F	599
Bendigo	2011	71	M	554
Bendigo	2011	72	F	554
Bendigo	2011	72	M	522
Bendigo	2011	73	F	581
Bendigo	2011	73	M	514
Bendigo	2011	74	F	550
Bendigo	2011	74	M	505
Bendigo	2011	75	F	512
Bendigo	2011	75	M	451
Bendigo	2011	76	F	451
Bendigo	2011	76	M	447
Bendigo	2011	77	F	439
Bendigo	2011	77	M	391
Bendigo	2011	78	F	492
Bendigo	2011	78	M	381
Bendigo	2011	79	F	389
Bendigo	2011	79	M	314
Bendigo	2016			7624
Bendigo	2016	0	F	895
Bendigo	2016	0	M	780
Bendigo	2016	1	F	831
Bendigo	2016	1	M	890
Bendigo	2016	2	F	929
Bendigo	2016	2	M	1020
Bendigo	2016	3	F	931
Bendigo	2016	3	M	962
Bendigo	2016	4	F	966
Bendigo	2016	4	M	1013
Bendigo	2016	5	F	918
Bendigo	2016	5	M	982
Bendigo	2016	6	F	921
Bendigo	2016	6	M	972
Bendigo	2016	7	F	937
Bendigo	2016	7	M	1064
Bendigo	2016	8	F	910
Bendigo	2016	8	M	1002
Bendigo	2016	9	F	983
Bendigo	2016	9	M	1062
Bendigo	2016	10	F	965
Bendigo	2016	10	M	991
Bendigo	2016	11	F	897
Bendigo	2016	11	M	924
Bendigo	2016	12	F	895
Bendigo	2016	12	M	917
Bendigo	2016	13	F	870
Bendigo	2016	13	M	930
Bendigo	2016	14	F	938
Bendigo	2016	14	M	993
Bendigo	2016	15	F	890
Bendigo	2016	15	M	1002
Bendigo	2016	16	F	918
Bendigo	2016	16	M	989
Bendigo	2016	17	F	947
Bendigo	2016	17	M	951
Bendigo	2016	18	F	950
Bendigo	2016	18	M	951
Bendigo	2016	19	F	917
Bendigo	2016	19	M	864
Bendigo	2016	20	F	938
Bendigo	2016	20	M	908
Bendigo	2016	21	F	999
Bendigo	2016	21	M	1006
Bendigo	2016	22	F	928
Bendigo	2016	22	M	872
Bendigo	2016	23	F	893
Bendigo	2016	23	M	892
Bendigo	2016	24	F	878
Bendigo	2016	24	M	914
Bendigo	2016	25	F	919
Bendigo	2016	25	M	822
Bendigo	2016	26	F	853
Bendigo	2016	26	M	847
Bendigo	2016	27	F	816
Bendigo	2016	27	M	857
Bendigo	2016	28	F	864
Bendigo	2016	28	M	851
Bendigo	2016	29	F	902
Bendigo	2016	29	M	791
Bendigo	2016	30	F	864
Bendigo	2016	30	M	881
Bendigo	2016	31	F	871
Bendigo	2016	31	M	812
Bendigo	2016	32	F	878
Bendigo	2016	32	M	813
Bendigo	2016	33	F	900
Bendigo	2016	33	M	902
Bendigo	2016	34	F	874
Bendigo	2016	34	M	791
Bendigo	2016	35	F	941
Bendigo	2016	35	M	858
Bendigo	2016	36	F	859
Bendigo	2016	36	M	732
Bendigo	2016	37	F	878
Bendigo	2016	37	M	823
Bendigo	2016	38	F	899
Bendigo	2016	38	M	895
Bendigo	2016	39	F	938
Bendigo	2016	39	M	836
Bendigo	2016	40	F	928
Bendigo	2016	40	M	848
Bendigo	2016	41	F	970
Bendigo	2016	41	M	886
Bendigo	2016	42	F	999
Bendigo	2016	42	M	936
Bendigo	2016	43	F	1028
Bendigo	2016	43	M	897
Bendigo	2016	44	F	1037
Bendigo	2016	44	M	1031
Bendigo	2016	45	F	1126
Bendigo	2016	45	M	1048
Bendigo	2016	46	F	1019
Bendigo	2016	46	M	1007
Bendigo	2016	47	F	1012
Bendigo	2016	47	M	1015
Bendigo	2016	48	F	1035
Bendigo	2016	48	M	926
Bendigo	2016	49	F	983
Bendigo	2016	49	M	917
Bendigo	2016	50	F	1031
Bendigo	2016	50	M	926
Bendigo	2016	51	F	996
Bendigo	2016	51	M	957
Bendigo	2016	52	F	1145
Bendigo	2016	52	M	976
Bendigo	2016	53	F	1083
Bendigo	2016	53	M	1072
Bendigo	2016	54	F	1210
Bendigo	2016	54	M	980
Bendigo	2016	55	F	1148
Bendigo	2016	55	M	1086
Bendigo	2016	56	F	1087
Bendigo	2016	56	M	1059
Bendigo	2016	57	F	1107
Bendigo	2016	57	M	1045
Bendigo	2016	58	F	1108
Bendigo	2016	58	M	1033
Bendigo	2016	59	F	1075
Bendigo	2016	59	M	979
Bendigo	2016	60	F	1005
Bendigo	2016	60	M	1002
Bendigo	2016	61	F	1031
Bendigo	2016	61	M	966
Bendigo	2016	62	F	1076
Bendigo	2016	62	M	989
Bendigo	2016	63	F	1072
Bendigo	2016	63	M	1012
Bendigo	2016	64	F	1039
Bendigo	2016	64	M	1021
Bendigo	2016	65	F	1032
Bendigo	2016	65	M	957
Bendigo	2016	66	F	1004
Bendigo	2016	66	M	978
Bendigo	2016	67	F	899
Bendigo	2016	67	M	873
Bendigo	2016	68	F	921
Bendigo	2016	68	M	875
Bendigo	2016	69	F	1039
Bendigo	2016	69	M	1011
Bendigo	2016	70	F	758
Bendigo	2016	70	M	736
Bendigo	2016	71	F	785
Bendigo	2016	71	M	761
Bendigo	2016	72	F	725
Bendigo	2016	72	M	672
Bendigo	2016	73	F	663
Bendigo	2016	73	M	627
Bendigo	2016	74	F	642
Bendigo	2016	74	M	643
Bendigo	2016	75	F	596
Bendigo	2016	75	M	610
Bendigo	2016	76	F	586
Bendigo	2016	76	M	502
Bendigo	2016	77	F	535
Bendigo	2016	77	M	483
Bendigo	2016	78	F	567
Bendigo	2016	78	M	433
Bendigo	2016	79	F	479
Bendigo	2016	79	M	450
Geelong	2006			10572
Geelong	2006	0	F	1351
Geelong	2006	0	M	1421
Geelong	2006	1	F	1336
Geelong	2006	1	M	1467
Geelong	2006	2	F	1356
Geelong	2006	2	M	1448
Geelong	2006	3	F	1411
Geelong	2006	3	M	1492
Geelong	2006	4	F	1420
Geelong	2006	4	M	1512
Geelong	2006	5	F	1381
Geelong	2006	5	M	1546
Geelong	2006	6	F	1444
Geelong	2006	6	M	1564
Geelong	2006	7	F	1464
Geelong	2006	7	M	1557
Geelong	2006	8	F	1467
Geelong	2006	8	M	1613
Geelong	2006	9	F	1513
Geelong	2006	9	M	1559
Geelong	2006	10	F	1499
Geelong	2006	10	M	1630
Geelong	2006	11	F	1516
Geelong	2006	11	M	1710
Geelong	2006	12	F	1560
Geelong	2006	12	M	1717
Geelong	2006	13	F	1569
Geelong	2006	13	M	1673
Geelong	2006	14	F	1532
Geelong	2006	14	M	1717
Geelong	2006	15	F	1608
Geelong	2006	15	M	1693
Geelong	2006	16	F	1631
Geelong	2006	16	M	1755
Geelong	2006	17	F	1548
Geelong	2006	17	M	1666
Geelong	2006	18	F	1509
Geelong	2006	18	M	1549
Geelong	2006	19	F	1484
Geelong	2006	19	M	1489
Geelong	2006	20	F	1492
Geelong	2006	20	M	1458
Geelong	2006	21	F	1404
Geelong	2006	21	M	1486
Geelong	2006	22	F	1395
Geelong	2006	22	M	1426
Geelong	2006	23	F	1312
Geelong	2006	23	M	1371
Geelong	2006	24	F	1308
Geelong	2006	24	M	1344
Geelong	2006	25	F	1258
Geelong	2006	25	M	1302
Geelong	2006	26	F	1241
Geelong	2006	26	M	1214
Geelong	2006	27	F	1236
Geelong	2006	27	M	1243
Geelong	2006	28	F	1340
Geelong	2006	28	M	1238
Geelong	2006	29	F	1311
Geelong	2006	29	M	1294
Geelong	2006	30	F	1328
Geelong	2006	30	M	1312
Geelong	2006	31	F	1437
Geelong	2006	31	M	1364
Geelong	2006	32	F	1499
Geelong	2006	32	M	1470
Geelong	2006	33	F	1525
Geelong	2006	33	M	1501
Geelong	2006	34	F	1739
Geelong	2006	34	M	1600
Geelong	2006	35	F	1772
Geelong	2006	35	M	1619
Geelong	2006	36	F	1651
Geelong	2006	36	M	1534
Geelong	2006	37	F	1691
Geelong	2006	37	M	1559
Geelong	2006	38	F	1613
Geelong	2006	38	M	1467
Geelong	2006	39	F	1593
Geelong	2006	39	M	1518
Geelong	2006	40	F	1603
Geelong	2006	40	M	1472
Geelong	2006	41	F	1683
Geelong	2006	41	M	1579
Geelong	2006	42	F	1759
Geelong	2006	42	M	1656
Geelong	2006	43	F	1778
Geelong	2006	43	M	1608
Geelong	2006	44	F	1818
Geelong	2006	44	M	1721
Geelong	2006	45	F	1806
Geelong	2006	45	M	1641
Geelong	2006	46	F	1752
Geelong	2006	46	M	1637
Geelong	2006	47	F	1702
Geelong	2006	47	M	1634
Geelong	2006	48	F	1725
Geelong	2006	48	M	1573
Geelong	2006	49	F	1677
Geelong	2006	49	M	1582
Geelong	2006	50	F	1671
Geelong	2006	50	M	1619
Geelong	2006	51	F	1632
Geelong	2006	51	M	1563
Geelong	2006	52	F	1619
Geelong	2006	52	M	1560
Geelong	2006	53	F	1597
Geelong	2006	53	M	1477
Geelong	2006	54	F	1530
Geelong	2006	54	M	1488
Geelong	2006	55	F	1508
Geelong	2006	55	M	1429
Geelong	2006	56	F	1484
Geelong	2006	56	M	1505
Geelong	2006	57	F	1517
Geelong	2006	57	M	1431
Geelong	2006	58	F	1491
Geelong	2006	58	M	1370
Geelong	2006	59	F	1589
Geelong	2006	59	M	1509
Geelong	2006	60	F	1299
Geelong	2006	60	M	1279
Geelong	2006	61	F	1190
Geelong	2006	61	M	1132
Geelong	2006	62	F	1196
Geelong	2006	62	M	1167
Geelong	2006	63	F	1122
Geelong	2006	63	M	1029
Geelong	2006	64	F	1147
Geelong	2006	64	M	1051
Geelong	2006	65	F	1083
Geelong	2006	65	M	990
Geelong	2006	66	F	1015
Geelong	2006	66	M	916
Geelong	2006	67	F	1019
Geelong	2006	67	M	945
Geelong	2006	68	F	1003
Geelong	2006	68	M	914
Geelong	2006	69	F	1018
Geelong	2006	69	M	924
Geelong	2006	70	F	952
Geelong	2006	70	M	921
Geelong	2006	71	F	916
Geelong	2006	71	M	752
Geelong	2006	72	F	948
Geelong	2006	72	M	738
Geelong	2006	73	F	899
Geelong	2006	73	M	838
Geelong	2006	74	F	864
Geelong	2006	74	M	742
Geelong	2006	75	F	872
Geelong	2006	75	M	773
Geelong	2006	76	F	887
Geelong	2006	76	M	701
Geelong	2006	77	F	852
Geelong	2006	77	M	706
Geelong	2006	78	F	897
Geelong	2006	78	M	693
Geelong	2006	79	F	810
Geelong	2006	79	M	666
Geelong	2011			12454
Geelong	2011	0	F	1436
Geelong	2011	0	M	1530
Geelong	2011	1	F	1602
Geelong	2011	1	M	1600
Geelong	2011	2	F	1501
Geelong	2011	2	M	1622
Geelong	2011	3	F	1609
Geelong	2011	3	M	1619
Geelong	2011	4	F	1537
Geelong	2011	4	M	1790
Geelong	2011	5	F	1514
Geelong	2011	5	M	1626
Geelong	2011	6	F	1564
Geelong	2011	6	M	1650
Geelong	2011	7	F	1513
Geelong	2011	7	M	1622
Geelong	2011	8	F	1507
Geelong	2011	8	M	1597
Geelong	2011	9	F	1524
Geelong	2011	9	M	1603
Geelong	2011	10	F	1465
Geelong	2011	10	M	1650
Geelong	2011	11	F	1496
Geelong	2011	11	M	1637
Geelong	2011	12	F	1559
Geelong	2011	12	M	1647
Geelong	2011	13	F	1593
Geelong	2011	13	M	1716
Geelong	2011	14	F	1575
Geelong	2011	14	M	1654
Geelong	2011	15	F	1631
Geelong	2011	15	M	1689
Geelong	2011	16	F	1642
Geelong	2011	16	M	1804
Geelong	2011	17	F	1632
Geelong	2011	17	M	1817
Geelong	2011	18	F	1612
Geelong	2011	18	M	1602
Geelong	2011	19	F	1492
Geelong	2011	19	M	1662
Geelong	2011	20	F	1498
Geelong	2011	20	M	1649
Geelong	2011	21	F	1590
Geelong	2011	21	M	1607
Geelong	2011	22	F	1534
Geelong	2011	22	M	1538
Geelong	2011	23	F	1476
Geelong	2011	23	M	1502
Geelong	2011	24	F	1463
Geelong	2011	24	M	1471
Geelong	2011	25	F	1504
Geelong	2011	25	M	1396
Geelong	2011	26	F	1438
Geelong	2011	26	M	1442
Geelong	2011	27	F	1456
Geelong	2011	27	M	1402
Geelong	2011	28	F	1528
Geelong	2011	28	M	1419
Geelong	2011	29	F	1543
Geelong	2011	29	M	1495
Geelong	2011	30	F	1474
Geelong	2011	30	M	1399
Geelong	2011	31	F	1396
Geelong	2011	31	M	1382
Geelong	2011	32	F	1474
Geelong	2011	32	M	1449
Geelong	2011	33	F	1527
Geelong	2011	33	M	1392
Geelong	2011	34	F	1613
Geelong	2011	34	M	1470
Geelong	2011	35	F	1585
Geelong	2011	35	M	1520
Geelong	2011	36	F	1730
Geelong	2011	36	M	1577
Geelong	2011	37	F	1770
Geelong	2011	37	M	1711
Geelong	2011	38	F	1789
Geelong	2011	38	M	1651
Geelong	2011	39	F	1941
Geelong	2011	39	M	1779
Geelong	2011	40	F	1960
Geelong	2011	40	M	1827
Geelong	2011	41	F	1822
Geelong	2011	41	M	1696
Geelong	2011	42	F	1796
Geelong	2011	42	M	1702
Geelong	2011	43	F	1736
Geelong	2011	43	M	1652
Geelong	2011	44	F	1702
Geelong	2011	44	M	1606
Geelong	2011	45	F	1716
Geelong	2011	45	M	1578
Geelong	2011	46	F	1763
Geelong	2011	46	M	1666
Geelong	2011	47	F	1837
Geelong	2011	47	M	1728
Geelong	2011	48	F	1857
Geelong	2011	48	M	1689
Geelong	2011	49	F	1868
Geelong	2011	49	M	1741
Geelong	2011	50	F	1868
Geelong	2011	50	M	1685
Geelong	2011	51	F	1803
Geelong	2011	51	M	1656
Geelong	2011	52	F	1757
Geelong	2011	52	M	1717
Geelong	2011	53	F	1791
Geelong	2011	53	M	1583
Geelong	2011	54	F	1701
Geelong	2011	54	M	1620
Geelong	2011	55	F	1688
Geelong	2011	55	M	1654
Geelong	2011	56	F	1659
Geelong	2011	56	M	1576
Geelong	2011	57	F	1618
Geelong	2011	57	M	1560
Geelong	2011	58	F	1650
Geelong	2011	58	M	1488
Geelong	2011	59	F	1598
Geelong	2011	59	M	1518
Geelong	2011	60	F	1596
Geelong	2011	60	M	1438
Geelong	2011	61	F	1567
Geelong	2011	61	M	1564
Geelong	2011	62	F	1604
Geelong	2011	62	M	1404
Geelong	2011	63	F	1557
Geelong	2011	63	M	1444
Geelong	2011	64	F	1643
Geelong	2011	64	M	1597
Geelong	2011	65	F	1381
Geelong	2011	65	M	1279
Geelong	2011	66	F	1264
Geelong	2011	66	M	1170
Geelong	2011	67	F	1220
Geelong	2011	67	M	1178
Geelong	2011	68	F	1146
Geelong	2011	68	M	1060
Geelong	2011	69	F	1142
Geelong	2011	69	M	1067
Geelong	2011	70	F	1081
Geelong	2011	70	M	923
Geelong	2011	71	F	1014
Geelong	2011	71	M	884
Geelong	2011	72	F	947
Geelong	2011	72	M	944
Geelong	2011	73	F	984
Geelong	2011	73	M	858
Geelong	2011	74	F	952
Geelong	2011	74	M	835
Geelong	2011	75	F	882
Geelong	2011	75	M	814
Geelong	2011	76	F	840
Geelong	2011	76	M	686
Geelong	2011	77	F	841
Geelong	2011	77	M	645
Geelong	2011	78	F	826
Geelong	2011	78	M	704
Geelong	2011	79	F	778
Geelong	2011	79	M	584
Geelong	2016			13867
Geelong	2016	0	F	1560
Geelong	2016	0	M	1604
Geelong	2016	1	F	1667
Geelong	2016	1	M	1788
Geelong	2016	2	F	1732
Geelong	2016	2	M	1806
Geelong	2016	3	F	1669
Geelong	2016	3	M	1875
Geelong	2016	4	F	1676
Geelong	2016	4	M	1874
Geelong	2016	5	F	1652
Geelong	2016	5	M	1749
Geelong	2016	6	F	1817
Geelong	2016	6	M	1748
Geelong	2016	7	F	1708
Geelong	2016	7	M	1837
Geelong	2016	8	F	1795
Geelong	2016	8	M	1740
Geelong	2016	9	F	1686
Geelong	2016	9	M	1904
Geelong	2016	10	F	1648
Geelong	2016	10	M	1735
Geelong	2016	11	F	1644
Geelong	2016	11	M	1758
Geelong	2016	12	F	1630
Geelong	2016	12	M	1733
Geelong	2016	13	F	1640
Geelong	2016	13	M	1749
Geelong	2016	14	F	1622
Geelong	2016	14	M	1765
Geelong	2016	15	F	1562
Geelong	2016	15	M	1744
Geelong	2016	16	F	1675
Geelong	2016	16	M	1737
Geelong	2016	17	F	1713
Geelong	2016	17	M	1804
Geelong	2016	18	F	1647
Geelong	2016	18	M	1788
Geelong	2016	19	F	1757
Geelong	2016	19	M	1690
Geelong	2016	20	F	1750
Geelong	2016	20	M	1764
Geelong	2016	21	F	1725
Geelong	2016	21	M	1885
Geelong	2016	22	F	1738
Geelong	2016	22	M	1842
Geelong	2016	23	F	1625
Geelong	2016	23	M	1729
Geelong	2016	24	F	1638
Geelong	2016	24	M	1764
Geelong	2016	25	F	1623
Geelong	2016	25	M	1704
Geelong	2016	26	F	1755
Geelong	2016	26	M	1637
Geelong	2016	27	F	1708
Geelong	2016	27	M	1645
Geelong	2016	28	F	1677
Geelong	2016	28	M	1578
Geelong	2016	29	F	1680
Geelong	2016	29	M	1689
Geelong	2016	30	F	1819
Geelong	2016	30	M	1676
Geelong	2016	31	F	1765
Geelong	2016	31	M	1662
Geelong	2016	32	F	1732
Geelong	2016	32	M	1669
Geelong	2016	33	F	1858
Geelong	2016	33	M	1669
Geelong	2016	34	F	1819
Geelong	2016	34	M	1709
Geelong	2016	35	F	1735
Geelong	2016	35	M	1696
Geelong	2016	36	F	1712
Geelong	2016	36	M	1648
Geelong	2016	37	F	1743
Geelong	2016	37	M	1641
Geelong	2016	38	F	1704
Geelong	2016	38	M	1628
Geelong	2016	39	F	1753
Geelong	2016	39	M	1651
Geelong	2016	40	F	1742
Geelong	2016	40	M	1698
Geelong	2016	41	F	1922
Geelong	2016	41	M	1728
Geelong	2016	42	F	1910
Geelong	2016	42	M	1829
Geelong	2016	43	F	1944
Geelong	2016	43	M	1808
Geelong	2016	44	F	2072
Geelong	2016	44	M	1971
Geelong	2016	45	F	2118
Geelong	2016	45	M	1896
Geelong	2016	46	F	1912
Geelong	2016	46	M	1769
Geelong	2016	47	F	1883
Geelong	2016	47	M	1796
Geelong	2016	48	F	1843
Geelong	2016	48	M	1740
Geelong	2016	49	F	1742
Geelong	2016	49	M	1663
Geelong	2016	50	F	1794
Geelong	2016	50	M	1644
Geelong	2016	51	F	1821
Geelong	2016	51	M	1696
Geelong	2016	52	F	1951
Geelong	2016	52	M	1824
Geelong	2016	53	F	1963
Geelong	2016	53	M	1710
Geelong	2016	54	F	1942
Geelong	2016	54	M	1743
Geelong	2016	55	F	1884
Geelong	2016	55	M	1709
Geelong	2016	56	F	1942
Geelong	2016	56	M	1728
Geelong	2016	57	F	1855
Geelong	2016	57	M	1732
Geelong	2016	58	F	1870
Geelong	2016	58	M	1660
Geelong	2016	59	F	1856
Geelong	2016	59	M	1693
Geelong	2016	60	F	1845
Geelong	2016	60	M	1733
Geelong	2016	61	F	1777
Geelong	2016	61	M	1655
Geelong	2016	62	F	1795
Geelong	2016	62	M	1660
Geelong	2016	63	F	1783
Geelong	2016	63	M	1580
Geelong	2016	64	F	1715
Geelong	2016	64	M	1635
Geelong	2016	65	F	1728
Geelong	2016	65	M	1559
Geelong	2016	66	F	1704
Geelong	2016	66	M	1605
Geelong	2016	67	F	1758
Geelong	2016	67	M	1481
Geelong	2016	68	F	1640
Geelong	2016	68	M	1464
Geelong	2016	69	F	1740
Geelong	2016	69	M	1646
Geelong	2016	70	F	1464
Geelong	2016	70	M	1319
Geelong	2016	71	F	1333
Geelong	2016	71	M	1220
Geelong	2016	72	F	1273
Geelong	2016	72	M	1190
Geelong	2016	73	F	1163
Geelong	2016	73	M	1076
Geelong	2016	74	F	1136
Geelong	2016	74	M	1032
Geelong	2016	75	F	1077
Geelong	2016	75	M	907
Geelong	2016	76	F	1023
Geelong	2016	76	M	820
Geelong	2016	77	F	925
Geelong	2016	77	M	865
Geelong	2016	78	F	913
Geelong	2016	78	M	797
Geelong	2016	79	F	901
Geelong	2016	79	M	749
Hume	2006			6485
Hume	2006	0	F	845
Hume	2006	0	M	974
Hume	2006	1	F	861
Hume	2006	1	M	857
Hume	2006	2	F	887
Hume	2006	2	M	893
Hume	2006	3	F	933
Hume	2006	3	M	943
Hume	2006	4	F	914
Hume	2006	4	M	966
Hume	2006	5	F	895
Hume	2006	5	M	1019
Hume	2006	6	F	1030
Hume	2006	6	M	972
Hume	2006	7	F	1005
Hume	2006	7	M	1079
Hume	2006	8	F	1008
Hume	2006	8	M	993
Hume	2006	9	F	1078
Hume	2006	9	M	1133
Hume	2006	10	F	1086
Hume	2006	10	M	1108
Hume	2006	11	F	1069
Hume	2006	11	M	1218
Hume	2006	12	F	1119
Hume	2006	12	M	1153
Hume	2006	13	F	1151
Hume	2006	13	M	1220
Hume	2006	14	F	1185
Hume	2006	14	M	1321
Hume	2006	15	F	1144
Hume	2006	15	M	1238
Hume	2006	16	F	1087
Hume	2006	16	M	1199
Hume	2006	17	F	1037
Hume	2006	17	M	1204
Hume	2006	18	F	1025
Hume	2006	18	M	1173
Hume	2006	19	F	778
Hume	2006	19	M	985
Hume	2006	20	F	799
Hume	2006	20	M	878
Hume	2006	21	F	745
Hume	2006	21	M	830
Hume	2006	22	F	661
Hume	2006	22	M	752
Hume	2006	23	F	689
Hume	2006	23	M	734
Hume	2006	24	F	680
Hume	2006	24	M	714
Hume	2006	25	F	711
Hume	2006	25	M	687
Hume	2006	26	F	678
Hume	2006	26	M	677
Hume	2006	27	F	674
Hume	2006	27	M	663
Hume	2006	28	F	727
Hume	2006	28	M	723
Hume	2006	29	F	743
Hume	2006	29	M	702
Hume	2006	30	F	787
Hume	2006	30	M	725
Hume	2006	31	F	781
Hume	2006	31	M	775
Hume	2006	32	F	883
Hume	2006	32	M	810
Hume	2006	33	F	945
Hume	2006	33	M	862
Hume	2006	34	F	994
Hume	2006	34	M	939
Hume	2006	35	F	1035
Hume	2006	35	M	959
Hume	2006	36	F	1025
Hume	2006	36	M	973
Hume	2006	37	F	1096
Hume	2006	37	M	973
Hume	2006	38	F	1031
Hume	2006	38	M	951
Hume	2006	39	F	1014
Hume	2006	39	M	932
Hume	2006	40	F	1107
Hume	2006	40	M	1054
Hume	2006	41	F	1079
Hume	2006	41	M	1029
Hume	2006	42	F	1100
Hume	2006	42	M	1055
Hume	2006	43	F	1191
Hume	2006	43	M	1166
Hume	2006	44	F	1278
Hume	2006	44	M	1196
Hume	2006	45	F	1235
Hume	2006	45	M	1144
Hume	2006	46	F	1266
Hume	2006	46	M	1198
Hume	2006	47	F	1177
Hume	2006	47	M	1182
Hume	2006	48	F	1189
Hume	2006	48	M	1094
Hume	2006	49	F	1149
Hume	2006	49	M	1114
Hume	2006	50	F	1180
Hume	2006	50	M	1137
Hume	2006	51	F	1184
Hume	2006	51	M	1185
Hume	2006	52	F	1152
Hume	2006	52	M	1127
Hume	2006	53	F	1106
Hume	2006	53	M	1141
Hume	2006	54	F	953
Hume	2006	54	M	1061
Hume	2006	55	F	1070
Hume	2006	55	M	1108
Hume	2006	56	F	1071
Hume	2006	56	M	1121
Hume	2006	57	F	1054
Hume	2006	57	M	1057
Hume	2006	58	F	1062
Hume	2006	58	M	1128
