SA4_NAME16	Year	Landlord	Rent.min	occupied_private_dwellings_being_rented
Perth - South West	2006	State or territory housing authority	23625	3
Perth - South West	2006	State or territory housing authority	28875	11
Perth - South West	2006	State or territory housing authority	34125	3
Perth - South West	2006	State or territory housing authority	39375	3
Perth - South West	2006	State or territory housing authority	44625	5
Perth - South West	2006	State or territory housing authority	49875	102
Perth - South West	2011			72
Perth - South West	2011		0	368
Perth - South West	2011		3937	6
Perth - South West	2011		5250	16
Perth - South West	2011		7875	25
Perth - South West	2011		10500	12
Perth - South West	2011		11812	27
Perth - South West	2011		14437	33
Perth - South West	2011		18375	37
Perth - South West	2011		23625	10
Perth - South West	2011		28875	5
Perth - South West	2011		34125	0
Perth - South West	2011		39375	3
Perth - South West	2011		44625	0
Perth - South West	2011		49875	3
Perth - South West	2011	(Other)		110
Perth - South West	2011	(Other)	0	79
Perth - South West	2011	(Other)	3937	23
Perth - South West	2011	(Other)	5250	85
Perth - South West	2011	(Other)	7875	154
Perth - South West	2011	(Other)	10500	236
Perth - South West	2011	(Other)	11812	208
Perth - South West	2011	(Other)	14437	198
Perth - South West	2011	(Other)	18375	149
Perth - South West	2011	(Other)	23625	42
Perth - South West	2011	(Other)	28875	6
Perth - South West	2011	(Other)	34125	6
Perth - South West	2011	(Other)	39375	13
Perth - South West	2011	(Other)	44625	10
Perth - South West	2011	(Other)	49875	12
Perth - South West	2011	Co-op/church group etc		40
Perth - South West	2011	Co-op/church group etc	0	43
Perth - South West	2011	Co-op/church group etc	3937	68
Perth - South West	2011	Co-op/church group etc	5250	118
Perth - South West	2011	Co-op/church group etc	7875	77
Perth - South West	2011	Co-op/church group etc	10500	22
Perth - South West	2011	Co-op/church group etc	11812	25
Perth - South West	2011	Co-op/church group etc	14437	19
Perth - South West	2011	Co-op/church group etc	18375	15
Perth - South West	2011	Co-op/church group etc	23625	5
Perth - South West	2011	Co-op/church group etc	28875	4
Perth - South West	2011	Co-op/church group etc	34125	0
Perth - South West	2011	Co-op/church group etc	39375	5
Perth - South West	2011	Co-op/church group etc	44625	0
Perth - South West	2011	Co-op/church group etc	49875	0
Perth - South West	2011	Person not in same household		336
Perth - South West	2011	Person not in same household	0	624
Perth - South West	2011	Person not in same household	3937	44
Perth - South West	2011	Person not in same household	5250	431
Perth - South West	2011	Person not in same household	7875	751
Perth - South West	2011	Person not in same household	10500	780
Perth - South West	2011	Person not in same household	11812	1378
Perth - South West	2011	Person not in same household	14437	2499
Perth - South West	2011	Person not in same household	18375	2341
Perth - South West	2011	Person not in same household	23625	670
Perth - South West	2011	Person not in same household	28875	191
Perth - South West	2011	Person not in same household	34125	101
Perth - South West	2011	Person not in same household	39375	67
Perth - South West	2011	Person not in same household	44625	28
Perth - South West	2011	Person not in same household	49875	101
Perth - South West	2011	Real estate agent		249
Perth - South West	2011	Real estate agent	0	36
Perth - South West	2011	Real estate agent	3937	3
Perth - South West	2011	Real estate agent	5250	93
Perth - South West	2011	Real estate agent	7875	363
Perth - South West	2011	Real estate agent	10500	467
Perth - South West	2011	Real estate agent	11812	1625
Perth - South West	2011	Real estate agent	14437	4682
Perth - South West	2011	Real estate agent	18375	5927
Perth - South West	2011	Real estate agent	23625	1778
Perth - South West	2011	Real estate agent	28875	553
Perth - South West	2011	Real estate agent	34125	243
Perth - South West	2011	Real estate agent	39375	149
Perth - South West	2011	Real estate agent	44625	78
Perth - South West	2011	Real estate agent	49875	217
Perth - South West	2011	State or territory housing authority		330
Perth - South West	2011	State or territory housing authority	0	731
Perth - South West	2011	State or territory housing authority	3937	1352
Perth - South West	2011	State or territory housing authority	5250	1122
Perth - South West	2011	State or territory housing authority	7875	557
Perth - South West	2011	State or territory housing authority	10500	188
Perth - South West	2011	State or territory housing authority	11812	195
Perth - South West	2011	State or territory housing authority	14437	89
Perth - South West	2011	State or territory housing authority	18375	14
Perth - South West	2011	State or territory housing authority	23625	11
Perth - South West	2011	State or territory housing authority	28875	11
Perth - South West	2011	State or territory housing authority	34125	8
Perth - South West	2011	State or territory housing authority	39375	9
Perth - South West	2011	State or territory housing authority	44625	3
Perth - South West	2011	State or territory housing authority	49875	4
Perth - South West	2016			53
Perth - South West	2016		0	339
Perth - South West	2016		3937	8
Perth - South West	2016		5250	19
Perth - South West	2016		7875	15
Perth - South West	2016		10500	6
Perth - South West	2016		11812	21
Perth - South West	2016		14437	26
Perth - South West	2016		18375	36
Perth - South West	2016		23625	17
Perth - South West	2016		28875	3
Perth - South West	2016		34125	3
Perth - South West	2016		39375	0
Perth - South West	2016		44625	0
Perth - South West	2016		49875	3
Perth - South West	2016	(Other)		98
Perth - South West	2016	(Other)	0	56
Perth - South West	2016	(Other)	3937	10
Perth - South West	2016	(Other)	5250	51
Perth - South West	2016	(Other)	7875	89
Perth - South West	2016	(Other)	10500	65
Perth - South West	2016	(Other)	11812	366
Perth - South West	2016	(Other)	14437	241
Perth - South West	2016	(Other)	18375	213
Perth - South West	2016	(Other)	23625	89
Perth - South West	2016	(Other)	28875	22
Perth - South West	2016	(Other)	34125	5
Perth - South West	2016	(Other)	39375	7
Perth - South West	2016	(Other)	44625	0
Perth - South West	2016	(Other)	49875	15
Perth - South West	2016	Co-op/church group etc		43
Perth - South West	2016	Co-op/church group etc	0	31
Perth - South West	2016	Co-op/church group etc	3937	36
Perth - South West	2016	Co-op/church group etc	5250	79
Perth - South West	2016	Co-op/church group etc	7875	147
Perth - South West	2016	Co-op/church group etc	10500	36
Perth - South West	2016	Co-op/church group etc	11812	28
Perth - South West	2016	Co-op/church group etc	14437	28
Perth - South West	2016	Co-op/church group etc	18375	9
Perth - South West	2016	Co-op/church group etc	23625	5
Perth - South West	2016	Co-op/church group etc	28875	0
Perth - South West	2016	Co-op/church group etc	34125	0
Perth - South West	2016	Co-op/church group etc	39375	0
Perth - South West	2016	Co-op/church group etc	44625	0
Perth - South West	2016	Co-op/church group etc	49875	0
Perth - South West	2016	Person not in same household		347
Perth - South West	2016	Person not in same household	0	625
Perth - South West	2016	Person not in same household	3937	37
Perth - South West	2016	Person not in same household	5250	254
Perth - South West	2016	Person not in same household	7875	365
Perth - South West	2016	Person not in same household	10500	414
Perth - South West	2016	Person not in same household	11812	779
Perth - South West	2016	Person not in same household	14437	1890
Perth - South West	2016	Person not in same household	18375	3212
Perth - South West	2016	Person not in same household	23625	1335
Perth - South West	2016	Person not in same household	28875	427
Perth - South West	2016	Person not in same household	34125	147
Perth - South West	2016	Person not in same household	39375	75
Perth - South West	2016	Person not in same household	44625	42
Perth - South West	2016	Person not in same household	49875	73
Perth - South West	2016	Real estate agent		253
Perth - South West	2016	Real estate agent	0	34
Perth - South West	2016	Real estate agent	3937	12
Perth - South West	2016	Real estate agent	5250	40
Perth - South West	2016	Real estate agent	7875	123
Perth - South West	2016	Real estate agent	10500	205
Perth - South West	2016	Real estate agent	11812	828
Perth - South West	2016	Real estate agent	14437	3576
Perth - South West	2016	Real estate agent	18375	8704
Perth - South West	2016	Real estate agent	23625	3688
Perth - South West	2016	Real estate agent	28875	1195
Perth - South West	2016	Real estate agent	34125	485
Perth - South West	2016	Real estate agent	39375	250
Perth - South West	2016	Real estate agent	44625	129
Perth - South West	2016	Real estate agent	49875	223
Perth - South West	2016	State or territory housing authority		259
Perth - South West	2016	State or territory housing authority	0	246
Perth - South West	2016	State or territory housing authority	3937	286
Perth - South West	2016	State or territory housing authority	5250	1770
Perth - South West	2016	State or territory housing authority	7875	883
Perth - South West	2016	State or territory housing authority	10500	315
Perth - South West	2016	State or territory housing authority	11812	266
Perth - South West	2016	State or territory housing authority	14437	225
Perth - South West	2016	State or territory housing authority	18375	86
Perth - South West	2016	State or territory housing authority	23625	13
Perth - South West	2016	State or territory housing authority	28875	8
Perth - South West	2016	State or territory housing authority	34125	4
Perth - South West	2016	State or territory housing authority	39375	3
Perth - South West	2016	State or territory housing authority	44625	0
Perth - South West	2016	State or territory housing authority	49875	0
Western Australia - Wheat Belt	2006			31
Western Australia - Wheat Belt	2006		0	897
Western Australia - Wheat Belt	2006		3937	17
Western Australia - Wheat Belt	2006		5250	15
Western Australia - Wheat Belt	2006		7875	11
Western Australia - Wheat Belt	2006		10500	3
Western Australia - Wheat Belt	2006		11812	4
Western Australia - Wheat Belt	2006		14437	0
Western Australia - Wheat Belt	2006		18375	0
Western Australia - Wheat Belt	2006		23625	0
Western Australia - Wheat Belt	2006		28875	0
Western Australia - Wheat Belt	2006		34125	0
Western Australia - Wheat Belt	2006		39375	0
Western Australia - Wheat Belt	2006		44625	0
Western Australia - Wheat Belt	2006		49875	5
Western Australia - Wheat Belt	2006	(Other)		196
Western Australia - Wheat Belt	2006	(Other)	0	962
Western Australia - Wheat Belt	2006	(Other)	3937	221
Western Australia - Wheat Belt	2006	(Other)	5250	398
Western Australia - Wheat Belt	2006	(Other)	7875	118
Western Australia - Wheat Belt	2006	(Other)	10500	18
Western Australia - Wheat Belt	2006	(Other)	11812	10
Western Australia - Wheat Belt	2006	(Other)	14437	22
Western Australia - Wheat Belt	2006	(Other)	18375	8
Western Australia - Wheat Belt	2006	(Other)	23625	10
Western Australia - Wheat Belt	2006	(Other)	28875	9
Western Australia - Wheat Belt	2006	(Other)	34125	5
Western Australia - Wheat Belt	2006	(Other)	39375	0
Western Australia - Wheat Belt	2006	(Other)	44625	0
Western Australia - Wheat Belt	2006	(Other)	49875	7
Western Australia - Wheat Belt	2006	Co-op/church group etc		23
Western Australia - Wheat Belt	2006	Co-op/church group etc	0	178
Western Australia - Wheat Belt	2006	Co-op/church group etc	3937	70
Western Australia - Wheat Belt	2006	Co-op/church group etc	5250	80
Western Australia - Wheat Belt	2006	Co-op/church group etc	7875	12
Western Australia - Wheat Belt	2006	Co-op/church group etc	10500	4
Western Australia - Wheat Belt	2006	Co-op/church group etc	11812	0
Western Australia - Wheat Belt	2006	Co-op/church group etc	14437	0
Western Australia - Wheat Belt	2006	Co-op/church group etc	18375	0
Western Australia - Wheat Belt	2006	Co-op/church group etc	23625	0
Western Australia - Wheat Belt	2006	Co-op/church group etc	28875	0
Western Australia - Wheat Belt	2006	Co-op/church group etc	34125	0
Western Australia - Wheat Belt	2006	Co-op/church group etc	39375	0
Western Australia - Wheat Belt	2006	Co-op/church group etc	44625	0
Western Australia - Wheat Belt	2006	Co-op/church group etc	49875	5
Western Australia - Wheat Belt	2006	Person not in same household		183
Western Australia - Wheat Belt	2006	Person not in same household	0	886
Western Australia - Wheat Belt	2006	Person not in same household	3937	321
Western Australia - Wheat Belt	2006	Person not in same household	5250	1320
Western Australia - Wheat Belt	2006	Person not in same household	7875	799
Western Australia - Wheat Belt	2006	Person not in same household	10500	183
Western Australia - Wheat Belt	2006	Person not in same household	11812	84
Western Australia - Wheat Belt	2006	Person not in same household	14437	33
Western Australia - Wheat Belt	2006	Person not in same household	18375	12
Western Australia - Wheat Belt	2006	Person not in same household	23625	8
Western Australia - Wheat Belt	2006	Person not in same household	28875	0
Western Australia - Wheat Belt	2006	Person not in same household	34125	0
Western Australia - Wheat Belt	2006	Person not in same household	39375	4
Western Australia - Wheat Belt	2006	Person not in same household	44625	3
Western Australia - Wheat Belt	2006	Person not in same household	49875	21
Western Australia - Wheat Belt	2006	Real estate agent		60
Western Australia - Wheat Belt	2006	Real estate agent	0	37
Western Australia - Wheat Belt	2006	Real estate agent	3937	115
Western Australia - Wheat Belt	2006	Real estate agent	5250	647
Western Australia - Wheat Belt	2006	Real estate agent	7875	1121
Western Australia - Wheat Belt	2006	Real estate agent	10500	281
Western Australia - Wheat Belt	2006	Real estate agent	11812	228
Western Australia - Wheat Belt	2006	Real estate agent	14437	61
Western Australia - Wheat Belt	2006	Real estate agent	18375	10
Western Australia - Wheat Belt	2006	Real estate agent	23625	0
Western Australia - Wheat Belt	2006	Real estate agent	28875	0
Western Australia - Wheat Belt	2006	Real estate agent	34125	0
Western Australia - Wheat Belt	2006	Real estate agent	39375	0
Western Australia - Wheat Belt	2006	Real estate agent	44625	0
Western Australia - Wheat Belt	2006	Real estate agent	49875	4
Western Australia - Wheat Belt	2006	State or territory housing authority		121
Western Australia - Wheat Belt	2006	State or territory housing authority	0	787
Western Australia - Wheat Belt	2006	State or territory housing authority	3937	515
Western Australia - Wheat Belt	2006	State or territory housing authority	5250	616
Western Australia - Wheat Belt	2006	State or territory housing authority	7875	92
Western Australia - Wheat Belt	2006	State or territory housing authority	10500	6
Western Australia - Wheat Belt	2006	State or territory housing authority	11812	4
Western Australia - Wheat Belt	2006	State or territory housing authority	14437	3
Western Australia - Wheat Belt	2006	State or territory housing authority	18375	0
Western Australia - Wheat Belt	2006	State or territory housing authority	23625	0
Western Australia - Wheat Belt	2006	State or territory housing authority	28875	3
Western Australia - Wheat Belt	2006	State or territory housing authority	34125	0
Western Australia - Wheat Belt	2006	State or territory housing authority	39375	0
Western Australia - Wheat Belt	2006	State or territory housing authority	44625	0
Western Australia - Wheat Belt	2006	State or territory housing authority	49875	28
Western Australia - Wheat Belt	2011			29
Western Australia - Wheat Belt	2011		0	738
Western Australia - Wheat Belt	2011		3937	17
Western Australia - Wheat Belt	2011		5250	31
Western Australia - Wheat Belt	2011		7875	10
Western Australia - Wheat Belt	2011		10500	13
Western Australia - Wheat Belt	2011		11812	12
Western Australia - Wheat Belt	2011		14437	6
Western Australia - Wheat Belt	2011		18375	0
Western Australia - Wheat Belt	2011		23625	0
Western Australia - Wheat Belt	2011		28875	0
Western Australia - Wheat Belt	2011		34125	0
Western Australia - Wheat Belt	2011		39375	0
Western Australia - Wheat Belt	2011		44625	0
Western Australia - Wheat Belt	2011		49875	0
Western Australia - Wheat Belt	2011	(Other)		271
Western Australia - Wheat Belt	2011	(Other)	0	807
Western Australia - Wheat Belt	2011	(Other)	3937	107
Western Australia - Wheat Belt	2011	(Other)	5250	357
Western Australia - Wheat Belt	2011	(Other)	7875	263
Western Australia - Wheat Belt	2011	(Other)	10500	94
Western Australia - Wheat Belt	2011	(Other)	11812	80
Western Australia - Wheat Belt	2011	(Other)	14437	44
Western Australia - Wheat Belt	2011	(Other)	18375	30
Western Australia - Wheat Belt	2011	(Other)	23625	11
Western Australia - Wheat Belt	2011	(Other)	28875	9
Western Australia - Wheat Belt	2011	(Other)	34125	9
Western Australia - Wheat Belt	2011	(Other)	39375	0
Western Australia - Wheat Belt	2011	(Other)	44625	3
Western Australia - Wheat Belt	2011	(Other)	49875	13
Western Australia - Wheat Belt	2011	Co-op/church group etc		19
Western Australia - Wheat Belt	2011	Co-op/church group etc	0	92
Western Australia - Wheat Belt	2011	Co-op/church group etc	3937	105
Western Australia - Wheat Belt	2011	Co-op/church group etc	5250	163
Western Australia - Wheat Belt	2011	Co-op/church group etc	7875	69
Western Australia - Wheat Belt	2011	Co-op/church group etc	10500	18
Western Australia - Wheat Belt	2011	Co-op/church group etc	11812	14
Western Australia - Wheat Belt	2011	Co-op/church group etc	14437	12
Western Australia - Wheat Belt	2011	Co-op/church group etc	18375	3
Western Australia - Wheat Belt	2011	Co-op/church group etc	23625	0
Western Australia - Wheat Belt	2011	Co-op/church group etc	28875	0
Western Australia - Wheat Belt	2011	Co-op/church group etc	34125	0
Western Australia - Wheat Belt	2011	Co-op/church group etc	39375	0
Western Australia - Wheat Belt	2011	Co-op/church group etc	44625	0
Western Australia - Wheat Belt	2011	Co-op/church group etc	49875	0
Western Australia - Wheat Belt	2011	Person not in same household		241
Western Australia - Wheat Belt	2011	Person not in same household	0	738
Western Australia - Wheat Belt	2011	Person not in same household	3937	137
Western Australia - Wheat Belt	2011	Person not in same household	5250	691
Western Australia - Wheat Belt	2011	Person not in same household	7875	758
Western Australia - Wheat Belt	2011	Person not in same household	10500	522
Western Australia - Wheat Belt	2011	Person not in same household	11812	514
Western Australia - Wheat Belt	2011	Person not in same household	14437	434
Western Australia - Wheat Belt	2011	Person not in same household	18375	165
Western Australia - Wheat Belt	2011	Person not in same household	23625	30
Western Australia - Wheat Belt	2011	Person not in same household	28875	7
Western Australia - Wheat Belt	2011	Person not in same household	34125	10
Western Australia - Wheat Belt	2011	Person not in same household	39375	5
Western Australia - Wheat Belt	2011	Person not in same household	44625	3
Western Australia - Wheat Belt	2011	Person not in same household	49875	21
Western Australia - Wheat Belt	2011	Real estate agent		57
Western Australia - Wheat Belt	2011	Real estate agent	0	18
Western Australia - Wheat Belt	2011	Real estate agent	3937	22
Western Australia - Wheat Belt	2011	Real estate agent	5250	192
Western Australia - Wheat Belt	2011	Real estate agent	7875	454
Western Australia - Wheat Belt	2011	Real estate agent	10500	368
Western Australia - Wheat Belt	2011	Real estate agent	11812	869
Western Australia - Wheat Belt	2011	Real estate agent	14437	942
Western Australia - Wheat Belt	2011	Real estate agent	18375	404
Western Australia - Wheat Belt	2011	Real estate agent	23625	55
Western Australia - Wheat Belt	2011	Real estate agent	28875	16
Western Australia - Wheat Belt	2011	Real estate agent	34125	4
Western Australia - Wheat Belt	2011	Real estate agent	39375	0
Western Australia - Wheat Belt	2011	Real estate agent	44625	0
Western Australia - Wheat Belt	2011	Real estate agent	49875	6
Western Australia - Wheat Belt	2011	State or territory housing authority		148
Western Australia - Wheat Belt	2011	State or territory housing authority	0	323
Western Australia - Wheat Belt	2011	State or territory housing authority	3937	537
Western Australia - Wheat Belt	2011	State or territory housing authority	5250	816
Western Australia - Wheat Belt	2011	State or territory housing authority	7875	452
Western Australia - Wheat Belt	2011	State or territory housing authority	10500	95
Western Australia - Wheat Belt	2011	State or territory housing authority	11812	43
Western Australia - Wheat Belt	2011	State or territory housing authority	14437	17
Western Australia - Wheat Belt	2011	State or territory housing authority	18375	3
Western Australia - Wheat Belt	2011	State or territory housing authority	23625	0
Western Australia - Wheat Belt	2011	State or territory housing authority	28875	0
Western Australia - Wheat Belt	2011	State or territory housing authority	34125	0
Western Australia - Wheat Belt	2011	State or territory housing authority	39375	0
Western Australia - Wheat Belt	2011	State or territory housing authority	44625	0
Western Australia - Wheat Belt	2011	State or territory housing authority	49875	3
Western Australia - Wheat Belt	2016			11
Western Australia - Wheat Belt	2016		0	638
Western Australia - Wheat Belt	2016		3937	10
Western Australia - Wheat Belt	2016		5250	13
Western Australia - Wheat Belt	2016		7875	15
Western Australia - Wheat Belt	2016		10500	14
Western Australia - Wheat Belt	2016		11812	10
Western Australia - Wheat Belt	2016		14437	14
Western Australia - Wheat Belt	2016		18375	10
Western Australia - Wheat Belt	2016		23625	0
Western Australia - Wheat Belt	2016		28875	0
Western Australia - Wheat Belt	2016		34125	0
Western Australia - Wheat Belt	2016		39375	0
Western Australia - Wheat Belt	2016		44625	0
Western Australia - Wheat Belt	2016		49875	0
Western Australia - Wheat Belt	2016	(Other)		244
Western Australia - Wheat Belt	2016	(Other)	0	707
Western Australia - Wheat Belt	2016	(Other)	3937	104
Western Australia - Wheat Belt	2016	(Other)	5250	211
Western Australia - Wheat Belt	2016	(Other)	7875	236
Western Australia - Wheat Belt	2016	(Other)	10500	150
Western Australia - Wheat Belt	2016	(Other)	11812	147
Western Australia - Wheat Belt	2016	(Other)	14437	115
Western Australia - Wheat Belt	2016	(Other)	18375	75
Western Australia - Wheat Belt	2016	(Other)	23625	9
Western Australia - Wheat Belt	2016	(Other)	28875	7
Western Australia - Wheat Belt	2016	(Other)	34125	4
Western Australia - Wheat Belt	2016	(Other)	39375	9
Western Australia - Wheat Belt	2016	(Other)	44625	0
Western Australia - Wheat Belt	2016	(Other)	49875	10
Western Australia - Wheat Belt	2016	Co-op/church group etc		30
Western Australia - Wheat Belt	2016	Co-op/church group etc	0	29
Western Australia - Wheat Belt	2016	Co-op/church group etc	3937	58
Western Australia - Wheat Belt	2016	Co-op/church group etc	5250	157
Western Australia - Wheat Belt	2016	Co-op/church group etc	7875	120
Western Australia - Wheat Belt	2016	Co-op/church group etc	10500	29
Western Australia - Wheat Belt	2016	Co-op/church group etc	11812	43
Western Australia - Wheat Belt	2016	Co-op/church group etc	14437	21
Western Australia - Wheat Belt	2016	Co-op/church group etc	18375	15
Western Australia - Wheat Belt	2016	Co-op/church group etc	23625	0
Western Australia - Wheat Belt	2016	Co-op/church group etc	28875	0
Western Australia - Wheat Belt	2016	Co-op/church group etc	34125	0
Western Australia - Wheat Belt	2016	Co-op/church group etc	39375	0
Western Australia - Wheat Belt	2016	Co-op/church group etc	44625	0
Western Australia - Wheat Belt	2016	Co-op/church group etc	49875	0
Western Australia - Wheat Belt	2016	Person not in same household		193
Western Australia - Wheat Belt	2016	Person not in same household	0	669
Western Australia - Wheat Belt	2016	Person not in same household	3937	76
Western Australia - Wheat Belt	2016	Person not in same household	5250	480
Western Australia - Wheat Belt	2016	Person not in same household	7875	611
Western Australia - Wheat Belt	2016	Person not in same household	10500	524
Western Australia - Wheat Belt	2016	Person not in same household	11812	690
Western Australia - Wheat Belt	2016	Person not in same household	14437	764
Western Australia - Wheat Belt	2016	Person not in same household	18375	420
Western Australia - Wheat Belt	2016	Person not in same household	23625	62
Western Australia - Wheat Belt	2016	Person not in same household	28875	15
Western Australia - Wheat Belt	2016	Person not in same household	34125	3
Western Australia - Wheat Belt	2016	Person not in same household	39375	6
Western Australia - Wheat Belt	2016	Person not in same household	44625	4
Western Australia - Wheat Belt	2016	Person not in same household	49875	22
Western Australia - Wheat Belt	2016	Real estate agent		68
Western Australia - Wheat Belt	2016	Real estate agent	0	13
Western Australia - Wheat Belt	2016	Real estate agent	3937	8
Western Australia - Wheat Belt	2016	Real estate agent	5250	90
Western Australia - Wheat Belt	2016	Real estate agent	7875	195
Western Australia - Wheat Belt	2016	Real estate agent	10500	266
Western Australia - Wheat Belt	2016	Real estate agent	11812	589
Western Australia - Wheat Belt	2016	Real estate agent	14437	1137
Western Australia - Wheat Belt	2016	Real estate agent	18375	874
Western Australia - Wheat Belt	2016	Real estate agent	23625	136
Western Australia - Wheat Belt	2016	Real estate agent	28875	18
Western Australia - Wheat Belt	2016	Real estate agent	34125	4
Western Australia - Wheat Belt	2016	Real estate agent	39375	4
Western Australia - Wheat Belt	2016	Real estate agent	44625	6
Western Australia - Wheat Belt	2016	Real estate agent	49875	17
Western Australia - Wheat Belt	2016	State or territory housing authority		124
Western Australia - Wheat Belt	2016	State or territory housing authority	0	147
Western Australia - Wheat Belt	2016	State or territory housing authority	3937	172
Western Australia - Wheat Belt	2016	State or territory housing authority	5250	672
Western Australia - Wheat Belt	2016	State or territory housing authority	7875	519
Western Australia - Wheat Belt	2016	State or territory housing authority	10500	193
Western Australia - Wheat Belt	2016	State or territory housing authority	11812	218
Western Australia - Wheat Belt	2016	State or territory housing authority	14437	104
Western Australia - Wheat Belt	2016	State or territory housing authority	18375	17
Western Australia - Wheat Belt	2016	State or territory housing authority	23625	8
Western Australia - Wheat Belt	2016	State or territory housing authority	28875	0
Western Australia - Wheat Belt	2016	State or territory housing authority	34125	0
Western Australia - Wheat Belt	2016	State or territory housing authority	39375	0
Western Australia - Wheat Belt	2016	State or territory housing authority	44625	0
Western Australia - Wheat Belt	2016	State or territory housing authority	49875	0
Western Australia - Outback (North)	2006			34
Western Australia - Outback (North)	2006		0	437
Western Australia - Outback (North)	2006		3937	4
Western Australia - Outback (North)	2006		5250	15
Western Australia - Outback (North)	2006		7875	8
Western Australia - Outback (North)	2006		10500	3
Western Australia - Outback (North)	2006		11812	3
Western Australia - Outback (North)	2006		14437	7
Western Australia - Outback (North)	2006		18375	0
Western Australia - Outback (North)	2006		23625	3
Western Australia - Outback (North)	2006		28875	0
Western Australia - Outback (North)	2006		34125	3
Western Australia - Outback (North)	2006		39375	0
Western Australia - Outback (North)	2006		44625	0
Western Australia - Outback (North)	2006		49875	0
Western Australia - Outback (North)	2006	(Other)		482
Western Australia - Outback (North)	2006	(Other)	0	2670
Western Australia - Outback (North)	2006	(Other)	3937	442
Western Australia - Outback (North)	2006	(Other)	5250	720
Western Australia - Outback (North)	2006	(Other)	7875	293
Western Australia - Outback (North)	2006	(Other)	10500	108
Western Australia - Outback (North)	2006	(Other)	11812	94
Western Australia - Outback (North)	2006	(Other)	14437	111
Western Australia - Outback (North)	2006	(Other)	18375	77
Western Australia - Outback (North)	2006	(Other)	23625	43
Western Australia - Outback (North)	2006	(Other)	28875	35
Western Australia - Outback (North)	2006	(Other)	34125	38
Western Australia - Outback (North)	2006	(Other)	39375	21
Western Australia - Outback (North)	2006	(Other)	44625	14
Western Australia - Outback (North)	2006	(Other)	49875	57
Western Australia - Outback (North)	2006	Co-op/church group etc		109
Western Australia - Outback (North)	2006	Co-op/church group etc	0	1160
Western Australia - Outback (North)	2006	Co-op/church group etc	3937	137
Western Australia - Outback (North)	2006	Co-op/church group etc	5250	114
Western Australia - Outback (North)	2006	Co-op/church group etc	7875	21
Western Australia - Outback (North)	2006	Co-op/church group etc	10500	10
Western Australia - Outback (North)	2006	Co-op/church group etc	11812	4
Western Australia - Outback (North)	2006	Co-op/church group etc	14437	3
Western Australia - Outback (North)	2006	Co-op/church group etc	18375	0
Western Australia - Outback (North)	2006	Co-op/church group etc	23625	3
Western Australia - Outback (North)	2006	Co-op/church group etc	28875	3
Western Australia - Outback (North)	2006	Co-op/church group etc	34125	0
Western Australia - Outback (North)	2006	Co-op/church group etc	39375	16
Western Australia - Outback (North)	2006	Co-op/church group etc	44625	0
Western Australia - Outback (North)	2006	Co-op/church group etc	49875	12
Western Australia - Outback (North)	2006	Person not in same household		87
Western Australia - Outback (North)	2006	Person not in same household	0	84
Western Australia - Outback (North)	2006	Person not in same household	3937	10
Western Australia - Outback (North)	2006	Person not in same household	5250	71
Western Australia - Outback (North)	2006	Person not in same household	7875	99
Western Australia - Outback (North)	2006	Person not in same household	10500	79
Western Australia - Outback (North)	2006	Person not in same household	11812	114
Western Australia - Outback (North)	2006	Person not in same household	14437	134
Western Australia - Outback (North)	2006	Person not in same household	18375	98
Western Australia - Outback (North)	2006	Person not in same household	23625	50
Western Australia - Outback (North)	2006	Person not in same household	28875	32
Western Australia - Outback (North)	2006	Person not in same household	34125	15
Western Australia - Outback (North)	2006	Person not in same household	39375	8
Western Australia - Outback (North)	2006	Person not in same household	44625	13
Western Australia - Outback (North)	2006	Person not in same household	49875	29
Western Australia - Outback (North)	2006	Real estate agent		148
Western Australia - Outback (North)	2006	Real estate agent	0	109
Western Australia - Outback (North)	2006	Real estate agent	3937	42
Western Australia - Outback (North)	2006	Real estate agent	5250	65
Western Australia - Outback (North)	2006	Real estate agent	7875	142
Western Australia - Outback (North)	2006	Real estate agent	10500	99
Western Australia - Outback (North)	2006	Real estate agent	11812	195
Western Australia - Outback (North)	2006	Real estate agent	14437	331
Western Australia - Outback (North)	2006	Real estate agent	18375	374
Western Australia - Outback (North)	2006	Real estate agent	23625	191
Western Australia - Outback (North)	2006	Real estate agent	28875	104
Western Australia - Outback (North)	2006	Real estate agent	34125	66
Western Australia - Outback (North)	2006	Real estate agent	39375	36
Western Australia - Outback (North)	2006	Real estate agent	44625	17
Western Australia - Outback (North)	2006	Real estate agent	49875	22
Western Australia - Outback (North)	2006	State or territory housing authority		224
Western Australia - Outback (North)	2006	State or territory housing authority	0	749
Western Australia - Outback (North)	2006	State or territory housing authority	3937	497
Western Australia - Outback (North)	2006	State or territory housing authority	5250	704
Western Australia - Outback (North)	2006	State or territory housing authority	7875	259
Western Australia - Outback (North)	2006	State or territory housing authority	10500	77
Western Australia - Outback (North)	2006	State or territory housing authority	11812	77
Western Australia - Outback (North)	2006	State or territory housing authority	14437	30
Western Australia - Outback (North)	2006	State or territory housing authority	18375	7
Western Australia - Outback (North)	2006	State or territory housing authority	23625	9
Western Australia - Outback (North)	2006	State or territory housing authority	28875	0
Western Australia - Outback (North)	2006	State or territory housing authority	34125	0
Western Australia - Outback (North)	2006	State or territory housing authority	39375	3
Western Australia - Outback (North)	2006	State or territory housing authority	44625	0
