SA4_NAME16	Year	Age5yr	ChildrenEverBorn	females
Melbourne - Outer East	2011	45-49	4	1236
Melbourne - Outer East	2011	45-49	5	272
Melbourne - Outer East	2011	45-49	6	136
Melbourne - Outer East	2011	50-54		475
Melbourne - Outer East	2011	50-54	0	2062
Melbourne - Outer East	2011	50-54	1	1906
Melbourne - Outer East	2011	50-54	2	7039
Melbourne - Outer East	2011	50-54	3	4373
Melbourne - Outer East	2011	50-54	4	1436
Melbourne - Outer East	2011	50-54	5	288
Melbourne - Outer East	2011	50-54	6	143
Melbourne - Outer East	2011	55-59		496
Melbourne - Outer East	2011	55-59	0	1673
Melbourne - Outer East	2011	55-59	1	1639
Melbourne - Outer East	2011	55-59	2	6389
Melbourne - Outer East	2011	55-59	3	4026
Melbourne - Outer East	2011	55-59	4	1377
Melbourne - Outer East	2011	55-59	5	342
Melbourne - Outer East	2011	55-59	6	132
Melbourne - Outer East	2011	60-64		507
Melbourne - Outer East	2011	60-64	0	1270
Melbourne - Outer East	2011	60-64	1	1372
Melbourne - Outer East	2011	60-64	2	6020
Melbourne - Outer East	2011	60-64	3	3838
Melbourne - Outer East	2011	60-64	4	1389
Melbourne - Outer East	2011	60-64	5	331
Melbourne - Outer East	2011	60-64	6	145
Melbourne - Outer East	2011	65-69		439
Melbourne - Outer East	2011	65-69	0	826
Melbourne - Outer East	2011	65-69	1	857
Melbourne - Outer East	2011	65-69	2	4037
Melbourne - Outer East	2011	65-69	3	2940
Melbourne - Outer East	2011	65-69	4	1251
Melbourne - Outer East	2011	65-69	5	347
Melbourne - Outer East	2011	65-69	6	215
Melbourne - Outer East	2011	70-74		402
Melbourne - Outer East	2011	70-74	0	566
Melbourne - Outer East	2011	70-74	1	545
Melbourne - Outer East	2011	70-74	2	2477
Melbourne - Outer East	2011	70-74	3	2135
Melbourne - Outer East	2011	70-74	4	1170
Melbourne - Outer East	2011	70-74	5	416
Melbourne - Outer East	2011	70-74	6	283
Melbourne - Outer East	2011	75-79		411
Melbourne - Outer East	2011	75-79	0	396
Melbourne - Outer East	2011	75-79	1	455
Melbourne - Outer East	2011	75-79	2	1572
Melbourne - Outer East	2011	75-79	3	1571
Melbourne - Outer East	2011	75-79	4	1017
Melbourne - Outer East	2011	75-79	5	417
Melbourne - Outer East	2011	75-79	6	340
Melbourne - Outer East	2011	80-84		506
Melbourne - Outer East	2011	80-84	0	379
Melbourne - Outer East	2011	80-84	1	416
Melbourne - Outer East	2011	80-84	2	1300
Melbourne - Outer East	2011	80-84	3	1218
Melbourne - Outer East	2011	80-84	4	762
Melbourne - Outer East	2011	80-84	5	349
Melbourne - Outer East	2011	80-84	6	337
Melbourne - Outer East	2011	85+		1044
Melbourne - Outer East	2011	85+	0	419
Melbourne - Outer East	2011	85+	1	619
Melbourne - Outer East	2011	85+	2	1447
Melbourne - Outer East	2011	85+	3	1091
Melbourne - Outer East	2011	85+	4	620
Melbourne - Outer East	2011	85+	5	321
Melbourne - Outer East	2011	85+	6	276
Melbourne - Outer East	2016	15-19		1451
Melbourne - Outer East	2016	15-19	0	13898
Melbourne - Outer East	2016	15-19	1	64
Melbourne - Outer East	2016	15-19	2	10
Melbourne - Outer East	2016	15-19	3	3
Melbourne - Outer East	2016	15-19	4	0
Melbourne - Outer East	2016	15-19	5	0
Melbourne - Outer East	2016	15-19	6	0
Melbourne - Outer East	2016	20-24		1021
Melbourne - Outer East	2016	20-24	0	13060
Melbourne - Outer East	2016	20-24	1	594
Melbourne - Outer East	2016	20-24	2	187
Melbourne - Outer East	2016	20-24	3	29
Melbourne - Outer East	2016	20-24	4	7
Melbourne - Outer East	2016	20-24	5	0
Melbourne - Outer East	2016	20-24	6	3
Melbourne - Outer East	2016	25-29		1011
Melbourne - Outer East	2016	25-29	0	10661
Melbourne - Outer East	2016	25-29	1	2165
Melbourne - Outer East	2016	25-29	2	1133
Melbourne - Outer East	2016	25-29	3	315
Melbourne - Outer East	2016	25-29	4	50
Melbourne - Outer East	2016	25-29	5	14
Melbourne - Outer East	2016	25-29	6	3
Melbourne - Outer East	2016	30-34		861
Melbourne - Outer East	2016	30-34	0	6514
Melbourne - Outer East	2016	30-34	1	4234
Melbourne - Outer East	2016	30-34	2	3987
Melbourne - Outer East	2016	30-34	3	1090
Melbourne - Outer East	2016	30-34	4	272
Melbourne - Outer East	2016	30-34	5	45
Melbourne - Outer East	2016	30-34	6	30
Melbourne - Outer East	2016	35-39		756
Melbourne - Outer East	2016	35-39	0	3394
Melbourne - Outer East	2016	35-39	1	3085
Melbourne - Outer East	2016	35-39	2	6328
Melbourne - Outer East	2016	35-39	3	2362
Melbourne - Outer East	2016	35-39	4	585
Melbourne - Outer East	2016	35-39	5	120
Melbourne - Outer East	2016	35-39	6	64
Melbourne - Outer East	2016	40-44		779
Melbourne - Outer East	2016	40-44	0	2755
Melbourne - Outer East	2016	40-44	1	2757
Melbourne - Outer East	2016	40-44	2	7279
Melbourne - Outer East	2016	40-44	3	3380
Melbourne - Outer East	2016	40-44	4	868
Melbourne - Outer East	2016	40-44	5	235
Melbourne - Outer East	2016	40-44	6	117
Melbourne - Outer East	2016	45-49		814
Melbourne - Outer East	2016	45-49	0	2528
Melbourne - Outer East	2016	45-49	1	2565
Melbourne - Outer East	2016	45-49	2	7695
Melbourne - Outer East	2016	45-49	3	3816
Melbourne - Outer East	2016	45-49	4	1045
Melbourne - Outer East	2016	45-49	5	227
Melbourne - Outer East	2016	45-49	6	132
Melbourne - Outer East	2016	50-54		775
Melbourne - Outer East	2016	50-54	0	2260
Melbourne - Outer East	2016	50-54	1	2269
Melbourne - Outer East	2016	50-54	2	7152
Melbourne - Outer East	2016	50-54	3	4012
Melbourne - Outer East	2016	50-54	4	1218
Melbourne - Outer East	2016	50-54	5	276
Melbourne - Outer East	2016	50-54	6	147
Melbourne - Outer East	2016	55-59		774
Melbourne - Outer East	2016	55-59	0	1905
Melbourne - Outer East	2016	55-59	1	2027
Melbourne - Outer East	2016	55-59	2	6488
Melbourne - Outer East	2016	55-59	3	4017
Melbourne - Outer East	2016	55-59	4	1344
Melbourne - Outer East	2016	55-59	5	303
Melbourne - Outer East	2016	55-59	6	144
Melbourne - Outer East	2016	60-64		704
Melbourne - Outer East	2016	60-64	0	1517
Melbourne - Outer East	2016	60-64	1	1735
Melbourne - Outer East	2016	60-64	2	5944
Melbourne - Outer East	2016	60-64	3	3706
Melbourne - Outer East	2016	60-64	4	1338
Melbourne - Outer East	2016	60-64	5	336
Melbourne - Outer East	2016	60-64	6	167
Melbourne - Outer East	2016	65-69		717
Melbourne - Outer East	2016	65-69	0	1111
Melbourne - Outer East	2016	65-69	1	1309
Melbourne - Outer East	2016	65-69	2	5441
Melbourne - Outer East	2016	65-69	3	3496
Melbourne - Outer East	2016	65-69	4	1268
Melbourne - Outer East	2016	65-69	5	331
Melbourne - Outer East	2016	65-69	6	169
Melbourne - Outer East	2016	70-74		627
Melbourne - Outer East	2016	70-74	0	736
Melbourne - Outer East	2016	70-74	1	782
Melbourne - Outer East	2016	70-74	2	3802
Melbourne - Outer East	2016	70-74	3	2767
Melbourne - Outer East	2016	70-74	4	1183
Melbourne - Outer East	2016	70-74	5	328
Melbourne - Outer East	2016	70-74	6	218
Melbourne - Outer East	2016	75-79		549
Melbourne - Outer East	2016	75-79	0	497
Melbourne - Outer East	2016	75-79	1	527
Melbourne - Outer East	2016	75-79	2	2260
Melbourne - Outer East	2016	75-79	3	1990
Melbourne - Outer East	2016	75-79	4	1092
Melbourne - Outer East	2016	75-79	5	391
Melbourne - Outer East	2016	75-79	6	278
Melbourne - Outer East	2016	80-84		521
Melbourne - Outer East	2016	80-84	0	316
Melbourne - Outer East	2016	80-84	1	405
Melbourne - Outer East	2016	80-84	2	1411
Melbourne - Outer East	2016	80-84	3	1364
Melbourne - Outer East	2016	80-84	4	850
Melbourne - Outer East	2016	80-84	5	364
Melbourne - Outer East	2016	80-84	6	322
Melbourne - Outer East	2016	85+		988
Melbourne - Outer East	2016	85+	0	454
Melbourne - Outer East	2016	85+	1	624
Melbourne - Outer East	2016	85+	2	1624
Melbourne - Outer East	2016	85+	3	1424
Melbourne - Outer East	2016	85+	4	855
Melbourne - Outer East	2016	85+	5	423
Melbourne - Outer East	2016	85+	6	412
Melbourne - South East	2006	15-19		2171
Melbourne - South East	2006	15-19	0	17635
Melbourne - South East	2006	15-19	1	183
Melbourne - South East	2006	15-19	2	28
Melbourne - South East	2006	15-19	3	9
Melbourne - South East	2006	15-19	4	4
Melbourne - South East	2006	15-19	5	0
Melbourne - South East	2006	15-19	6	7
Melbourne - South East	2006	20-24		1577
Melbourne - South East	2006	20-24	0	17263
Melbourne - South East	2006	20-24	1	1554
Melbourne - South East	2006	20-24	2	558
Melbourne - South East	2006	20-24	3	109
Melbourne - South East	2006	20-24	4	31
Melbourne - South East	2006	20-24	5	0
Melbourne - South East	2006	20-24	6	9
Melbourne - South East	2006	25-29		1160
Melbourne - South East	2006	25-29	0	11473
Melbourne - South East	2006	25-29	1	3565
Melbourne - South East	2006	25-29	2	2316
Melbourne - South East	2006	25-29	3	711
Melbourne - South East	2006	25-29	4	166
Melbourne - South East	2006	25-29	5	51
Melbourne - South East	2006	25-29	6	17
Melbourne - South East	2006	30-34		1126
Melbourne - South East	2006	30-34	0	6489
Melbourne - South East	2006	30-34	1	4608
Melbourne - South East	2006	30-34	2	5979
Melbourne - South East	2006	30-34	3	2140
Melbourne - South East	2006	30-34	4	665
Melbourne - South East	2006	30-34	5	187
Melbourne - South East	2006	30-34	6	103
Melbourne - South East	2006	35-39		1119
Melbourne - South East	2006	35-39	0	3999
Melbourne - South East	2006	35-39	1	3800
Melbourne - South East	2006	35-39	2	8607
Melbourne - South East	2006	35-39	3	3881
Melbourne - South East	2006	35-39	4	1214
Melbourne - South East	2006	35-39	5	346
Melbourne - South East	2006	35-39	6	192
Melbourne - South East	2006	40-44		1069
Melbourne - South East	2006	40-44	0	2822
Melbourne - South East	2006	40-44	1	3062
Melbourne - South East	2006	40-44	2	8697
Melbourne - South East	2006	40-44	3	4336
Melbourne - South East	2006	40-44	4	1464
Melbourne - South East	2006	40-44	5	411
Melbourne - South East	2006	40-44	6	294
Melbourne - South East	2006	45-49		1036
Melbourne - South East	2006	45-49	0	2449
Melbourne - South East	2006	45-49	1	2602
Melbourne - South East	2006	45-49	2	8292
Melbourne - South East	2006	45-49	3	4566
Melbourne - South East	2006	45-49	4	1523
Melbourne - South East	2006	45-49	5	428
Melbourne - South East	2006	45-49	6	283
Melbourne - South East	2006	50-54		940
Melbourne - South East	2006	50-54	0	1999
Melbourne - South East	2006	50-54	1	2197
Melbourne - South East	2006	50-54	2	7213
Melbourne - South East	2006	50-54	3	4252
Melbourne - South East	2006	50-54	4	1483
Melbourne - South East	2006	50-54	5	428
Melbourne - South East	2006	50-54	6	233
Melbourne - South East	2006	55-59		905
Melbourne - South East	2006	55-59	0	1495
Melbourne - South East	2006	55-59	1	1725
Melbourne - South East	2006	55-59	2	6798
Melbourne - South East	2006	55-59	3	4176
Melbourne - South East	2006	55-59	4	1543
Melbourne - South East	2006	55-59	5	427
Melbourne - South East	2006	55-59	6	249
Melbourne - South East	2006	60-64		759
Melbourne - South East	2006	60-64	0	1002
Melbourne - South East	2006	60-64	1	1209
Melbourne - South East	2006	60-64	2	4818
Melbourne - South East	2006	60-64	3	3311
Melbourne - South East	2006	60-64	4	1476
Melbourne - South East	2006	60-64	5	474
Melbourne - South East	2006	60-64	6	331
Melbourne - South East	2006	65-69		706
Melbourne - South East	2006	65-69	0	704
Melbourne - South East	2006	65-69	1	811
Melbourne - South East	2006	65-69	2	3303
Melbourne - South East	2006	65-69	3	2672
Melbourne - South East	2006	65-69	4	1398
Melbourne - South East	2006	65-69	5	585
Melbourne - South East	2006	65-69	6	484
Melbourne - South East	2006	70-74		693
Melbourne - South East	2006	70-74	0	627
Melbourne - South East	2006	70-74	1	717
Melbourne - South East	2006	70-74	2	2341
Melbourne - South East	2006	70-74	3	2081
Melbourne - South East	2006	70-74	4	1279
Melbourne - South East	2006	70-74	5	594
Melbourne - South East	2006	70-74	6	695
Melbourne - South East	2006	75-79		813
Melbourne - South East	2006	75-79	0	618
Melbourne - South East	2006	75-79	1	702
Melbourne - South East	2006	75-79	2	1847
Melbourne - South East	2006	75-79	3	1664
Melbourne - South East	2006	75-79	4	1026
Melbourne - South East	2006	75-79	5	522
Melbourne - South East	2006	75-79	6	701
Melbourne - South East	2006	80-84		811
Melbourne - South East	2006	80-84	0	492
Melbourne - South East	2006	80-84	1	574
Melbourne - South East	2006	80-84	2	1383
Melbourne - South East	2006	80-84	3	1045
Melbourne - South East	2006	80-84	4	709
Melbourne - South East	2006	80-84	5	370
Melbourne - South East	2006	80-84	6	479
Melbourne - South East	2006	85+		1040
Melbourne - South East	2006	85+	0	444
Melbourne - South East	2006	85+	1	518
Melbourne - South East	2006	85+	2	1106
Melbourne - South East	2006	85+	3	765
Melbourne - South East	2006	85+	4	471
Melbourne - South East	2006	85+	5	235
Melbourne - South East	2006	85+	6	330
Melbourne - South East	2011	15-19		2025
Melbourne - South East	2011	15-19	0	19778
Melbourne - South East	2011	15-19	1	192
Melbourne - South East	2011	15-19	2	30
Melbourne - South East	2011	15-19	3	18
Melbourne - South East	2011	15-19	4	4
Melbourne - South East	2011	15-19	5	4
Melbourne - South East	2011	15-19	6	5
Melbourne - South East	2011	20-24		1483
Melbourne - South East	2011	20-24	0	20030
Melbourne - South East	2011	20-24	1	1672
Melbourne - South East	2011	20-24	2	565
Melbourne - South East	2011	20-24	3	112
Melbourne - South East	2011	20-24	4	20
Melbourne - South East	2011	20-24	5	8
Melbourne - South East	2011	20-24	6	9
Melbourne - South East	2011	25-29		1270
Melbourne - South East	2011	25-29	0	15030
Melbourne - South East	2011	25-29	1	4637
Melbourne - South East	2011	25-29	2	2600
Melbourne - South East	2011	25-29	3	763
Melbourne - South East	2011	25-29	4	246
Melbourne - South East	2011	25-29	5	52
Melbourne - South East	2011	25-29	6	19
Melbourne - South East	2011	30-34		1038
Melbourne - South East	2011	30-34	0	7488
Melbourne - South East	2011	30-34	1	5639
Melbourne - South East	2011	30-34	2	6148
Melbourne - South East	2011	30-34	3	2087
Melbourne - South East	2011	30-34	4	620
Melbourne - South East	2011	30-34	5	174
Melbourne - South East	2011	30-34	6	104
Melbourne - South East	2011	35-39		982
Melbourne - South East	2011	35-39	0	4257
Melbourne - South East	2011	35-39	1	4366
Melbourne - South East	2011	35-39	2	9068
Melbourne - South East	2011	35-39	3	3778
Melbourne - South East	2011	35-39	4	1179
Melbourne - South East	2011	35-39	5	381
Melbourne - South East	2011	35-39	6	248
Melbourne - South East	2011	40-44		923
Melbourne - South East	2011	40-44	0	3384
Melbourne - South East	2011	40-44	1	3627
Melbourne - South East	2011	40-44	2	9985
Melbourne - South East	2011	40-44	3	4567
Melbourne - South East	2011	40-44	4	1496
Melbourne - South East	2011	40-44	5	462
Melbourne - South East	2011	40-44	6	313
Melbourne - South East	2011	45-49		888
Melbourne - South East	2011	45-49	0	2840
Melbourne - South East	2011	45-49	1	3216
Melbourne - South East	2011	45-49	2	9037
Melbourne - South East	2011	45-49	3	4491
Melbourne - South East	2011	45-49	4	1540
Melbourne - South East	2011	45-49	5	450
Melbourne - South East	2011	45-49	6	322
Melbourne - South East	2011	50-54		856
Melbourne - South East	2011	50-54	0	2451
Melbourne - South East	2011	50-54	1	2702
Melbourne - South East	2011	50-54	2	8170
Melbourne - South East	2011	50-54	3	4594
Melbourne - South East	2011	50-54	4	1522
Melbourne - South East	2011	50-54	5	460
Melbourne - South East	2011	50-54	6	304
Melbourne - South East	2011	55-59		773
Melbourne - South East	2011	55-59	0	1927
Melbourne - South East	2011	55-59	1	2238
Melbourne - South East	2011	55-59	2	7080
Melbourne - South East	2011	55-59	3	4124
Melbourne - South East	2011	55-59	4	1443
Melbourne - South East	2011	55-59	5	424
Melbourne - South East	2011	55-59	6	236
Melbourne - South East	2011	60-64		760
Melbourne - South East	2011	60-64	0	1442
Melbourne - South East	2011	60-64	1	1670
Melbourne - South East	2011	60-64	2	6547
Melbourne - South East	2011	60-64	3	4079
Melbourne - South East	2011	60-64	4	1477
Melbourne - South East	2011	60-64	5	457
Melbourne - South East	2011	60-64	6	288
Melbourne - South East	2011	65-69		666
Melbourne - South East	2011	65-69	0	980
Melbourne - South East	2011	65-69	1	1164
Melbourne - South East	2011	65-69	2	4726
Melbourne - South East	2011	65-69	3	3233
Melbourne - South East	2011	65-69	4	1351
Melbourne - South East	2011	65-69	5	479
Melbourne - South East	2011	65-69	6	321
Melbourne - South East	2011	70-74		657
Melbourne - South East	2011	70-74	0	659
Melbourne - South East	2011	70-74	1	793
Melbourne - South East	2011	70-74	2	3187
Melbourne - South East	2011	70-74	3	2644
Melbourne - South East	2011	70-74	4	1366
Melbourne - South East	2011	70-74	5	582
Melbourne - South East	2011	70-74	6	495
Melbourne - South East	2011	75-79		575
Melbourne - South East	2011	75-79	0	559
Melbourne - South East	2011	75-79	1	691
Melbourne - South East	2011	75-79	2	2254
Melbourne - South East	2011	75-79	3	1893
Melbourne - South East	2011	75-79	4	1217
Melbourne - South East	2011	75-79	5	553
Melbourne - South East	2011	75-79	6	611
Melbourne - South East	2011	80-84		657
Melbourne - South East	2011	80-84	0	497
Melbourne - South East	2011	80-84	1	623
Melbourne - South East	2011	80-84	2	1644
Melbourne - South East	2011	80-84	3	1451
Melbourne - South East	2011	80-84	4	881
Melbourne - South East	2011	80-84	5	471
Melbourne - South East	2011	80-84	6	619
Melbourne - South East	2011	85+		830
Melbourne - South East	2011	85+	0	550
Melbourne - South East	2011	85+	1	731
Melbourne - South East	2011	85+	2	1656
Melbourne - South East	2011	85+	3	1165
Melbourne - South East	2011	85+	4	752
Melbourne - South East	2011	85+	5	399
Melbourne - South East	2011	85+	6	521
Melbourne - South East	2016	15-19		2942
Melbourne - South East	2016	15-19	0	21000
Melbourne - South East	2016	15-19	1	159
Melbourne - South East	2016	15-19	2	14
Melbourne - South East	2016	15-19	3	3
Melbourne - South East	2016	15-19	4	3
Melbourne - South East	2016	15-19	5	3
Melbourne - South East	2016	15-19	6	4
Melbourne - South East	2016	20-24		2555
Melbourne - South East	2016	20-24	0	22738
Melbourne - South East	2016	20-24	1	1674
Melbourne - South East	2016	20-24	2	584
Melbourne - South East	2016	20-24	3	135
Melbourne - South East	2016	20-24	4	20
Melbourne - South East	2016	20-24	5	6
Melbourne - South East	2016	20-24	6	8
Melbourne - South East	2016	25-29		2218
Melbourne - South East	2016	25-29	0	17003
Melbourne - South East	2016	25-29	1	5148
