SA4_NAME16	Year	EduInstitutionType	Sex	students
Perth - North East	2016	Secondary	F	7871
Perth - North East	2016	Secondary	M	8357
Perth - North East	2016	Technical or Further Educational Institution	F	2642
Perth - North East	2016	Technical or Further Educational Institution	M	2368
Perth - North East	2016	University or other tertiary	F	5757
Perth - North East	2016	University or other tertiary	M	4157
Perth - North West	2006		F	17171
Perth - North West	2006		M	17441
Perth - North West	2006	Infants/Primary	F	18008
Perth - North West	2006	Infants/Primary	M	18924
Perth - North West	2006	Pre-school	F	2788
Perth - North West	2006	Pre-school	M	2951
Perth - North West	2006	Secondary	F	13295
Perth - North West	2006	Secondary	M	13224
Perth - North West	2006	Technical or Further Educational Institution	F	4542
Perth - North West	2006	Technical or Further Educational Institution	M	4777
Perth - North West	2006	University or other tertiary	F	9824
Perth - North West	2006	University or other tertiary	M	7180
Perth - North West	2011		F	17235
Perth - North West	2011		M	18037
Perth - North West	2011	Infants/Primary	F	20298
Perth - North West	2011	Infants/Primary	M	21301
Perth - North West	2011	Pre-school	F	3508
Perth - North West	2011	Pre-school	M	3698
Perth - North West	2011	Secondary	F	14460
Perth - North West	2011	Secondary	M	14927
Perth - North West	2011	Technical or Further Educational Institution	F	5325
Perth - North West	2011	Technical or Further Educational Institution	M	5357
Perth - North West	2011	University or other tertiary	F	12762
Perth - North West	2011	University or other tertiary	M	9256
Perth - North West	2016		F	19105
Perth - North West	2016		M	17978
Perth - North West	2016	Infants/Primary	F	23162
Perth - North West	2016	Infants/Primary	M	24304
Perth - North West	2016	Pre-school	F	3260
Perth - North West	2016	Pre-school	M	3520
Perth - North West	2016	Secondary	F	17824
Perth - North West	2016	Secondary	M	18479
Perth - North West	2016	Technical or Further Educational Institution	F	5377
Perth - North West	2016	Technical or Further Educational Institution	M	5062
Perth - North West	2016	University or other tertiary	F	14490
Perth - North West	2016	University or other tertiary	M	11280
Perth - South East	2006		F	16708
Perth - South East	2006		M	17871
Perth - South East	2006	Infants/Primary	F	14765
Perth - South East	2006	Infants/Primary	M	15712
Perth - South East	2006	Pre-school	F	2305
Perth - South East	2006	Pre-school	M	2415
Perth - South East	2006	Secondary	F	11049
Perth - South East	2006	Secondary	M	11438
Perth - South East	2006	Technical or Further Educational Institution	F	4352
Perth - South East	2006	Technical or Further Educational Institution	M	4221
Perth - South East	2006	University or other tertiary	F	10020
Perth - South East	2006	University or other tertiary	M	8431
Perth - South East	2011		F	17313
Perth - South East	2011		M	19499
Perth - South East	2011	Infants/Primary	F	16550
Perth - South East	2011	Infants/Primary	M	17573
Perth - South East	2011	Pre-school	F	2879
Perth - South East	2011	Pre-school	M	3099
Perth - South East	2011	Secondary	F	11539
Perth - South East	2011	Secondary	M	12004
Perth - South East	2011	Technical or Further Educational Institution	F	5543
Perth - South East	2011	Technical or Further Educational Institution	M	5373
Perth - South East	2011	University or other tertiary	F	12748
Perth - South East	2011	University or other tertiary	M	10772
Perth - South East	2016		F	18866
Perth - South East	2016		M	20347
Perth - South East	2016	Infants/Primary	F	19477
Perth - South East	2016	Infants/Primary	M	20667
Perth - South East	2016	Pre-school	F	2925
Perth - South East	2016	Pre-school	M	3074
Perth - South East	2016	Secondary	F	14929
Perth - South East	2016	Secondary	M	15688
Perth - South East	2016	Technical or Further Educational Institution	F	5781
Perth - South East	2016	Technical or Further Educational Institution	M	5275
Perth - South East	2016	University or other tertiary	F	14694
Perth - South East	2016	University or other tertiary	M	12848
Perth - South West	2006		F	13554
Perth - South West	2006		M	14681
Perth - South West	2006	Infants/Primary	F	13240
Perth - South West	2006	Infants/Primary	M	13919
Perth - South West	2006	Pre-school	F	2062
Perth - South West	2006	Pre-school	M	2179
Perth - South West	2006	Secondary	F	9511
Perth - South West	2006	Secondary	M	9344
Perth - South West	2006	Technical or Further Educational Institution	F	3012
Perth - South West	2006	Technical or Further Educational Institution	M	3065
Perth - South West	2006	University or other tertiary	F	7558
Perth - South West	2006	University or other tertiary	M	5302
Perth - South West	2011		F	12489
Perth - South West	2011		M	13890
Perth - South West	2011	Infants/Primary	F	14807
Perth - South West	2011	Infants/Primary	M	15470
Perth - South West	2011	Pre-school	F	2574
Perth - South West	2011	Pre-school	M	2774
Perth - South West	2011	Secondary	F	10361
Perth - South West	2011	Secondary	M	10341
Perth - South West	2011	Technical or Further Educational Institution	F	3817
Perth - South West	2011	Technical or Further Educational Institution	M	3575
Perth - South West	2011	University or other tertiary	F	9376
Perth - South West	2011	University or other tertiary	M	6667
Perth - South West	2016		F	15918
Perth - South West	2016		M	16556
Perth - South West	2016	Infants/Primary	F	17336
Perth - South West	2016	Infants/Primary	M	18281
Perth - South West	2016	Pre-school	F	2530
Perth - South West	2016	Pre-school	M	2550
Perth - South West	2016	Secondary	F	13195
Perth - South West	2016	Secondary	M	13267
Perth - South West	2016	Technical or Further Educational Institution	F	3722
Perth - South West	2016	Technical or Further Educational Institution	M	3389
Perth - South West	2016	University or other tertiary	F	10982
Perth - South West	2016	University or other tertiary	M	7774
Western Australia - Wheat Belt	2006		F	5060
Western Australia - Wheat Belt	2006		M	5448
Western Australia - Wheat Belt	2006	Infants/Primary	F	5764
Western Australia - Wheat Belt	2006	Infants/Primary	M	6198
Western Australia - Wheat Belt	2006	Pre-school	F	942
Western Australia - Wheat Belt	2006	Pre-school	M	1063
Western Australia - Wheat Belt	2006	Secondary	F	3370
Western Australia - Wheat Belt	2006	Secondary	M	3479
Western Australia - Wheat Belt	2006	Technical or Further Educational Institution	F	1429
Western Australia - Wheat Belt	2006	Technical or Further Educational Institution	M	938
Western Australia - Wheat Belt	2006	University or other tertiary	F	716
Western Australia - Wheat Belt	2006	University or other tertiary	M	366
Western Australia - Wheat Belt	2011		F	4531
Western Australia - Wheat Belt	2011		M	5875
Western Australia - Wheat Belt	2011	Infants/Primary	F	5872
Western Australia - Wheat Belt	2011	Infants/Primary	M	6177
Western Australia - Wheat Belt	2011	Pre-school	F	1046
Western Australia - Wheat Belt	2011	Pre-school	M	1006
Western Australia - Wheat Belt	2011	Secondary	F	3197
Western Australia - Wheat Belt	2011	Secondary	M	3459
Western Australia - Wheat Belt	2011	Technical or Further Educational Institution	F	1704
Western Australia - Wheat Belt	2011	Technical or Further Educational Institution	M	1045
Western Australia - Wheat Belt	2011	University or other tertiary	F	940
Western Australia - Wheat Belt	2011	University or other tertiary	M	401
Western Australia - Wheat Belt	2016		F	6698
Western Australia - Wheat Belt	2016		M	8056
Western Australia - Wheat Belt	2016	Infants/Primary	F	5473
Western Australia - Wheat Belt	2016	Infants/Primary	M	5593
Western Australia - Wheat Belt	2016	Pre-school	F	715
Western Australia - Wheat Belt	2016	Pre-school	M	849
Western Australia - Wheat Belt	2016	Secondary	F	3736
Western Australia - Wheat Belt	2016	Secondary	M	3958
Western Australia - Wheat Belt	2016	Technical or Further Educational Institution	F	1236
Western Australia - Wheat Belt	2016	Technical or Further Educational Institution	M	841
Western Australia - Wheat Belt	2016	University or other tertiary	F	1016
Western Australia - Wheat Belt	2016	University or other tertiary	M	444
Western Australia - Outback (North)	2006		F	5627
Western Australia - Outback (North)	2006		M	7276
Western Australia - Outback (North)	2006	Infants/Primary	F	3437
Western Australia - Outback (North)	2006	Infants/Primary	M	3674
Western Australia - Outback (North)	2006	Pre-school	F	553
Western Australia - Outback (North)	2006	Pre-school	M	551
Western Australia - Outback (North)	2006	Secondary	F	1391
Western Australia - Outback (North)	2006	Secondary	M	1480
Western Australia - Outback (North)	2006	Technical or Further Educational Institution	F	734
Western Australia - Outback (North)	2006	Technical or Further Educational Institution	M	599
Western Australia - Outback (North)	2006	University or other tertiary	F	555
Western Australia - Outback (North)	2006	University or other tertiary	M	264
Western Australia - Outback (North)	2011		F	5906
Western Australia - Outback (North)	2011		M	12104
Western Australia - Outback (North)	2011	Infants/Primary	F	3979
Western Australia - Outback (North)	2011	Infants/Primary	M	4211
Western Australia - Outback (North)	2011	Pre-school	F	617
Western Australia - Outback (North)	2011	Pre-school	M	682
Western Australia - Outback (North)	2011	Secondary	F	1435
Western Australia - Outback (North)	2011	Secondary	M	1601
Western Australia - Outback (North)	2011	Technical or Further Educational Institution	F	932
Western Australia - Outback (North)	2011	Technical or Further Educational Institution	M	771
Western Australia - Outback (North)	2011	University or other tertiary	F	841
Western Australia - Outback (North)	2011	University or other tertiary	M	456
Western Australia - Outback (North)	2016		F	5894
Western Australia - Outback (North)	2016		M	9357
Western Australia - Outback (North)	2016	Infants/Primary	F	4043
Western Australia - Outback (North)	2016	Infants/Primary	M	4202
Western Australia - Outback (North)	2016	Pre-school	F	598
Western Australia - Outback (North)	2016	Pre-school	M	688
Western Australia - Outback (North)	2016	Secondary	F	2063
Western Australia - Outback (North)	2016	Secondary	M	2276
Western Australia - Outback (North)	2016	Technical or Further Educational Institution	F	855
Western Australia - Outback (North)	2016	Technical or Further Educational Institution	M	700
Western Australia - Outback (North)	2016	University or other tertiary	F	873
Western Australia - Outback (North)	2016	University or other tertiary	M	490
Western Australia - Outback (South)	2006		F	6111
Western Australia - Outback (South)	2006		M	6846
Western Australia - Outback (South)	2006	Infants/Primary	F	5279
Western Australia - Outback (South)	2006	Infants/Primary	M	5588
Western Australia - Outback (South)	2006	Pre-school	F	870
Western Australia - Outback (South)	2006	Pre-school	M	961
Western Australia - Outback (South)	2006	Secondary	F	3072
Western Australia - Outback (South)	2006	Secondary	M	3094
Western Australia - Outback (South)	2006	Technical or Further Educational Institution	F	931
Western Australia - Outback (South)	2006	Technical or Further Educational Institution	M	842
Western Australia - Outback (South)	2006	University or other tertiary	F	849
Western Australia - Outback (South)	2006	University or other tertiary	M	543
Western Australia - Outback (South)	2011		F	5819
Western Australia - Outback (South)	2011		M	7666
Western Australia - Outback (South)	2011	Infants/Primary	F	5524
Western Australia - Outback (South)	2011	Infants/Primary	M	5617
Western Australia - Outback (South)	2011	Pre-school	F	928
Western Australia - Outback (South)	2011	Pre-school	M	966
Western Australia - Outback (South)	2011	Secondary	F	3101
Western Australia - Outback (South)	2011	Secondary	M	3041
Western Australia - Outback (South)	2011	Technical or Further Educational Institution	F	1200
Western Australia - Outback (South)	2011	Technical or Further Educational Institution	M	974
Western Australia - Outback (South)	2011	University or other tertiary	F	923
Western Australia - Outback (South)	2011	University or other tertiary	M	587
Western Australia - Outback (South)	2016		F	6707
Western Australia - Outback (South)	2016		M	7886
Western Australia - Outback (South)	2016	Infants/Primary	F	5145
Western Australia - Outback (South)	2016	Infants/Primary	M	5326
Western Australia - Outback (South)	2016	Pre-school	F	700
Western Australia - Outback (South)	2016	Pre-school	M	742
Western Australia - Outback (South)	2016	Secondary	F	3566
Western Australia - Outback (South)	2016	Secondary	M	3618
Western Australia - Outback (South)	2016	Technical or Further Educational Institution	F	1292
Western Australia - Outback (South)	2016	Technical or Further Educational Institution	M	740
Western Australia - Outback (South)	2016	University or other tertiary	F	1054
Western Australia - Outback (South)	2016	University or other tertiary	M	580
Migratory - Offshore - Shipping (WA)	2006		F	0
Migratory - Offshore - Shipping (WA)	2006		M	30
Migratory - Offshore - Shipping (WA)	2006	Infants/Primary	F	0
Migratory - Offshore - Shipping (WA)	2006	Infants/Primary	M	0
Migratory - Offshore - Shipping (WA)	2006	Pre-school	F	0
Migratory - Offshore - Shipping (WA)	2006	Pre-school	M	0
Migratory - Offshore - Shipping (WA)	2006	Secondary	F	0
Migratory - Offshore - Shipping (WA)	2006	Secondary	M	0
Migratory - Offshore - Shipping (WA)	2006	Technical or Further Educational Institution	F	0
Migratory - Offshore - Shipping (WA)	2006	Technical or Further Educational Institution	M	9
Migratory - Offshore - Shipping (WA)	2006	University or other tertiary	F	0
Migratory - Offshore - Shipping (WA)	2006	University or other tertiary	M	3
Migratory - Offshore - Shipping (WA)	2011		F	5
Migratory - Offshore - Shipping (WA)	2011		M	63
Migratory - Offshore - Shipping (WA)	2011	Infants/Primary	F	0
Migratory - Offshore - Shipping (WA)	2011	Infants/Primary	M	0
Migratory - Offshore - Shipping (WA)	2011	Pre-school	F	0
Migratory - Offshore - Shipping (WA)	2011	Pre-school	M	0
Migratory - Offshore - Shipping (WA)	2011	Secondary	F	0
Migratory - Offshore - Shipping (WA)	2011	Secondary	M	0
Migratory - Offshore - Shipping (WA)	2011	Technical or Further Educational Institution	F	0
Migratory - Offshore - Shipping (WA)	2011	Technical or Further Educational Institution	M	4
Migratory - Offshore - Shipping (WA)	2011	University or other tertiary	F	0
Migratory - Offshore - Shipping (WA)	2011	University or other tertiary	M	6
Migratory - Offshore - Shipping (WA)	2016		F	8
Migratory - Offshore - Shipping (WA)	2016		M	73
Migratory - Offshore - Shipping (WA)	2016	Infants/Primary	F	0
Migratory - Offshore - Shipping (WA)	2016	Infants/Primary	M	0
Migratory - Offshore - Shipping (WA)	2016	Pre-school	F	0
Migratory - Offshore - Shipping (WA)	2016	Pre-school	M	0
Migratory - Offshore - Shipping (WA)	2016	Secondary	F	0
Migratory - Offshore - Shipping (WA)	2016	Secondary	M	5
Migratory - Offshore - Shipping (WA)	2016	Technical or Further Educational Institution	F	0
Migratory - Offshore - Shipping (WA)	2016	Technical or Further Educational Institution	M	0
Migratory - Offshore - Shipping (WA)	2016	University or other tertiary	F	0
Migratory - Offshore - Shipping (WA)	2016	University or other tertiary	M	8
No usual address (WA)	2006		F	295
No usual address (WA)	2006		M	507
No usual address (WA)	2006	Infants/Primary	F	81
No usual address (WA)	2006	Infants/Primary	M	54
No usual address (WA)	2006	Pre-school	F	15
No usual address (WA)	2006	Pre-school	M	19
No usual address (WA)	2006	Secondary	F	26
No usual address (WA)	2006	Secondary	M	33
No usual address (WA)	2006	Technical or Further Educational Institution	F	40
No usual address (WA)	2006	Technical or Further Educational Institution	M	37
No usual address (WA)	2006	University or other tertiary	F	72
No usual address (WA)	2006	University or other tertiary	M	65
No usual address (WA)	2011		F	489
No usual address (WA)	2011		M	937
No usual address (WA)	2011	Infants/Primary	F	99
No usual address (WA)	2011	Infants/Primary	M	100
No usual address (WA)	2011	Pre-school	F	11
No usual address (WA)	2011	Pre-school	M	9
No usual address (WA)	2011	Secondary	F	24
No usual address (WA)	2011	Secondary	M	44
No usual address (WA)	2011	Technical or Further Educational Institution	F	34
No usual address (WA)	2011	Technical or Further Educational Institution	M	48
No usual address (WA)	2011	University or other tertiary	F	94
No usual address (WA)	2011	University or other tertiary	M	72
No usual address (WA)	2016		F	623
No usual address (WA)	2016		M	1010
No usual address (WA)	2016	Infants/Primary	F	70
No usual address (WA)	2016	Infants/Primary	M	72
No usual address (WA)	2016	Pre-school	F	7
No usual address (WA)	2016	Pre-school	M	14
No usual address (WA)	2016	Secondary	F	35
No usual address (WA)	2016	Secondary	M	27
No usual address (WA)	2016	Technical or Further Educational Institution	F	40
No usual address (WA)	2016	Technical or Further Educational Institution	M	34
No usual address (WA)	2016	University or other tertiary	F	70
No usual address (WA)	2016	University or other tertiary	M	67
Hobart	2006		F	8596
Hobart	2006		M	8116
Hobart	2006	Infants/Primary	F	8527
Hobart	2006	Infants/Primary	M	9033
Hobart	2006	Pre-school	F	855
Hobart	2006	Pre-school	M	891
Hobart	2006	Secondary	F	6513
Hobart	2006	Secondary	M	6436
Hobart	2006	Technical or Further Educational Institution	F	2721
Hobart	2006	Technical or Further Educational Institution	M	2564
Hobart	2006	University or other tertiary	F	4697
Hobart	2006	University or other tertiary	M	3768
Hobart	2011		F	7487
Hobart	2011		M	7354
Hobart	2011	Infants/Primary	F	8555
Hobart	2011	Infants/Primary	M	9230
Hobart	2011	Pre-school	F	873
Hobart	2011	Pre-school	M	889
Hobart	2011	Secondary	F	6288
Hobart	2011	Secondary	M	6327
Hobart	2011	Technical or Further Educational Institution	F	2795
Hobart	2011	Technical or Further Educational Institution	M	2623
Hobart	2011	University or other tertiary	F	5503
Hobart	2011	University or other tertiary	M	4160
Hobart	2016		F	8337
Hobart	2016		M	7968
Hobart	2016	Infants/Primary	F	9503
Hobart	2016	Infants/Primary	M	10039
Hobart	2016	Pre-school	F	848
Hobart	2016	Pre-school	M	858
Hobart	2016	Secondary	F	6499
Hobart	2016	Secondary	M	6801
Hobart	2016	Technical or Further Educational Institution	F	2428
Hobart	2016	Technical or Further Educational Institution	M	2136
Hobart	2016	University or other tertiary	F	6223
Hobart	2016	University or other tertiary	M	4801
Launceston and North East	2006		F	5627
Launceston and North East	2006		M	5251
Launceston and North East	2006	Infants/Primary	F	6131
Launceston and North East	2006	Infants/Primary	M	6555
Launceston and North East	2006	Pre-school	F	555
Launceston and North East	2006	Pre-school	M	560
Launceston and North East	2006	Secondary	F	4152
Launceston and North East	2006	Secondary	M	4169
Launceston and North East	2006	Technical or Further Educational Institution	F	1826
Launceston and North East	2006	Technical or Further Educational Institution	M	1624
Launceston and North East	2006	University or other tertiary	F	2290
Launceston and North East	2006	University or other tertiary	M	1701
Launceston and North East	2011		F	4616
Launceston and North East	2011		M	4420
Launceston and North East	2011	Infants/Primary	F	5801
Launceston and North East	2011	Infants/Primary	M	5915
Launceston and North East	2011	Pre-school	F	599
Launceston and North East	2011	Pre-school	M	642
Launceston and North East	2011	Secondary	F	4200
Launceston and North East	2011	Secondary	M	4311
Launceston and North East	2011	Technical or Further Educational Institution	F	1869
Launceston and North East	2011	Technical or Further Educational Institution	M	1710
Launceston and North East	2011	University or other tertiary	F	2803
Launceston and North East	2011	University or other tertiary	M	1915
Launceston and North East	2016		F	6175
Launceston and North East	2016		M	5865
Launceston and North East	2016	Infants/Primary	F	5755
Launceston and North East	2016	Infants/Primary	M	6043
Launceston and North East	2016	Pre-school	F	505
Launceston and North East	2016	Pre-school	M	579
Launceston and North East	2016	Secondary	F	3991
Launceston and North East	2016	Secondary	M	4088
Launceston and North East	2016	Technical or Further Educational Institution	F	1705
Launceston and North East	2016	Technical or Further Educational Institution	M	1345
Launceston and North East	2016	University or other tertiary	F	2749
Launceston and North East	2016	University or other tertiary	M	2064
South East	2006		F	1392
South East	2006		M	1519
South East	2006	Infants/Primary	F	1528
South East	2006	Infants/Primary	M	1588
South East	2006	Pre-school	F	141
South East	2006	Pre-school	M	157
South East	2006	Secondary	F	935
South East	2006	Secondary	M	1001
South East	2006	Technical or Further Educational Institution	F	386
South East	2006	Technical or Further Educational Institution	M	341
South East	2006	University or other tertiary	F	278
South East	2006	University or other tertiary	M	137
South East	2011		F	1218
South East	2011		M	1337
South East	2011	Infants/Primary	F	1548
South East	2011	Infants/Primary	M	1590
South East	2011	Pre-school	F	134
South East	2011	Pre-school	M	146
South East	2011	Secondary	F	895
South East	2011	Secondary	M	988
South East	2011	Technical or Further Educational Institution	F	350
South East	2011	Technical or Further Educational Institution	M	358
South East	2011	University or other tertiary	F	349
South East	2011	University or other tertiary	M	148
South East	2016		F	1764
South East	2016		M	1774
South East	2016	Infants/Primary	F	1421
South East	2016	Infants/Primary	M	1520
South East	2016	Pre-school	F	118
South East	2016	Pre-school	M	110
South East	2016	Secondary	F	899
South East	2016	Secondary	M	1014
South East	2016	Technical or Further Educational Institution	F	347
South East	2016	Technical or Further Educational Institution	M	298
South East	2016	University or other tertiary	F	401
South East	2016	University or other tertiary	M	196
West and North West	2006		F	3989
West and North West	2006		M	3713
West and North West	2006	Infants/Primary	F	5052
West and North West	2006	Infants/Primary	M	5343
West and North West	2006	Pre-school	F	417
West and North West	2006	Pre-school	M	447
West and North West	2006	Secondary	F	3287
West and North West	2006	Secondary	M	3406
West and North West	2006	Technical or Further Educational Institution	F	1657
West and North West	2006	Technical or Further Educational Institution	M	1300
West and North West	2006	University or other tertiary	F	857
West and North West	2006	University or other tertiary	M	403
West and North West	2011		F	4029
West and North West	2011		M	3831
West and North West	2011	Infants/Primary	F	4598
West and North West	2011	Infants/Primary	M	4805
West and North West	2011	Pre-school	F	420
West and North West	2011	Pre-school	M	493
West and North West	2011	Secondary	F	3231
West and North West	2011	Secondary	M	3339
West and North West	2011	Technical or Further Educational Institution	F	1773
West and North West	2011	Technical or Further Educational Institution	M	1368
West and North West	2011	University or other tertiary	F	1071
West and North West	2011	University or other tertiary	M	538
West and North West	2016		F	4722
West and North West	2016		M	4343
West and North West	2016	Infants/Primary	F	4600
West and North West	2016	Infants/Primary	M	4863
West and North West	2016	Pre-school	F	326
West and North West	2016	Pre-school	M	386
West and North West	2016	Secondary	F	3032
West and North West	2016	Secondary	M	3106
West and North West	2016	Technical or Further Educational Institution	F	1298
West and North West	2016	Technical or Further Educational Institution	M	1051
West and North West	2016	University or other tertiary	F	1216
West and North West	2016	University or other tertiary	M	562
Migratory - Offshore - Shipping (Tas.)	2006		F	0
Migratory - Offshore - Shipping (Tas.)	2006		M	4
Migratory - Offshore - Shipping (Tas.)	2006	Infants/Primary	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Infants/Primary	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Pre-school	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Pre-school	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Secondary	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Secondary	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Technical or Further Educational Institution	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Technical or Further Educational Institution	M	0
Migratory - Offshore - Shipping (Tas.)	2006	University or other tertiary	F	3
Migratory - Offshore - Shipping (Tas.)	2006	University or other tertiary	M	4
Migratory - Offshore - Shipping (Tas.)	2011		F	0
Migratory - Offshore - Shipping (Tas.)	2011		M	6
Migratory - Offshore - Shipping (Tas.)	2011	Infants/Primary	F	0
Migratory - Offshore - Shipping (Tas.)	2011	Infants/Primary	M	0
Migratory - Offshore - Shipping (Tas.)	2011	Pre-school	F	0
Migratory - Offshore - Shipping (Tas.)	2011	Pre-school	M	0
Migratory - Offshore - Shipping (Tas.)	2011	Secondary	F	3
Migratory - Offshore - Shipping (Tas.)	2011	Secondary	M	0
Migratory - Offshore - Shipping (Tas.)	2011	Technical or Further Educational Institution	F	0
Migratory - Offshore - Shipping (Tas.)	2011	Technical or Further Educational Institution	M	0
Migratory - Offshore - Shipping (Tas.)	2011	University or other tertiary	F	0
Migratory - Offshore - Shipping (Tas.)	2011	University or other tertiary	M	3
Migratory - Offshore - Shipping (Tas.)	2016		F	0
Migratory - Offshore - Shipping (Tas.)	2016		M	4
Migratory - Offshore - Shipping (Tas.)	2016	Infants/Primary	F	0
Migratory - Offshore - Shipping (Tas.)	2016	Infants/Primary	M	0
Migratory - Offshore - Shipping (Tas.)	2016	Pre-school	F	0
Migratory - Offshore - Shipping (Tas.)	2016	Pre-school	M	0
Migratory - Offshore - Shipping (Tas.)	2016	Secondary	F	0
Migratory - Offshore - Shipping (Tas.)	2016	Secondary	M	0
Migratory - Offshore - Shipping (Tas.)	2016	Technical or Further Educational Institution	F	0
Migratory - Offshore - Shipping (Tas.)	2016	Technical or Further Educational Institution	M	0
Migratory - Offshore - Shipping (Tas.)	2016	University or other tertiary	F	0
Migratory - Offshore - Shipping (Tas.)	2016	University or other tertiary	M	0
No usual address (Tas.)	2006		F	39
No usual address (Tas.)	2006		M	70
No usual address (Tas.)	2006	Infants/Primary	F	18
No usual address (Tas.)	2006	Infants/Primary	M	21
No usual address (Tas.)	2006	Pre-school	F	0
No usual address (Tas.)	2006	Pre-school	M	0
No usual address (Tas.)	2006	Secondary	F	6
No usual address (Tas.)	2006	Secondary	M	12
No usual address (Tas.)	2006	Technical or Further Educational Institution	F	11
No usual address (Tas.)	2006	Technical or Further Educational Institution	M	14
No usual address (Tas.)	2006	University or other tertiary	F	22
No usual address (Tas.)	2006	University or other tertiary	M	9
No usual address (Tas.)	2011		F	55
No usual address (Tas.)	2011		M	114
No usual address (Tas.)	2011	Infants/Primary	F	24
No usual address (Tas.)	2011	Infants/Primary	M	9
No usual address (Tas.)	2011	Pre-school	F	4
No usual address (Tas.)	2011	Pre-school	M	5
No usual address (Tas.)	2011	Secondary	F	11
No usual address (Tas.)	2011	Secondary	M	18
No usual address (Tas.)	2011	Technical or Further Educational Institution	F	18
No usual address (Tas.)	2011	Technical or Further Educational Institution	M	11
No usual address (Tas.)	2011	University or other tertiary	F	27
No usual address (Tas.)	2011	University or other tertiary	M	15
No usual address (Tas.)	2016		F	64
No usual address (Tas.)	2016		M	122
No usual address (Tas.)	2016	Infants/Primary	F	17
No usual address (Tas.)	2016	Infants/Primary	M	9
No usual address (Tas.)	2016	Pre-school	F	3
No usual address (Tas.)	2016	Pre-school	M	3
No usual address (Tas.)	2016	Secondary	F	12
No usual address (Tas.)	2016	Secondary	M	4
No usual address (Tas.)	2016	Technical or Further Educational Institution	F	9
No usual address (Tas.)	2016	Technical or Further Educational Institution	M	3
No usual address (Tas.)	2016	University or other tertiary	F	21
No usual address (Tas.)	2016	University or other tertiary	M	20
Darwin	2006		F	6347
Darwin	2006		M	7713
Darwin	2006	Infants/Primary	F	5101
Darwin	2006	Infants/Primary	M	5427
Darwin	2006	Pre-school	F	698
Darwin	2006	Pre-school	M	780
Darwin	2006	Secondary	F	2899
Darwin	2006	Secondary	M	3036
Darwin	2006	Technical or Further Educational Institution	F	611
Darwin	2006	Technical or Further Educational Institution	M	640
Darwin	2006	University or other tertiary	F	2756
Darwin	2006	University or other tertiary	M	1634
Darwin	2011		F	7107
Darwin	2011		M	9643
Darwin	2011	Infants/Primary	F	4876
Darwin	2011	Infants/Primary	M	4846
Darwin	2011	Pre-school	F	854
Darwin	2011	Pre-school	M	918
Darwin	2011	Secondary	F	3580
Darwin	2011	Secondary	M	3862
Darwin	2011	Technical or Further Educational Institution	F	814
Darwin	2011	Technical or Further Educational Institution	M	771
Darwin	2011	University or other tertiary	F	3195
Darwin	2011	University or other tertiary	M	1765
Darwin	2016		F	7798
Darwin	2016		M	10237
Darwin	2016	Infants/Primary	F	5399
Darwin	2016	Infants/Primary	M	5769
Darwin	2016	Pre-school	F	991
Darwin	2016	Pre-school	M	1021
Darwin	2016	Secondary	F	3912
Darwin	2016	Secondary	M	3995
Darwin	2016	Technical or Further Educational Institution	F	1160
Darwin	2016	Technical or Further Educational Institution	M	908
Darwin	2016	University or other tertiary	F	3907
Darwin	2016	University or other tertiary	M	2404
Northern Territory - Outback	2006		F	6349
Northern Territory - Outback	2006		M	7310
Northern Territory - Outback	2006	Infants/Primary	F	4433
Northern Territory - Outback	2006	Infants/Primary	M	4701
Northern Territory - Outback	2006	Pre-school	F	622
Northern Territory - Outback	2006	Pre-school	M	696
Northern Territory - Outback	2006	Secondary	F	2037
Northern Territory - Outback	2006	Secondary	M	2003
Northern Territory - Outback	2006	Technical or Further Educational Institution	F	524
Northern Territory - Outback	2006	Technical or Further Educational Institution	M	409
Northern Territory - Outback	2006	University or other tertiary	F	940
Northern Territory - Outback	2006	University or other tertiary	M	463
Northern Territory - Outback	2011		F	4850
Northern Territory - Outback	2011		M	5965
Northern Territory - Outback	2011	Infants/Primary	F	4871
Northern Territory - Outback	2011	Infants/Primary	M	5263
Northern Territory - Outback	2011	Pre-school	F	770
Northern Territory - Outback	2011	Pre-school	M	787
Northern Territory - Outback	2011	Secondary	F	2574
Northern Territory - Outback	2011	Secondary	M	2576
Northern Territory - Outback	2011	Technical or Further Educational Institution	F	594
Northern Territory - Outback	2011	Technical or Further Educational Institution	M	531
Northern Territory - Outback	2011	University or other tertiary	F	1138
Northern Territory - Outback	2011	University or other tertiary	M	549
Northern Territory - Outback	2016		F	6553
Northern Territory - Outback	2016		M	7547
Northern Territory - Outback	2016	Infants/Primary	F	4416
Northern Territory - Outback	2016	Infants/Primary	M	4710
Northern Territory - Outback	2016	Pre-school	F	845
Northern Territory - Outback	2016	Pre-school	M	851
Northern Territory - Outback	2016	Secondary	F	2555
Northern Territory - Outback	2016	Secondary	M	2736
Northern Territory - Outback	2016	Technical or Further Educational Institution	F	562
Northern Territory - Outback	2016	Technical or Further Educational Institution	M	376
