SA4_NAME16	Year	Age	Sex	persons
No usual address (Qld)	2016	20-24	M	559
No usual address (Qld)	2016	25-34	F	1005
No usual address (Qld)	2016	25-34	M	1288
No usual address (Qld)	2016	35-44	F	514
No usual address (Qld)	2016	35-44	M	964
No usual address (Qld)	2016	45-54	F	688
No usual address (Qld)	2016	45-54	M	975
No usual address (Qld)	2016	55-64	F	1224
No usual address (Qld)	2016	55-64	M	1147
No usual address (Qld)	2016	65-74	F	798
No usual address (Qld)	2016	65-74	M	1120
No usual address (Qld)	2016	75-84	F	153
No usual address (Qld)	2016	75-84	M	225
No usual address (Qld)	2016	85+	F	18
No usual address (Qld)	2016	85+	M	19
Adelaide - Central and Hills	2006	0-4	F	6679
Adelaide - Central and Hills	2006	0-4	M	7109
Adelaide - Central and Hills	2006	5-14	F	14622
Adelaide - Central and Hills	2006	5-14	M	15293
Adelaide - Central and Hills	2006	15-19	F	9144
Adelaide - Central and Hills	2006	15-19	M	9220
Adelaide - Central and Hills	2006	20-24	F	10392
Adelaide - Central and Hills	2006	20-24	M	10247
Adelaide - Central and Hills	2006	25-34	F	16570
Adelaide - Central and Hills	2006	25-34	M	16734
Adelaide - Central and Hills	2006	35-44	F	19538
Adelaide - Central and Hills	2006	35-44	M	18674
Adelaide - Central and Hills	2006	45-54	F	19814
Adelaide - Central and Hills	2006	45-54	M	18438
Adelaide - Central and Hills	2006	55-64	F	15985
Adelaide - Central and Hills	2006	55-64	M	15067
Adelaide - Central and Hills	2006	65-74	F	10156
Adelaide - Central and Hills	2006	65-74	M	9021
Adelaide - Central and Hills	2006	75-84	F	9096
Adelaide - Central and Hills	2006	75-84	M	6371
Adelaide - Central and Hills	2006	85+	F	4890
Adelaide - Central and Hills	2006	85+	M	1995
Adelaide - Central and Hills	2011	0-4	F	7108
Adelaide - Central and Hills	2011	0-4	M	7263
Adelaide - Central and Hills	2011	5-14	F	15046
Adelaide - Central and Hills	2011	5-14	M	15764
Adelaide - Central and Hills	2011	15-19	F	8847
Adelaide - Central and Hills	2011	15-19	M	9130
Adelaide - Central and Hills	2011	20-24	F	10961
Adelaide - Central and Hills	2011	20-24	M	10975
Adelaide - Central and Hills	2011	25-34	F	17450
Adelaide - Central and Hills	2011	25-34	M	17504
Adelaide - Central and Hills	2011	35-44	F	19424
Adelaide - Central and Hills	2011	35-44	M	18572
Adelaide - Central and Hills	2011	45-54	F	20144
Adelaide - Central and Hills	2011	45-54	M	19054
Adelaide - Central and Hills	2011	55-64	F	17923
Adelaide - Central and Hills	2011	55-64	M	16604
Adelaide - Central and Hills	2011	65-74	F	11833
Adelaide - Central and Hills	2011	65-74	M	10662
Adelaide - Central and Hills	2011	75-84	F	8551
Adelaide - Central and Hills	2011	75-84	M	6412
Adelaide - Central and Hills	2011	85+	F	5323
Adelaide - Central and Hills	2011	85+	M	2506
Adelaide - Central and Hills	2016	0-4	F	6867
Adelaide - Central and Hills	2016	0-4	M	7310
Adelaide - Central and Hills	2016	5-14	F	15858
Adelaide - Central and Hills	2016	5-14	M	16509
Adelaide - Central and Hills	2016	15-19	F	9090
Adelaide - Central and Hills	2016	15-19	M	9364
Adelaide - Central and Hills	2016	20-24	F	10780
Adelaide - Central and Hills	2016	20-24	M	10958
Adelaide - Central and Hills	2016	25-34	F	18590
Adelaide - Central and Hills	2016	25-34	M	18424
Adelaide - Central and Hills	2016	35-44	F	18744
Adelaide - Central and Hills	2016	35-44	M	17756
Adelaide - Central and Hills	2016	45-54	F	20236
Adelaide - Central and Hills	2016	45-54	M	19488
Adelaide - Central and Hills	2016	55-64	F	18810
Adelaide - Central and Hills	2016	55-64	M	17225
Adelaide - Central and Hills	2016	65-74	F	15222
Adelaide - Central and Hills	2016	65-74	M	13303
Adelaide - Central and Hills	2016	75-84	F	9035
Adelaide - Central and Hills	2016	75-84	M	7243
Adelaide - Central and Hills	2016	85+	F	5636
Adelaide - Central and Hills	2016	85+	M	3109
Adelaide - North	2006	0-4	F	11349
Adelaide - North	2006	0-4	M	12148
Adelaide - North	2006	5-14	F	24587
Adelaide - North	2006	5-14	M	26131
Adelaide - North	2006	15-19	F	12405
Adelaide - North	2006	15-19	M	13071
Adelaide - North	2006	20-24	F	12664
Adelaide - North	2006	20-24	M	13246
Adelaide - North	2006	25-34	F	24351
Adelaide - North	2006	25-34	M	24287
Adelaide - North	2006	35-44	F	27522
Adelaide - North	2006	35-44	M	27087
Adelaide - North	2006	45-54	F	25214
Adelaide - North	2006	45-54	M	24266
Adelaide - North	2006	55-64	F	20115
Adelaide - North	2006	55-64	M	19081
Adelaide - North	2006	65-74	F	12994
Adelaide - North	2006	65-74	M	11786
Adelaide - North	2006	75-84	F	9117
Adelaide - North	2006	75-84	M	7020
Adelaide - North	2006	85+	F	3132
Adelaide - North	2006	85+	M	1506
Adelaide - North	2011	0-4	F	13275
Adelaide - North	2011	0-4	M	13857
Adelaide - North	2011	5-14	F	24315
Adelaide - North	2011	5-14	M	25855
Adelaide - North	2011	15-19	F	13250
Adelaide - North	2011	15-19	M	13981
Adelaide - North	2011	20-24	F	13518
Adelaide - North	2011	20-24	M	14072
Adelaide - North	2011	25-34	F	27658
Adelaide - North	2011	25-34	M	28040
Adelaide - North	2011	35-44	F	27377
Adelaide - North	2011	35-44	M	27303
Adelaide - North	2011	45-54	F	27092
Adelaide - North	2011	45-54	M	26280
Adelaide - North	2011	55-64	F	22544
Adelaide - North	2011	55-64	M	21090
Adelaide - North	2011	65-74	F	14940
Adelaide - North	2011	65-74	M	13504
Adelaide - North	2011	75-84	F	9581
Adelaide - North	2011	75-84	M	7833
Adelaide - North	2011	85+	F	4060
Adelaide - North	2011	85+	M	2224
Adelaide - North	2016	0-4	F	14251
Adelaide - North	2016	0-4	M	14973
Adelaide - North	2016	5-14	F	26052
Adelaide - North	2016	5-14	M	27487
Adelaide - North	2016	15-19	F	12863
Adelaide - North	2016	15-19	M	13666
Adelaide - North	2016	20-24	F	14076
Adelaide - North	2016	20-24	M	15155
Adelaide - North	2016	25-34	F	31727
Adelaide - North	2016	25-34	M	30944
Adelaide - North	2016	35-44	F	27472
Adelaide - North	2016	35-44	M	28119
Adelaide - North	2016	45-54	F	28036
Adelaide - North	2016	45-54	M	27443
Adelaide - North	2016	55-64	F	24559
Adelaide - North	2016	55-64	M	23093
Adelaide - North	2016	65-74	F	18728
Adelaide - North	2016	65-74	M	16815
Adelaide - North	2016	75-84	F	10796
Adelaide - North	2016	75-84	M	8896
Adelaide - North	2016	85+	F	4910
Adelaide - North	2016	85+	M	3017
Adelaide - South	2006	0-4	F	8677
Adelaide - South	2006	0-4	M	9205
Adelaide - South	2006	5-14	F	19603
Adelaide - South	2006	5-14	M	20598
Adelaide - South	2006	15-19	F	10961
Adelaide - South	2006	15-19	M	11477
Adelaide - South	2006	20-24	F	10849
Adelaide - South	2006	20-24	M	11016
Adelaide - South	2006	25-34	F	19633
Adelaide - South	2006	25-34	M	19439
Adelaide - South	2006	35-44	F	23402
Adelaide - South	2006	35-44	M	21891
Adelaide - South	2006	45-54	F	25018
Adelaide - South	2006	45-54	M	23272
Adelaide - South	2006	55-64	F	19845
Adelaide - South	2006	55-64	M	18916
Adelaide - South	2006	65-74	F	12220
Adelaide - South	2006	65-74	M	10783
Adelaide - South	2006	75-84	F	11564
Adelaide - South	2006	75-84	M	8149
Adelaide - South	2006	85+	F	4773
Adelaide - South	2006	85+	M	2284
Adelaide - South	2011	0-4	F	9857
Adelaide - South	2011	0-4	M	10307
Adelaide - South	2011	5-14	F	19381
Adelaide - South	2011	5-14	M	20339
Adelaide - South	2011	15-19	F	10999
Adelaide - South	2011	15-19	M	11375
Adelaide - South	2011	20-24	F	11121
Adelaide - South	2011	20-24	M	11208
Adelaide - South	2011	25-34	F	21590
Adelaide - South	2011	25-34	M	21015
Adelaide - South	2011	35-44	F	23301
Adelaide - South	2011	35-44	M	22448
Adelaide - South	2011	45-54	F	24945
Adelaide - South	2011	45-54	M	23297
Adelaide - South	2011	55-64	F	22936
Adelaide - South	2011	55-64	M	21328
Adelaide - South	2011	65-74	F	14307
Adelaide - South	2011	65-74	M	12967
Adelaide - South	2011	75-84	F	10313
Adelaide - South	2011	75-84	M	7925
Adelaide - South	2011	85+	F	5912
Adelaide - South	2011	85+	M	3004
Adelaide - South	2016	0-4	F	9866
Adelaide - South	2016	0-4	M	10627
Adelaide - South	2016	5-14	F	20126
Adelaide - South	2016	5-14	M	21090
Adelaide - South	2016	15-19	F	10634
Adelaide - South	2016	15-19	M	10890
Adelaide - South	2016	20-24	F	11284
Adelaide - South	2016	20-24	M	11307
Adelaide - South	2016	25-34	F	22934
Adelaide - South	2016	25-34	M	21866
Adelaide - South	2016	35-44	F	23357
Adelaide - South	2016	35-44	M	22338
Adelaide - South	2016	45-54	F	24549
Adelaide - South	2016	45-54	M	22914
Adelaide - South	2016	55-64	F	24239
Adelaide - South	2016	55-64	M	21886
Adelaide - South	2016	65-74	F	19069
Adelaide - South	2016	65-74	M	17180
Adelaide - South	2016	75-84	F	10511
Adelaide - South	2016	75-84	M	8540
Adelaide - South	2016	85+	F	6533
Adelaide - South	2016	85+	M	3605
Adelaide - West	2006	0-4	F	5125
Adelaide - West	2006	0-4	M	5408
Adelaide - West	2006	5-14	F	10938
Adelaide - West	2006	5-14	M	11412
Adelaide - West	2006	15-19	F	5891
Adelaide - West	2006	15-19	M	6228
Adelaide - West	2006	20-24	F	7037
Adelaide - West	2006	20-24	M	7173
Adelaide - West	2006	25-34	F	13228
Adelaide - West	2006	25-34	M	13621
Adelaide - West	2006	35-44	F	15051
Adelaide - West	2006	35-44	M	15220
Adelaide - West	2006	45-54	F	14520
Adelaide - West	2006	45-54	M	14013
Adelaide - West	2006	55-64	F	11606
Adelaide - West	2006	55-64	M	10998
Adelaide - West	2006	65-74	F	9199
Adelaide - West	2006	65-74	M	7822
Adelaide - West	2006	75-84	F	8938
Adelaide - West	2006	75-84	M	6558
Adelaide - West	2006	85+	F	3407
Adelaide - West	2006	85+	M	1837
Adelaide - West	2011	0-4	F	5822
Adelaide - West	2011	0-4	M	6072
Adelaide - West	2011	5-14	F	10909
Adelaide - West	2011	5-14	M	11464
Adelaide - West	2011	15-19	F	6191
Adelaide - West	2011	15-19	M	6550
Adelaide - West	2011	20-24	F	7479
Adelaide - West	2011	20-24	M	7973
Adelaide - West	2011	25-34	F	15174
Adelaide - West	2011	25-34	M	15487
Adelaide - West	2011	35-44	F	15252
Adelaide - West	2011	35-44	M	15250
Adelaide - West	2011	45-54	F	15098
Adelaide - West	2011	45-54	M	15138
Adelaide - West	2011	55-64	F	12919
Adelaide - West	2011	55-64	M	12058
Adelaide - West	2011	65-74	F	9378
Adelaide - West	2011	65-74	M	7966
Adelaide - West	2011	75-84	F	7802
Adelaide - West	2011	75-84	M	6038
Adelaide - West	2011	85+	F	4326
Adelaide - West	2011	85+	M	2304
Adelaide - West	2016	0-4	F	5926
Adelaide - West	2016	0-4	M	6325
Adelaide - West	2016	5-14	F	11108
Adelaide - West	2016	5-14	M	11570
Adelaide - West	2016	15-19	F	6301
Adelaide - West	2016	15-19	M	6568
Adelaide - West	2016	20-24	F	7894
Adelaide - West	2016	20-24	M	8080
Adelaide - West	2016	25-34	F	16989
Adelaide - West	2016	25-34	M	16840
Adelaide - West	2016	35-44	F	14696
Adelaide - West	2016	35-44	M	14775
Adelaide - West	2016	45-54	F	15810
Adelaide - West	2016	45-54	M	15598
Adelaide - West	2016	55-64	F	14439
Adelaide - West	2016	55-64	M	13473
Adelaide - West	2016	65-74	F	10790
Adelaide - West	2016	65-74	M	9721
Adelaide - West	2016	75-84	F	7701
Adelaide - West	2016	75-84	M	5776
Adelaide - West	2016	85+	F	4717
Adelaide - West	2016	85+	M	2646
Barossa - Yorke - Mid North	2006	0-4	F	2820
Barossa - Yorke - Mid North	2006	0-4	M	2926
Barossa - Yorke - Mid North	2006	5-14	F	6985
Barossa - Yorke - Mid North	2006	5-14	M	7391
Barossa - Yorke - Mid North	2006	15-19	F	2956
Barossa - Yorke - Mid North	2006	15-19	M	3444
Barossa - Yorke - Mid North	2006	20-24	F	1972
Barossa - Yorke - Mid North	2006	20-24	M	2299
Barossa - Yorke - Mid North	2006	25-34	F	4870
Barossa - Yorke - Mid North	2006	25-34	M	4643
Barossa - Yorke - Mid North	2006	35-44	F	7231
Barossa - Yorke - Mid North	2006	35-44	M	6874
Barossa - Yorke - Mid North	2006	45-54	F	7655
Barossa - Yorke - Mid North	2006	45-54	M	7898
Barossa - Yorke - Mid North	2006	55-64	F	6977
Barossa - Yorke - Mid North	2006	55-64	M	7146
Barossa - Yorke - Mid North	2006	65-74	F	4796
Barossa - Yorke - Mid North	2006	65-74	M	4981
Barossa - Yorke - Mid North	2006	75-84	F	3590
Barossa - Yorke - Mid North	2006	75-84	M	3014
Barossa - Yorke - Mid North	2006	85+	F	1541
Barossa - Yorke - Mid North	2006	85+	M	777
Barossa - Yorke - Mid North	2011	0-4	F	3040
Barossa - Yorke - Mid North	2011	0-4	M	3242
Barossa - Yorke - Mid North	2011	5-14	F	6599
Barossa - Yorke - Mid North	2011	5-14	M	7072
Barossa - Yorke - Mid North	2011	15-19	F	3021
Barossa - Yorke - Mid North	2011	15-19	M	3413
Barossa - Yorke - Mid North	2011	20-24	F	2181
Barossa - Yorke - Mid North	2011	20-24	M	2449
Barossa - Yorke - Mid North	2011	25-34	F	4945
Barossa - Yorke - Mid North	2011	25-34	M	4774
Barossa - Yorke - Mid North	2011	35-44	F	6631
Barossa - Yorke - Mid North	2011	35-44	M	6286
Barossa - Yorke - Mid North	2011	45-54	F	7867
Barossa - Yorke - Mid North	2011	45-54	M	7944
Barossa - Yorke - Mid North	2011	55-64	F	7786
Barossa - Yorke - Mid North	2011	55-64	M	8054
Barossa - Yorke - Mid North	2011	65-74	F	5723
Barossa - Yorke - Mid North	2011	65-74	M	5899
Barossa - Yorke - Mid North	2011	75-84	F	3599
Barossa - Yorke - Mid North	2011	75-84	M	3229
Barossa - Yorke - Mid North	2011	85+	F	1829
Barossa - Yorke - Mid North	2011	85+	M	940
Barossa - Yorke - Mid North	2016	0-4	F	2778
Barossa - Yorke - Mid North	2016	0-4	M	3032
Barossa - Yorke - Mid North	2016	5-14	F	6443
Barossa - Yorke - Mid North	2016	5-14	M	6934
Barossa - Yorke - Mid North	2016	15-19	F	2969
Barossa - Yorke - Mid North	2016	15-19	M	3288
Barossa - Yorke - Mid North	2016	20-24	F	2285
Barossa - Yorke - Mid North	2016	20-24	M	2520
Barossa - Yorke - Mid North	2016	25-34	F	5194
Barossa - Yorke - Mid North	2016	25-34	M	5125
Barossa - Yorke - Mid North	2016	35-44	F	6019
Barossa - Yorke - Mid North	2016	35-44	M	5681
Barossa - Yorke - Mid North	2016	45-54	F	7745
Barossa - Yorke - Mid North	2016	45-54	M	7634
Barossa - Yorke - Mid North	2016	55-64	F	8612
Barossa - Yorke - Mid North	2016	55-64	M	8791
Barossa - Yorke - Mid North	2016	65-74	F	7213
Barossa - Yorke - Mid North	2016	65-74	M	7522
Barossa - Yorke - Mid North	2016	75-84	F	3902
Barossa - Yorke - Mid North	2016	75-84	M	3629
Barossa - Yorke - Mid North	2016	85+	F	2003
Barossa - Yorke - Mid North	2016	85+	M	1199
South Australia - Outback	2006	0-4	F	2787
South Australia - Outback	2006	0-4	M	2876
South Australia - Outback	2006	5-14	F	5876
South Australia - Outback	2006	5-14	M	6271
South Australia - Outback	2006	15-19	F	2460
South Australia - Outback	2006	15-19	M	2870
South Australia - Outback	2006	20-24	F	2286
South Australia - Outback	2006	20-24	M	2502
South Australia - Outback	2006	25-34	F	5058
South Australia - Outback	2006	25-34	M	5144
South Australia - Outback	2006	35-44	F	5839
South Australia - Outback	2006	35-44	M	6393
South Australia - Outback	2006	45-54	F	5530
South Australia - Outback	2006	45-54	M	6135
South Australia - Outback	2006	55-64	F	4464
South Australia - Outback	2006	55-64	M	4930
South Australia - Outback	2006	65-74	F	2754
South Australia - Outback	2006	65-74	M	3040
South Australia - Outback	2006	75-84	F	1920
South Australia - Outback	2006	75-84	M	1603
South Australia - Outback	2006	85+	F	753
South Australia - Outback	2006	85+	M	365
South Australia - Outback	2011	0-4	F	2859
South Australia - Outback	2011	0-4	M	2948
South Australia - Outback	2011	5-14	F	5593
South Australia - Outback	2011	5-14	M	5873
South Australia - Outback	2011	15-19	F	2564
South Australia - Outback	2011	15-19	M	2837
South Australia - Outback	2011	20-24	F	2413
South Australia - Outback	2011	20-24	M	2757
South Australia - Outback	2011	25-34	F	5144
South Australia - Outback	2011	25-34	M	5439
South Australia - Outback	2011	35-44	F	5636
South Australia - Outback	2011	35-44	M	6138
South Australia - Outback	2011	45-54	F	5800
South Australia - Outback	2011	45-54	M	6528
South Australia - Outback	2011	55-64	F	4817
South Australia - Outback	2011	55-64	M	5427
South Australia - Outback	2011	65-74	F	3257
South Australia - Outback	2011	65-74	M	3534
South Australia - Outback	2011	75-84	F	1990
South Australia - Outback	2011	75-84	M	1712
South Australia - Outback	2011	85+	F	865
South Australia - Outback	2011	85+	M	457
South Australia - Outback	2016	0-4	F	2641
South Australia - Outback	2016	0-4	M	2731
South Australia - Outback	2016	5-14	F	5240
South Australia - Outback	2016	5-14	M	5472
South Australia - Outback	2016	15-19	F	2184
South Australia - Outback	2016	15-19	M	2365
South Australia - Outback	2016	20-24	F	2217
South Australia - Outback	2016	20-24	M	2438
South Australia - Outback	2016	25-34	F	5206
South Australia - Outback	2016	25-34	M	5523
South Australia - Outback	2016	35-44	F	4795
South Australia - Outback	2016	35-44	M	5149
South Australia - Outback	2016	45-54	F	5633
South Australia - Outback	2016	45-54	M	6156
South Australia - Outback	2016	55-64	F	5336
South Australia - Outback	2016	55-64	M	5847
South Australia - Outback	2016	65-74	F	3949
South Australia - Outback	2016	65-74	M	4165
South Australia - Outback	2016	75-84	F	2119
South Australia - Outback	2016	75-84	M	2012
South Australia - Outback	2016	85+	F	1024
South Australia - Outback	2016	85+	M	627
South Australia - South East	2006	0-4	F	4952
South Australia - South East	2006	0-4	M	5143
South Australia - South East	2006	5-14	F	11699
South Australia - South East	2006	5-14	M	11941
South Australia - South East	2006	15-19	F	4849
South Australia - South East	2006	15-19	M	5611
South Australia - South East	2006	20-24	F	3840
South Australia - South East	2006	20-24	M	4274
South Australia - South East	2006	25-34	F	8813
South Australia - South East	2006	25-34	M	8821
South Australia - South East	2006	35-44	F	11919
South Australia - South East	2006	35-44	M	11976
South Australia - South East	2006	45-54	F	12181
South Australia - South East	2006	45-54	M	12606
South Australia - South East	2006	55-64	F	11119
South Australia - South East	2006	55-64	M	11208
South Australia - South East	2006	65-74	F	7759
South Australia - South East	2006	65-74	M	7628
South Australia - South East	2006	75-84	F	5703
South Australia - South East	2006	75-84	M	4752
South Australia - South East	2006	85+	F	2225
South Australia - South East	2006	85+	M	1090
South Australia - South East	2011	0-4	F	4980
South Australia - South East	2011	0-4	M	5386
South Australia - South East	2011	5-14	F	11030
South Australia - South East	2011	5-14	M	11379
South Australia - South East	2011	15-19	F	5230
South Australia - South East	2011	15-19	M	5718
South Australia - South East	2011	20-24	F	3811
South Australia - South East	2011	20-24	M	4394
South Australia - South East	2011	25-34	F	8801
South Australia - South East	2011	25-34	M	8710
South Australia - South East	2011	35-44	F	11214
South Australia - South East	2011	35-44	M	11065
South Australia - South East	2011	45-54	F	12621
South Australia - South East	2011	45-54	M	12681
South Australia - South East	2011	55-64	F	12777
South Australia - South East	2011	55-64	M	12912
South Australia - South East	2011	65-74	F	9561
South Australia - South East	2011	65-74	M	9446
South Australia - South East	2011	75-84	F	5872
South Australia - South East	2011	75-84	M	5254
South Australia - South East	2011	85+	F	2784
South Australia - South East	2011	85+	M	1538
South Australia - South East	2016	0-4	F	4790
South Australia - South East	2016	0-4	M	4873
South Australia - South East	2016	5-14	F	10522
South Australia - South East	2016	5-14	M	11387
South Australia - South East	2016	15-19	F	5038
South Australia - South East	2016	15-19	M	5290
South Australia - South East	2016	20-24	F	4127
South Australia - South East	2016	20-24	M	4603
South Australia - South East	2016	25-34	F	8994
South Australia - South East	2016	25-34	M	9214
South Australia - South East	2016	35-44	F	10057
South Australia - South East	2016	35-44	M	10094
South Australia - South East	2016	45-54	F	12561
South Australia - South East	2016	45-54	M	12597
South Australia - South East	2016	55-64	F	13589
South Australia - South East	2016	55-64	M	13618
South Australia - South East	2016	65-74	F	12476
South Australia - South East	2016	65-74	M	12441
South Australia - South East	2016	75-84	F	6736
South Australia - South East	2016	75-84	M	6305
South Australia - South East	2016	85+	F	3310
South Australia - South East	2016	85+	M	2128
Migratory - Offshore - Shipping (SA)	2006	0-4	F	0
Migratory - Offshore - Shipping (SA)	2006	0-4	M	0
Migratory - Offshore - Shipping (SA)	2006	5-14	F	0
Migratory - Offshore - Shipping (SA)	2006	5-14	M	0
Migratory - Offshore - Shipping (SA)	2006	15-19	F	0
Migratory - Offshore - Shipping (SA)	2006	15-19	M	0
Migratory - Offshore - Shipping (SA)	2006	20-24	F	0
Migratory - Offshore - Shipping (SA)	2006	20-24	M	0
Migratory - Offshore - Shipping (SA)	2006	25-34	F	0
Migratory - Offshore - Shipping (SA)	2006	25-34	M	4
Migratory - Offshore - Shipping (SA)	2006	35-44	F	0
Migratory - Offshore - Shipping (SA)	2006	35-44	M	0
Migratory - Offshore - Shipping (SA)	2006	45-54	F	0
Migratory - Offshore - Shipping (SA)	2006	45-54	M	0
Migratory - Offshore - Shipping (SA)	2006	55-64	F	0
Migratory - Offshore - Shipping (SA)	2006	55-64	M	0
Migratory - Offshore - Shipping (SA)	2006	65-74	F	0
Migratory - Offshore - Shipping (SA)	2006	65-74	M	0
Migratory - Offshore - Shipping (SA)	2006	75-84	F	0
Migratory - Offshore - Shipping (SA)	2006	75-84	M	0
Migratory - Offshore - Shipping (SA)	2006	85+	F	0
Migratory - Offshore - Shipping (SA)	2006	85+	M	0
Migratory - Offshore - Shipping (SA)	2011	0-4	F	0
Migratory - Offshore - Shipping (SA)	2011	0-4	M	0
Migratory - Offshore - Shipping (SA)	2011	5-14	F	0
Migratory - Offshore - Shipping (SA)	2011	5-14	M	0
Migratory - Offshore - Shipping (SA)	2011	15-19	F	0
Migratory - Offshore - Shipping (SA)	2011	15-19	M	0
Migratory - Offshore - Shipping (SA)	2011	20-24	F	0
Migratory - Offshore - Shipping (SA)	2011	20-24	M	0
Migratory - Offshore - Shipping (SA)	2011	25-34	F	0
Migratory - Offshore - Shipping (SA)	2011	25-34	M	3
Migratory - Offshore - Shipping (SA)	2011	35-44	F	0
Migratory - Offshore - Shipping (SA)	2011	35-44	M	3
Migratory - Offshore - Shipping (SA)	2011	45-54	F	0
Migratory - Offshore - Shipping (SA)	2011	45-54	M	0
Migratory - Offshore - Shipping (SA)	2011	55-64	F	0
Migratory - Offshore - Shipping (SA)	2011	55-64	M	0
Migratory - Offshore - Shipping (SA)	2011	65-74	F	0
Migratory - Offshore - Shipping (SA)	2011	65-74	M	0
Migratory - Offshore - Shipping (SA)	2011	75-84	F	0
