SA4_NAME16	Year	Age	persons
Melbourne - South East	2016	20-24	58490
Melbourne - South East	2016	25-34	116387
Melbourne - South East	2016	35-44	105635
Melbourne - South East	2016	45-54	96584
Melbourne - South East	2016	55-64	77349
Melbourne - South East	2016	65-74	55358
Melbourne - South East	2016	75-84	31914
Melbourne - South East	2016	85+	13311
Melbourne - West	2006	0-4	37061
Melbourne - West	2006	5-14	71795
Melbourne - West	2006	15-19	35047
Melbourne - West	2006	20-24	36257
Melbourne - West	2006	25-34	81573
Melbourne - West	2006	35-44	82298
Melbourne - West	2006	45-54	68925
Melbourne - West	2006	55-64	46865
Melbourne - West	2006	65-74	26726
Melbourne - West	2006	75-84	17518
Melbourne - West	2006	85+	4994
Melbourne - West	2011	0-4	48677
Melbourne - West	2011	5-14	80541
Melbourne - West	2011	15-19	39506
Melbourne - West	2011	20-24	44629
Melbourne - West	2011	25-34	105997
Melbourne - West	2011	35-44	98879
Melbourne - West	2011	45-54	79430
Melbourne - West	2011	55-64	59956
Melbourne - West	2011	65-74	32781
Melbourne - West	2011	75-84	18872
Melbourne - West	2011	85+	6797
Melbourne - West	2016	0-4	58360
Melbourne - West	2016	5-14	96601
Melbourne - West	2016	15-19	42871
Melbourne - West	2016	20-24	50091
Melbourne - West	2016	25-34	126540
Melbourne - West	2016	35-44	114709
Melbourne - West	2016	45-54	91031
Melbourne - West	2016	55-64	71110
Melbourne - West	2016	65-74	45235
Melbourne - West	2016	75-84	22199
Melbourne - West	2016	85+	8698
Mornington Peninsula	2006	0-4	15355
Mornington Peninsula	2006	5-14	34448
Mornington Peninsula	2006	15-19	17587
Mornington Peninsula	2006	20-24	13917
Mornington Peninsula	2006	25-34	28501
Mornington Peninsula	2006	35-44	36515
Mornington Peninsula	2006	45-54	34772
Mornington Peninsula	2006	55-64	30796
Mornington Peninsula	2006	65-74	21620
Mornington Peninsula	2006	75-84	15520
Mornington Peninsula	2006	85+	5253
Mornington Peninsula	2011	0-4	17117
Mornington Peninsula	2011	5-14	33748
Mornington Peninsula	2011	15-19	17643
Mornington Peninsula	2011	20-24	15562
Mornington Peninsula	2011	25-34	29443
Mornington Peninsula	2011	35-44	37837
Mornington Peninsula	2011	45-54	37354
Mornington Peninsula	2011	55-64	33923
Mornington Peninsula	2011	65-74	25919
Mornington Peninsula	2011	75-84	16034
Mornington Peninsula	2011	85+	6485
Mornington Peninsula	2016	0-4	17020
Mornington Peninsula	2016	5-14	34842
Mornington Peninsula	2016	15-19	16958
Mornington Peninsula	2016	20-24	15920
Mornington Peninsula	2016	25-34	31974
Mornington Peninsula	2016	35-44	36487
Mornington Peninsula	2016	45-54	40081
Mornington Peninsula	2016	55-64	37104
Mornington Peninsula	2016	65-74	32608
Mornington Peninsula	2016	75-84	18360
Mornington Peninsula	2016	85+	7772
North West	2006	0-4	8823
North West	2006	5-14	21933
North West	2006	15-19	10002
North West	2006	20-24	6977
North West	2006	25-34	15347
North West	2006	35-44	20058
North West	2006	45-54	21045
North West	2006	55-64	17807
North West	2006	65-74	13102
North West	2006	75-84	9703
North West	2006	85+	3183
North West	2011	0-4	9145
North West	2011	5-14	19673
North West	2011	15-19	9921
North West	2011	20-24	7438
North West	2011	25-34	14637
North West	2011	35-44	18096
North West	2011	45-54	20959
North West	2011	55-64	19624
North West	2011	65-74	14191
North West	2011	75-84	9755
North West	2011	85+	3978
North West	2016	0-4	8524
North West	2016	5-14	18158
North West	2016	15-19	9101
North West	2016	20-24	7825
North West	2016	25-34	16382
North West	2016	35-44	16175
North West	2016	45-54	20112
North West	2016	55-64	21405
North West	2016	65-74	17186
North West	2016	75-84	10355
North West	2016	85+	4819
Shepparton	2006	0-4	7676
Shepparton	2006	5-14	18263
Shepparton	2006	15-19	8305
Shepparton	2006	20-24	6069
Shepparton	2006	25-34	12958
Shepparton	2006	35-44	16812
Shepparton	2006	45-54	16777
Shepparton	2006	55-64	14188
Shepparton	2006	65-74	10135
Shepparton	2006	75-84	6864
Shepparton	2006	85+	2334
Shepparton	2011	0-4	8254
Shepparton	2011	5-14	17370
Shepparton	2011	15-19	8648
Shepparton	2011	20-24	6342
Shepparton	2011	25-34	12859
Shepparton	2011	35-44	16076
Shepparton	2011	45-54	17312
Shepparton	2011	55-64	15898
Shepparton	2011	65-74	11736
Shepparton	2011	75-84	7433
Shepparton	2011	85+	2964
Shepparton	2016	0-4	7871
Shepparton	2016	5-14	16593
Shepparton	2016	15-19	8377
Shepparton	2016	20-24	6706
Shepparton	2016	25-34	14067
Shepparton	2016	35-44	14628
Shepparton	2016	45-54	17361
Shepparton	2016	55-64	17490
Shepparton	2016	65-74	14681
Shepparton	2016	75-84	8616
Shepparton	2016	85+	3579
Warrnambool and South West	2006	0-4	7198
Warrnambool and South West	2006	5-14	17590
Warrnambool and South West	2006	15-19	8586
Warrnambool and South West	2006	20-24	6009
Warrnambool and South West	2006	25-34	12316
Warrnambool and South West	2006	35-44	16329
Warrnambool and South West	2006	45-54	17271
Warrnambool and South West	2006	55-64	14245
Warrnambool and South West	2006	65-74	9873
Warrnambool and South West	2006	75-84	7233
Warrnambool and South West	2006	85+	2509
Warrnambool and South West	2011	0-4	7515
Warrnambool and South West	2011	5-14	16177
Warrnambool and South West	2011	15-19	8531
Warrnambool and South West	2011	20-24	6081
Warrnambool and South West	2011	25-34	11969
Warrnambool and South West	2011	35-44	15101
Warrnambool and South West	2011	45-54	17425
Warrnambool and South West	2011	55-64	16457
Warrnambool and South West	2011	65-74	11111
Warrnambool and South West	2011	75-84	7244
Warrnambool and South West	2011	85+	3049
Warrnambool and South West	2016	0-4	6783
Warrnambool and South West	2016	5-14	15243
Warrnambool and South West	2016	15-19	7635
Warrnambool and South West	2016	20-24	6408
Warrnambool and South West	2016	25-34	12295
Warrnambool and South West	2016	35-44	13624
Warrnambool and South West	2016	45-54	17133
Warrnambool and South West	2016	55-64	17876
Warrnambool and South West	2016	65-74	14254
Warrnambool and South West	2016	75-84	7910
Warrnambool and South West	2016	85+	3529
Migratory - Offshore - Shipping (Vic.)	2006	0-4	0
Migratory - Offshore - Shipping (Vic.)	2006	5-14	0
Migratory - Offshore - Shipping (Vic.)	2006	15-19	0
Migratory - Offshore - Shipping (Vic.)	2006	20-24	3
Migratory - Offshore - Shipping (Vic.)	2006	25-34	4
Migratory - Offshore - Shipping (Vic.)	2006	35-44	17
Migratory - Offshore - Shipping (Vic.)	2006	45-54	6
Migratory - Offshore - Shipping (Vic.)	2006	55-64	11
Migratory - Offshore - Shipping (Vic.)	2006	65-74	6
Migratory - Offshore - Shipping (Vic.)	2006	75-84	0
Migratory - Offshore - Shipping (Vic.)	2006	85+	0
Migratory - Offshore - Shipping (Vic.)	2011	0-4	0
Migratory - Offshore - Shipping (Vic.)	2011	5-14	0
Migratory - Offshore - Shipping (Vic.)	2011	15-19	0
Migratory - Offshore - Shipping (Vic.)	2011	20-24	0
Migratory - Offshore - Shipping (Vic.)	2011	25-34	10
Migratory - Offshore - Shipping (Vic.)	2011	35-44	3
Migratory - Offshore - Shipping (Vic.)	2011	45-54	14
Migratory - Offshore - Shipping (Vic.)	2011	55-64	11
Migratory - Offshore - Shipping (Vic.)	2011	65-74	0
Migratory - Offshore - Shipping (Vic.)	2011	75-84	0
Migratory - Offshore - Shipping (Vic.)	2011	85+	0
Migratory - Offshore - Shipping (Vic.)	2016	0-4	0
Migratory - Offshore - Shipping (Vic.)	2016	5-14	0
Migratory - Offshore - Shipping (Vic.)	2016	15-19	0
Migratory - Offshore - Shipping (Vic.)	2016	20-24	0
Migratory - Offshore - Shipping (Vic.)	2016	25-34	4
Migratory - Offshore - Shipping (Vic.)	2016	35-44	3
Migratory - Offshore - Shipping (Vic.)	2016	45-54	11
Migratory - Offshore - Shipping (Vic.)	2016	55-64	5
Migratory - Offshore - Shipping (Vic.)	2016	65-74	0
Migratory - Offshore - Shipping (Vic.)	2016	75-84	0
Migratory - Offshore - Shipping (Vic.)	2016	85+	0
No usual address (Vic.)	2006	0-4	353
No usual address (Vic.)	2006	5-14	385
No usual address (Vic.)	2006	15-19	402
No usual address (Vic.)	2006	20-24	882
No usual address (Vic.)	2006	25-34	1692
No usual address (Vic.)	2006	35-44	1045
No usual address (Vic.)	2006	45-54	653
No usual address (Vic.)	2006	55-64	557
No usual address (Vic.)	2006	65-74	247
No usual address (Vic.)	2006	75-84	117
No usual address (Vic.)	2006	85+	56
No usual address (Vic.)	2011	0-4	448
No usual address (Vic.)	2011	5-14	588
No usual address (Vic.)	2011	15-19	492
No usual address (Vic.)	2011	20-24	1037
No usual address (Vic.)	2011	25-34	2000
No usual address (Vic.)	2011	35-44	1415
No usual address (Vic.)	2011	45-54	1010
No usual address (Vic.)	2011	55-64	748
No usual address (Vic.)	2011	65-74	394
No usual address (Vic.)	2011	75-84	112
No usual address (Vic.)	2011	85+	55
No usual address (Vic.)	2016	0-4	379
No usual address (Vic.)	2016	5-14	367
No usual address (Vic.)	2016	15-19	357
No usual address (Vic.)	2016	20-24	898
No usual address (Vic.)	2016	25-34	1848
No usual address (Vic.)	2016	35-44	1295
No usual address (Vic.)	2016	45-54	975
No usual address (Vic.)	2016	55-64	816
No usual address (Vic.)	2016	65-74	482
No usual address (Vic.)	2016	75-84	121
No usual address (Vic.)	2016	85+	38
Brisbane - East	2006	0-4	12473
Brisbane - East	2006	5-14	27726
Brisbane - East	2006	15-19	13832
Brisbane - East	2006	20-24	11244
Brisbane - East	2006	25-34	22144
Brisbane - East	2006	35-44	28900
Brisbane - East	2006	45-54	28376
Brisbane - East	2006	55-64	22273
Brisbane - East	2006	65-74	12670
Brisbane - East	2006	75-84	8922
Brisbane - East	2006	85+	3250
Brisbane - East	2011	0-4	14119
Brisbane - East	2011	5-14	29183
Brisbane - East	2011	15-19	14702
Brisbane - East	2011	20-24	12157
Brisbane - East	2011	25-34	23899
Brisbane - East	2011	35-44	31057
Brisbane - East	2011	45-54	31027
Brisbane - East	2011	55-64	25952
Brisbane - East	2011	65-74	15890
Brisbane - East	2011	75-84	9144
Brisbane - East	2011	85+	4013
Brisbane - East	2016	0-4	13221
Brisbane - East	2016	5-14	30146
Brisbane - East	2016	15-19	14560
Brisbane - East	2016	20-24	12324
Brisbane - East	2016	25-34	24839
Brisbane - East	2016	35-44	30218
Brisbane - East	2016	45-54	32454
Brisbane - East	2016	55-64	28539
Brisbane - East	2016	65-74	21383
Brisbane - East	2016	75-84	10711
Brisbane - East	2016	85+	4703
Brisbane - North	2006	0-4	11063
Brisbane - North	2006	5-14	21167
Brisbane - North	2006	15-19	11257
Brisbane - North	2006	20-24	11660
Brisbane - North	2006	25-34	24863
Brisbane - North	2006	35-44	25665
Brisbane - North	2006	45-54	23659
Brisbane - North	2006	55-64	18537
Brisbane - North	2006	65-74	12382
Brisbane - North	2006	75-84	10277
Brisbane - North	2006	85+	3883
Brisbane - North	2011	0-4	12632
Brisbane - North	2011	5-14	21949
Brisbane - North	2011	15-19	11798
Brisbane - North	2011	20-24	13234
Brisbane - North	2011	25-34	28903
Brisbane - North	2011	35-44	28923
Brisbane - North	2011	45-54	25040
Brisbane - North	2011	55-64	20604
Brisbane - North	2011	65-74	13525
Brisbane - North	2011	75-84	9833
Brisbane - North	2011	85+	4613
Brisbane - North	2016	0-4	13146
Brisbane - North	2016	5-14	23913
Brisbane - North	2016	15-19	11375
Brisbane - North	2016	20-24	14139
Brisbane - North	2016	25-34	32991
Brisbane - North	2016	35-44	30370
Brisbane - North	2016	45-54	27109
Brisbane - North	2016	55-64	22159
Brisbane - North	2016	65-74	16081
Brisbane - North	2016	75-84	10049
Brisbane - North	2016	85+	5195
Brisbane - South	2006	0-4	18571
Brisbane - South	2006	5-14	35408
Brisbane - South	2006	15-19	19810
Brisbane - South	2006	20-24	25412
Brisbane - South	2006	25-34	45660
Brisbane - South	2006	35-44	43101
Brisbane - South	2006	45-54	37681
Brisbane - South	2006	55-64	28193
Brisbane - South	2006	65-74	16723
Brisbane - South	2006	75-84	12557
Brisbane - South	2006	85+	4495
Brisbane - South	2011	0-4	20311
Brisbane - South	2011	5-14	36422
Brisbane - South	2011	15-19	20592
Brisbane - South	2011	20-24	28594
Brisbane - South	2011	25-34	53963
Brisbane - South	2011	35-44	46634
Brisbane - South	2011	45-54	39866
Brisbane - South	2011	55-64	31409
Brisbane - South	2011	65-74	18769
Brisbane - South	2011	75-84	12106
Brisbane - South	2011	85+	5422
Brisbane - South	2016	0-4	21672
Brisbane - South	2016	5-14	39370
Brisbane - South	2016	15-19	20916
Brisbane - South	2016	20-24	30212
Brisbane - South	2016	25-34	61384
Brisbane - South	2016	35-44	49505
Brisbane - South	2016	45-54	42229
Brisbane - South	2016	55-64	33576
Brisbane - South	2016	65-74	22699
Brisbane - South	2016	75-84	12682
Brisbane - South	2016	85+	6313
Brisbane - West	2006	0-4	9539
Brisbane - West	2006	5-14	20885
Brisbane - West	2006	15-19	13448
Brisbane - West	2006	20-24	15578
Brisbane - West	2006	25-34	21203
Brisbane - West	2006	35-44	23009
Brisbane - West	2006	45-54	22212
Brisbane - West	2006	55-64	17586
Brisbane - West	2006	65-74	8685
Brisbane - West	2006	75-84	6355
Brisbane - West	2006	85+	2730
Brisbane - West	2011	0-4	10371
Brisbane - West	2011	5-14	21719
Brisbane - West	2011	15-19	13447
Brisbane - West	2011	20-24	16036
Brisbane - West	2011	25-34	21967
Brisbane - West	2011	35-44	24407
Brisbane - West	2011	45-54	22769
Brisbane - West	2011	55-64	18925
Brisbane - West	2011	65-74	11098
Brisbane - West	2011	75-84	6310
Brisbane - West	2011	85+	3295
Brisbane - West	2016	0-4	10262
Brisbane - West	2016	5-14	23693
Brisbane - West	2016	15-19	13755
Brisbane - West	2016	20-24	16427
Brisbane - West	2016	25-34	22084
Brisbane - West	2016	35-44	24914
Brisbane - West	2016	45-54	23908
Brisbane - West	2016	55-64	18916
Brisbane - West	2016	65-74	14470
Brisbane - West	2016	75-84	6968
Brisbane - West	2016	85+	3605
Brisbane Inner City	2006	0-4	10632
Brisbane Inner City	2006	5-14	17214
Brisbane Inner City	2006	15-19	11994
Brisbane Inner City	2006	20-24	25061
Brisbane Inner City	2006	25-34	44414
Brisbane Inner City	2006	35-44	32277
Brisbane Inner City	2006	45-54	25151
Brisbane Inner City	2006	55-64	18374
Brisbane Inner City	2006	65-74	9336
Brisbane Inner City	2006	75-84	7445
Brisbane Inner City	2006	85+	3116
Brisbane Inner City	2011	0-4	11619
Brisbane Inner City	2011	5-14	19680
Brisbane Inner City	2011	15-19	12291
Brisbane Inner City	2011	20-24	24821
Brisbane Inner City	2011	25-34	51759
Brisbane Inner City	2011	35-44	35641
Brisbane Inner City	2011	45-54	27422
Brisbane Inner City	2011	55-64	20693
Brisbane Inner City	2011	65-74	10645
Brisbane Inner City	2011	75-84	6268
Brisbane Inner City	2011	85+	3136
Brisbane Inner City	2016	0-4	11952
Brisbane Inner City	2016	5-14	22771
Brisbane Inner City	2016	15-19	13691
Brisbane Inner City	2016	20-24	27589
Brisbane Inner City	2016	25-34	57771
Brisbane Inner City	2016	35-44	37802
Brisbane Inner City	2016	45-54	31800
Brisbane Inner City	2016	55-64	22992
Brisbane Inner City	2016	65-74	14081
Brisbane Inner City	2016	75-84	6469
Brisbane Inner City	2016	85+	3291
Cairns	2006	0-4	14080
Cairns	2006	5-14	30250
Cairns	2006	15-19	13178
Cairns	2006	20-24	11627
Cairns	2006	25-34	27130
Cairns	2006	35-44	31782
Cairns	2006	45-54	30097
Cairns	2006	55-64	22832
Cairns	2006	65-74	12607
Cairns	2006	75-84	7201
Cairns	2006	85+	2321
Cairns	2011	0-4	16194
Cairns	2011	5-14	31723
Cairns	2011	15-19	14752
Cairns	2011	20-24	12270
Cairns	2011	25-34	28018
Cairns	2011	35-44	33224
Cairns	2011	45-54	33258
Cairns	2011	55-64	27525
Cairns	2011	65-74	16529
Cairns	2011	75-84	8075
Cairns	2011	85+	2871
Cairns	2016	0-4	14914
Cairns	2016	5-14	32740
Cairns	2016	15-19	14457
Cairns	2016	20-24	13106
Cairns	2016	25-34	30090
Cairns	2016	35-44	32035
Cairns	2016	45-54	34573
Cairns	2016	55-64	31700
Cairns	2016	65-74	22538
Cairns	2016	75-84	10311
Cairns	2016	85+	3722
Darling Downs - Maranoa	2006	0-4	8289
Darling Downs - Maranoa	2006	5-14	17960
Darling Downs - Maranoa	2006	15-19	7232
Darling Downs - Maranoa	2006	20-24	5722
Darling Downs - Maranoa	2006	25-34	12735
Darling Downs - Maranoa	2006	35-44	15928
Darling Downs - Maranoa	2006	45-54	16058
Darling Downs - Maranoa	2006	55-64	14237
Darling Downs - Maranoa	2006	65-74	9409
Darling Downs - Maranoa	2006	75-84	5417
Darling Downs - Maranoa	2006	85+	1879
Darling Downs - Maranoa	2011	0-4	8976
Darling Downs - Maranoa	2011	5-14	18130
Darling Downs - Maranoa	2011	15-19	7773
Darling Downs - Maranoa	2011	20-24	6043
Darling Downs - Maranoa	2011	25-34	13038
Darling Downs - Maranoa	2011	35-44	15981
Darling Downs - Maranoa	2011	45-54	16764
Darling Downs - Maranoa	2011	55-64	15806
Darling Downs - Maranoa	2011	65-74	11416
Darling Downs - Maranoa	2011	75-84	6120
Darling Downs - Maranoa	2011	85+	2230
Darling Downs - Maranoa	2016	0-4	8244
Darling Downs - Maranoa	2016	5-14	17640
Darling Downs - Maranoa	2016	15-19	7607
Darling Downs - Maranoa	2016	20-24	6530
Darling Downs - Maranoa	2016	25-34	13850
Darling Downs - Maranoa	2016	35-44	14588
Darling Downs - Maranoa	2016	45-54	16907
Darling Downs - Maranoa	2016	55-64	16900
Darling Downs - Maranoa	2016	65-74	14013
Darling Downs - Maranoa	2016	75-84	7311
Darling Downs - Maranoa	2016	85+	2685
Central Queensland	2006	0-4	13842
Central Queensland	2006	5-14	30675
Central Queensland	2006	15-19	13956
Central Queensland	2006	20-24	12550
Central Queensland	2006	25-34	25124
Central Queensland	2006	35-44	28865
Central Queensland	2006	45-54	27641
Central Queensland	2006	55-64	20102
Central Queensland	2006	65-74	12037
Central Queensland	2006	75-84	6885
Central Queensland	2006	85+	2225
Central Queensland	2011	0-4	16103
Central Queensland	2011	5-14	30777
Central Queensland	2011	15-19	14891
Central Queensland	2011	20-24	13276
Central Queensland	2011	25-34	28404
Central Queensland	2011	35-44	29626
Central Queensland	2011	45-54	30397
Central Queensland	2011	55-64	23689
Central Queensland	2011	65-74	14062
Central Queensland	2011	75-84	7588
Central Queensland	2011	85+	2529
Central Queensland	2016	0-4	15807
Central Queensland	2016	5-14	31981
Central Queensland	2016	15-19	14123
Central Queensland	2016	20-24	13476
Central Queensland	2016	25-34	30046
Central Queensland	2016	35-44	29052
Central Queensland	2016	45-54	30962
Central Queensland	2016	55-64	26615
Central Queensland	2016	65-74	16999
Central Queensland	2016	75-84	8700
Central Queensland	2016	85+	3161
Gold Coast	2006	0-4	25917
Gold Coast	2006	5-14	56256
Gold Coast	2006	15-19	29224
Gold Coast	2006	20-24	30743
Gold Coast	2006	25-34	61030
Gold Coast	2006	35-44	65254
Gold Coast	2006	45-54	60965
Gold Coast	2006	55-64	53547
Gold Coast	2006	65-74	33113
Gold Coast	2006	75-84	22740
Gold Coast	2006	85+	7405
Gold Coast	2011	0-4	31850
Gold Coast	2011	5-14	62533
Gold Coast	2011	15-19	32805
Gold Coast	2011	20-24	34900
Gold Coast	2011	25-34	69396
Gold Coast	2011	35-44	74040
Gold Coast	2011	45-54	68679
Gold Coast	2011	55-64	59934
Gold Coast	2011	65-74	41148
Gold Coast	2011	75-84	22895
Gold Coast	2011	85+	9466
Gold Coast	2016	0-4	33630
Gold Coast	2016	5-14	69829
Gold Coast	2016	15-19	35031
Gold Coast	2016	20-24	37774
Gold Coast	2016	25-34	77481
Gold Coast	2016	35-44	78423
Gold Coast	2016	45-54	77318
Gold Coast	2016	55-64	66311
Gold Coast	2016	65-74	54729
Gold Coast	2016	75-84	27614
Gold Coast	2016	85+	11859
Ipswich	2006	0-4	18437
Ipswich	2006	5-14	38612
Ipswich	2006	15-19	17537
Ipswich	2006	20-24	15906
Ipswich	2006	25-34	32472
Ipswich	2006	35-44	36863
Ipswich	2006	45-54	31887
Ipswich	2006	55-64	24503
Ipswich	2006	65-74	14296
Ipswich	2006	75-84	8386
Ipswich	2006	85+	2813
Ipswich	2011	0-4	23066
Ipswich	2011	5-14	42195
Ipswich	2011	15-19	20687
Ipswich	2011	20-24	19169
Ipswich	2011	25-34	39618
Ipswich	2011	35-44	40828
Ipswich	2011	45-54	37067
Ipswich	2011	55-64	28759
Ipswich	2011	65-74	17856
Ipswich	2011	75-84	9170
Ipswich	2011	85+	3383
Ipswich	2016	0-4	25015
Ipswich	2016	5-14	47758
Ipswich	2016	15-19	22040
Ipswich	2016	20-24	22352
Ipswich	2016	25-34	47373
Ipswich	2016	35-44	43836
Ipswich	2016	45-54	42017
Ipswich	2016	55-64	33882
Ipswich	2016	65-74	23230
Ipswich	2016	75-84	11449
Ipswich	2016	85+	4113
Logan - Beaudesert	2006	0-4	19732
Logan - Beaudesert	2006	5-14	43000
Logan - Beaudesert	2006	15-19	20931
Logan - Beaudesert	2006	20-24	18271
Logan - Beaudesert	2006	25-34	35717
Logan - Beaudesert	2006	35-44	38817
Logan - Beaudesert	2006	45-54	36082
Logan - Beaudesert	2006	55-64	27939
Logan - Beaudesert	2006	65-74	12745
Logan - Beaudesert	2006	75-84	6499
Logan - Beaudesert	2006	85+	2008
Logan - Beaudesert	2011	0-4	23567
Logan - Beaudesert	2011	5-14	43719
Logan - Beaudesert	2011	15-19	22528
Logan - Beaudesert	2011	20-24	20155
Logan - Beaudesert	2011	25-34	40116
Logan - Beaudesert	2011	35-44	41604
Logan - Beaudesert	2011	45-54	38249
Logan - Beaudesert	2011	55-64	32121
Logan - Beaudesert	2011	65-74	17788
Logan - Beaudesert	2011	75-84	7810
Logan - Beaudesert	2011	85+	2774
Logan - Beaudesert	2016	0-4	23892
Logan - Beaudesert	2016	5-14	47407
Logan - Beaudesert	2016	15-19	22321
Logan - Beaudesert	2016	20-24	21741
Logan - Beaudesert	2016	25-34	44097
Logan - Beaudesert	2016	35-44	42990
Logan - Beaudesert	2016	45-54	40948
Logan - Beaudesert	2016	55-64	34791
Logan - Beaudesert	2016	65-74	25090
Logan - Beaudesert	2016	75-84	10337
Logan - Beaudesert	2016	85+	3680
Mackay - Isaac - Whitsunday	2006	0-4	10458
Mackay - Isaac - Whitsunday	2006	5-14	22379
Mackay - Isaac - Whitsunday	2006	15-19	9873
Mackay - Isaac - Whitsunday	2006	20-24	9896
Mackay - Isaac - Whitsunday	2006	25-34	20829
Mackay - Isaac - Whitsunday	2006	35-44	23833
Mackay - Isaac - Whitsunday	2006	45-54	22350
Mackay - Isaac - Whitsunday	2006	55-64	15772
Mackay - Isaac - Whitsunday	2006	65-74	8422
Mackay - Isaac - Whitsunday	2006	75-84	4881
Mackay - Isaac - Whitsunday	2006	85+	1485
Mackay - Isaac - Whitsunday	2011	0-4	12433
Mackay - Isaac - Whitsunday	2011	5-14	23124
Mackay - Isaac - Whitsunday	2011	15-19	10696
Mackay - Isaac - Whitsunday	2011	20-24	10929
Mackay - Isaac - Whitsunday	2011	25-34	24506
Mackay - Isaac - Whitsunday	2011	35-44	25050
Mackay - Isaac - Whitsunday	2011	45-54	25001
Mackay - Isaac - Whitsunday	2011	55-64	18337
Mackay - Isaac - Whitsunday	2011	65-74	9890
Mackay - Isaac - Whitsunday	2011	75-84	5159
Mackay - Isaac - Whitsunday	2011	85+	1690
Mackay - Isaac - Whitsunday	2016	0-4	11800
Mackay - Isaac - Whitsunday	2016	5-14	23382
Mackay - Isaac - Whitsunday	2016	15-19	9955
Mackay - Isaac - Whitsunday	2016	20-24	10115
Mackay - Isaac - Whitsunday	2016	25-34	24705
Mackay - Isaac - Whitsunday	2016	35-44	23252
Mackay - Isaac - Whitsunday	2016	45-54	24347
Mackay - Isaac - Whitsunday	2016	55-64	20965
Mackay - Isaac - Whitsunday	2016	65-74	12926
Mackay - Isaac - Whitsunday	2016	75-84	6078
Mackay - Isaac - Whitsunday	2016	85+	2162
Moreton Bay - North	2006	0-4	12103
Moreton Bay - North	2006	5-14	27803
Moreton Bay - North	2006	15-19	13056
Moreton Bay - North	2006	20-24	10345
Moreton Bay - North	2006	25-34	20776
Moreton Bay - North	2006	35-44	26297
Moreton Bay - North	2006	45-54	25323
Moreton Bay - North	2006	55-64	23383
Moreton Bay - North	2006	65-74	15496
Moreton Bay - North	2006	75-84	10079
Moreton Bay - North	2006	85+	3195
Moreton Bay - North	2011	0-4	15021
Moreton Bay - North	2011	5-14	29882
Moreton Bay - North	2011	15-19	15064
Moreton Bay - North	2011	20-24	12275
Moreton Bay - North	2011	25-34	24336
Moreton Bay - North	2011	35-44	29144
Moreton Bay - North	2011	45-54	28480
Moreton Bay - North	2011	55-64	27027
Moreton Bay - North	2011	65-74	19636
Moreton Bay - North	2011	75-84	10881
Moreton Bay - North	2011	85+	4001
Moreton Bay - North	2016	0-4	14084
Moreton Bay - North	2016	5-14	31490
Moreton Bay - North	2016	15-19	14947
Moreton Bay - North	2016	20-24	13644
Moreton Bay - North	2016	25-34	26424
Moreton Bay - North	2016	35-44	28922
Moreton Bay - North	2016	45-54	31653
Moreton Bay - North	2016	55-64	29763
Moreton Bay - North	2016	65-74	26616
Moreton Bay - North	2016	75-84	13265
Moreton Bay - North	2016	85+	5282
Moreton Bay - South	2006	0-4	10901
Moreton Bay - South	2006	5-14	23055
Moreton Bay - South	2006	15-19	10407
Moreton Bay - South	2006	20-24	8071
Moreton Bay - South	2006	25-34	19358
Moreton Bay - South	2006	35-44	23359
Moreton Bay - South	2006	45-54	19950
Moreton Bay - South	2006	55-64	15284
Moreton Bay - South	2006	65-74	6288
Moreton Bay - South	2006	75-84	3328
Moreton Bay - South	2006	85+	1145
Moreton Bay - South	2011	0-4	13478
Moreton Bay - South	2011	5-14	25572
Moreton Bay - South	2011	15-19	12227
Moreton Bay - South	2011	20-24	10162
Moreton Bay - South	2011	25-34	21952
Moreton Bay - South	2011	35-44	27330
Moreton Bay - South	2011	45-54	23214
Moreton Bay - South	2011	55-64	18059
Moreton Bay - South	2011	65-74	9694
Moreton Bay - South	2011	75-84	4084
Moreton Bay - South	2011	85+	1653
Moreton Bay - South	2016	0-4	14644
Moreton Bay - South	2016	5-14	29953
Moreton Bay - South	2016	15-19	12975
Moreton Bay - South	2016	20-24	12320
Moreton Bay - South	2016	25-34	26275
Moreton Bay - South	2016	35-44	29382
Moreton Bay - South	2016	45-54	26944
Moreton Bay - South	2016	55-64	20170
Moreton Bay - South	2016	65-74	14554
Moreton Bay - South	2016	75-84	5577
Moreton Bay - South	2016	85+	2169
Queensland - Outback	2006	0-4	7175
Queensland - Outback	2006	5-14	13086
Queensland - Outback	2006	15-19	5067
Queensland - Outback	2006	20-24	5608
Queensland - Outback	2006	25-34	11704
Queensland - Outback	2006	35-44	11833
Queensland - Outback	2006	45-54	10280
Queensland - Outback	2006	55-64	7496
Queensland - Outback	2006	65-74	3808
Queensland - Outback	2006	75-84	1952
Queensland - Outback	2006	85+	510
Queensland - Outback	2011	0-4	7300
Queensland - Outback	2011	5-14	12854
Queensland - Outback	2011	15-19	5250
Queensland - Outback	2011	20-24	5934
Queensland - Outback	2011	25-34	12543
Queensland - Outback	2011	35-44	11854
Queensland - Outback	2011	45-54	11351
Queensland - Outback	2011	55-64	8552
Queensland - Outback	2011	65-74	4659
Queensland - Outback	2011	75-84	2073
Queensland - Outback	2011	85+	547
Queensland - Outback	2016	0-4	6569
Queensland - Outback	2016	5-14	12088
Queensland - Outback	2016	15-19	4799
Queensland - Outback	2016	20-24	5607
Queensland - Outback	2016	25-34	12140
