SA4_NAME16	Year	NonSchoolQualification	Sex	persons
Moreton Bay - North	2016	Graduate Diploma and Graduate Certificate	M	733
Moreton Bay - North	2016	Postgraduate	F	1412
Moreton Bay - North	2016	Postgraduate	M	1214
Moreton Bay - South	2006		F	51705
Moreton Bay - South	2006		M	44431
Moreton Bay - South	2006	Certificate nfd	F	1265
Moreton Bay - South	2006	Certificate nfd	M	656
Moreton Bay - South	2006	Certificate I and II Level	F	825
Moreton Bay - South	2006	Certificate I and II Level	M	431
Moreton Bay - South	2006	Certificate III and IV Level	F	4635
Moreton Bay - South	2006	Certificate III and IV Level	M	13750
Moreton Bay - South	2006	Advanced Diploma and Diploma	F	4770
Moreton Bay - South	2006	Advanced Diploma and Diploma	M	4075
Moreton Bay - South	2006	Bachelor	F	6392
Moreton Bay - South	2006	Bachelor	M	4759
Moreton Bay - South	2006	Graduate Diploma and Graduate Certificate	F	949
Moreton Bay - South	2006	Graduate Diploma and Graduate Certificate	M	582
Moreton Bay - South	2006	Postgraduate	F	769
Moreton Bay - South	2006	Postgraduate	M	1143
Moreton Bay - South	2011		F	56369
Moreton Bay - South	2011		M	49775
Moreton Bay - South	2011	Certificate nfd	F	1426
Moreton Bay - South	2011	Certificate nfd	M	748
Moreton Bay - South	2011	Certificate I and II Level	F	1153
Moreton Bay - South	2011	Certificate I and II Level	M	611
Moreton Bay - South	2011	Certificate III and IV Level	F	7176
Moreton Bay - South	2011	Certificate III and IV Level	M	16979
Moreton Bay - South	2011	Advanced Diploma and Diploma	F	6641
Moreton Bay - South	2011	Advanced Diploma and Diploma	M	5422
Moreton Bay - South	2011	Bachelor	F	9206
Moreton Bay - South	2011	Bachelor	M	6573
Moreton Bay - South	2011	Graduate Diploma and Graduate Certificate	F	1416
Moreton Bay - South	2011	Graduate Diploma and Graduate Certificate	M	832
Moreton Bay - South	2011	Postgraduate	F	1400
Moreton Bay - South	2011	Postgraduate	M	1702
Moreton Bay - South	2016		F	60036
Moreton Bay - South	2016		M	54945
Moreton Bay - South	2016	Certificate nfd	F	1850
Moreton Bay - South	2016	Certificate nfd	M	1164
Moreton Bay - South	2016	Certificate I and II Level	F	1175
Moreton Bay - South	2016	Certificate I and II Level	M	745
Moreton Bay - South	2016	Certificate III and IV Level	F	10279
Moreton Bay - South	2016	Certificate III and IV Level	M	20106
Moreton Bay - South	2016	Advanced Diploma and Diploma	F	9233
Moreton Bay - South	2016	Advanced Diploma and Diploma	M	7052
Moreton Bay - South	2016	Bachelor	F	12227
Moreton Bay - South	2016	Bachelor	M	8236
Moreton Bay - South	2016	Graduate Diploma and Graduate Certificate	F	2038
Moreton Bay - South	2016	Graduate Diploma and Graduate Certificate	M	1146
Moreton Bay - South	2016	Postgraduate	F	2313
Moreton Bay - South	2016	Postgraduate	M	2420
Queensland - Outback	2006		F	30151
Queensland - Outback	2006		M	31531
Queensland - Outback	2006	Certificate nfd	F	425
Queensland - Outback	2006	Certificate nfd	M	312
Queensland - Outback	2006	Certificate I and II Level	F	593
Queensland - Outback	2006	Certificate I and II Level	M	335
Queensland - Outback	2006	Certificate III and IV Level	F	2030
Queensland - Outback	2006	Certificate III and IV Level	M	6263
Queensland - Outback	2006	Advanced Diploma and Diploma	F	1421
Queensland - Outback	2006	Advanced Diploma and Diploma	M	1122
Queensland - Outback	2006	Bachelor	F	2298
Queensland - Outback	2006	Bachelor	M	1254
Queensland - Outback	2006	Graduate Diploma and Graduate Certificate	F	268
Queensland - Outback	2006	Graduate Diploma and Graduate Certificate	M	129
Queensland - Outback	2006	Postgraduate	F	206
Queensland - Outback	2006	Postgraduate	M	184
Queensland - Outback	2011		F	29781
Queensland - Outback	2011		M	32257
Queensland - Outback	2011	Certificate nfd	F	454
Queensland - Outback	2011	Certificate nfd	M	343
Queensland - Outback	2011	Certificate I and II Level	F	695
Queensland - Outback	2011	Certificate I and II Level	M	445
Queensland - Outback	2011	Certificate III and IV Level	F	2797
Queensland - Outback	2011	Certificate III and IV Level	M	7659
Queensland - Outback	2011	Advanced Diploma and Diploma	F	1814
Queensland - Outback	2011	Advanced Diploma and Diploma	M	1237
Queensland - Outback	2011	Bachelor	F	2841
Queensland - Outback	2011	Bachelor	M	1471
Queensland - Outback	2011	Graduate Diploma and Graduate Certificate	F	378
Queensland - Outback	2011	Graduate Diploma and Graduate Certificate	M	154
Queensland - Outback	2011	Postgraduate	F	328
Queensland - Outback	2011	Postgraduate	M	265
Queensland - Outback	2016		F	27617
Queensland - Outback	2016		M	29429
Queensland - Outback	2016	Certificate nfd	F	501
Queensland - Outback	2016	Certificate nfd	M	437
Queensland - Outback	2016	Certificate I and II Level	F	697
Queensland - Outback	2016	Certificate I and II Level	M	494
Queensland - Outback	2016	Certificate III and IV Level	F	3420
Queensland - Outback	2016	Certificate III and IV Level	M	7919
Queensland - Outback	2016	Advanced Diploma and Diploma	F	2082
Queensland - Outback	2016	Advanced Diploma and Diploma	M	1307
Queensland - Outback	2016	Bachelor	F	2976
Queensland - Outback	2016	Bachelor	M	1400
Queensland - Outback	2016	Graduate Diploma and Graduate Certificate	F	483
Queensland - Outback	2016	Graduate Diploma and Graduate Certificate	M	163
Queensland - Outback	2016	Postgraduate	F	459
Queensland - Outback	2016	Postgraduate	M	315
Sunshine Coast	2006		F	102811
Sunshine Coast	2006		M	85625
Sunshine Coast	2006	Certificate nfd	F	2543
Sunshine Coast	2006	Certificate nfd	M	1298
Sunshine Coast	2006	Certificate I and II Level	F	1745
Sunshine Coast	2006	Certificate I and II Level	M	895
Sunshine Coast	2006	Certificate III and IV Level	F	9811
Sunshine Coast	2006	Certificate III and IV Level	M	28643
Sunshine Coast	2006	Advanced Diploma and Diploma	F	10338
Sunshine Coast	2006	Advanced Diploma and Diploma	M	7006
Sunshine Coast	2006	Bachelor	F	11354
Sunshine Coast	2006	Bachelor	M	8320
Sunshine Coast	2006	Graduate Diploma and Graduate Certificate	F	1770
Sunshine Coast	2006	Graduate Diploma and Graduate Certificate	M	994
Sunshine Coast	2006	Postgraduate	F	1341
Sunshine Coast	2006	Postgraduate	M	1768
Sunshine Coast	2011		F	104859
Sunshine Coast	2011		M	88650
Sunshine Coast	2011	Certificate nfd	F	2859
Sunshine Coast	2011	Certificate nfd	M	1412
Sunshine Coast	2011	Certificate I and II Level	F	2156
Sunshine Coast	2011	Certificate I and II Level	M	1192
Sunshine Coast	2011	Certificate III and IV Level	F	14099
Sunshine Coast	2011	Certificate III and IV Level	M	33668
Sunshine Coast	2011	Advanced Diploma and Diploma	F	13628
Sunshine Coast	2011	Advanced Diploma and Diploma	M	8949
Sunshine Coast	2011	Bachelor	F	15780
Sunshine Coast	2011	Bachelor	M	10790
Sunshine Coast	2011	Graduate Diploma and Graduate Certificate	F	2508
Sunshine Coast	2011	Graduate Diploma and Graduate Certificate	M	1361
Sunshine Coast	2011	Postgraduate	F	2377
Sunshine Coast	2011	Postgraduate	M	2621
Sunshine Coast	2016		F	107746
Sunshine Coast	2016		M	93431
Sunshine Coast	2016	Certificate nfd	F	4079
Sunshine Coast	2016	Certificate nfd	M	2494
Sunshine Coast	2016	Certificate I and II Level	F	2181
Sunshine Coast	2016	Certificate I and II Level	M	1188
Sunshine Coast	2016	Certificate III and IV Level	F	18568
Sunshine Coast	2016	Certificate III and IV Level	M	39020
Sunshine Coast	2016	Advanced Diploma and Diploma	F	17696
Sunshine Coast	2016	Advanced Diploma and Diploma	M	11552
Sunshine Coast	2016	Bachelor	F	21293
Sunshine Coast	2016	Bachelor	M	13938
Sunshine Coast	2016	Graduate Diploma and Graduate Certificate	F	3604
Sunshine Coast	2016	Graduate Diploma and Graduate Certificate	M	1877
Sunshine Coast	2016	Postgraduate	F	4047
Sunshine Coast	2016	Postgraduate	M	3804
Toowoomba	2006		F	50099
Toowoomba	2006		M	43039
Toowoomba	2006	Certificate nfd	F	950
Toowoomba	2006	Certificate nfd	M	449
Toowoomba	2006	Certificate I and II Level	F	910
Toowoomba	2006	Certificate I and II Level	M	498
Toowoomba	2006	Certificate III and IV Level	F	4077
Toowoomba	2006	Certificate III and IV Level	M	10682
Toowoomba	2006	Advanced Diploma and Diploma	F	3744
Toowoomba	2006	Advanced Diploma and Diploma	M	2682
Toowoomba	2006	Bachelor	F	5642
Toowoomba	2006	Bachelor	M	3962
Toowoomba	2006	Graduate Diploma and Graduate Certificate	F	784
Toowoomba	2006	Graduate Diploma and Graduate Certificate	M	478
Toowoomba	2006	Postgraduate	F	794
Toowoomba	2006	Postgraduate	M	1116
Toowoomba	2011		F	50342
Toowoomba	2011		M	44131
Toowoomba	2011	Certificate nfd	F	988
Toowoomba	2011	Certificate nfd	M	481
Toowoomba	2011	Certificate I and II Level	F	1117
Toowoomba	2011	Certificate I and II Level	M	577
Toowoomba	2011	Certificate III and IV Level	F	5907
Toowoomba	2011	Certificate III and IV Level	M	12662
Toowoomba	2011	Advanced Diploma and Diploma	F	4636
Toowoomba	2011	Advanced Diploma and Diploma	M	3200
Toowoomba	2011	Bachelor	F	7150
Toowoomba	2011	Bachelor	M	4731
Toowoomba	2011	Graduate Diploma and Graduate Certificate	F	989
Toowoomba	2011	Graduate Diploma and Graduate Certificate	M	562
Toowoomba	2011	Postgraduate	F	1252
Toowoomba	2011	Postgraduate	M	1496
Toowoomba	2016		F	49433
Toowoomba	2016		M	44127
Toowoomba	2016	Certificate nfd	F	1299
Toowoomba	2016	Certificate nfd	M	829
Toowoomba	2016	Certificate I and II Level	F	1014
Toowoomba	2016	Certificate I and II Level	M	661
Toowoomba	2016	Certificate III and IV Level	F	7753
Toowoomba	2016	Certificate III and IV Level	M	14457
Toowoomba	2016	Advanced Diploma and Diploma	F	5766
Toowoomba	2016	Advanced Diploma and Diploma	M	3826
Toowoomba	2016	Bachelor	F	8766
Toowoomba	2016	Bachelor	M	5670
Toowoomba	2016	Graduate Diploma and Graduate Certificate	F	1366
Toowoomba	2016	Graduate Diploma and Graduate Certificate	M	711
Toowoomba	2016	Postgraduate	F	1882
Toowoomba	2016	Postgraduate	M	1957
Townsville	2006		F	74589
Townsville	2006		M	67678
Townsville	2006	Certificate nfd	F	1300
Townsville	2006	Certificate nfd	M	610
Townsville	2006	Certificate I and II Level	F	1213
Townsville	2006	Certificate I and II Level	M	635
Townsville	2006	Certificate III and IV Level	F	6094
Townsville	2006	Certificate III and IV Level	M	19449
Townsville	2006	Advanced Diploma and Diploma	F	4397
Townsville	2006	Advanced Diploma and Diploma	M	3698
Townsville	2006	Bachelor	F	8265
Townsville	2006	Bachelor	M	5091
Townsville	2006	Graduate Diploma and Graduate Certificate	F	855
Townsville	2006	Graduate Diploma and Graduate Certificate	M	488
Townsville	2006	Postgraduate	F	1031
Townsville	2006	Postgraduate	M	1278
Townsville	2011		F	77477
Townsville	2011		M	71598
Townsville	2011	Certificate nfd	F	1442
Townsville	2011	Certificate nfd	M	729
Townsville	2011	Certificate I and II Level	F	1508
Townsville	2011	Certificate I and II Level	M	858
Townsville	2011	Certificate III and IV Level	F	8996
Townsville	2011	Certificate III and IV Level	M	23196
Townsville	2011	Advanced Diploma and Diploma	F	6039
Townsville	2011	Advanced Diploma and Diploma	M	4345
Townsville	2011	Bachelor	F	10544
Townsville	2011	Bachelor	M	6134
Townsville	2011	Graduate Diploma and Graduate Certificate	F	1225
Townsville	2011	Graduate Diploma and Graduate Certificate	M	582
Townsville	2011	Postgraduate	F	1624
Townsville	2011	Postgraduate	M	1602
Townsville	2016		F	75292
Townsville	2016		M	71998
Townsville	2016	Certificate nfd	F	1681
Townsville	2016	Certificate nfd	M	1119
Townsville	2016	Certificate I and II Level	F	1494
Townsville	2016	Certificate I and II Level	M	924
Townsville	2016	Certificate III and IV Level	F	11644
Townsville	2016	Certificate III and IV Level	M	25491
Townsville	2016	Advanced Diploma and Diploma	F	7882
Townsville	2016	Advanced Diploma and Diploma	M	5457
Townsville	2016	Bachelor	F	12348
Townsville	2016	Bachelor	M	6836
Townsville	2016	Graduate Diploma and Graduate Certificate	F	1751
Townsville	2016	Graduate Diploma and Graduate Certificate	M	811
Townsville	2016	Postgraduate	F	2266
Townsville	2016	Postgraduate	M	2038
Wide Bay	2006		F	100366
Wide Bay	2006		M	88536
Wide Bay	2006	Certificate nfd	F	1777
Wide Bay	2006	Certificate nfd	M	1031
Wide Bay	2006	Certificate I and II Level	F	1747
Wide Bay	2006	Certificate I and II Level	M	946
Wide Bay	2006	Certificate III and IV Level	F	8251
Wide Bay	2006	Certificate III and IV Level	M	23937
Wide Bay	2006	Advanced Diploma and Diploma	F	5649
Wide Bay	2006	Advanced Diploma and Diploma	M	3900
Wide Bay	2006	Bachelor	F	6668
Wide Bay	2006	Bachelor	M	3916
Wide Bay	2006	Graduate Diploma and Graduate Certificate	F	967
Wide Bay	2006	Graduate Diploma and Graduate Certificate	M	521
Wide Bay	2006	Postgraduate	F	606
Wide Bay	2006	Postgraduate	M	717
Wide Bay	2011		F	102892
Wide Bay	2011		M	92647
Wide Bay	2011	Certificate nfd	F	2210
Wide Bay	2011	Certificate nfd	M	1114
Wide Bay	2011	Certificate I and II Level	F	2500
Wide Bay	2011	Certificate I and II Level	M	1369
Wide Bay	2011	Certificate III and IV Level	F	12132
Wide Bay	2011	Certificate III and IV Level	M	28281
Wide Bay	2011	Advanced Diploma and Diploma	F	7662
Wide Bay	2011	Advanced Diploma and Diploma	M	4900
Wide Bay	2011	Bachelor	F	8822
Wide Bay	2011	Bachelor	M	4872
Wide Bay	2011	Graduate Diploma and Graduate Certificate	F	1313
Wide Bay	2011	Graduate Diploma and Graduate Certificate	M	641
Wide Bay	2011	Postgraduate	F	953
Wide Bay	2011	Postgraduate	M	961
Wide Bay	2016		F	101224
Wide Bay	2016		M	93135
Wide Bay	2016	Certificate nfd	F	2860
Wide Bay	2016	Certificate nfd	M	1986
Wide Bay	2016	Certificate I and II Level	F	2362
Wide Bay	2016	Certificate I and II Level	M	1467
Wide Bay	2016	Certificate III and IV Level	F	15343
Wide Bay	2016	Certificate III and IV Level	M	31873
Wide Bay	2016	Advanced Diploma and Diploma	F	10099
Wide Bay	2016	Advanced Diploma and Diploma	M	6113
Wide Bay	2016	Bachelor	F	10690
Wide Bay	2016	Bachelor	M	5503
Wide Bay	2016	Graduate Diploma and Graduate Certificate	F	1766
Wide Bay	2016	Graduate Diploma and Graduate Certificate	M	815
Wide Bay	2016	Postgraduate	F	1381
Wide Bay	2016	Postgraduate	M	1267
Migratory - Offshore - Shipping (Qld)	2006		F	11
Migratory - Offshore - Shipping (Qld)	2006		M	39
Migratory - Offshore - Shipping (Qld)	2006	Certificate nfd	F	0
Migratory - Offshore - Shipping (Qld)	2006	Certificate nfd	M	0
Migratory - Offshore - Shipping (Qld)	2006	Certificate I and II Level	F	0
Migratory - Offshore - Shipping (Qld)	2006	Certificate I and II Level	M	6
Migratory - Offshore - Shipping (Qld)	2006	Certificate III and IV Level	F	0
Migratory - Offshore - Shipping (Qld)	2006	Certificate III and IV Level	M	23
Migratory - Offshore - Shipping (Qld)	2006	Advanced Diploma and Diploma	F	0
Migratory - Offshore - Shipping (Qld)	2006	Advanced Diploma and Diploma	M	11
Migratory - Offshore - Shipping (Qld)	2006	Bachelor	F	0
Migratory - Offshore - Shipping (Qld)	2006	Bachelor	M	4
Migratory - Offshore - Shipping (Qld)	2006	Graduate Diploma and Graduate Certificate	F	0
Migratory - Offshore - Shipping (Qld)	2006	Graduate Diploma and Graduate Certificate	M	0
Migratory - Offshore - Shipping (Qld)	2006	Postgraduate	F	0
Migratory - Offshore - Shipping (Qld)	2006	Postgraduate	M	0
Migratory - Offshore - Shipping (Qld)	2011		F	150
Migratory - Offshore - Shipping (Qld)	2011		M	163
Migratory - Offshore - Shipping (Qld)	2011	Certificate nfd	F	3
Migratory - Offshore - Shipping (Qld)	2011	Certificate nfd	M	4
Migratory - Offshore - Shipping (Qld)	2011	Certificate I and II Level	F	3
Migratory - Offshore - Shipping (Qld)	2011	Certificate I and II Level	M	9
Migratory - Offshore - Shipping (Qld)	2011	Certificate III and IV Level	F	18
Migratory - Offshore - Shipping (Qld)	2011	Certificate III and IV Level	M	66
Migratory - Offshore - Shipping (Qld)	2011	Advanced Diploma and Diploma	F	6
Migratory - Offshore - Shipping (Qld)	2011	Advanced Diploma and Diploma	M	17
Migratory - Offshore - Shipping (Qld)	2011	Bachelor	F	9
Migratory - Offshore - Shipping (Qld)	2011	Bachelor	M	13
Migratory - Offshore - Shipping (Qld)	2011	Graduate Diploma and Graduate Certificate	F	0
Migratory - Offshore - Shipping (Qld)	2011	Graduate Diploma and Graduate Certificate	M	0
Migratory - Offshore - Shipping (Qld)	2011	Postgraduate	F	4
Migratory - Offshore - Shipping (Qld)	2011	Postgraduate	M	3
Migratory - Offshore - Shipping (Qld)	2016		F	68
Migratory - Offshore - Shipping (Qld)	2016		M	52
Migratory - Offshore - Shipping (Qld)	2016	Certificate nfd	F	0
Migratory - Offshore - Shipping (Qld)	2016	Certificate nfd	M	0
Migratory - Offshore - Shipping (Qld)	2016	Certificate I and II Level	F	3
Migratory - Offshore - Shipping (Qld)	2016	Certificate I and II Level	M	0
Migratory - Offshore - Shipping (Qld)	2016	Certificate III and IV Level	F	6
Migratory - Offshore - Shipping (Qld)	2016	Certificate III and IV Level	M	11
Migratory - Offshore - Shipping (Qld)	2016	Advanced Diploma and Diploma	F	7
Migratory - Offshore - Shipping (Qld)	2016	Advanced Diploma and Diploma	M	3
Migratory - Offshore - Shipping (Qld)	2016	Bachelor	F	3
Migratory - Offshore - Shipping (Qld)	2016	Bachelor	M	0
Migratory - Offshore - Shipping (Qld)	2016	Graduate Diploma and Graduate Certificate	F	0
Migratory - Offshore - Shipping (Qld)	2016	Graduate Diploma and Graduate Certificate	M	0
Migratory - Offshore - Shipping (Qld)	2016	Postgraduate	F	0
Migratory - Offshore - Shipping (Qld)	2016	Postgraduate	M	0
No usual address (Qld)	2006		F	3916
No usual address (Qld)	2006		M	4751
No usual address (Qld)	2006	Certificate nfd	F	115
No usual address (Qld)	2006	Certificate nfd	M	57
No usual address (Qld)	2006	Certificate I and II Level	F	85
No usual address (Qld)	2006	Certificate I and II Level	M	60
No usual address (Qld)	2006	Certificate III and IV Level	F	334
No usual address (Qld)	2006	Certificate III and IV Level	M	1534
No usual address (Qld)	2006	Advanced Diploma and Diploma	F	384
No usual address (Qld)	2006	Advanced Diploma and Diploma	M	283
No usual address (Qld)	2006	Bachelor	F	549
No usual address (Qld)	2006	Bachelor	M	449
No usual address (Qld)	2006	Graduate Diploma and Graduate Certificate	F	72
No usual address (Qld)	2006	Graduate Diploma and Graduate Certificate	M	41
No usual address (Qld)	2006	Postgraduate	F	87
No usual address (Qld)	2006	Postgraduate	M	93
No usual address (Qld)	2011		F	3580
No usual address (Qld)	2011		M	4569
No usual address (Qld)	2011	Certificate nfd	F	106
No usual address (Qld)	2011	Certificate nfd	M	67
No usual address (Qld)	2011	Certificate I and II Level	F	72
No usual address (Qld)	2011	Certificate I and II Level	M	64
No usual address (Qld)	2011	Certificate III and IV Level	F	419
No usual address (Qld)	2011	Certificate III and IV Level	M	1498
No usual address (Qld)	2011	Advanced Diploma and Diploma	F	393
No usual address (Qld)	2011	Advanced Diploma and Diploma	M	331
No usual address (Qld)	2011	Bachelor	F	635
No usual address (Qld)	2011	Bachelor	M	468
