SA4_NAME16	Year	CountryOfBirth	persons
Launceston and North East	2016	GBR	6164
Launceston and North East	2016	GRC	49
Launceston and North East	2016	HKG	108
Launceston and North East	2016	HRV	38
Launceston and North East	2016	IDN	87
Launceston and North East	2016	IND	465
Launceston and North East	2016	IRL	174
Launceston and North East	2016	IRN	240
Launceston and North East	2016	IRQ	10
Launceston and North East	2016	ITA	224
Launceston and North East	2016	JPN	68
Launceston and North East	2016	KOR	143
Launceston and North East	2016	LBN	13
Launceston and North East	2016	LKA	92
Launceston and North East	2016	MKD	4
Launceston and North East	2016	MLT	29
Launceston and North East	2016	MYS	478
Launceston and North East	2016	NLD	708
Launceston and North East	2016	NZL	1329
Launceston and North East	2016	PAK	85
Launceston and North East	2016	PHL	448
Launceston and North East	2016	POL	113
Launceston and North East	2016	SGP	172
Launceston and North East	2016	THA	121
Launceston and North East	2016	TUR	19
Launceston and North East	2016	USA	379
Launceston and North East	2016	VNM	103
Launceston and North East	2016	ZAF	364
Launceston and North East	2016	ZWE	76
South East	2006		2569
South East	2006	AUS	28046
South East	2006	CAN	50
South East	2006	CHN	16
South East	2006	DEU	180
South East	2006	EGY	3
South East	2006	FJI	11
South East	2006	GBR	2006
South East	2006	GRC	14
South East	2006	HKG	4
South East	2006	HRV	9
South East	2006	IDN	11
South East	2006	IND	26
South East	2006	IRL	56
South East	2006	IRN	0
South East	2006	IRQ	0
South East	2006	ITA	48
South East	2006	JPN	6
South East	2006	KOR	4
South East	2006	LBN	3
South East	2006	LKA	0
South East	2006	MKD	0
South East	2006	MLT	3
South East	2006	MYS	20
South East	2006	NLD	151
South East	2006	NZL	369
South East	2006	PAK	0
South East	2006	PHL	39
South East	2006	POL	18
South East	2006	SGP	13
South East	2006	THA	3
South East	2006	TUR	0
South East	2006	USA	100
South East	2006	VNM	0
South East	2006	ZAF	86
South East	2006	ZWE	17
South East	2011		2136
South East	2011	AUS	29823
South East	2011	CAN	70
South East	2011	CHN	23
South East	2011	DEU	199
South East	2011	EGY	3
South East	2011	FJI	10
South East	2011	GBR	2314
South East	2011	GRC	15
South East	2011	HKG	13
South East	2011	HRV	6
South East	2011	IDN	23
South East	2011	IND	35
South East	2011	IRL	59
South East	2011	IRN	0
South East	2011	IRQ	0
South East	2011	ITA	37
South East	2011	JPN	17
South East	2011	KOR	8
South East	2011	LBN	0
South East	2011	LKA	8
South East	2011	MKD	0
South East	2011	MLT	6
South East	2011	MYS	20
South East	2011	NLD	146
South East	2011	NZL	438
South East	2011	PAK	0
South East	2011	PHL	49
South East	2011	POL	28
South East	2011	SGP	15
South East	2011	THA	19
South East	2011	TUR	9
South East	2011	USA	146
South East	2011	VNM	7
South East	2011	ZAF	94
South East	2011	ZWE	20
South East	2016		3937
South East	2016	AUS	29168
South East	2016	CAN	73
South East	2016	CHN	34
South East	2016	DEU	220
South East	2016	EGY	3
South East	2016	FJI	10
South East	2016	GBR	2276
South East	2016	GRC	12
South East	2016	HKG	16
South East	2016	HRV	10
South East	2016	IDN	30
South East	2016	IND	47
South East	2016	IRL	63
South East	2016	IRN	3
South East	2016	IRQ	3
South East	2016	ITA	42
South East	2016	JPN	31
South East	2016	KOR	21
South East	2016	LBN	0
South East	2016	LKA	14
South East	2016	MKD	0
South East	2016	MLT	12
South East	2016	MYS	23
South East	2016	NLD	169
South East	2016	NZL	458
South East	2016	PAK	5
South East	2016	PHL	65
South East	2016	POL	44
South East	2016	SGP	13
South East	2016	THA	19
South East	2016	TUR	3
South East	2016	USA	163
South East	2016	VNM	11
South East	2016	ZAF	102
South East	2016	ZWE	18
West and North West	2006		6682
West and North West	2006	AUS	91197
West and North West	2006	CAN	72
West and North West	2006	CHN	50
West and North West	2006	DEU	328
West and North West	2006	EGY	26
West and North West	2006	FJI	53
West and North West	2006	GBR	4576
West and North West	2006	GRC	31
West and North West	2006	HKG	19
West and North West	2006	HRV	50
West and North West	2006	IDN	37
West and North West	2006	IND	135
West and North West	2006	IRL	105
West and North West	2006	IRN	8
West and North West	2006	IRQ	11
West and North West	2006	ITA	75
West and North West	2006	JPN	25
West and North West	2006	KOR	37
West and North West	2006	LBN	5
West and North West	2006	LKA	46
West and North West	2006	MKD	6
West and North West	2006	MLT	28
West and North West	2006	MYS	57
West and North West	2006	NLD	623
West and North West	2006	NZL	1056
West and North West	2006	PAK	12
West and North West	2006	PHL	256
West and North West	2006	POL	55
West and North West	2006	SGP	23
West and North West	2006	THA	47
West and North West	2006	TUR	0
West and North West	2006	USA	159
West and North West	2006	VNM	11
West and North West	2006	ZAF	182
West and North West	2006	ZWE	48
West and North West	2011		6319
West and North West	2011	AUS	94008
West and North West	2011	CAN	107
West and North West	2011	CHN	106
West and North West	2011	DEU	330
West and North West	2011	EGY	16
West and North West	2011	FJI	55
West and North West	2011	GBR	4577
West and North West	2011	GRC	21
West and North West	2011	HKG	23
West and North West	2011	HRV	43
West and North West	2011	IDN	40
West and North West	2011	IND	212
West and North West	2011	IRL	96
West and North West	2011	IRN	18
West and North West	2011	IRQ	12
West and North West	2011	ITA	75
West and North West	2011	JPN	33
West and North West	2011	KOR	48
West and North West	2011	LBN	4
West and North West	2011	LKA	71
West and North West	2011	MKD	7
West and North West	2011	MLT	23
West and North West	2011	MYS	73
West and North West	2011	NLD	594
West and North West	2011	NZL	1227
West and North West	2011	PAK	17
West and North West	2011	PHL	309
West and North West	2011	POL	43
West and North West	2011	SGP	31
West and North West	2011	THA	74
West and North West	2011	TUR	4
West and North West	2011	USA	222
West and North West	2011	VNM	14
West and North West	2011	ZAF	244
West and North West	2011	ZWE	50
West and North West	2016		9163
West and North West	2016	AUS	91220
West and North West	2016	CAN	105
West and North West	2016	CHN	133
West and North West	2016	DEU	319
West and North West	2016	EGY	20
West and North West	2016	FJI	55
West and North West	2016	GBR	4264
West and North West	2016	GRC	17
West and North West	2016	HKG	31
West and North West	2016	HRV	35
West and North West	2016	IDN	47
West and North West	2016	IND	208
West and North West	2016	IRL	98
West and North West	2016	IRN	10
West and North West	2016	IRQ	13
West and North West	2016	ITA	65
West and North West	2016	JPN	42
West and North West	2016	KOR	54
West and North West	2016	LBN	5
West and North West	2016	LKA	92
West and North West	2016	MKD	9
West and North West	2016	MLT	29
West and North West	2016	MYS	94
West and North West	2016	NLD	532
West and North West	2016	NZL	1213
West and North West	2016	PAK	17
West and North West	2016	PHL	390
West and North West	2016	POL	50
West and North West	2016	SGP	40
West and North West	2016	THA	91
West and North West	2016	TUR	8
West and North West	2016	USA	225
West and North West	2016	VNM	34
West and North West	2016	ZAF	244
West and North West	2016	ZWE	57
Migratory - Offshore - Shipping (Tas.)	2006		9
Migratory - Offshore - Shipping (Tas.)	2006	AUS	64
Migratory - Offshore - Shipping (Tas.)	2006	CAN	0
Migratory - Offshore - Shipping (Tas.)	2006	CHN	0
Migratory - Offshore - Shipping (Tas.)	2006	DEU	0
Migratory - Offshore - Shipping (Tas.)	2006	EGY	0
Migratory - Offshore - Shipping (Tas.)	2006	FJI	0
Migratory - Offshore - Shipping (Tas.)	2006	GBR	7
Migratory - Offshore - Shipping (Tas.)	2006	GRC	0
Migratory - Offshore - Shipping (Tas.)	2006	HKG	0
Migratory - Offshore - Shipping (Tas.)	2006	HRV	0
Migratory - Offshore - Shipping (Tas.)	2006	IDN	0
Migratory - Offshore - Shipping (Tas.)	2006	IND	0
Migratory - Offshore - Shipping (Tas.)	2006	IRL	0
Migratory - Offshore - Shipping (Tas.)	2006	IRN	0
Migratory - Offshore - Shipping (Tas.)	2006	IRQ	0
Migratory - Offshore - Shipping (Tas.)	2006	ITA	0
Migratory - Offshore - Shipping (Tas.)	2006	JPN	0
Migratory - Offshore - Shipping (Tas.)	2006	KOR	0
Migratory - Offshore - Shipping (Tas.)	2006	LBN	0
Migratory - Offshore - Shipping (Tas.)	2006	LKA	0
Migratory - Offshore - Shipping (Tas.)	2006	MKD	0
Migratory - Offshore - Shipping (Tas.)	2006	MLT	0
Migratory - Offshore - Shipping (Tas.)	2006	MYS	0
Migratory - Offshore - Shipping (Tas.)	2006	NLD	0
Migratory - Offshore - Shipping (Tas.)	2006	NZL	0
Migratory - Offshore - Shipping (Tas.)	2006	PAK	0
Migratory - Offshore - Shipping (Tas.)	2006	PHL	0
Migratory - Offshore - Shipping (Tas.)	2006	POL	0
Migratory - Offshore - Shipping (Tas.)	2006	SGP	0
Migratory - Offshore - Shipping (Tas.)	2006	THA	0
Migratory - Offshore - Shipping (Tas.)	2006	TUR	0
Migratory - Offshore - Shipping (Tas.)	2006	USA	0
Migratory - Offshore - Shipping (Tas.)	2006	VNM	0
Migratory - Offshore - Shipping (Tas.)	2006	ZAF	0
Migratory - Offshore - Shipping (Tas.)	2006	ZWE	0
Migratory - Offshore - Shipping (Tas.)	2011		14
Migratory - Offshore - Shipping (Tas.)	2011	AUS	85
Migratory - Offshore - Shipping (Tas.)	2011	CAN	0
Migratory - Offshore - Shipping (Tas.)	2011	CHN	0
Migratory - Offshore - Shipping (Tas.)	2011	DEU	0
Migratory - Offshore - Shipping (Tas.)	2011	EGY	0
Migratory - Offshore - Shipping (Tas.)	2011	FJI	0
Migratory - Offshore - Shipping (Tas.)	2011	GBR	5
Migratory - Offshore - Shipping (Tas.)	2011	GRC	0
Migratory - Offshore - Shipping (Tas.)	2011	HKG	0
Migratory - Offshore - Shipping (Tas.)	2011	HRV	0
Migratory - Offshore - Shipping (Tas.)	2011	IDN	0
Migratory - Offshore - Shipping (Tas.)	2011	IND	0
Migratory - Offshore - Shipping (Tas.)	2011	IRL	0
Migratory - Offshore - Shipping (Tas.)	2011	IRN	0
Migratory - Offshore - Shipping (Tas.)	2011	IRQ	0
Migratory - Offshore - Shipping (Tas.)	2011	ITA	0
Migratory - Offshore - Shipping (Tas.)	2011	JPN	0
Migratory - Offshore - Shipping (Tas.)	2011	KOR	0
Migratory - Offshore - Shipping (Tas.)	2011	LBN	0
Migratory - Offshore - Shipping (Tas.)	2011	LKA	0
Migratory - Offshore - Shipping (Tas.)	2011	MKD	0
Migratory - Offshore - Shipping (Tas.)	2011	MLT	0
Migratory - Offshore - Shipping (Tas.)	2011	MYS	0
Migratory - Offshore - Shipping (Tas.)	2011	NLD	0
Migratory - Offshore - Shipping (Tas.)	2011	NZL	10
Migratory - Offshore - Shipping (Tas.)	2011	PAK	0
Migratory - Offshore - Shipping (Tas.)	2011	PHL	0
Migratory - Offshore - Shipping (Tas.)	2011	POL	0
Migratory - Offshore - Shipping (Tas.)	2011	SGP	0
Migratory - Offshore - Shipping (Tas.)	2011	THA	0
Migratory - Offshore - Shipping (Tas.)	2011	TUR	0
Migratory - Offshore - Shipping (Tas.)	2011	USA	0
Migratory - Offshore - Shipping (Tas.)	2011	VNM	0
Migratory - Offshore - Shipping (Tas.)	2011	ZAF	0
Migratory - Offshore - Shipping (Tas.)	2011	ZWE	0
Migratory - Offshore - Shipping (Tas.)	2016		7
Migratory - Offshore - Shipping (Tas.)	2016	AUS	49
Migratory - Offshore - Shipping (Tas.)	2016	CAN	0
Migratory - Offshore - Shipping (Tas.)	2016	CHN	0
Migratory - Offshore - Shipping (Tas.)	2016	DEU	0
Migratory - Offshore - Shipping (Tas.)	2016	EGY	0
Migratory - Offshore - Shipping (Tas.)	2016	FJI	0
Migratory - Offshore - Shipping (Tas.)	2016	GBR	3
Migratory - Offshore - Shipping (Tas.)	2016	GRC	0
Migratory - Offshore - Shipping (Tas.)	2016	HKG	0
Migratory - Offshore - Shipping (Tas.)	2016	HRV	0
Migratory - Offshore - Shipping (Tas.)	2016	IDN	0
Migratory - Offshore - Shipping (Tas.)	2016	IND	0
Migratory - Offshore - Shipping (Tas.)	2016	IRL	0
Migratory - Offshore - Shipping (Tas.)	2016	IRN	0
Migratory - Offshore - Shipping (Tas.)	2016	IRQ	0
Migratory - Offshore - Shipping (Tas.)	2016	ITA	0
Migratory - Offshore - Shipping (Tas.)	2016	JPN	0
Migratory - Offshore - Shipping (Tas.)	2016	KOR	0
Migratory - Offshore - Shipping (Tas.)	2016	LBN	0
Migratory - Offshore - Shipping (Tas.)	2016	LKA	0
Migratory - Offshore - Shipping (Tas.)	2016	MKD	0
Migratory - Offshore - Shipping (Tas.)	2016	MLT	0
Migratory - Offshore - Shipping (Tas.)	2016	MYS	0
Migratory - Offshore - Shipping (Tas.)	2016	NLD	0
Migratory - Offshore - Shipping (Tas.)	2016	NZL	3
Migratory - Offshore - Shipping (Tas.)	2016	PAK	0
Migratory - Offshore - Shipping (Tas.)	2016	PHL	0
Migratory - Offshore - Shipping (Tas.)	2016	POL	0
Migratory - Offshore - Shipping (Tas.)	2016	SGP	0
Migratory - Offshore - Shipping (Tas.)	2016	THA	0
Migratory - Offshore - Shipping (Tas.)	2016	TUR	0
Migratory - Offshore - Shipping (Tas.)	2016	USA	0
Migratory - Offshore - Shipping (Tas.)	2016	VNM	0
Migratory - Offshore - Shipping (Tas.)	2016	ZAF	0
Migratory - Offshore - Shipping (Tas.)	2016	ZWE	0
No usual address (Tas.)	2006		95
No usual address (Tas.)	2006	AUS	659
No usual address (Tas.)	2006	CAN	0
No usual address (Tas.)	2006	CHN	6
No usual address (Tas.)	2006	DEU	7
No usual address (Tas.)	2006	EGY	0
No usual address (Tas.)	2006	FJI	0
No usual address (Tas.)	2006	GBR	42
No usual address (Tas.)	2006	GRC	0
No usual address (Tas.)	2006	HKG	0
No usual address (Tas.)	2006	HRV	0
No usual address (Tas.)	2006	IDN	0
No usual address (Tas.)	2006	IND	3
No usual address (Tas.)	2006	IRL	0
No usual address (Tas.)	2006	IRN	0
No usual address (Tas.)	2006	IRQ	0
No usual address (Tas.)	2006	ITA	0
No usual address (Tas.)	2006	JPN	0
No usual address (Tas.)	2006	KOR	3
No usual address (Tas.)	2006	LBN	0
No usual address (Tas.)	2006	LKA	0
No usual address (Tas.)	2006	MKD	0
No usual address (Tas.)	2006	MLT	0
No usual address (Tas.)	2006	MYS	0
No usual address (Tas.)	2006	NLD	4
No usual address (Tas.)	2006	NZL	24
No usual address (Tas.)	2006	PAK	0
No usual address (Tas.)	2006	PHL	0
No usual address (Tas.)	2006	POL	0
No usual address (Tas.)	2006	SGP	0
No usual address (Tas.)	2006	THA	4
No usual address (Tas.)	2006	TUR	0
No usual address (Tas.)	2006	USA	6
No usual address (Tas.)	2006	VNM	0
No usual address (Tas.)	2006	ZAF	7
No usual address (Tas.)	2006	ZWE	3
No usual address (Tas.)	2011		103
No usual address (Tas.)	2011	AUS	821
No usual address (Tas.)	2011	CAN	3
No usual address (Tas.)	2011	CHN	0
No usual address (Tas.)	2011	DEU	3
No usual address (Tas.)	2011	EGY	0
No usual address (Tas.)	2011	FJI	0
No usual address (Tas.)	2011	GBR	55
No usual address (Tas.)	2011	GRC	0
No usual address (Tas.)	2011	HKG	0
No usual address (Tas.)	2011	HRV	0
No usual address (Tas.)	2011	IDN	0
No usual address (Tas.)	2011	IND	3
No usual address (Tas.)	2011	IRL	3
No usual address (Tas.)	2011	IRN	4
No usual address (Tas.)	2011	IRQ	0
No usual address (Tas.)	2011	ITA	0
No usual address (Tas.)	2011	JPN	3
No usual address (Tas.)	2011	KOR	16
No usual address (Tas.)	2011	LBN	0
No usual address (Tas.)	2011	LKA	0
No usual address (Tas.)	2011	MKD	0
No usual address (Tas.)	2011	MLT	0
No usual address (Tas.)	2011	MYS	4
No usual address (Tas.)	2011	NLD	5
No usual address (Tas.)	2011	NZL	20
No usual address (Tas.)	2011	PAK	0
No usual address (Tas.)	2011	PHL	7
No usual address (Tas.)	2011	POL	0
No usual address (Tas.)	2011	SGP	0
No usual address (Tas.)	2011	THA	3
No usual address (Tas.)	2011	TUR	0
No usual address (Tas.)	2011	USA	4
No usual address (Tas.)	2011	VNM	3
No usual address (Tas.)	2011	ZAF	3
No usual address (Tas.)	2011	ZWE	0
No usual address (Tas.)	2016		137
No usual address (Tas.)	2016	AUS	659
No usual address (Tas.)	2016	CAN	6
No usual address (Tas.)	2016	CHN	9
No usual address (Tas.)	2016	DEU	6
No usual address (Tas.)	2016	EGY	0
No usual address (Tas.)	2016	FJI	0
No usual address (Tas.)	2016	GBR	46
No usual address (Tas.)	2016	GRC	0
No usual address (Tas.)	2016	HKG	4
No usual address (Tas.)	2016	HRV	0
No usual address (Tas.)	2016	IDN	0
No usual address (Tas.)	2016	IND	6
No usual address (Tas.)	2016	IRL	0
No usual address (Tas.)	2016	IRN	0
No usual address (Tas.)	2016	IRQ	0
No usual address (Tas.)	2016	ITA	0
No usual address (Tas.)	2016	JPN	0
No usual address (Tas.)	2016	KOR	0
No usual address (Tas.)	2016	LBN	0
No usual address (Tas.)	2016	LKA	0
No usual address (Tas.)	2016	MKD	0
No usual address (Tas.)	2016	MLT	0
No usual address (Tas.)	2016	MYS	3
No usual address (Tas.)	2016	NLD	3
No usual address (Tas.)	2016	NZL	15
No usual address (Tas.)	2016	PAK	0
No usual address (Tas.)	2016	PHL	4
No usual address (Tas.)	2016	POL	0
No usual address (Tas.)	2016	SGP	3
No usual address (Tas.)	2016	THA	3
No usual address (Tas.)	2016	TUR	0
No usual address (Tas.)	2016	USA	6
No usual address (Tas.)	2016	VNM	0
No usual address (Tas.)	2016	ZAF	0
No usual address (Tas.)	2016	ZWE	0
Darwin	2006		15760
Darwin	2006	AUS	74985
Darwin	2006	CAN	184
Darwin	2006	CHN	292
Darwin	2006	DEU	604
Darwin	2006	EGY	34
Darwin	2006	FJI	122
Darwin	2006	GBR	4352
Darwin	2006	GRC	892
Darwin	2006	HKG	191
Darwin	2006	HRV	34
Darwin	2006	IDN	691
Darwin	2006	IND	474
Darwin	2006	IRL	202
Darwin	2006	IRN	16
Darwin	2006	IRQ	13
Darwin	2006	ITA	320
Darwin	2006	JPN	84
Darwin	2006	KOR	49
Darwin	2006	LBN	16
Darwin	2006	LKA	213
Darwin	2006	MKD	10
Darwin	2006	MLT	33
Darwin	2006	MYS	486
Darwin	2006	NLD	321
Darwin	2006	NZL	2177
Darwin	2006	PAK	69
Darwin	2006	PHL	1460
Darwin	2006	POL	77
Darwin	2006	SGP	176
Darwin	2006	THA	422
Darwin	2006	TUR	22
Darwin	2006	USA	308
Darwin	2006	VNM	474
Darwin	2006	ZAF	249
Darwin	2006	ZWE	167
Darwin	2011		18234
Darwin	2011	AUS	81343
Darwin	2011	CAN	247
Darwin	2011	CHN	787
Darwin	2011	DEU	704
Darwin	2011	EGY	46
Darwin	2011	FJI	178
Darwin	2011	GBR	4647
Darwin	2011	GRC	972
Darwin	2011	HKG	186
Darwin	2011	HRV	38
Darwin	2011	IDN	912
Darwin	2011	IND	1345
Darwin	2011	IRL	452
Darwin	2011	IRN	346
Darwin	2011	IRQ	75
Darwin	2011	ITA	313
Darwin	2011	JPN	110
Darwin	2011	KOR	180
Darwin	2011	LBN	42
Darwin	2011	LKA	374
Darwin	2011	MKD	14
Darwin	2011	MLT	34
Darwin	2011	MYS	544
Darwin	2011	NLD	300
Darwin	2011	NZL	2506
Darwin	2011	PAK	157
Darwin	2011	PHL	2890
Darwin	2011	POL	59
Darwin	2011	SGP	194
Darwin	2011	THA	622
Darwin	2011	TUR	28
Darwin	2011	USA	348
Darwin	2011	VNM	566
Darwin	2011	ZAF	468
Darwin	2011	ZWE	325
Darwin	2016		23153
Darwin	2016	AUS	85840
Darwin	2016	CAN	253
Darwin	2016	CHN	1057
Darwin	2016	DEU	643
Darwin	2016	EGY	44
Darwin	2016	FJI	234
Darwin	2016	GBR	5066
Darwin	2016	GRC	1234
Darwin	2016	HKG	228
Darwin	2016	HRV	38
Darwin	2016	IDN	1002
Darwin	2016	IND	2697
Darwin	2016	IRL	869
Darwin	2016	IRN	129
Darwin	2016	IRQ	13
Darwin	2016	ITA	364
Darwin	2016	JPN	393
Darwin	2016	KOR	321
Darwin	2016	LBN	44
Darwin	2016	LKA	635
Darwin	2016	MKD	13
Darwin	2016	MLT	25
Darwin	2016	MYS	619
Darwin	2016	NLD	282
Darwin	2016	NZL	2896
Darwin	2016	PAK	312
Darwin	2016	PHL	4963
Darwin	2016	POL	92
Darwin	2016	SGP	259
Darwin	2016	THA	805
Darwin	2016	TUR	42
Darwin	2016	USA	438
Darwin	2016	VNM	768
Darwin	2016	ZAF	618
Darwin	2016	ZWE	420
Northern Territory - Outback	2006		7211
Northern Territory - Outback	2006	AUS	71849
Northern Territory - Outback	2006	CAN	95
Northern Territory - Outback	2006	CHN	33
Northern Territory - Outback	2006	DEU	248
Northern Territory - Outback	2006	EGY	22
Northern Territory - Outback	2006	FJI	57
Northern Territory - Outback	2006	GBR	1686
Northern Territory - Outback	2006	GRC	47
Northern Territory - Outback	2006	HKG	15
Northern Territory - Outback	2006	HRV	14
Northern Territory - Outback	2006	IDN	67
Northern Territory - Outback	2006	IND	113
Northern Territory - Outback	2006	IRL	109
Northern Territory - Outback	2006	IRN	10
Northern Territory - Outback	2006	IRQ	5
Northern Territory - Outback	2006	ITA	115
Northern Territory - Outback	2006	JPN	53
Northern Territory - Outback	2006	KOR	35
Northern Territory - Outback	2006	LBN	5
Northern Territory - Outback	2006	LKA	57
Northern Territory - Outback	2006	MKD	12
Northern Territory - Outback	2006	MLT	18
Northern Territory - Outback	2006	MYS	86
Northern Territory - Outback	2006	NLD	150
Northern Territory - Outback	2006	NZL	1035
Northern Territory - Outback	2006	PAK	12
Northern Territory - Outback	2006	PHL	404
Northern Territory - Outback	2006	POL	26
Northern Territory - Outback	2006	SGP	86
Northern Territory - Outback	2006	THA	82
Northern Territory - Outback	2006	TUR	6
Northern Territory - Outback	2006	USA	765
Northern Territory - Outback	2006	VNM	75
Northern Territory - Outback	2006	ZAF	192
Northern Territory - Outback	2006	ZWE	114
Northern Territory - Outback	2011		6642
Northern Territory - Outback	2011	AUS	75445
Northern Territory - Outback	2011	CAN	84
Northern Territory - Outback	2011	CHN	74
Northern Territory - Outback	2011	DEU	249
Northern Territory - Outback	2011	EGY	13
Northern Territory - Outback	2011	FJI	106
Northern Territory - Outback	2011	GBR	1624
Northern Territory - Outback	2011	GRC	35
Northern Territory - Outback	2011	HKG	40
Northern Territory - Outback	2011	HRV	12
Northern Territory - Outback	2011	IDN	77
Northern Territory - Outback	2011	IND	568
Northern Territory - Outback	2011	IRL	151
Northern Territory - Outback	2011	IRN	9
Northern Territory - Outback	2011	IRQ	17
Northern Territory - Outback	2011	ITA	122
Northern Territory - Outback	2011	JPN	59
Northern Territory - Outback	2011	KOR	108
Northern Territory - Outback	2011	LBN	10
Northern Territory - Outback	2011	LKA	76
Northern Territory - Outback	2011	MKD	7
Northern Territory - Outback	2011	MLT	14
Northern Territory - Outback	2011	MYS	81
Northern Territory - Outback	2011	NLD	127
Northern Territory - Outback	2011	NZL	1382
Northern Territory - Outback	2011	PAK	28
Northern Territory - Outback	2011	PHL	676
Northern Territory - Outback	2011	POL	41
Northern Territory - Outback	2011	SGP	40
Northern Territory - Outback	2011	THA	103
Northern Territory - Outback	2011	TUR	7
Northern Territory - Outback	2011	USA	706
Northern Territory - Outback	2011	VNM	99
Northern Territory - Outback	2011	ZAF	281
Northern Territory - Outback	2011	ZWE	255
Northern Territory - Outback	2016		10703
Northern Territory - Outback	2016	AUS	70296
Northern Territory - Outback	2016	CAN	99
Northern Territory - Outback	2016	CHN	136
Northern Territory - Outback	2016	DEU	260
Northern Territory - Outback	2016	EGY	10
Northern Territory - Outback	2016	FJI	190
Northern Territory - Outback	2016	GBR	1523
Northern Territory - Outback	2016	GRC	37
Northern Territory - Outback	2016	HKG	63
Northern Territory - Outback	2016	HRV	4
Northern Territory - Outback	2016	IDN	87
Northern Territory - Outback	2016	IND	893
Northern Territory - Outback	2016	IRL	139
Northern Territory - Outback	2016	IRN	26
Northern Territory - Outback	2016	IRQ	19
Northern Territory - Outback	2016	ITA	128
Northern Territory - Outback	2016	JPN	72
Northern Territory - Outback	2016	KOR	82
Northern Territory - Outback	2016	LBN	3
Northern Territory - Outback	2016	LKA	141
Northern Territory - Outback	2016	MKD	10
Northern Territory - Outback	2016	MLT	6
Northern Territory - Outback	2016	MYS	79
Northern Territory - Outback	2016	NLD	121
Northern Territory - Outback	2016	NZL	1668
Northern Territory - Outback	2016	PAK	39
Northern Territory - Outback	2016	PHL	927
Northern Territory - Outback	2016	POL	29
Northern Territory - Outback	2016	SGP	36
Northern Territory - Outback	2016	THA	144
Northern Territory - Outback	2016	TUR	9
Northern Territory - Outback	2016	USA	762
Northern Territory - Outback	2016	VNM	165
Northern Territory - Outback	2016	ZAF	262
Northern Territory - Outback	2016	ZWE	251
Migratory - Offshore - Shipping (NT)	2006		16
Migratory - Offshore - Shipping (NT)	2006	AUS	64
Migratory - Offshore - Shipping (NT)	2006	CAN	0
Migratory - Offshore - Shipping (NT)	2006	CHN	0
Migratory - Offshore - Shipping (NT)	2006	DEU	0
Migratory - Offshore - Shipping (NT)	2006	EGY	0
Migratory - Offshore - Shipping (NT)	2006	FJI	0
Migratory - Offshore - Shipping (NT)	2006	GBR	3
Migratory - Offshore - Shipping (NT)	2006	GRC	0
Migratory - Offshore - Shipping (NT)	2006	HKG	0
Migratory - Offshore - Shipping (NT)	2006	HRV	0
Migratory - Offshore - Shipping (NT)	2006	IDN	0
Migratory - Offshore - Shipping (NT)	2006	IND	0
Migratory - Offshore - Shipping (NT)	2006	IRL	0
Migratory - Offshore - Shipping (NT)	2006	IRN	0
Migratory - Offshore - Shipping (NT)	2006	IRQ	0
Migratory - Offshore - Shipping (NT)	2006	ITA	0
Migratory - Offshore - Shipping (NT)	2006	JPN	4
Migratory - Offshore - Shipping (NT)	2006	KOR	0
Migratory - Offshore - Shipping (NT)	2006	LBN	0
Migratory - Offshore - Shipping (NT)	2006	LKA	0
Migratory - Offshore - Shipping (NT)	2006	MKD	0
Migratory - Offshore - Shipping (NT)	2006	MLT	0
Migratory - Offshore - Shipping (NT)	2006	MYS	0
Migratory - Offshore - Shipping (NT)	2006	NLD	0
Migratory - Offshore - Shipping (NT)	2006	NZL	3
Migratory - Offshore - Shipping (NT)	2006	PAK	0
Migratory - Offshore - Shipping (NT)	2006	PHL	0
Migratory - Offshore - Shipping (NT)	2006	POL	0
Migratory - Offshore - Shipping (NT)	2006	SGP	0
Migratory - Offshore - Shipping (NT)	2006	THA	0
Migratory - Offshore - Shipping (NT)	2006	TUR	0
Migratory - Offshore - Shipping (NT)	2006	USA	0
Migratory - Offshore - Shipping (NT)	2006	VNM	4
Migratory - Offshore - Shipping (NT)	2006	ZAF	0
Migratory - Offshore - Shipping (NT)	2006	ZWE	0
Migratory - Offshore - Shipping (NT)	2011		13
Migratory - Offshore - Shipping (NT)	2011	AUS	65
Migratory - Offshore - Shipping (NT)	2011	CAN	0
Migratory - Offshore - Shipping (NT)	2011	CHN	0
Migratory - Offshore - Shipping (NT)	2011	DEU	0
Migratory - Offshore - Shipping (NT)	2011	EGY	0
Migratory - Offshore - Shipping (NT)	2011	FJI	0
Migratory - Offshore - Shipping (NT)	2011	GBR	11
Migratory - Offshore - Shipping (NT)	2011	GRC	0
Migratory - Offshore - Shipping (NT)	2011	HKG	0
Migratory - Offshore - Shipping (NT)	2011	HRV	0
Migratory - Offshore - Shipping (NT)	2011	IDN	3
Migratory - Offshore - Shipping (NT)	2011	IND	0
Migratory - Offshore - Shipping (NT)	2011	IRL	0
Migratory - Offshore - Shipping (NT)	2011	IRN	0
Migratory - Offshore - Shipping (NT)	2011	IRQ	0
Migratory - Offshore - Shipping (NT)	2011	ITA	0
Migratory - Offshore - Shipping (NT)	2011	JPN	0
Migratory - Offshore - Shipping (NT)	2011	KOR	0
Migratory - Offshore - Shipping (NT)	2011	LBN	0
Migratory - Offshore - Shipping (NT)	2011	LKA	0
Migratory - Offshore - Shipping (NT)	2011	MKD	0
