SA4_NAME16	Year	Occupation	workers
Migratory - Offshore - Shipping (Qld)	2011	Managers	24
Migratory - Offshore - Shipping (Qld)	2011	Professionals	51
Migratory - Offshore - Shipping (Qld)	2011	Sales workers	20
Migratory - Offshore - Shipping (Qld)	2011	Technicians and trades workers	35
Migratory - Offshore - Shipping (Qld)	2016		4
Migratory - Offshore - Shipping (Qld)	2016	Clerical and administrative workers	7
Migratory - Offshore - Shipping (Qld)	2016	Community and personal service workers	0
Migratory - Offshore - Shipping (Qld)	2016	Labourers	6
Migratory - Offshore - Shipping (Qld)	2016	Machinery operators and drivers	0
Migratory - Offshore - Shipping (Qld)	2016	Managers	13
Migratory - Offshore - Shipping (Qld)	2016	Professionals	8
Migratory - Offshore - Shipping (Qld)	2016	Sales workers	7
Migratory - Offshore - Shipping (Qld)	2016	Technicians and trades workers	9
No usual address (Qld)	2006		108
No usual address (Qld)	2006	Clerical and administrative workers	323
No usual address (Qld)	2006	Community and personal service workers	370
No usual address (Qld)	2006	Labourers	1070
No usual address (Qld)	2006	Machinery operators and drivers	466
No usual address (Qld)	2006	Managers	283
No usual address (Qld)	2006	Professionals	594
No usual address (Qld)	2006	Sales workers	228
No usual address (Qld)	2006	Technicians and trades workers	661
No usual address (Qld)	2011		99
No usual address (Qld)	2011	Clerical and administrative workers	277
No usual address (Qld)	2011	Community and personal service workers	303
No usual address (Qld)	2011	Labourers	765
No usual address (Qld)	2011	Machinery operators and drivers	461
No usual address (Qld)	2011	Managers	275
No usual address (Qld)	2011	Professionals	624
No usual address (Qld)	2011	Sales workers	218
No usual address (Qld)	2011	Technicians and trades workers	554
No usual address (Qld)	2016		97
No usual address (Qld)	2016	Clerical and administrative workers	226
No usual address (Qld)	2016	Community and personal service workers	349
No usual address (Qld)	2016	Labourers	825
No usual address (Qld)	2016	Machinery operators and drivers	300
No usual address (Qld)	2016	Managers	264
No usual address (Qld)	2016	Professionals	446
No usual address (Qld)	2016	Sales workers	182
No usual address (Qld)	2016	Technicians and trades workers	392
Adelaide - Central and Hills	2006		1688
Adelaide - Central and Hills	2006	Clerical and administrative workers	18931
Adelaide - Central and Hills	2006	Community and personal service workers	11273
Adelaide - Central and Hills	2006	Labourers	9236
Adelaide - Central and Hills	2006	Machinery operators and drivers	4136
Adelaide - Central and Hills	2006	Managers	18792
Adelaide - Central and Hills	2006	Professionals	39398
Adelaide - Central and Hills	2006	Sales workers	12035
Adelaide - Central and Hills	2006	Technicians and trades workers	14146
Adelaide - Central and Hills	2011		1997
Adelaide - Central and Hills	2011	Clerical and administrative workers	19621
Adelaide - Central and Hills	2011	Community and personal service workers	12919
Adelaide - Central and Hills	2011	Labourers	9217
Adelaide - Central and Hills	2011	Machinery operators and drivers	4203
Adelaide - Central and Hills	2011	Managers	19052
Adelaide - Central and Hills	2011	Professionals	42864
Adelaide - Central and Hills	2011	Sales workers	12479
Adelaide - Central and Hills	2011	Technicians and trades workers	14642
Adelaide - Central and Hills	2016		1937
Adelaide - Central and Hills	2016	Clerical and administrative workers	18067
Adelaide - Central and Hills	2016	Community and personal service workers	14418
Adelaide - Central and Hills	2016	Labourers	9293
Adelaide - Central and Hills	2016	Machinery operators and drivers	3992
Adelaide - Central and Hills	2016	Managers	19890
Adelaide - Central and Hills	2016	Professionals	43772
Adelaide - Central and Hills	2016	Sales workers	12262
Adelaide - Central and Hills	2016	Technicians and trades workers	14071
Adelaide - North	2006		2867
Adelaide - North	2006	Clerical and administrative workers	25434
Adelaide - North	2006	Community and personal service workers	15757
Adelaide - North	2006	Labourers	23267
Adelaide - North	2006	Machinery operators and drivers	14070
Adelaide - North	2006	Managers	15608
Adelaide - North	2006	Professionals	21614
Adelaide - North	2006	Sales workers	16524
Adelaide - North	2006	Technicians and trades workers	25800
Adelaide - North	2011		3155
Adelaide - North	2011	Clerical and administrative workers	27380
Adelaide - North	2011	Community and personal service workers	19440
Adelaide - North	2011	Labourers	22471
Adelaide - North	2011	Machinery operators and drivers	14933
Adelaide - North	2011	Managers	16532
Adelaide - North	2011	Professionals	26103
Adelaide - North	2011	Sales workers	17713
Adelaide - North	2011	Technicians and trades workers	27518
Adelaide - North	2016		3108
Adelaide - North	2016	Clerical and administrative workers	25671
Adelaide - North	2016	Community and personal service workers	23161
Adelaide - North	2016	Labourers	23158
Adelaide - North	2016	Machinery operators and drivers	14746
Adelaide - North	2016	Managers	17143
Adelaide - North	2016	Professionals	28159
Adelaide - North	2016	Sales workers	18346
Adelaide - North	2016	Technicians and trades workers	26685
Adelaide - South	2006		1967
Adelaide - South	2006	Clerical and administrative workers	24581
Adelaide - South	2006	Community and personal service workers	15929
Adelaide - South	2006	Labourers	15959
Adelaide - South	2006	Machinery operators and drivers	7559
Adelaide - South	2006	Managers	17633
Adelaide - South	2006	Professionals	31166
Adelaide - South	2006	Sales workers	16310
Adelaide - South	2006	Technicians and trades workers	22923
Adelaide - South	2011		2397
Adelaide - South	2011	Clerical and administrative workers	25801
Adelaide - South	2011	Community and personal service workers	18655
Adelaide - South	2011	Labourers	15005
Adelaide - South	2011	Machinery operators and drivers	7764
Adelaide - South	2011	Managers	18110
Adelaide - South	2011	Professionals	35315
Adelaide - South	2011	Sales workers	17037
Adelaide - South	2011	Technicians and trades workers	24349
Adelaide - South	2016		2248
Adelaide - South	2016	Clerical and administrative workers	23715
Adelaide - South	2016	Community and personal service workers	21456
Adelaide - South	2016	Labourers	14826
Adelaide - South	2016	Machinery operators and drivers	7310
Adelaide - South	2016	Managers	18506
Adelaide - South	2016	Professionals	36570
Adelaide - South	2016	Sales workers	16683
Adelaide - South	2016	Technicians and trades workers	23184
Adelaide - West	2006		1534
Adelaide - West	2006	Clerical and administrative workers	15304
Adelaide - West	2006	Community and personal service workers	8402
Adelaide - West	2006	Labourers	10076
Adelaide - West	2006	Machinery operators and drivers	6239
Adelaide - West	2006	Managers	9615
Adelaide - West	2006	Professionals	16793
Adelaide - West	2006	Sales workers	9074
Adelaide - West	2006	Technicians and trades workers	12974
Adelaide - West	2011		1847
Adelaide - West	2011	Clerical and administrative workers	16217
Adelaide - West	2011	Community and personal service workers	10539
Adelaide - West	2011	Labourers	10248
Adelaide - West	2011	Machinery operators and drivers	6386
Adelaide - West	2011	Managers	10621
Adelaide - West	2011	Professionals	20405
Adelaide - West	2011	Sales workers	9798
Adelaide - West	2011	Technicians and trades workers	14079
Adelaide - West	2016		1651
Adelaide - West	2016	Clerical and administrative workers	15578
Adelaide - West	2016	Community and personal service workers	12937
Adelaide - West	2016	Labourers	10476
Adelaide - West	2016	Machinery operators and drivers	6112
Adelaide - West	2016	Managers	11685
Adelaide - West	2016	Professionals	22342
Adelaide - West	2016	Sales workers	10243
Adelaide - West	2016	Technicians and trades workers	13653
Barossa - Yorke - Mid North	2006		678
Barossa - Yorke - Mid North	2006	Clerical and administrative workers	4459
Barossa - Yorke - Mid North	2006	Community and personal service workers	3741
Barossa - Yorke - Mid North	2006	Labourers	7191
Barossa - Yorke - Mid North	2006	Machinery operators and drivers	3204
Barossa - Yorke - Mid North	2006	Managers	9424
Barossa - Yorke - Mid North	2006	Professionals	5290
Barossa - Yorke - Mid North	2006	Sales workers	3280
Barossa - Yorke - Mid North	2006	Technicians and trades workers	5998
Barossa - Yorke - Mid North	2011		708
Barossa - Yorke - Mid North	2011	Clerical and administrative workers	4903
Barossa - Yorke - Mid North	2011	Community and personal service workers	4395
Barossa - Yorke - Mid North	2011	Labourers	6903
Barossa - Yorke - Mid North	2011	Machinery operators and drivers	3797
Barossa - Yorke - Mid North	2011	Managers	8948
Barossa - Yorke - Mid North	2011	Professionals	5936
Barossa - Yorke - Mid North	2011	Sales workers	3741
Barossa - Yorke - Mid North	2011	Technicians and trades workers	6646
Barossa - Yorke - Mid North	2016		702
Barossa - Yorke - Mid North	2016	Clerical and administrative workers	4840
Barossa - Yorke - Mid North	2016	Community and personal service workers	4931
Barossa - Yorke - Mid North	2016	Labourers	7057
Barossa - Yorke - Mid North	2016	Machinery operators and drivers	3790
Barossa - Yorke - Mid North	2016	Managers	8395
Barossa - Yorke - Mid North	2016	Professionals	5990
Barossa - Yorke - Mid North	2016	Sales workers	3801
Barossa - Yorke - Mid North	2016	Technicians and trades workers	6473
South Australia - Outback	2006		751
South Australia - Outback	2006	Clerical and administrative workers	3776
South Australia - Outback	2006	Community and personal service workers	3646
South Australia - Outback	2006	Labourers	5473
South Australia - Outback	2006	Machinery operators and drivers	3233
South Australia - Outback	2006	Managers	6071
South Australia - Outback	2006	Professionals	4574
South Australia - Outback	2006	Sales workers	2726
South Australia - Outback	2006	Technicians and trades workers	5508
South Australia - Outback	2011		815
South Australia - Outback	2011	Clerical and administrative workers	3986
South Australia - Outback	2011	Community and personal service workers	4038
South Australia - Outback	2011	Labourers	4950
South Australia - Outback	2011	Machinery operators and drivers	4029
South Australia - Outback	2011	Managers	5648
South Australia - Outback	2011	Professionals	5265
South Australia - Outback	2011	Sales workers	2965
South Australia - Outback	2011	Technicians and trades workers	6330
South Australia - Outback	2016		689
South Australia - Outback	2016	Clerical and administrative workers	3561
South Australia - Outback	2016	Community and personal service workers	4094
South Australia - Outback	2016	Labourers	4457
South Australia - Outback	2016	Machinery operators and drivers	3594
South Australia - Outback	2016	Managers	5069
South Australia - Outback	2016	Professionals	4828
South Australia - Outback	2016	Sales workers	2976
South Australia - Outback	2016	Technicians and trades workers	5396
South Australia - South East	2006		1166
South Australia - South East	2006	Clerical and administrative workers	7686
South Australia - South East	2006	Community and personal service workers	6251
South Australia - South East	2006	Labourers	14430
South Australia - South East	2006	Machinery operators and drivers	5557
South Australia - South East	2006	Managers	15369
South Australia - South East	2006	Professionals	8177
South Australia - South East	2006	Sales workers	6430
South Australia - South East	2006	Technicians and trades workers	10253
South Australia - South East	2011		1206
South Australia - South East	2011	Clerical and administrative workers	8214
South Australia - South East	2011	Community and personal service workers	7627
South Australia - South East	2011	Labourers	13295
South Australia - South East	2011	Machinery operators and drivers	5858
South Australia - South East	2011	Managers	14323
South Australia - South East	2011	Professionals	9107
South Australia - South East	2011	Sales workers	7082
South Australia - South East	2011	Technicians and trades workers	10893
South Australia - South East	2016		1165
South Australia - South East	2016	Clerical and administrative workers	8056
South Australia - South East	2016	Community and personal service workers	8572
South Australia - South East	2016	Labourers	13377
South Australia - South East	2016	Machinery operators and drivers	5880
South Australia - South East	2016	Managers	13332
South Australia - South East	2016	Professionals	9316
South Australia - South East	2016	Sales workers	7409
South Australia - South East	2016	Technicians and trades workers	10568
Migratory - Offshore - Shipping (SA)	2006		0
Migratory - Offshore - Shipping (SA)	2006	Clerical and administrative workers	0
Migratory - Offshore - Shipping (SA)	2006	Community and personal service workers	0
Migratory - Offshore - Shipping (SA)	2006	Labourers	0
Migratory - Offshore - Shipping (SA)	2006	Machinery operators and drivers	0
Migratory - Offshore - Shipping (SA)	2006	Managers	0
Migratory - Offshore - Shipping (SA)	2006	Professionals	4
Migratory - Offshore - Shipping (SA)	2006	Sales workers	0
Migratory - Offshore - Shipping (SA)	2006	Technicians and trades workers	0
Migratory - Offshore - Shipping (SA)	2011		0
Migratory - Offshore - Shipping (SA)	2011	Clerical and administrative workers	0
Migratory - Offshore - Shipping (SA)	2011	Community and personal service workers	0
Migratory - Offshore - Shipping (SA)	2011	Labourers	4
Migratory - Offshore - Shipping (SA)	2011	Machinery operators and drivers	0
Migratory - Offshore - Shipping (SA)	2011	Managers	0
Migratory - Offshore - Shipping (SA)	2011	Professionals	6
Migratory - Offshore - Shipping (SA)	2011	Sales workers	0
Migratory - Offshore - Shipping (SA)	2011	Technicians and trades workers	0
Migratory - Offshore - Shipping (SA)	2016		0
Migratory - Offshore - Shipping (SA)	2016	Clerical and administrative workers	0
Migratory - Offshore - Shipping (SA)	2016	Community and personal service workers	0
Migratory - Offshore - Shipping (SA)	2016	Labourers	0
Migratory - Offshore - Shipping (SA)	2016	Machinery operators and drivers	0
Migratory - Offshore - Shipping (SA)	2016	Managers	0
Migratory - Offshore - Shipping (SA)	2016	Professionals	3
Migratory - Offshore - Shipping (SA)	2016	Sales workers	0
Migratory - Offshore - Shipping (SA)	2016	Technicians and trades workers	0
No usual address (SA)	2006		18
No usual address (SA)	2006	Clerical and administrative workers	65
No usual address (SA)	2006	Community and personal service workers	89
No usual address (SA)	2006	Labourers	242
No usual address (SA)	2006	Machinery operators and drivers	93
No usual address (SA)	2006	Managers	57
No usual address (SA)	2006	Professionals	142
No usual address (SA)	2006	Sales workers	70
No usual address (SA)	2006	Technicians and trades workers	138
No usual address (SA)	2011		30
No usual address (SA)	2011	Clerical and administrative workers	94
No usual address (SA)	2011	Community and personal service workers	88
No usual address (SA)	2011	Labourers	239
No usual address (SA)	2011	Machinery operators and drivers	85
No usual address (SA)	2011	Managers	70
No usual address (SA)	2011	Professionals	129
No usual address (SA)	2011	Sales workers	50
No usual address (SA)	2011	Technicians and trades workers	127
No usual address (SA)	2016		11
No usual address (SA)	2016	Clerical and administrative workers	57
No usual address (SA)	2016	Community and personal service workers	53
No usual address (SA)	2016	Labourers	212
No usual address (SA)	2016	Machinery operators and drivers	85
No usual address (SA)	2016	Managers	54
No usual address (SA)	2016	Professionals	103
No usual address (SA)	2016	Sales workers	49
No usual address (SA)	2016	Technicians and trades workers	112
Bunbury	2006		1009
Bunbury	2006	Clerical and administrative workers	7252
Bunbury	2006	Community and personal service workers	5096
Bunbury	2006	Labourers	9792
Bunbury	2006	Machinery operators and drivers	5906
Bunbury	2006	Managers	9010
Bunbury	2006	Professionals	8279
Bunbury	2006	Sales workers	6066
Bunbury	2006	Technicians and trades workers	12037
Bunbury	2011		1017
Bunbury	2011	Clerical and administrative workers	8528
Bunbury	2011	Community and personal service workers	6525
Bunbury	2011	Labourers	10391
Bunbury	2011	Machinery operators and drivers	6933
Bunbury	2011	Managers	9546
Bunbury	2011	Professionals	10021
Bunbury	2011	Sales workers	6715
Bunbury	2011	Technicians and trades workers	14178
Bunbury	2016		1206
Bunbury	2016	Clerical and administrative workers	8444
Bunbury	2016	Community and personal service workers	8006
Bunbury	2016	Labourers	10508
Bunbury	2016	Machinery operators and drivers	7131
Bunbury	2016	Managers	9627
Bunbury	2016	Professionals	11123
Bunbury	2016	Sales workers	7338
Bunbury	2016	Technicians and trades workers	14275
Mandurah	2006		495
Mandurah	2006	Clerical and administrative workers	2962
Mandurah	2006	Community and personal service workers	2211
Mandurah	2006	Labourers	3344
Mandurah	2006	Machinery operators and drivers	2588
Mandurah	2006	Managers	2517
Mandurah	2006	Professionals	2972
Mandurah	2006	Sales workers	2882
Mandurah	2006	Technicians and trades workers	5404
Mandurah	2011		514
Mandurah	2011	Clerical and administrative workers	3997
Mandurah	2011	Community and personal service workers	3521
Mandurah	2011	Labourers	3950
Mandurah	2011	Machinery operators and drivers	3542
Mandurah	2011	Managers	3178
Mandurah	2011	Professionals	4245
Mandurah	2011	Sales workers	3421
Mandurah	2011	Technicians and trades workers	6833
Mandurah	2016		654
Mandurah	2016	Clerical and administrative workers	4197
Mandurah	2016	Community and personal service workers	4371
Mandurah	2016	Labourers	4249
Mandurah	2016	Machinery operators and drivers	4017
Mandurah	2016	Managers	3444
Mandurah	2016	Professionals	4997
Mandurah	2016	Sales workers	3816
Mandurah	2016	Technicians and trades workers	7370
Perth - Inner	2006		956
Perth - Inner	2006	Clerical and administrative workers	8936
Perth - Inner	2006	Community and personal service workers	5744
Perth - Inner	2006	Labourers	3978
Perth - Inner	2006	Machinery operators and drivers	1502
Perth - Inner	2006	Managers	10642
Perth - Inner	2006	Professionals	27271
Perth - Inner	2006	Sales workers	6027
Perth - Inner	2006	Technicians and trades workers	5578
Perth - Inner	2011		1023
Perth - Inner	2011	Clerical and administrative workers	10286
Perth - Inner	2011	Community and personal service workers	6732
Perth - Inner	2011	Labourers	4035
Perth - Inner	2011	Machinery operators and drivers	1696
Perth - Inner	2011	Managers	12728
Perth - Inner	2011	Professionals	32276
Perth - Inner	2011	Sales workers	6057
Perth - Inner	2011	Technicians and trades workers	6890
Perth - Inner	2016		1260
Perth - Inner	2016	Clerical and administrative workers	9545
Perth - Inner	2016	Community and personal service workers	7693
Perth - Inner	2016	Labourers	4465
Perth - Inner	2016	Machinery operators and drivers	1637
Perth - Inner	2016	Managers	13733
Perth - Inner	2016	Professionals	33830
Perth - Inner	2016	Sales workers	6135
Perth - Inner	2016	Technicians and trades workers	6732
Perth - North East	2006		1525
Perth - North East	2006	Clerical and administrative workers	15343
Perth - North East	2006	Community and personal service workers	9109
Perth - North East	2006	Labourers	10308
Perth - North East	2006	Machinery operators and drivers	7568
Perth - North East	2006	Managers	9888
Perth - North East	2006	Professionals	15746
Perth - North East	2006	Sales workers	9464
Perth - North East	2006	Technicians and trades workers	16363
Perth - North East	2011		1671
Perth - North East	2011	Clerical and administrative workers	17661
Perth - North East	2011	Community and personal service workers	10945
Perth - North East	2011	Labourers	10469
Perth - North East	2011	Machinery operators and drivers	8903
Perth - North East	2011	Managers	11671
Perth - North East	2011	Professionals	19122
Perth - North East	2011	Sales workers	10210
Perth - North East	2011	Technicians and trades workers	18963
Perth - North East	2016		2024
Perth - North East	2016	Clerical and administrative workers	17394
Perth - North East	2016	Community and personal service workers	13673
Perth - North East	2016	Labourers	11529
Perth - North East	2016	Machinery operators and drivers	9593
Perth - North East	2016	Managers	12859
Perth - North East	2016	Professionals	21724
Perth - North East	2016	Sales workers	11155
Perth - North East	2016	Technicians and trades workers	20043
Perth - North West	2006		2996
Perth - North West	2006	Clerical and administrative workers	34919
Perth - North West	2006	Community and personal service workers	19033
Perth - North West	2006	Labourers	20094
Perth - North West	2006	Machinery operators and drivers	11291
Perth - North West	2006	Managers	23555
Perth - North West	2006	Professionals	41184
Perth - North West	2006	Sales workers	21917
Perth - North West	2006	Technicians and trades workers	35253
Perth - North West	2011		3333
Perth - North West	2011	Clerical and administrative workers	38951
Perth - North West	2011	Community and personal service workers	24070
Perth - North West	2011	Labourers	21292
Perth - North West	2011	Machinery operators and drivers	13353
Perth - North West	2011	Managers	28078
Perth - North West	2011	Professionals	52094
Perth - North West	2011	Sales workers	23499
Perth - North West	2011	Technicians and trades workers	40798
Perth - North West	2016		4167
Perth - North West	2016	Clerical and administrative workers	37235
Perth - North West	2016	Community and personal service workers	28728
Perth - North West	2016	Labourers	22965
Perth - North West	2016	Machinery operators and drivers	13900
Perth - North West	2016	Managers	30547
Perth - North West	2016	Professionals	56777
Perth - North West	2016	Sales workers	25315
Perth - North West	2016	Technicians and trades workers	42306
Perth - South East	2006		2826
Perth - South East	2006	Clerical and administrative workers	30233
Perth - South East	2006	Community and personal service workers	16910
Perth - South East	2006	Labourers	19740
Perth - South East	2006	Machinery operators and drivers	15108
Perth - South East	2006	Managers	18937
Perth - South East	2006	Professionals	32681
Perth - South East	2006	Sales workers	17777
Perth - South East	2006	Technicians and trades workers	30277
Perth - South East	2011		3290
Perth - South East	2011	Clerical and administrative workers	34385
Perth - South East	2011	Community and personal service workers	20373
Perth - South East	2011	Labourers	20447
Perth - South East	2011	Machinery operators and drivers	17634
Perth - South East	2011	Managers	22442
Perth - South East	2011	Professionals	42226
Perth - South East	2011	Sales workers	18920
Perth - South East	2011	Technicians and trades workers	35228
Perth - South East	2016		3712
Perth - South East	2016	Clerical and administrative workers	31819
Perth - South East	2016	Community and personal service workers	24664
Perth - South East	2016	Labourers	22562
Perth - South East	2016	Machinery operators and drivers	18731
Perth - South East	2016	Managers	23323
Perth - South East	2016	Professionals	45975
Perth - South East	2016	Sales workers	20642
Perth - South East	2016	Technicians and trades workers	36665
Perth - South West	2006		2190
Perth - South West	2006	Clerical and administrative workers	21107
Perth - South West	2006	Community and personal service workers	13212
Perth - South West	2006	Labourers	14491
Perth - South West	2006	Machinery operators and drivers	9189
Perth - South West	2006	Managers	16201
Perth - South West	2006	Professionals	28102
Perth - South West	2006	Sales workers	14170
Perth - South West	2006	Technicians and trades workers	24861
Perth - South West	2011		2528
Perth - South West	2011	Clerical and administrative workers	25631
Perth - South West	2011	Community and personal service workers	17223
Perth - South West	2011	Labourers	15194
Perth - South West	2011	Machinery operators and drivers	11418
Perth - South West	2011	Managers	19756
Perth - South West	2011	Professionals	36288
Perth - South West	2011	Sales workers	15431
Perth - South West	2011	Technicians and trades workers	29203
Perth - South West	2016		3132
Perth - South West	2016	Clerical and administrative workers	25043
Perth - South West	2016	Community and personal service workers	20560
Perth - South West	2016	Labourers	16594
Perth - South West	2016	Machinery operators and drivers	12358
Perth - South West	2016	Managers	21505
Perth - South West	2016	Professionals	41163
Perth - South West	2016	Sales workers	17175
Perth - South West	2016	Technicians and trades workers	30504
Western Australia - Wheat Belt	2006		832
Western Australia - Wheat Belt	2006	Clerical and administrative workers	5667
Western Australia - Wheat Belt	2006	Community and personal service workers	4342
Western Australia - Wheat Belt	2006	Labourers	7892
Western Australia - Wheat Belt	2006	Machinery operators and drivers	4274
Western Australia - Wheat Belt	2006	Managers	15241
Western Australia - Wheat Belt	2006	Professionals	6404
Western Australia - Wheat Belt	2006	Sales workers	3878
Western Australia - Wheat Belt	2006	Technicians and trades workers	7934
Western Australia - Wheat Belt	2011		892
Western Australia - Wheat Belt	2011	Clerical and administrative workers	6396
Western Australia - Wheat Belt	2011	Community and personal service workers	5247
Western Australia - Wheat Belt	2011	Labourers	7490
Western Australia - Wheat Belt	2011	Machinery operators and drivers	5165
Western Australia - Wheat Belt	2011	Managers	13988
Western Australia - Wheat Belt	2011	Professionals	7140
Western Australia - Wheat Belt	2011	Sales workers	4122
Western Australia - Wheat Belt	2011	Technicians and trades workers	8834
Western Australia - Wheat Belt	2016		935
Western Australia - Wheat Belt	2016	Clerical and administrative workers	6208
Western Australia - Wheat Belt	2016	Community and personal service workers	5751
Western Australia - Wheat Belt	2016	Labourers	7959
Western Australia - Wheat Belt	2016	Machinery operators and drivers	5244
Western Australia - Wheat Belt	2016	Managers	12721
Western Australia - Wheat Belt	2016	Professionals	7199
Western Australia - Wheat Belt	2016	Sales workers	4320
Western Australia - Wheat Belt	2016	Technicians and trades workers	8719
Western Australia - Outback (North)	2006		819
Western Australia - Outback (North)	2006	Clerical and administrative workers	3664
Western Australia - Outback (North)	2006	Community and personal service workers	2852
Western Australia - Outback (North)	2006	Labourers	5154
Western Australia - Outback (North)	2006	Machinery operators and drivers	3795
Western Australia - Outback (North)	2006	Managers	3269
Western Australia - Outback (North)	2006	Professionals	4588
Western Australia - Outback (North)	2006	Sales workers	1857
Western Australia - Outback (North)	2006	Technicians and trades workers	6347
Western Australia - Outback (North)	2011		957
Western Australia - Outback (North)	2011	Clerical and administrative workers	5510
Western Australia - Outback (North)	2011	Community and personal service workers	3563
Western Australia - Outback (North)	2011	Labourers	5505
Western Australia - Outback (North)	2011	Machinery operators and drivers	6977
Western Australia - Outback (North)	2011	Managers	4448
Western Australia - Outback (North)	2011	Professionals	6978
Western Australia - Outback (North)	2011	Sales workers	1993
Western Australia - Outback (North)	2011	Technicians and trades workers	10851
Western Australia - Outback (North)	2016		994
Western Australia - Outback (North)	2016	Clerical and administrative workers	4556
Western Australia - Outback (North)	2016	Community and personal service workers	4090
Western Australia - Outback (North)	2016	Labourers	5161
Western Australia - Outback (North)	2016	Machinery operators and drivers	6587
Western Australia - Outback (North)	2016	Managers	4445
Western Australia - Outback (North)	2016	Professionals	6729
Western Australia - Outback (North)	2016	Sales workers	2168
Western Australia - Outback (North)	2016	Technicians and trades workers	10817
Western Australia - Outback (South)	2006		978
Western Australia - Outback (South)	2006	Clerical and administrative workers	5694
Western Australia - Outback (South)	2006	Community and personal service workers	4188
Western Australia - Outback (South)	2006	Labourers	6669
Western Australia - Outback (South)	2006	Machinery operators and drivers	6312
Western Australia - Outback (South)	2006	Managers	7628
Western Australia - Outback (South)	2006	Professionals	6362
Western Australia - Outback (South)	2006	Sales workers	3938
Western Australia - Outback (South)	2006	Technicians and trades workers	8995
Western Australia - Outback (South)	2011		903
Western Australia - Outback (South)	2011	Clerical and administrative workers	6595
Western Australia - Outback (South)	2011	Community and personal service workers	4941
Western Australia - Outback (South)	2011	Labourers	6903
Western Australia - Outback (South)	2011	Machinery operators and drivers	7862
Western Australia - Outback (South)	2011	Managers	7790
Western Australia - Outback (South)	2011	Professionals	7444
Western Australia - Outback (South)	2011	Sales workers	4072
Western Australia - Outback (South)	2011	Technicians and trades workers	10911
Western Australia - Outback (South)	2016		979
Western Australia - Outback (South)	2016	Clerical and administrative workers	5849
Western Australia - Outback (South)	2016	Community and personal service workers	5194
Western Australia - Outback (South)	2016	Labourers	6121
Western Australia - Outback (South)	2016	Machinery operators and drivers	6881
Western Australia - Outback (South)	2016	Managers	7036
Western Australia - Outback (South)	2016	Professionals	7402
Western Australia - Outback (South)	2016	Sales workers	4179
Western Australia - Outback (South)	2016	Technicians and trades workers	9528
Migratory - Offshore - Shipping (WA)	2006		7
Migratory - Offshore - Shipping (WA)	2006	Clerical and administrative workers	11
Migratory - Offshore - Shipping (WA)	2006	Community and personal service workers	3
Migratory - Offshore - Shipping (WA)	2006	Labourers	84
Migratory - Offshore - Shipping (WA)	2006	Machinery operators and drivers	46
Migratory - Offshore - Shipping (WA)	2006	Managers	10
Migratory - Offshore - Shipping (WA)	2006	Professionals	39
Migratory - Offshore - Shipping (WA)	2006	Sales workers	3
Migratory - Offshore - Shipping (WA)	2006	Technicians and trades workers	92
Migratory - Offshore - Shipping (WA)	2011		5
Migratory - Offshore - Shipping (WA)	2011	Clerical and administrative workers	6
Migratory - Offshore - Shipping (WA)	2011	Community and personal service workers	12
Migratory - Offshore - Shipping (WA)	2011	Labourers	132
Migratory - Offshore - Shipping (WA)	2011	Machinery operators and drivers	39
Migratory - Offshore - Shipping (WA)	2011	Managers	6
Migratory - Offshore - Shipping (WA)	2011	Professionals	52
Migratory - Offshore - Shipping (WA)	2011	Sales workers	0
Migratory - Offshore - Shipping (WA)	2011	Technicians and trades workers	76
Migratory - Offshore - Shipping (WA)	2016		9
Migratory - Offshore - Shipping (WA)	2016	Clerical and administrative workers	10
Migratory - Offshore - Shipping (WA)	2016	Community and personal service workers	3
Migratory - Offshore - Shipping (WA)	2016	Labourers	100
Migratory - Offshore - Shipping (WA)	2016	Machinery operators and drivers	35
Migratory - Offshore - Shipping (WA)	2016	Managers	11
Migratory - Offshore - Shipping (WA)	2016	Professionals	78
Migratory - Offshore - Shipping (WA)	2016	Sales workers	0
Migratory - Offshore - Shipping (WA)	2016	Technicians and trades workers	87
No usual address (WA)	2006		55
No usual address (WA)	2006	Clerical and administrative workers	189
No usual address (WA)	2006	Community and personal service workers	222
No usual address (WA)	2006	Labourers	488
No usual address (WA)	2006	Machinery operators and drivers	306
No usual address (WA)	2006	Managers	137
No usual address (WA)	2006	Professionals	329
No usual address (WA)	2006	Sales workers	115
No usual address (WA)	2006	Technicians and trades workers	418
No usual address (WA)	2011		47
No usual address (WA)	2011	Clerical and administrative workers	241
No usual address (WA)	2011	Community and personal service workers	236
No usual address (WA)	2011	Labourers	418
No usual address (WA)	2011	Machinery operators and drivers	333
No usual address (WA)	2011	Managers	177
No usual address (WA)	2011	Professionals	463
No usual address (WA)	2011	Sales workers	151
No usual address (WA)	2011	Technicians and trades workers	535
No usual address (WA)	2016		58
No usual address (WA)	2016	Clerical and administrative workers	114
No usual address (WA)	2016	Community and personal service workers	162
No usual address (WA)	2016	Labourers	386
No usual address (WA)	2016	Machinery operators and drivers	276
No usual address (WA)	2016	Managers	104
No usual address (WA)	2016	Professionals	235
No usual address (WA)	2016	Sales workers	90
No usual address (WA)	2016	Technicians and trades workers	349
Hobart	2006		1315
Hobart	2006	Clerical and administrative workers	14500
Hobart	2006	Community and personal service workers	9502
Hobart	2006	Labourers	8631
Hobart	2006	Machinery operators and drivers	4509
Hobart	2006	Managers	10401
