SA4_NAME16	Year	LanguageSpoken	Sex	persons
Logan - Beaudesert	2016	Tagalog	F	833
Logan - Beaudesert	2016	Tagalog	M	422
Logan - Beaudesert	2016	Tamil	F	159
Logan - Beaudesert	2016	Tamil	M	223
Logan - Beaudesert	2016	Thai	F	288
Logan - Beaudesert	2016	Thai	M	131
Logan - Beaudesert	2016	Turkish	F	147
Logan - Beaudesert	2016	Turkish	M	193
Logan - Beaudesert	2016	Urdu	F	451
Logan - Beaudesert	2016	Urdu	M	473
Logan - Beaudesert	2016	Vietnamese	F	668
Logan - Beaudesert	2016	Vietnamese	M	696
Mackay - Isaac - Whitsunday	2006		F	4847
Mackay - Isaac - Whitsunday	2006		M	7544
Mackay - Isaac - Whitsunday	2006	(Other)	F	585
Mackay - Isaac - Whitsunday	2006	(Other)	M	657
Mackay - Isaac - Whitsunday	2006	Afrikaans	F	182
Mackay - Isaac - Whitsunday	2006	Afrikaans	M	210
Mackay - Isaac - Whitsunday	2006	Arabic	F	8
Mackay - Isaac - Whitsunday	2006	Arabic	M	27
Mackay - Isaac - Whitsunday	2006	Australian_Indigenous_Languages	F	37
Mackay - Isaac - Whitsunday	2006	Australian_Indigenous_Languages	M	39
Mackay - Isaac - Whitsunday	2006	Chinese_languages_Bengali	F	17
Mackay - Isaac - Whitsunday	2006	Chinese_languages_Bengali	M	22
Mackay - Isaac - Whitsunday	2006	Chinese_languages_Cantonese	F	42
Mackay - Isaac - Whitsunday	2006	Chinese_languages_Cantonese	M	53
Mackay - Isaac - Whitsunday	2006	Chinese_languages_Mandarin	F	44
Mackay - Isaac - Whitsunday	2006	Chinese_languages_Mandarin	M	53
Mackay - Isaac - Whitsunday	2006	Chinese_languages_Other	F	4
Mackay - Isaac - Whitsunday	2006	Chinese_languages_Other	M	3
Mackay - Isaac - Whitsunday	2006	Croatian	F	15
Mackay - Isaac - Whitsunday	2006	Croatian	M	19
Mackay - Isaac - Whitsunday	2006	Dutch	F	82
Mackay - Isaac - Whitsunday	2006	Dutch	M	72
Mackay - Isaac - Whitsunday	2006	English	F	65115
Mackay - Isaac - Whitsunday	2006	English	M	68259
Mackay - Isaac - Whitsunday	2006	Filipino	F	129
Mackay - Isaac - Whitsunday	2006	Filipino	M	44
Mackay - Isaac - Whitsunday	2006	French	F	76
Mackay - Isaac - Whitsunday	2006	French	M	89
Mackay - Isaac - Whitsunday	2006	German	F	194
Mackay - Isaac - Whitsunday	2006	German	M	202
Mackay - Isaac - Whitsunday	2006	Greek	F	41
Mackay - Isaac - Whitsunday	2006	Greek	M	29
Mackay - Isaac - Whitsunday	2006	Hindi	F	32
Mackay - Isaac - Whitsunday	2006	Hindi	M	25
Mackay - Isaac - Whitsunday	2006	Indonesian	F	30
Mackay - Isaac - Whitsunday	2006	Indonesian	M	30
Mackay - Isaac - Whitsunday	2006	Italian	F	204
Mackay - Isaac - Whitsunday	2006	Italian	M	234
Mackay - Isaac - Whitsunday	2006	Japanese	F	46
Mackay - Isaac - Whitsunday	2006	Japanese	M	28
Mackay - Isaac - Whitsunday	2006	Korean	F	36
Mackay - Isaac - Whitsunday	2006	Korean	M	31
Mackay - Isaac - Whitsunday	2006	Macedonian	F	0
Mackay - Isaac - Whitsunday	2006	Macedonian	M	3
Mackay - Isaac - Whitsunday	2006	Persian_includes_Dari	F	0
Mackay - Isaac - Whitsunday	2006	Persian_includes_Dari	M	4
Mackay - Isaac - Whitsunday	2006	Polish	F	23
Mackay - Isaac - Whitsunday	2006	Polish	M	23
Mackay - Isaac - Whitsunday	2006	Punjabi	F	0
Mackay - Isaac - Whitsunday	2006	Punjabi	M	0
Mackay - Isaac - Whitsunday	2006	Russian	F	26
Mackay - Isaac - Whitsunday	2006	Russian	M	11
Mackay - Isaac - Whitsunday	2006	Samoan	F	19
Mackay - Isaac - Whitsunday	2006	Samoan	M	13
Mackay - Isaac - Whitsunday	2006	Serbian	F	9
Mackay - Isaac - Whitsunday	2006	Serbian	M	11
Mackay - Isaac - Whitsunday	2006	Sinhalese	F	12
Mackay - Isaac - Whitsunday	2006	Sinhalese	M	16
Mackay - Isaac - Whitsunday	2006	Spanish	F	60
Mackay - Isaac - Whitsunday	2006	Spanish	M	58
Mackay - Isaac - Whitsunday	2006	Tagalog	F	153
Mackay - Isaac - Whitsunday	2006	Tagalog	M	66
Mackay - Isaac - Whitsunday	2006	Tamil	F	7
Mackay - Isaac - Whitsunday	2006	Tamil	M	9
Mackay - Isaac - Whitsunday	2006	Thai	F	58
Mackay - Isaac - Whitsunday	2006	Thai	M	17
Mackay - Isaac - Whitsunday	2006	Turkish	F	27
Mackay - Isaac - Whitsunday	2006	Turkish	M	32
Mackay - Isaac - Whitsunday	2006	Urdu	F	13
Mackay - Isaac - Whitsunday	2006	Urdu	M	10
Mackay - Isaac - Whitsunday	2006	Vietnamese	F	28
Mackay - Isaac - Whitsunday	2006	Vietnamese	M	32
Mackay - Isaac - Whitsunday	2011		F	4097
Mackay - Isaac - Whitsunday	2011		M	7887
Mackay - Isaac - Whitsunday	2011	(Other)	F	901
Mackay - Isaac - Whitsunday	2011	(Other)	M	967
Mackay - Isaac - Whitsunday	2011	Afrikaans	F	398
Mackay - Isaac - Whitsunday	2011	Afrikaans	M	451
Mackay - Isaac - Whitsunday	2011	Arabic	F	16
Mackay - Isaac - Whitsunday	2011	Arabic	M	32
Mackay - Isaac - Whitsunday	2011	Australian_Indigenous_Languages	F	32
Mackay - Isaac - Whitsunday	2011	Australian_Indigenous_Languages	M	47
Mackay - Isaac - Whitsunday	2011	Chinese_languages_Bengali	F	28
Mackay - Isaac - Whitsunday	2011	Chinese_languages_Bengali	M	37
Mackay - Isaac - Whitsunday	2011	Chinese_languages_Cantonese	F	79
Mackay - Isaac - Whitsunday	2011	Chinese_languages_Cantonese	M	60
Mackay - Isaac - Whitsunday	2011	Chinese_languages_Mandarin	F	113
Mackay - Isaac - Whitsunday	2011	Chinese_languages_Mandarin	M	136
Mackay - Isaac - Whitsunday	2011	Chinese_languages_Other	F	23
Mackay - Isaac - Whitsunday	2011	Chinese_languages_Other	M	16
Mackay - Isaac - Whitsunday	2011	Croatian	F	20
Mackay - Isaac - Whitsunday	2011	Croatian	M	17
Mackay - Isaac - Whitsunday	2011	Dutch	F	105
Mackay - Isaac - Whitsunday	2011	Dutch	M	97
Mackay - Isaac - Whitsunday	2011	English	F	71660
Mackay - Isaac - Whitsunday	2011	English	M	75790
Mackay - Isaac - Whitsunday	2011	Filipino	F	288
Mackay - Isaac - Whitsunday	2011	Filipino	M	192
Mackay - Isaac - Whitsunday	2011	French	F	96
Mackay - Isaac - Whitsunday	2011	French	M	111
Mackay - Isaac - Whitsunday	2011	German	F	248
Mackay - Isaac - Whitsunday	2011	German	M	209
Mackay - Isaac - Whitsunday	2011	Greek	F	34
Mackay - Isaac - Whitsunday	2011	Greek	M	36
Mackay - Isaac - Whitsunday	2011	Hindi	F	71
Mackay - Isaac - Whitsunday	2011	Hindi	M	74
Mackay - Isaac - Whitsunday	2011	Indonesian	F	52
Mackay - Isaac - Whitsunday	2011	Indonesian	M	47
Mackay - Isaac - Whitsunday	2011	Italian	F	210
Mackay - Isaac - Whitsunday	2011	Italian	M	224
Mackay - Isaac - Whitsunday	2011	Japanese	F	67
Mackay - Isaac - Whitsunday	2011	Japanese	M	52
Mackay - Isaac - Whitsunday	2011	Korean	F	88
Mackay - Isaac - Whitsunday	2011	Korean	M	104
Mackay - Isaac - Whitsunday	2011	Macedonian	F	3
Mackay - Isaac - Whitsunday	2011	Macedonian	M	3
Mackay - Isaac - Whitsunday	2011	Persian_includes_Dari	F	9
Mackay - Isaac - Whitsunday	2011	Persian_includes_Dari	M	13
Mackay - Isaac - Whitsunday	2011	Polish	F	27
Mackay - Isaac - Whitsunday	2011	Polish	M	33
Mackay - Isaac - Whitsunday	2011	Punjabi	F	16
Mackay - Isaac - Whitsunday	2011	Punjabi	M	25
Mackay - Isaac - Whitsunday	2011	Russian	F	37
Mackay - Isaac - Whitsunday	2011	Russian	M	9
Mackay - Isaac - Whitsunday	2011	Samoan	F	16
Mackay - Isaac - Whitsunday	2011	Samoan	M	21
Mackay - Isaac - Whitsunday	2011	Serbian	F	14
Mackay - Isaac - Whitsunday	2011	Serbian	M	8
Mackay - Isaac - Whitsunday	2011	Sinhalese	F	25
Mackay - Isaac - Whitsunday	2011	Sinhalese	M	46
Mackay - Isaac - Whitsunday	2011	Spanish	F	98
Mackay - Isaac - Whitsunday	2011	Spanish	M	78
Mackay - Isaac - Whitsunday	2011	Tagalog	F	396
Mackay - Isaac - Whitsunday	2011	Tagalog	M	336
Mackay - Isaac - Whitsunday	2011	Tamil	F	22
Mackay - Isaac - Whitsunday	2011	Tamil	M	22
Mackay - Isaac - Whitsunday	2011	Thai	F	128
Mackay - Isaac - Whitsunday	2011	Thai	M	47
Mackay - Isaac - Whitsunday	2011	Turkish	F	7
Mackay - Isaac - Whitsunday	2011	Turkish	M	18
Mackay - Isaac - Whitsunday	2011	Urdu	F	24
Mackay - Isaac - Whitsunday	2011	Urdu	M	33
Mackay - Isaac - Whitsunday	2011	Vietnamese	F	44
Mackay - Isaac - Whitsunday	2011	Vietnamese	M	46
Mackay - Isaac - Whitsunday	2016		F	6819
Mackay - Isaac - Whitsunday	2016		M	9513
Mackay - Isaac - Whitsunday	2016	(Other)	F	1207
Mackay - Isaac - Whitsunday	2016	(Other)	M	1086
Mackay - Isaac - Whitsunday	2016	Afrikaans	F	374
Mackay - Isaac - Whitsunday	2016	Afrikaans	M	390
Mackay - Isaac - Whitsunday	2016	Arabic	F	22
Mackay - Isaac - Whitsunday	2016	Arabic	M	28
Mackay - Isaac - Whitsunday	2016	Australian_Indigenous_Languages	F	45
Mackay - Isaac - Whitsunday	2016	Australian_Indigenous_Languages	M	50
Mackay - Isaac - Whitsunday	2016	Chinese_languages_Bengali	F	45
Mackay - Isaac - Whitsunday	2016	Chinese_languages_Bengali	M	44
Mackay - Isaac - Whitsunday	2016	Chinese_languages_Cantonese	F	68
Mackay - Isaac - Whitsunday	2016	Chinese_languages_Cantonese	M	86
Mackay - Isaac - Whitsunday	2016	Chinese_languages_Mandarin	F	370
Mackay - Isaac - Whitsunday	2016	Chinese_languages_Mandarin	M	259
Mackay - Isaac - Whitsunday	2016	Chinese_languages_Other	F	24
Mackay - Isaac - Whitsunday	2016	Chinese_languages_Other	M	18
Mackay - Isaac - Whitsunday	2016	Croatian	F	14
Mackay - Isaac - Whitsunday	2016	Croatian	M	16
Mackay - Isaac - Whitsunday	2016	Dutch	F	93
Mackay - Isaac - Whitsunday	2016	Dutch	M	90
Mackay - Isaac - Whitsunday	2016	English	F	70695
Mackay - Isaac - Whitsunday	2016	English	M	73306
Mackay - Isaac - Whitsunday	2016	Filipino	F	395
Mackay - Isaac - Whitsunday	2016	Filipino	M	318
Mackay - Isaac - Whitsunday	2016	French	F	111
Mackay - Isaac - Whitsunday	2016	French	M	108
Mackay - Isaac - Whitsunday	2016	German	F	221
Mackay - Isaac - Whitsunday	2016	German	M	151
Mackay - Isaac - Whitsunday	2016	Greek	F	31
Mackay - Isaac - Whitsunday	2016	Greek	M	37
Mackay - Isaac - Whitsunday	2016	Hindi	F	99
Mackay - Isaac - Whitsunday	2016	Hindi	M	139
Mackay - Isaac - Whitsunday	2016	Indonesian	F	73
Mackay - Isaac - Whitsunday	2016	Indonesian	M	56
Mackay - Isaac - Whitsunday	2016	Italian	F	151
Mackay - Isaac - Whitsunday	2016	Italian	M	185
Mackay - Isaac - Whitsunday	2016	Japanese	F	99
Mackay - Isaac - Whitsunday	2016	Japanese	M	73
Mackay - Isaac - Whitsunday	2016	Korean	F	84
Mackay - Isaac - Whitsunday	2016	Korean	M	105
Mackay - Isaac - Whitsunday	2016	Macedonian	F	3
Mackay - Isaac - Whitsunday	2016	Macedonian	M	3
Mackay - Isaac - Whitsunday	2016	Persian_includes_Dari	F	14
Mackay - Isaac - Whitsunday	2016	Persian_includes_Dari	M	16
Mackay - Isaac - Whitsunday	2016	Polish	F	35
Mackay - Isaac - Whitsunday	2016	Polish	M	30
Mackay - Isaac - Whitsunday	2016	Punjabi	F	91
Mackay - Isaac - Whitsunday	2016	Punjabi	M	111
Mackay - Isaac - Whitsunday	2016	Russian	F	56
Mackay - Isaac - Whitsunday	2016	Russian	M	23
Mackay - Isaac - Whitsunday	2016	Samoan	F	29
Mackay - Isaac - Whitsunday	2016	Samoan	M	46
Mackay - Isaac - Whitsunday	2016	Serbian	F	15
Mackay - Isaac - Whitsunday	2016	Serbian	M	20
Mackay - Isaac - Whitsunday	2016	Sinhalese	F	57
Mackay - Isaac - Whitsunday	2016	Sinhalese	M	74
Mackay - Isaac - Whitsunday	2016	Spanish	F	121
Mackay - Isaac - Whitsunday	2016	Spanish	M	119
Mackay - Isaac - Whitsunday	2016	Tagalog	F	645
Mackay - Isaac - Whitsunday	2016	Tagalog	M	447
Mackay - Isaac - Whitsunday	2016	Tamil	F	37
Mackay - Isaac - Whitsunday	2016	Tamil	M	36
Mackay - Isaac - Whitsunday	2016	Thai	F	234
Mackay - Isaac - Whitsunday	2016	Thai	M	69
Mackay - Isaac - Whitsunday	2016	Turkish	F	9
Mackay - Isaac - Whitsunday	2016	Turkish	M	18
Mackay - Isaac - Whitsunday	2016	Urdu	F	47
Mackay - Isaac - Whitsunday	2016	Urdu	M	39
Mackay - Isaac - Whitsunday	2016	Vietnamese	F	84
Mackay - Isaac - Whitsunday	2016	Vietnamese	M	84
Moreton Bay - North	2006		F	4458
Moreton Bay - North	2006		M	5479
Moreton Bay - North	2006	(Other)	F	727
Moreton Bay - North	2006	(Other)	M	704
Moreton Bay - North	2006	Afrikaans	F	64
Moreton Bay - North	2006	Afrikaans	M	53
Moreton Bay - North	2006	Arabic	F	35
Moreton Bay - North	2006	Arabic	M	47
Moreton Bay - North	2006	Australian_Indigenous_Languages	F	32
Moreton Bay - North	2006	Australian_Indigenous_Languages	M	24
Moreton Bay - North	2006	Chinese_languages_Bengali	F	3
Moreton Bay - North	2006	Chinese_languages_Bengali	M	4
Moreton Bay - North	2006	Chinese_languages_Cantonese	F	134
Moreton Bay - North	2006	Chinese_languages_Cantonese	M	108
Moreton Bay - North	2006	Chinese_languages_Mandarin	F	70
Moreton Bay - North	2006	Chinese_languages_Mandarin	M	59
Moreton Bay - North	2006	Chinese_languages_Other	F	32
Moreton Bay - North	2006	Chinese_languages_Other	M	21
Moreton Bay - North	2006	Croatian	F	55
Moreton Bay - North	2006	Croatian	M	60
Moreton Bay - North	2006	Dutch	F	240
Moreton Bay - North	2006	Dutch	M	216
Moreton Bay - North	2006	English	F	86969
Moreton Bay - North	2006	English	M	83572
Moreton Bay - North	2006	Filipino	F	182
Moreton Bay - North	2006	Filipino	M	66
Moreton Bay - North	2006	French	F	178
Moreton Bay - North	2006	French	M	155
Moreton Bay - North	2006	German	F	367
Moreton Bay - North	2006	German	M	321
Moreton Bay - North	2006	Greek	F	75
Moreton Bay - North	2006	Greek	M	73
Moreton Bay - North	2006	Hindi	F	170
Moreton Bay - North	2006	Hindi	M	127
Moreton Bay - North	2006	Indonesian	F	44
Moreton Bay - North	2006	Indonesian	M	26
Moreton Bay - North	2006	Italian	F	265
Moreton Bay - North	2006	Italian	M	267
Moreton Bay - North	2006	Japanese	F	64
Moreton Bay - North	2006	Japanese	M	36
Moreton Bay - North	2006	Korean	F	28
Moreton Bay - North	2006	Korean	M	39
Moreton Bay - North	2006	Macedonian	F	12
Moreton Bay - North	2006	Macedonian	M	12
Moreton Bay - North	2006	Persian_includes_Dari	F	9
Moreton Bay - North	2006	Persian_includes_Dari	M	12
Moreton Bay - North	2006	Polish	F	98
Moreton Bay - North	2006	Polish	M	83
Moreton Bay - North	2006	Punjabi	F	0
Moreton Bay - North	2006	Punjabi	M	4
Moreton Bay - North	2006	Russian	F	66
Moreton Bay - North	2006	Russian	M	41
Moreton Bay - North	2006	Samoan	F	462
Moreton Bay - North	2006	Samoan	M	406
Moreton Bay - North	2006	Serbian	F	26
Moreton Bay - North	2006	Serbian	M	26
Moreton Bay - North	2006	Sinhalese	F	22
Moreton Bay - North	2006	Sinhalese	M	25
Moreton Bay - North	2006	Spanish	F	134
Moreton Bay - North	2006	Spanish	M	115
Moreton Bay - North	2006	Tagalog	F	240
Moreton Bay - North	2006	Tagalog	M	68
Moreton Bay - North	2006	Tamil	F	6
Moreton Bay - North	2006	Tamil	M	0
Moreton Bay - North	2006	Thai	F	80
Moreton Bay - North	2006	Thai	M	23
Moreton Bay - North	2006	Turkish	F	9
Moreton Bay - North	2006	Turkish	M	11
Moreton Bay - North	2006	Urdu	F	12
Moreton Bay - North	2006	Urdu	M	16
Moreton Bay - North	2006	Vietnamese	F	94
Moreton Bay - North	2006	Vietnamese	M	87
Moreton Bay - North	2011		F	5446
Moreton Bay - North	2011		M	6422
Moreton Bay - North	2011	(Other)	F	1215
Moreton Bay - North	2011	(Other)	M	1136
Moreton Bay - North	2011	Afrikaans	F	157
Moreton Bay - North	2011	Afrikaans	M	171
Moreton Bay - North	2011	Arabic	F	76
Moreton Bay - North	2011	Arabic	M	90
Moreton Bay - North	2011	Australian_Indigenous_Languages	F	23
Moreton Bay - North	2011	Australian_Indigenous_Languages	M	33
Moreton Bay - North	2011	Chinese_languages_Bengali	F	0
Moreton Bay - North	2011	Chinese_languages_Bengali	M	0
Moreton Bay - North	2011	Chinese_languages_Cantonese	F	169
Moreton Bay - North	2011	Chinese_languages_Cantonese	M	109
Moreton Bay - North	2011	Chinese_languages_Mandarin	F	197
Moreton Bay - North	2011	Chinese_languages_Mandarin	M	138
Moreton Bay - North	2011	Chinese_languages_Other	F	36
Moreton Bay - North	2011	Chinese_languages_Other	M	29
Moreton Bay - North	2011	Croatian	F	60
Moreton Bay - North	2011	Croatian	M	64
Moreton Bay - North	2011	Dutch	F	283
Moreton Bay - North	2011	Dutch	M	240
Moreton Bay - North	2011	English	F	98943
Moreton Bay - North	2011	English	M	94415
Moreton Bay - North	2011	Filipino	F	269
Moreton Bay - North	2011	Filipino	M	115
Moreton Bay - North	2011	French	F	198
Moreton Bay - North	2011	French	M	190
Moreton Bay - North	2011	German	F	352
Moreton Bay - North	2011	German	M	326
