SA4_NAME16	Year	CountryOfBirth	Sex	persons
Sydney - Inner West	2011	FJI	M	352
Sydney - Inner West	2011	GBR	F	4623
Sydney - Inner West	2011	GBR	M	5436
Sydney - Inner West	2011	GRC	F	1537
Sydney - Inner West	2011	GRC	M	1357
Sydney - Inner West	2011	HKG	F	1597
Sydney - Inner West	2011	HKG	M	1387
Sydney - Inner West	2011	HRV	F	381
Sydney - Inner West	2011	HRV	M	322
Sydney - Inner West	2011	IDN	F	746
Sydney - Inner West	2011	IDN	M	535
Sydney - Inner West	2011	IND	F	3105
Sydney - Inner West	2011	IND	M	4337
Sydney - Inner West	2011	IRL	F	728
Sydney - Inner West	2011	IRL	M	915
Sydney - Inner West	2011	IRN	F	194
Sydney - Inner West	2011	IRN	M	230
Sydney - Inner West	2011	IRQ	F	60
Sydney - Inner West	2011	IRQ	M	80
Sydney - Inner West	2011	ITA	F	4580
Sydney - Inner West	2011	ITA	M	4269
Sydney - Inner West	2011	JPN	F	504
Sydney - Inner West	2011	JPN	M	193
Sydney - Inner West	2011	KOR	F	3585
Sydney - Inner West	2011	KOR	M	3051
Sydney - Inner West	2011	LBN	F	1235
Sydney - Inner West	2011	LBN	M	1239
Sydney - Inner West	2011	LKA	F	1180
Sydney - Inner West	2011	LKA	M	1074
Sydney - Inner West	2011	MKD	F	90
Sydney - Inner West	2011	MKD	M	90
Sydney - Inner West	2011	MLT	F	254
Sydney - Inner West	2011	MLT	M	206
Sydney - Inner West	2011	MYS	F	1019
Sydney - Inner West	2011	MYS	M	793
Sydney - Inner West	2011	NLD	F	182
Sydney - Inner West	2011	NLD	M	229
Sydney - Inner West	2011	NZL	F	2575
Sydney - Inner West	2011	NZL	M	2493
Sydney - Inner West	2011	PAK	F	134
Sydney - Inner West	2011	PAK	M	190
Sydney - Inner West	2011	PHL	F	1700
Sydney - Inner West	2011	PHL	M	1011
Sydney - Inner West	2011	POL	F	453
Sydney - Inner West	2011	POL	M	351
Sydney - Inner West	2011	SGP	F	402
Sydney - Inner West	2011	SGP	M	308
Sydney - Inner West	2011	THA	F	683
Sydney - Inner West	2011	THA	M	361
Sydney - Inner West	2011	TUR	F	350
Sydney - Inner West	2011	TUR	M	372
Sydney - Inner West	2011	USA	F	671
Sydney - Inner West	2011	USA	M	615
Sydney - Inner West	2011	VNM	F	1568
Sydney - Inner West	2011	VNM	M	1216
Sydney - Inner West	2011	ZAF	F	579
Sydney - Inner West	2011	ZAF	M	562
Sydney - Inner West	2011	ZWE	F	89
Sydney - Inner West	2011	ZWE	M	95
Sydney - Inner West	2016		F	19503
Sydney - Inner West	2016		M	19733
Sydney - Inner West	2016	AUS	F	76230
Sydney - Inner West	2016	AUS	M	72492
Sydney - Inner West	2016	CAN	F	355
Sydney - Inner West	2016	CAN	M	290
Sydney - Inner West	2016	CHN	F	14800
Sydney - Inner West	2016	CHN	M	11438
Sydney - Inner West	2016	DEU	F	518
Sydney - Inner West	2016	DEU	M	464
Sydney - Inner West	2016	EGY	F	468
Sydney - Inner West	2016	EGY	M	465
Sydney - Inner West	2016	FJI	F	483
Sydney - Inner West	2016	FJI	M	359
Sydney - Inner West	2016	GBR	F	4649
Sydney - Inner West	2016	GBR	M	5597
Sydney - Inner West	2016	GRC	F	1472
Sydney - Inner West	2016	GRC	M	1222
Sydney - Inner West	2016	HKG	F	1814
Sydney - Inner West	2016	HKG	M	1608
Sydney - Inner West	2016	HRV	F	385
Sydney - Inner West	2016	HRV	M	285
Sydney - Inner West	2016	IDN	F	869
Sydney - Inner West	2016	IDN	M	635
Sydney - Inner West	2016	IND	F	4361
Sydney - Inner West	2016	IND	M	5781
Sydney - Inner West	2016	IRL	F	782
Sydney - Inner West	2016	IRL	M	1044
Sydney - Inner West	2016	IRN	F	301
Sydney - Inner West	2016	IRN	M	401
Sydney - Inner West	2016	IRQ	F	73
Sydney - Inner West	2016	IRQ	M	96
Sydney - Inner West	2016	ITA	F	4293
Sydney - Inner West	2016	ITA	M	3943
Sydney - Inner West	2016	JPN	F	592
Sydney - Inner West	2016	JPN	M	260
Sydney - Inner West	2016	KOR	F	4243
Sydney - Inner West	2016	KOR	M	3840
Sydney - Inner West	2016	LBN	F	1185
Sydney - Inner West	2016	LBN	M	1200
Sydney - Inner West	2016	LKA	F	1125
Sydney - Inner West	2016	LKA	M	1110
Sydney - Inner West	2016	MKD	F	98
Sydney - Inner West	2016	MKD	M	88
Sydney - Inner West	2016	MLT	F	219
Sydney - Inner West	2016	MLT	M	168
Sydney - Inner West	2016	MYS	F	1154
Sydney - Inner West	2016	MYS	M	1027
Sydney - Inner West	2016	NLD	F	174
Sydney - Inner West	2016	NLD	M	218
Sydney - Inner West	2016	NZL	F	2392
Sydney - Inner West	2016	NZL	M	2386
Sydney - Inner West	2016	PAK	F	215
Sydney - Inner West	2016	PAK	M	358
Sydney - Inner West	2016	PHL	F	2083
Sydney - Inner West	2016	PHL	M	1297
Sydney - Inner West	2016	POL	F	435
Sydney - Inner West	2016	POL	M	322
Sydney - Inner West	2016	SGP	F	461
Sydney - Inner West	2016	SGP	M	344
Sydney - Inner West	2016	THA	F	1217
Sydney - Inner West	2016	THA	M	624
Sydney - Inner West	2016	TUR	F	350
Sydney - Inner West	2016	TUR	M	364
Sydney - Inner West	2016	USA	F	798
Sydney - Inner West	2016	USA	M	727
Sydney - Inner West	2016	VNM	F	2066
Sydney - Inner West	2016	VNM	M	1569
Sydney - Inner West	2016	ZAF	F	625
Sydney - Inner West	2016	ZAF	M	593
Sydney - Inner West	2016	ZWE	F	89
Sydney - Inner West	2016	ZWE	M	79
Sydney - North Sydney and Hornsby	2006		F	20045
Sydney - North Sydney and Hornsby	2006		M	18738
Sydney - North Sydney and Hornsby	2006	AUS	F	110876
Sydney - North Sydney and Hornsby	2006	AUS	M	102736
Sydney - North Sydney and Hornsby	2006	CAN	F	659
Sydney - North Sydney and Hornsby	2006	CAN	M	636
Sydney - North Sydney and Hornsby	2006	CHN	F	5517
Sydney - North Sydney and Hornsby	2006	CHN	M	3996
Sydney - North Sydney and Hornsby	2006	DEU	F	1181
Sydney - North Sydney and Hornsby	2006	DEU	M	1017
Sydney - North Sydney and Hornsby	2006	EGY	F	309
Sydney - North Sydney and Hornsby	2006	EGY	M	343
Sydney - North Sydney and Hornsby	2006	FJI	F	368
Sydney - North Sydney and Hornsby	2006	FJI	M	276
Sydney - North Sydney and Hornsby	2006	GBR	F	11128
Sydney - North Sydney and Hornsby	2006	GBR	M	12608
Sydney - North Sydney and Hornsby	2006	GRC	F	352
Sydney - North Sydney and Hornsby	2006	GRC	M	321
Sydney - North Sydney and Hornsby	2006	HKG	F	3982
Sydney - North Sydney and Hornsby	2006	HKG	M	3253
Sydney - North Sydney and Hornsby	2006	HRV	F	327
Sydney - North Sydney and Hornsby	2006	HRV	M	336
Sydney - North Sydney and Hornsby	2006	IDN	F	861
Sydney - North Sydney and Hornsby	2006	IDN	M	605
Sydney - North Sydney and Hornsby	2006	IND	F	2182
Sydney - North Sydney and Hornsby	2006	IND	M	2347
Sydney - North Sydney and Hornsby	2006	IRL	F	702
Sydney - North Sydney and Hornsby	2006	IRL	M	710
Sydney - North Sydney and Hornsby	2006	IRN	F	899
Sydney - North Sydney and Hornsby	2006	IRN	M	956
Sydney - North Sydney and Hornsby	2006	IRQ	F	52
Sydney - North Sydney and Hornsby	2006	IRQ	M	49
Sydney - North Sydney and Hornsby	2006	ITA	F	876
Sydney - North Sydney and Hornsby	2006	ITA	M	965
Sydney - North Sydney and Hornsby	2006	JPN	F	2376
Sydney - North Sydney and Hornsby	2006	JPN	M	1426
Sydney - North Sydney and Hornsby	2006	KOR	F	2664
Sydney - North Sydney and Hornsby	2006	KOR	M	2076
Sydney - North Sydney and Hornsby	2006	LBN	F	488
Sydney - North Sydney and Hornsby	2006	LBN	M	461
Sydney - North Sydney and Hornsby	2006	LKA	F	545
Sydney - North Sydney and Hornsby	2006	LKA	M	518
Sydney - North Sydney and Hornsby	2006	MKD	F	87
Sydney - North Sydney and Hornsby	2006	MKD	M	94
Sydney - North Sydney and Hornsby	2006	MLT	F	79
Sydney - North Sydney and Hornsby	2006	MLT	M	85
Sydney - North Sydney and Hornsby	2006	MYS	F	1839
Sydney - North Sydney and Hornsby	2006	MYS	M	1422
Sydney - North Sydney and Hornsby	2006	NLD	F	552
Sydney - North Sydney and Hornsby	2006	NLD	M	630
Sydney - North Sydney and Hornsby	2006	NZL	F	4484
Sydney - North Sydney and Hornsby	2006	NZL	M	4284
Sydney - North Sydney and Hornsby	2006	PAK	F	166
Sydney - North Sydney and Hornsby	2006	PAK	M	164
Sydney - North Sydney and Hornsby	2006	PHL	F	1442
Sydney - North Sydney and Hornsby	2006	PHL	M	882
Sydney - North Sydney and Hornsby	2006	POL	F	609
Sydney - North Sydney and Hornsby	2006	POL	M	488
Sydney - North Sydney and Hornsby	2006	SGP	F	898
Sydney - North Sydney and Hornsby	2006	SGP	M	690
Sydney - North Sydney and Hornsby	2006	THA	F	596
Sydney - North Sydney and Hornsby	2006	THA	M	328
Sydney - North Sydney and Hornsby	2006	TUR	F	176
Sydney - North Sydney and Hornsby	2006	TUR	M	174
Sydney - North Sydney and Hornsby	2006	USA	F	1725
Sydney - North Sydney and Hornsby	2006	USA	M	1633
Sydney - North Sydney and Hornsby	2006	VNM	F	447
Sydney - North Sydney and Hornsby	2006	VNM	M	326
Sydney - North Sydney and Hornsby	2006	ZAF	F	3526
Sydney - North Sydney and Hornsby	2006	ZAF	M	3362
Sydney - North Sydney and Hornsby	2006	ZWE	F	290
Sydney - North Sydney and Hornsby	2006	ZWE	M	299
Sydney - North Sydney and Hornsby	2011		F	19410
Sydney - North Sydney and Hornsby	2011		M	18354
Sydney - North Sydney and Hornsby	2011	AUS	F	114024
Sydney - North Sydney and Hornsby	2011	AUS	M	106745
Sydney - North Sydney and Hornsby	2011	CAN	F	744
Sydney - North Sydney and Hornsby	2011	CAN	M	718
Sydney - North Sydney and Hornsby	2011	CHN	F	8298
Sydney - North Sydney and Hornsby	2011	CHN	M	5852
Sydney - North Sydney and Hornsby	2011	DEU	F	1216
Sydney - North Sydney and Hornsby	2011	DEU	M	1036
Sydney - North Sydney and Hornsby	2011	EGY	F	286
Sydney - North Sydney and Hornsby	2011	EGY	M	343
Sydney - North Sydney and Hornsby	2011	FJI	F	394
Sydney - North Sydney and Hornsby	2011	FJI	M	308
Sydney - North Sydney and Hornsby	2011	GBR	F	11862
Sydney - North Sydney and Hornsby	2011	GBR	M	13588
Sydney - North Sydney and Hornsby	2011	GRC	F	301
Sydney - North Sydney and Hornsby	2011	GRC	M	283
Sydney - North Sydney and Hornsby	2011	HKG	F	4045
Sydney - North Sydney and Hornsby	2011	HKG	M	3312
Sydney - North Sydney and Hornsby	2011	HRV	F	324
Sydney - North Sydney and Hornsby	2011	HRV	M	309
Sydney - North Sydney and Hornsby	2011	IDN	F	1064
Sydney - North Sydney and Hornsby	2011	IDN	M	751
Sydney - North Sydney and Hornsby	2011	IND	F	3178
Sydney - North Sydney and Hornsby	2011	IND	M	3538
Sydney - North Sydney and Hornsby	2011	IRL	F	794
Sydney - North Sydney and Hornsby	2011	IRL	M	867
Sydney - North Sydney and Hornsby	2011	IRN	F	1301
Sydney - North Sydney and Hornsby	2011	IRN	M	1323
Sydney - North Sydney and Hornsby	2011	IRQ	F	75
Sydney - North Sydney and Hornsby	2011	IRQ	M	79
Sydney - North Sydney and Hornsby	2011	ITA	F	855
Sydney - North Sydney and Hornsby	2011	ITA	M	962
Sydney - North Sydney and Hornsby	2011	JPN	F	2384
Sydney - North Sydney and Hornsby	2011	JPN	M	1384
Sydney - North Sydney and Hornsby	2011	KOR	F	3654
Sydney - North Sydney and Hornsby	2011	KOR	M	2873
Sydney - North Sydney and Hornsby	2011	LBN	F	459
Sydney - North Sydney and Hornsby	2011	LBN	M	410
Sydney - North Sydney and Hornsby	2011	LKA	F	686
Sydney - North Sydney and Hornsby	2011	LKA	M	644
Sydney - North Sydney and Hornsby	2011	MKD	F	95
Sydney - North Sydney and Hornsby	2011	MKD	M	82
Sydney - North Sydney and Hornsby	2011	MLT	F	83
Sydney - North Sydney and Hornsby	2011	MLT	M	69
Sydney - North Sydney and Hornsby	2011	MYS	F	2144
Sydney - North Sydney and Hornsby	2011	MYS	M	1632
Sydney - North Sydney and Hornsby	2011	NLD	F	550
Sydney - North Sydney and Hornsby	2011	NLD	M	673
Sydney - North Sydney and Hornsby	2011	NZL	F	4567
Sydney - North Sydney and Hornsby	2011	NZL	M	4335
Sydney - North Sydney and Hornsby	2011	PAK	F	192
Sydney - North Sydney and Hornsby	2011	PAK	M	203
Sydney - North Sydney and Hornsby	2011	PHL	F	1842
Sydney - North Sydney and Hornsby	2011	PHL	M	1177
Sydney - North Sydney and Hornsby	2011	POL	F	651
Sydney - North Sydney and Hornsby	2011	POL	M	456
Sydney - North Sydney and Hornsby	2011	SGP	F	1070
Sydney - North Sydney and Hornsby	2011	SGP	M	855
Sydney - North Sydney and Hornsby	2011	THA	F	911
Sydney - North Sydney and Hornsby	2011	THA	M	417
Sydney - North Sydney and Hornsby	2011	TUR	F	164
Sydney - North Sydney and Hornsby	2011	TUR	M	159
Sydney - North Sydney and Hornsby	2011	USA	F	1962
Sydney - North Sydney and Hornsby	2011	USA	M	1866
Sydney - North Sydney and Hornsby	2011	VNM	F	636
Sydney - North Sydney and Hornsby	2011	VNM	M	430
Sydney - North Sydney and Hornsby	2011	ZAF	F	3951
Sydney - North Sydney and Hornsby	2011	ZAF	M	3781
Sydney - North Sydney and Hornsby	2011	ZWE	F	361
Sydney - North Sydney and Hornsby	2011	ZWE	M	323
Sydney - North Sydney and Hornsby	2016		F	22478
Sydney - North Sydney and Hornsby	2016		M	20283
Sydney - North Sydney and Hornsby	2016	AUS	F	115963
Sydney - North Sydney and Hornsby	2016	AUS	M	110990
Sydney - North Sydney and Hornsby	2016	CAN	F	759
Sydney - North Sydney and Hornsby	2016	CAN	M	741
Sydney - North Sydney and Hornsby	2016	CHN	F	14998
Sydney - North Sydney and Hornsby	2016	CHN	M	10572
Sydney - North Sydney and Hornsby	2016	DEU	F	1087
Sydney - North Sydney and Hornsby	2016	DEU	M	927
Sydney - North Sydney and Hornsby	2016	EGY	F	298
Sydney - North Sydney and Hornsby	2016	EGY	M	335
Sydney - North Sydney and Hornsby	2016	FJI	F	388
Sydney - North Sydney and Hornsby	2016	FJI	M	305
Sydney - North Sydney and Hornsby	2016	GBR	F	11536
Sydney - North Sydney and Hornsby	2016	GBR	M	13393
Sydney - North Sydney and Hornsby	2016	GRC	F	246
Sydney - North Sydney and Hornsby	2016	GRC	M	240
Sydney - North Sydney and Hornsby	2016	HKG	F	4396
Sydney - North Sydney and Hornsby	2016	HKG	M	3703
Sydney - North Sydney and Hornsby	2016	HRV	F	321
Sydney - North Sydney and Hornsby	2016	HRV	M	285
Sydney - North Sydney and Hornsby	2016	IDN	F	1132
Sydney - North Sydney and Hornsby	2016	IDN	M	828
Sydney - North Sydney and Hornsby	2016	IND	F	4514
Sydney - North Sydney and Hornsby	2016	IND	M	4804
Sydney - North Sydney and Hornsby	2016	IRL	F	885
Sydney - North Sydney and Hornsby	2016	IRL	M	967
Sydney - North Sydney and Hornsby	2016	IRN	F	1836
Sydney - North Sydney and Hornsby	2016	IRN	M	1826
Sydney - North Sydney and Hornsby	2016	IRQ	F	71
Sydney - North Sydney and Hornsby	2016	IRQ	M	81
Sydney - North Sydney and Hornsby	2016	ITA	F	877
Sydney - North Sydney and Hornsby	2016	ITA	M	1017
Sydney - North Sydney and Hornsby	2016	JPN	F	2659
Sydney - North Sydney and Hornsby	2016	JPN	M	1532
Sydney - North Sydney and Hornsby	2016	KOR	F	3989
Sydney - North Sydney and Hornsby	2016	KOR	M	3152
Sydney - North Sydney and Hornsby	2016	LBN	F	435
Sydney - North Sydney and Hornsby	2016	LBN	M	398
Sydney - North Sydney and Hornsby	2016	LKA	F	867
Sydney - North Sydney and Hornsby	2016	LKA	M	778
Sydney - North Sydney and Hornsby	2016	MKD	F	101
Sydney - North Sydney and Hornsby	2016	MKD	M	85
Sydney - North Sydney and Hornsby	2016	MLT	F	76
Sydney - North Sydney and Hornsby	2016	MLT	M	64
Sydney - North Sydney and Hornsby	2016	MYS	F	2473
Sydney - North Sydney and Hornsby	2016	MYS	M	1916
Sydney - North Sydney and Hornsby	2016	NLD	F	520
Sydney - North Sydney and Hornsby	2016	NLD	M	612
Sydney - North Sydney and Hornsby	2016	NZL	F	4340
Sydney - North Sydney and Hornsby	2016	NZL	M	4140
Sydney - North Sydney and Hornsby	2016	PAK	F	310
Sydney - North Sydney and Hornsby	2016	PAK	M	357
Sydney - North Sydney and Hornsby	2016	PHL	F	2481
Sydney - North Sydney and Hornsby	2016	PHL	M	1562
Sydney - North Sydney and Hornsby	2016	POL	F	669
Sydney - North Sydney and Hornsby	2016	POL	M	471
Sydney - North Sydney and Hornsby	2016	SGP	F	1180
Sydney - North Sydney and Hornsby	2016	SGP	M	988
Sydney - North Sydney and Hornsby	2016	THA	F	1264
Sydney - North Sydney and Hornsby	2016	THA	M	590
Sydney - North Sydney and Hornsby	2016	TUR	F	201
Sydney - North Sydney and Hornsby	2016	TUR	M	215
Sydney - North Sydney and Hornsby	2016	USA	F	2057
Sydney - North Sydney and Hornsby	2016	USA	M	1971
Sydney - North Sydney and Hornsby	2016	VNM	F	923
Sydney - North Sydney and Hornsby	2016	VNM	M	615
Sydney - North Sydney and Hornsby	2016	ZAF	F	3899
Sydney - North Sydney and Hornsby	2016	ZAF	M	3708
Sydney - North Sydney and Hornsby	2016	ZWE	F	347
Sydney - North Sydney and Hornsby	2016	ZWE	M	339
Sydney - Northern Beaches	2006		F	11576
Sydney - Northern Beaches	2006		M	11814
Sydney - Northern Beaches	2006	AUS	F	78126
Sydney - Northern Beaches	2006	AUS	M	74597
Sydney - Northern Beaches	2006	CAN	F	514
Sydney - Northern Beaches	2006	CAN	M	435
Sydney - Northern Beaches	2006	CHN	F	1164
Sydney - Northern Beaches	2006	CHN	M	922
Sydney - Northern Beaches	2006	DEU	F	797
Sydney - Northern Beaches	2006	DEU	M	735
Sydney - Northern Beaches	2006	EGY	F	225
Sydney - Northern Beaches	2006	EGY	M	194
Sydney - Northern Beaches	2006	FJI	F	193
Sydney - Northern Beaches	2006	FJI	M	134
Sydney - Northern Beaches	2006	GBR	F	9430
Sydney - Northern Beaches	2006	GBR	M	9816
Sydney - Northern Beaches	2006	GRC	F	184
Sydney - Northern Beaches	2006	GRC	M	208
Sydney - Northern Beaches	2006	HKG	F	485
Sydney - Northern Beaches	2006	HKG	M	438
Sydney - Northern Beaches	2006	HRV	F	421
Sydney - Northern Beaches	2006	HRV	M	418
Sydney - Northern Beaches	2006	IDN	F	255
Sydney - Northern Beaches	2006	IDN	M	196
Sydney - Northern Beaches	2006	IND	F	398
Sydney - Northern Beaches	2006	IND	M	453
Sydney - Northern Beaches	2006	IRL	F	489
Sydney - Northern Beaches	2006	IRL	M	489
Sydney - Northern Beaches	2006	IRN	F	268
Sydney - Northern Beaches	2006	IRN	M	263
Sydney - Northern Beaches	2006	IRQ	F	38
Sydney - Northern Beaches	2006	IRQ	M	44
Sydney - Northern Beaches	2006	ITA	F	1108
Sydney - Northern Beaches	2006	ITA	M	1213
Sydney - Northern Beaches	2006	JPN	F	556
Sydney - Northern Beaches	2006	JPN	M	298
Sydney - Northern Beaches	2006	KOR	F	439
Sydney - Northern Beaches	2006	KOR	M	335
Sydney - Northern Beaches	2006	LBN	F	119
Sydney - Northern Beaches	2006	LBN	M	129
Sydney - Northern Beaches	2006	LKA	F	91
Sydney - Northern Beaches	2006	LKA	M	78
Sydney - Northern Beaches	2006	MKD	F	50
Sydney - Northern Beaches	2006	MKD	M	37
Sydney - Northern Beaches	2006	MLT	F	69
Sydney - Northern Beaches	2006	MLT	M	48
Sydney - Northern Beaches	2006	MYS	F	314
Sydney - Northern Beaches	2006	MYS	M	219
Sydney - Northern Beaches	2006	NLD	F	630
Sydney - Northern Beaches	2006	NLD	M	613
Sydney - Northern Beaches	2006	NZL	F	2853
Sydney - Northern Beaches	2006	NZL	M	2940
Sydney - Northern Beaches	2006	PAK	F	18
Sydney - Northern Beaches	2006	PAK	M	21
Sydney - Northern Beaches	2006	PHL	F	736
Sydney - Northern Beaches	2006	PHL	M	372
Sydney - Northern Beaches	2006	POL	F	208
Sydney - Northern Beaches	2006	POL	M	173
Sydney - Northern Beaches	2006	SGP	F	214
Sydney - Northern Beaches	2006	SGP	M	173
Sydney - Northern Beaches	2006	THA	F	326
Sydney - Northern Beaches	2006	THA	M	118
Sydney - Northern Beaches	2006	TUR	F	108
Sydney - Northern Beaches	2006	TUR	M	102
Sydney - Northern Beaches	2006	USA	F	928
Sydney - Northern Beaches	2006	USA	M	895
Sydney - Northern Beaches	2006	VNM	F	174
Sydney - Northern Beaches	2006	VNM	M	120
Sydney - Northern Beaches	2006	ZAF	F	1148
Sydney - Northern Beaches	2006	ZAF	M	1168
Sydney - Northern Beaches	2006	ZWE	F	118
Sydney - Northern Beaches	2006	ZWE	M	137
Sydney - Northern Beaches	2011		F	10889
Sydney - Northern Beaches	2011		M	10529
Sydney - Northern Beaches	2011	AUS	F	82062
Sydney - Northern Beaches	2011	AUS	M	79019
Sydney - Northern Beaches	2011	CAN	F	592
Sydney - Northern Beaches	2011	CAN	M	498
Sydney - Northern Beaches	2011	CHN	F	1414
Sydney - Northern Beaches	2011	CHN	M	1039
Sydney - Northern Beaches	2011	DEU	F	989
Sydney - Northern Beaches	2011	DEU	M	879
Sydney - Northern Beaches	2011	EGY	F	191
Sydney - Northern Beaches	2011	EGY	M	194
Sydney - Northern Beaches	2011	FJI	F	183
Sydney - Northern Beaches	2011	FJI	M	139
Sydney - Northern Beaches	2011	GBR	F	10749
Sydney - Northern Beaches	2011	GBR	M	11265
Sydney - Northern Beaches	2011	GRC	F	156
Sydney - Northern Beaches	2011	GRC	M	167
Sydney - Northern Beaches	2011	HKG	F	474
Sydney - Northern Beaches	2011	HKG	M	391
Sydney - Northern Beaches	2011	HRV	F	402
Sydney - Northern Beaches	2011	HRV	M	380
Sydney - Northern Beaches	2011	IDN	F	301
Sydney - Northern Beaches	2011	IDN	M	234
Sydney - Northern Beaches	2011	IND	F	623
Sydney - Northern Beaches	2011	IND	M	773
Sydney - Northern Beaches	2011	IRL	F	633
Sydney - Northern Beaches	2011	IRL	M	619
Sydney - Northern Beaches	2011	IRN	F	288
Sydney - Northern Beaches	2011	IRN	M	296
Sydney - Northern Beaches	2011	IRQ	F	34
Sydney - Northern Beaches	2011	IRQ	M	30
Sydney - Northern Beaches	2011	ITA	F	1068
Sydney - Northern Beaches	2011	ITA	M	1157
Sydney - Northern Beaches	2011	JPN	F	584
Sydney - Northern Beaches	2011	JPN	M	266
Sydney - Northern Beaches	2011	KOR	F	483
Sydney - Northern Beaches	2011	KOR	M	355
Sydney - Northern Beaches	2011	LBN	F	119
Sydney - Northern Beaches	2011	LBN	M	126
Sydney - Northern Beaches	2011	LKA	F	85
Sydney - Northern Beaches	2011	LKA	M	85
Sydney - Northern Beaches	2011	MKD	F	46
Sydney - Northern Beaches	2011	MKD	M	35
Sydney - Northern Beaches	2011	MLT	F	60
Sydney - Northern Beaches	2011	MLT	M	49
Sydney - Northern Beaches	2011	MYS	F	331
Sydney - Northern Beaches	2011	MYS	M	231
Sydney - Northern Beaches	2011	NLD	F	613
Sydney - Northern Beaches	2011	NLD	M	583
Sydney - Northern Beaches	2011	NZL	F	2910
Sydney - Northern Beaches	2011	NZL	M	3055
Sydney - Northern Beaches	2011	PAK	F	28
Sydney - Northern Beaches	2011	PAK	M	46
Sydney - Northern Beaches	2011	PHL	F	880
Sydney - Northern Beaches	2011	PHL	M	476
Sydney - Northern Beaches	2011	POL	F	255
Sydney - Northern Beaches	2011	POL	M	184
Sydney - Northern Beaches	2011	SGP	F	228
Sydney - Northern Beaches	2011	SGP	M	204
Sydney - Northern Beaches	2011	THA	F	438
Sydney - Northern Beaches	2011	THA	M	164
Sydney - Northern Beaches	2011	TUR	F	99
Sydney - Northern Beaches	2011	TUR	M	101
Sydney - Northern Beaches	2011	USA	F	1167
Sydney - Northern Beaches	2011	USA	M	1025
Sydney - Northern Beaches	2011	VNM	F	209
Sydney - Northern Beaches	2011	VNM	M	153
Sydney - Northern Beaches	2011	ZAF	F	1483
Sydney - Northern Beaches	2011	ZAF	M	1533
