SA4_NAME16	Year	SameAddress5YearsAgo	Sex	persons
Mandurah	2011		M	5792
Mandurah	2011	0	F	18887
Mandurah	2011	0	M	17442
Mandurah	2011	1	F	18399
Mandurah	2011	1	M	17637
Mandurah	2016		F	6178
Mandurah	2016		M	6486
Mandurah	2016	0	F	22559
Mandurah	2016	0	M	20367
Mandurah	2016	1	F	20853
Mandurah	2016	1	M	20293
Perth - Inner	2006		F	9617
Perth - Inner	2006		M	11585
Perth - Inner	2006	0	F	31532
Perth - Inner	2006	0	M	30738
Perth - Inner	2006	1	F	30804
Perth - Inner	2006	1	M	27874
Perth - Inner	2011		F	9313
Perth - Inner	2011		M	10602
Perth - Inner	2011	0	F	34241
Perth - Inner	2011	0	M	34302
Perth - Inner	2011	1	F	35066
Perth - Inner	2011	1	M	32829
Perth - Inner	2016		F	10723
Perth - Inner	2016		M	11191
Perth - Inner	2016	0	F	39238
Perth - Inner	2016	0	M	38898
Perth - Inner	2016	1	F	35737
Perth - Inner	2016	1	M	33519
Perth - North East	2006		F	12228
Perth - North East	2006		M	14498
Perth - North East	2006	0	F	38557
Perth - North East	2006	0	M	37009
Perth - North East	2006	1	F	47767
Perth - North East	2006	1	M	46798
Perth - North East	2011		F	13031
Perth - North East	2011		M	15721
Perth - North East	2011	0	F	39485
Perth - North East	2011	0	M	38518
Perth - North East	2011	1	F	57071
Perth - North East	2011	1	M	56066
Perth - North East	2016		F	16265
Perth - North East	2016		M	18552
Perth - North East	2016	0	F	48530
Perth - North East	2016	0	M	47315
Perth - North East	2016	1	F	60618
Perth - North East	2016	1	M	59737
Perth - North West	2006		F	24994
Perth - North West	2006		M	27470
Perth - North West	2006	0	F	89001
Perth - North West	2006	0	M	83636
Perth - North West	2006	1	F	100204
Perth - North West	2006	1	M	95765
Perth - North West	2011		F	28456
Perth - North West	2011		M	30920
Perth - North West	2011	0	F	94885
Perth - North West	2011	0	M	91422
Perth - North West	2011	1	F	121370
Perth - North West	2011	1	M	115906
Perth - North West	2016		F	32400
Perth - North West	2016		M	33572
Perth - North West	2016	0	F	105984
Perth - North West	2016	0	M	102203
Perth - North West	2016	1	F	133123
Perth - North West	2016	1	M	127828
Perth - South East	2006		F	23524
Perth - South East	2006		M	26272
Perth - South East	2006	0	F	79002
Perth - South East	2006	0	M	76037
Perth - South East	2006	1	F	88139
Perth - South East	2006	1	M	85394
Perth - South East	2011		F	26308
Perth - South East	2011		M	30670
Perth - South East	2011	0	F	86866
Perth - South East	2011	0	M	86177
Perth - South East	2011	1	F	103389
Perth - South East	2011	1	M	100216
Perth - South East	2016		F	31315
Perth - South East	2016		M	34356
Perth - South East	2016	0	F	99072
Perth - South East	2016	0	M	99677
Perth - South East	2016	1	F	113003
Perth - South East	2016	1	M	110935
Perth - South West	2006		F	19235
Perth - South West	2006		M	21415
Perth - South West	2006	0	F	64234
Perth - South West	2006	0	M	60643
Perth - South West	2006	1	F	72400
Perth - South West	2006	1	M	68886
Perth - South West	2011		F	20505
Perth - South West	2011		M	23495
Perth - South West	2011	0	F	71266
Perth - South West	2011	0	M	67751
Perth - South West	2011	1	F	86888
Perth - South West	2011	1	M	82842
Perth - South West	2016		F	26305
Perth - South West	2016		M	28496
Perth - South West	2016	0	F	83155
Perth - South West	2016	0	M	78962
Perth - South West	2016	1	F	95268
Perth - South West	2016	1	M	91147
Western Australia - Wheat Belt	2006		F	7552
Western Australia - Wheat Belt	2006		M	8458
Western Australia - Wheat Belt	2006	0	F	24401
Western Australia - Wheat Belt	2006	0	M	23710
Western Australia - Wheat Belt	2006	1	F	28581
Western Australia - Wheat Belt	2006	1	M	30154
Western Australia - Wheat Belt	2011		F	7286
Western Australia - Wheat Belt	2011		M	9085
Western Australia - Wheat Belt	2011	0	F	22874
Western Australia - Wheat Belt	2011	0	M	22178
Western Australia - Wheat Belt	2011	1	F	33372
Western Australia - Wheat Belt	2011	1	M	34646
Western Australia - Wheat Belt	2016		F	9724
Western Australia - Wheat Belt	2016		M	11532
Western Australia - Wheat Belt	2016	0	F	22446
Western Australia - Wheat Belt	2016	0	M	21969
Western Australia - Wheat Belt	2016	1	F	34124
Western Australia - Wheat Belt	2016	1	M	35561
Western Australia - Outback (North)	2006		F	7823
Western Australia - Outback (North)	2006		M	9774
Western Australia - Outback (North)	2006	0	F	14932
Western Australia - Outback (North)	2006	0	M	16378
Western Australia - Outback (North)	2006	1	F	9942
Western Australia - Outback (North)	2006	1	M	11454
Western Australia - Outback (North)	2011		F	8525
Western Australia - Outback (North)	2011		M	15163
Western Australia - Outback (North)	2011	0	F	18859
Western Australia - Outback (North)	2011	0	M	25619
Western Australia - Outback (North)	2011	1	F	11909
Western Australia - Outback (North)	2011	1	M	14605
Western Australia - Outback (North)	2016		F	8482
Western Australia - Outback (North)	2016		M	12363
Western Australia - Outback (North)	2016	0	F	20046
Western Australia - Outback (North)	2016	0	M	25761
Western Australia - Outback (North)	2016	1	F	12086
Western Australia - Outback (North)	2016	1	M	15178
Western Australia - Outback (South)	2006		F	8710
Western Australia - Outback (South)	2006		M	10059
Western Australia - Outback (South)	2006	0	F	23189
Western Australia - Outback (South)	2006	0	M	23934
Western Australia - Outback (South)	2006	1	F	20886
Western Australia - Outback (South)	2006	1	M	22544
Western Australia - Outback (South)	2011		F	8987
Western Australia - Outback (South)	2011		M	11228
Western Australia - Outback (South)	2011	0	F	23952
Western Australia - Outback (South)	2011	0	M	25539
Western Australia - Outback (South)	2011	1	F	24476
Western Australia - Outback (South)	2011	1	M	26183
Western Australia - Outback (South)	2016		F	9720
Western Australia - Outback (South)	2016		M	11506
Western Australia - Outback (South)	2016	0	F	21960
Western Australia - Outback (South)	2016	0	M	22318
Western Australia - Outback (South)	2016	1	F	25490
Western Australia - Outback (South)	2016	1	M	27567
Migratory - Offshore - Shipping (WA)	2006		F	-1
Migratory - Offshore - Shipping (WA)	2006		M	46
Migratory - Offshore - Shipping (WA)	2006	0	F	18
Migratory - Offshore - Shipping (WA)	2006	0	M	136
Migratory - Offshore - Shipping (WA)	2006	1	F	9
Migratory - Offshore - Shipping (WA)	2006	1	M	132
Migratory - Offshore - Shipping (WA)	2011		F	6
Migratory - Offshore - Shipping (WA)	2011		M	70
Migratory - Offshore - Shipping (WA)	2011	0	F	20
Migratory - Offshore - Shipping (WA)	2011	0	M	158
Migratory - Offshore - Shipping (WA)	2011	1	F	7
Migratory - Offshore - Shipping (WA)	2011	1	M	153
Migratory - Offshore - Shipping (WA)	2016		F	-1
Migratory - Offshore - Shipping (WA)	2016		M	78
Migratory - Offshore - Shipping (WA)	2016	0	F	18
Migratory - Offshore - Shipping (WA)	2016	0	M	187
Migratory - Offshore - Shipping (WA)	2016	1	F	9
Migratory - Offshore - Shipping (WA)	2016	1	M	143
No usual address (WA)	2006		F	398
No usual address (WA)	2006		M	667
No usual address (WA)	2006	0	F	1966
No usual address (WA)	2006	0	M	2419
No usual address (WA)	2006	1	F	177
No usual address (WA)	2006	1	M	356
No usual address (WA)	2011		F	580
No usual address (WA)	2011		M	1079
No usual address (WA)	2011	0	F	2189
No usual address (WA)	2011	0	M	2727
No usual address (WA)	2011	1	F	241
No usual address (WA)	2011	1	M	479
No usual address (WA)	2016		F	686
No usual address (WA)	2016		M	1094
No usual address (WA)	2016	0	F	1495
No usual address (WA)	2016	0	M	1945
No usual address (WA)	2016	1	F	234
No usual address (WA)	2016	1	M	493
Hobart	2006		F	11655
Hobart	2006		M	12580
Hobart	2006	0	F	38116
Hobart	2006	0	M	34603
Hobart	2006	1	F	54087
Hobart	2006	1	M	50516
Hobart	2011		F	11403
Hobart	2011		M	12315
Hobart	2011	0	F	38274
Hobart	2011	0	M	35249
Hobart	2011	1	F	59099
Hobart	2011	1	M	55317
Hobart	2016		F	13495
Hobart	2016		M	13920
Hobart	2016	0	F	40154
Hobart	2016	0	M	36844
Hobart	2016	1	F	60773
Hobart	2016	1	M	57166
Launceston and North East	2006		F	7475
Launceston and North East	2006		M	7667
Launceston and North East	2006	0	F	25273
Launceston and North East	2006	0	M	23359
Launceston and North East	2006	1	F	35616
Launceston and North East	2006	1	M	34541
Launceston and North East	2011		F	6941
Launceston and North East	2011		M	7366
Launceston and North East	2011	0	F	24597
Launceston and North East	2011	0	M	22343
Launceston and North East	2011	1	F	38753
Launceston and North East	2011	1	M	37561
Launceston and North East	2016		F	9217
Launceston and North East	2016		M	9259
Launceston and North East	2016	0	F	23871
Launceston and North East	2016	0	M	21989
Launceston and North East	2016	1	F	38628
Launceston and North East	2016	1	M	37517
South East	2006		F	1820
South East	2006		M	2192
South East	2006	0	F	5917
South East	2006	0	M	5737
South East	2006	1	F	8750
South East	2006	1	M	9486
South East	2011		F	1930
South East	2011		M	2118
South East	2011	0	F	5648
South East	2011	0	M	5569
South East	2011	1	F	9907
South East	2011	1	M	10625
South East	2016		F	2436
South East	2016		M	2438
South East	2016	0	F	5417
South East	2016	0	M	5302
South East	2016	1	F	10316
South East	2016	1	M	11213
West and North West	2006		F	5461
West and North West	2006		M	5795
West and North West	2006	0	F	19654
West and North West	2006	0	M	18076
West and North West	2006	1	F	28847
West and North West	2006	1	M	28293
West and North West	2011		F	5766
West and North West	2011		M	6264
West and North West	2011	0	F	18977
West and North West	2011	0	M	17098
West and North West	2011	1	F	30897
West and North West	2011	1	M	30146
West and North West	2016		F	6945
West and North West	2016		M	6865
West and North West	2016	0	F	17944
West and North West	2016	0	M	16186
West and North West	2016	1	F	30877
West and North West	2016	1	M	30210
Migratory - Offshore - Shipping (Tas.)	2006		F	-4
Migratory - Offshore - Shipping (Tas.)	2006		M	8
Migratory - Offshore - Shipping (Tas.)	2006	0	F	9
Migratory - Offshore - Shipping (Tas.)	2006	0	M	56
Migratory - Offshore - Shipping (Tas.)	2006	1	F	5
Migratory - Offshore - Shipping (Tas.)	2006	1	M	14
Migratory - Offshore - Shipping (Tas.)	2011		F	6
Migratory - Offshore - Shipping (Tas.)	2011		M	10
Migratory - Offshore - Shipping (Tas.)	2011	0	F	16
Migratory - Offshore - Shipping (Tas.)	2011	0	M	43
Migratory - Offshore - Shipping (Tas.)	2011	1	F	14
Migratory - Offshore - Shipping (Tas.)	2011	1	M	29
Migratory - Offshore - Shipping (Tas.)	2016		F	0
Migratory - Offshore - Shipping (Tas.)	2016		M	3
Migratory - Offshore - Shipping (Tas.)	2016	0	F	8
Migratory - Offshore - Shipping (Tas.)	2016	0	M	25
Migratory - Offshore - Shipping (Tas.)	2016	1	F	13
Migratory - Offshore - Shipping (Tas.)	2016	1	M	21
No usual address (Tas.)	2006		F	51
No usual address (Tas.)	2006		M	79
No usual address (Tas.)	2006	0	F	325
No usual address (Tas.)	2006	0	M	314
No usual address (Tas.)	2006	1	F	37
No usual address (Tas.)	2006	1	M	67
No usual address (Tas.)	2011		F	67
No usual address (Tas.)	2011		M	157
No usual address (Tas.)	2011	0	F	355
No usual address (Tas.)	2011	0	M	396
No usual address (Tas.)	2011	1	F	38
No usual address (Tas.)	2011	1	M	60
No usual address (Tas.)	2016		F	90
No usual address (Tas.)	2016		M	151
No usual address (Tas.)	2016	0	F	258
No usual address (Tas.)	2016	0	M	284
No usual address (Tas.)	2016	1	F	45
No usual address (Tas.)	2016	1	M	89
Darwin	2006		F	9070
Darwin	2006		M	10994
Darwin	2006	0	F	23292
Darwin	2006	0	M	23914
Darwin	2006	1	F	18547
Darwin	2006	1	M	20178
Darwin	2011		F	10044
Darwin	2011		M	13127
Darwin	2011	0	F	25846
Darwin	2011	0	M	26795
Darwin	2011	1	F	21797
Darwin	2011	1	M	22973
Darwin	2016		F	11832
Darwin	2016		M	14849
Darwin	2016	0	F	30043
Darwin	2016	0	M	32313
Darwin	2016	1	F	23064
Darwin	2016	1	M	24727
Northern Territory - Outback	2006		F	7498
Northern Territory - Outback	2006		M	8803
Northern Territory - Outback	2006	0	F	13184
Northern Territory - Outback	2006	0	M	13237
Northern Territory - Outback	2006	1	F	21061
Northern Territory - Outback	2006	1	M	21130
Northern Territory - Outback	2011		F	6881
Northern Territory - Outback	2011		M	8318
Northern Territory - Outback	2011	0	F	13937
Northern Territory - Outback	2011	0	M	13944
Northern Territory - Outback	2011	1	F	23052
Northern Territory - Outback	2011	1	M	23244
Northern Territory - Outback	2016		F	8302
Northern Territory - Outback	2016		M	9670
Northern Territory - Outback	2016	0	F	12672
Northern Territory - Outback	2016	0	M	12570
Northern Territory - Outback	2016	1	F	23183
Northern Territory - Outback	2016	1	M	23047
Migratory - Offshore - Shipping (NT)	2006		F	3
Migratory - Offshore - Shipping (NT)	2006		M	14
Migratory - Offshore - Shipping (NT)	2006	0	F	10
Migratory - Offshore - Shipping (NT)	2006	0	M	36
Migratory - Offshore - Shipping (NT)	2006	1	F	4
Migratory - Offshore - Shipping (NT)	2006	1	M	28
Migratory - Offshore - Shipping (NT)	2011		F	5
Migratory - Offshore - Shipping (NT)	2011		M	14
Migratory - Offshore - Shipping (NT)	2011	0	F	9
Migratory - Offshore - Shipping (NT)	2011	0	M	42
Migratory - Offshore - Shipping (NT)	2011	1	F	5
Migratory - Offshore - Shipping (NT)	2011	1	M	34
Migratory - Offshore - Shipping (NT)	2016		F	5
Migratory - Offshore - Shipping (NT)	2016		M	18
Migratory - Offshore - Shipping (NT)	2016	0	F	4
Migratory - Offshore - Shipping (NT)	2016	0	M	4
Migratory - Offshore - Shipping (NT)	2016	1	F	5
Migratory - Offshore - Shipping (NT)	2016	1	M	39
No usual address (NT)	2006		F	154
No usual address (NT)	2006		M	219
No usual address (NT)	2006	0	F	663
No usual address (NT)	2006	0	M	709
No usual address (NT)	2006	1	F	46
No usual address (NT)	2006	1	M	115
No usual address (NT)	2011		F	145
No usual address (NT)	2011		M	195
No usual address (NT)	2011	0	F	646
No usual address (NT)	2011	0	M	711
No usual address (NT)	2011	1	F	59
No usual address (NT)	2011	1	M	111
No usual address (NT)	2016		F	341
No usual address (NT)	2016		M	435
No usual address (NT)	2016	0	F	657
No usual address (NT)	2016	0	M	666
No usual address (NT)	2016	1	F	159
No usual address (NT)	2016	1	M	231
Australian Capital Territory	2006		F	17673
Australian Capital Territory	2006		M	19299
Australian Capital Territory	2006	0	F	63781
Australian Capital Territory	2006	0	M	61922
Australian Capital Territory	2006	1	F	82589
Australian Capital Territory	2006	1	M	78061
Australian Capital Territory	2011		F	18546
Australian Capital Territory	2011		M	20977
Australian Capital Territory	2011	0	F	71830
Australian Capital Territory	2011	0	M	70050
Australian Capital Territory	2011	1	F	89794
Australian Capital Territory	2011	1	M	85387
Australian Capital Territory	2016		F	24022
Australian Capital Territory	2016		M	25252
Australian Capital Territory	2016	0	F	83884
Australian Capital Territory	2016	0	M	81850
Australian Capital Territory	2016	1	F	93519
Australian Capital Territory	2016	1	M	88330
Migratory - Offshore - Shipping (ACT)	2006		F	0
Migratory - Offshore - Shipping (ACT)	2006		M	0
Migratory - Offshore - Shipping (ACT)	2006	0	F	0
Migratory - Offshore - Shipping (ACT)	2006	0	M	0
Migratory - Offshore - Shipping (ACT)	2006	1	F	0
Migratory - Offshore - Shipping (ACT)	2006	1	M	0
Migratory - Offshore - Shipping (ACT)	2011		F	0
Migratory - Offshore - Shipping (ACT)	2011		M	0
Migratory - Offshore - Shipping (ACT)	2011	0	F	0
Migratory - Offshore - Shipping (ACT)	2011	0	M	0
Migratory - Offshore - Shipping (ACT)	2011	1	F	0
Migratory - Offshore - Shipping (ACT)	2011	1	M	0
Migratory - Offshore - Shipping (ACT)	2016		F	0
Migratory - Offshore - Shipping (ACT)	2016		M	0
Migratory - Offshore - Shipping (ACT)	2016	0	F	0
Migratory - Offshore - Shipping (ACT)	2016	0	M	0
Migratory - Offshore - Shipping (ACT)	2016	1	F	0
Migratory - Offshore - Shipping (ACT)	2016	1	M	0
No usual address (ACT)	2006		F	61
No usual address (ACT)	2006		M	80
No usual address (ACT)	2006	0	F	250
No usual address (ACT)	2006	0	M	259
No usual address (ACT)	2006	1	F	26
No usual address (ACT)	2006	1	M	32
No usual address (ACT)	2011		F	45
No usual address (ACT)	2011		M	63
No usual address (ACT)	2011	0	F	248
No usual address (ACT)	2011	0	M	233
No usual address (ACT)	2011	1	F	12
No usual address (ACT)	2011	1	M	32
No usual address (ACT)	2016		F	44
No usual address (ACT)	2016		M	97
No usual address (ACT)	2016	0	F	155
No usual address (ACT)	2016	0	M	180
No usual address (ACT)	2016	1	F	29
No usual address (ACT)	2016	1	M	35
Other Territories	2006		F	135
Other Territories	2006		M	183
Other Territories	2006	0	F	316
Other Territories	2006	0	M	392
Other Territories	2006	1	F	602
Other Territories	2006	1	M	662
Other Territories	2011		F	130
Other Territories	2011		M	895
Other Territories	2011	0	F	319
Other Territories	2011	0	M	417
Other Territories	2011	1	F	594
Other Territories	2011	1	M	646
Other Territories	2016		F	359
Other Territories	2016		M	649
Other Territories	2016	0	F	537
Other Territories	2016	0	M	572
Other Territories	2016	1	F	1194
Other Territories	2016	1	M	1211
Migratory - Offshore - Shipping (OT)	2006		F	0
Migratory - Offshore - Shipping (OT)	2006		M	0
Migratory - Offshore - Shipping (OT)	2006	0	F	0
Migratory - Offshore - Shipping (OT)	2006	0	M	0
Migratory - Offshore - Shipping (OT)	2006	1	F	0
Migratory - Offshore - Shipping (OT)	2006	1	M	0
Migratory - Offshore - Shipping (OT)	2011		F	0
Migratory - Offshore - Shipping (OT)	2011		M	0
Migratory - Offshore - Shipping (OT)	2011	0	F	0
Migratory - Offshore - Shipping (OT)	2011	0	M	0
Migratory - Offshore - Shipping (OT)	2011	1	F	0
Migratory - Offshore - Shipping (OT)	2011	1	M	0
Migratory - Offshore - Shipping (OT)	2016		F	0
Migratory - Offshore - Shipping (OT)	2016		M	-4
Migratory - Offshore - Shipping (OT)	2016	0	F	0
Migratory - Offshore - Shipping (OT)	2016	0	M	3
Migratory - Offshore - Shipping (OT)	2016	1	F	0
Migratory - Offshore - Shipping (OT)	2016	1	M	4
No usual address (OT)	2006		F	0
No usual address (OT)	2006		M	13
No usual address (OT)	2006	0	F	4
No usual address (OT)	2006	0	M	9
No usual address (OT)	2006	1	F	0
No usual address (OT)	2006	1	M	0
No usual address (OT)	2011		F	0
No usual address (OT)	2011		M	-4
No usual address (OT)	2011	0	F	19
No usual address (OT)	2011	0	M	11
No usual address (OT)	2011	1	F	0
No usual address (OT)	2011	1	M	0
No usual address (OT)	2016		F	3
No usual address (OT)	2016		M	7
No usual address (OT)	2016	0	F	21
No usual address (OT)	2016	0	M	8
No usual address (OT)	2016	1	F	4
No usual address (OT)	2016	1	M	6
