SA4_NAME16	Year	LanguageSpoken	persons
Migratory - Offshore - Shipping (Vic.)	2006	Chinese_languages_Bengali	0
Migratory - Offshore - Shipping (Vic.)	2006	Chinese_languages_Cantonese	0
Migratory - Offshore - Shipping (Vic.)	2006	Chinese_languages_Mandarin	0
Migratory - Offshore - Shipping (Vic.)	2006	Chinese_languages_Other	0
Migratory - Offshore - Shipping (Vic.)	2006	Croatian	0
Migratory - Offshore - Shipping (Vic.)	2006	Dutch	0
Migratory - Offshore - Shipping (Vic.)	2006	English	38
Migratory - Offshore - Shipping (Vic.)	2006	Filipino	0
Migratory - Offshore - Shipping (Vic.)	2006	French	0
Migratory - Offshore - Shipping (Vic.)	2006	German	0
Migratory - Offshore - Shipping (Vic.)	2006	Greek	0
Migratory - Offshore - Shipping (Vic.)	2006	Hindi	0
Migratory - Offshore - Shipping (Vic.)	2006	Indonesian	0
Migratory - Offshore - Shipping (Vic.)	2006	Italian	3
Migratory - Offshore - Shipping (Vic.)	2006	Japanese	0
Migratory - Offshore - Shipping (Vic.)	2006	Korean	0
Migratory - Offshore - Shipping (Vic.)	2006	Macedonian	0
Migratory - Offshore - Shipping (Vic.)	2006	Persian_includes_Dari	0
Migratory - Offshore - Shipping (Vic.)	2006	Polish	0
Migratory - Offshore - Shipping (Vic.)	2006	Punjabi	0
Migratory - Offshore - Shipping (Vic.)	2006	Russian	0
Migratory - Offshore - Shipping (Vic.)	2006	Samoan	0
Migratory - Offshore - Shipping (Vic.)	2006	Serbian	0
Migratory - Offshore - Shipping (Vic.)	2006	Sinhalese	0
Migratory - Offshore - Shipping (Vic.)	2006	Spanish	0
Migratory - Offshore - Shipping (Vic.)	2006	Tagalog	0
Migratory - Offshore - Shipping (Vic.)	2006	Tamil	0
Migratory - Offshore - Shipping (Vic.)	2006	Thai	0
Migratory - Offshore - Shipping (Vic.)	2006	Turkish	0
Migratory - Offshore - Shipping (Vic.)	2006	Urdu	0
Migratory - Offshore - Shipping (Vic.)	2006	Vietnamese	0
Migratory - Offshore - Shipping (Vic.)	2011		3
Migratory - Offshore - Shipping (Vic.)	2011	(Other)	0
Migratory - Offshore - Shipping (Vic.)	2011	Afrikaans	0
Migratory - Offshore - Shipping (Vic.)	2011	Arabic	0
Migratory - Offshore - Shipping (Vic.)	2011	Australian_Indigenous_Languages	0
Migratory - Offshore - Shipping (Vic.)	2011	Chinese_languages_Bengali	0
Migratory - Offshore - Shipping (Vic.)	2011	Chinese_languages_Cantonese	0
Migratory - Offshore - Shipping (Vic.)	2011	Chinese_languages_Mandarin	0
Migratory - Offshore - Shipping (Vic.)	2011	Chinese_languages_Other	0
Migratory - Offshore - Shipping (Vic.)	2011	Croatian	0
Migratory - Offshore - Shipping (Vic.)	2011	Dutch	0
Migratory - Offshore - Shipping (Vic.)	2011	English	36
Migratory - Offshore - Shipping (Vic.)	2011	Filipino	0
Migratory - Offshore - Shipping (Vic.)	2011	French	0
Migratory - Offshore - Shipping (Vic.)	2011	German	0
Migratory - Offshore - Shipping (Vic.)	2011	Greek	0
Migratory - Offshore - Shipping (Vic.)	2011	Hindi	0
Migratory - Offshore - Shipping (Vic.)	2011	Indonesian	0
Migratory - Offshore - Shipping (Vic.)	2011	Italian	0
Migratory - Offshore - Shipping (Vic.)	2011	Japanese	0
Migratory - Offshore - Shipping (Vic.)	2011	Korean	0
Migratory - Offshore - Shipping (Vic.)	2011	Macedonian	0
Migratory - Offshore - Shipping (Vic.)	2011	Persian_includes_Dari	0
Migratory - Offshore - Shipping (Vic.)	2011	Polish	0
Migratory - Offshore - Shipping (Vic.)	2011	Punjabi	0
Migratory - Offshore - Shipping (Vic.)	2011	Russian	0
Migratory - Offshore - Shipping (Vic.)	2011	Samoan	0
Migratory - Offshore - Shipping (Vic.)	2011	Serbian	0
Migratory - Offshore - Shipping (Vic.)	2011	Sinhalese	0
Migratory - Offshore - Shipping (Vic.)	2011	Spanish	0
Migratory - Offshore - Shipping (Vic.)	2011	Tagalog	0
Migratory - Offshore - Shipping (Vic.)	2011	Tamil	0
Migratory - Offshore - Shipping (Vic.)	2011	Thai	0
Migratory - Offshore - Shipping (Vic.)	2011	Turkish	0
Migratory - Offshore - Shipping (Vic.)	2011	Urdu	0
Migratory - Offshore - Shipping (Vic.)	2011	Vietnamese	0
Migratory - Offshore - Shipping (Vic.)	2016		3
Migratory - Offshore - Shipping (Vic.)	2016	(Other)	0
Migratory - Offshore - Shipping (Vic.)	2016	Afrikaans	0
Migratory - Offshore - Shipping (Vic.)	2016	Arabic	0
Migratory - Offshore - Shipping (Vic.)	2016	Australian_Indigenous_Languages	0
Migratory - Offshore - Shipping (Vic.)	2016	Chinese_languages_Bengali	0
Migratory - Offshore - Shipping (Vic.)	2016	Chinese_languages_Cantonese	0
Migratory - Offshore - Shipping (Vic.)	2016	Chinese_languages_Mandarin	0
Migratory - Offshore - Shipping (Vic.)	2016	Chinese_languages_Other	0
Migratory - Offshore - Shipping (Vic.)	2016	Croatian	0
Migratory - Offshore - Shipping (Vic.)	2016	Dutch	0
Migratory - Offshore - Shipping (Vic.)	2016	English	18
Migratory - Offshore - Shipping (Vic.)	2016	Filipino	0
Migratory - Offshore - Shipping (Vic.)	2016	French	0
Migratory - Offshore - Shipping (Vic.)	2016	German	0
Migratory - Offshore - Shipping (Vic.)	2016	Greek	0
Migratory - Offshore - Shipping (Vic.)	2016	Hindi	0
Migratory - Offshore - Shipping (Vic.)	2016	Indonesian	0
Migratory - Offshore - Shipping (Vic.)	2016	Italian	0
Migratory - Offshore - Shipping (Vic.)	2016	Japanese	0
Migratory - Offshore - Shipping (Vic.)	2016	Korean	0
Migratory - Offshore - Shipping (Vic.)	2016	Macedonian	0
Migratory - Offshore - Shipping (Vic.)	2016	Persian_includes_Dari	0
Migratory - Offshore - Shipping (Vic.)	2016	Polish	0
Migratory - Offshore - Shipping (Vic.)	2016	Punjabi	0
Migratory - Offshore - Shipping (Vic.)	2016	Russian	3
Migratory - Offshore - Shipping (Vic.)	2016	Samoan	0
Migratory - Offshore - Shipping (Vic.)	2016	Serbian	0
Migratory - Offshore - Shipping (Vic.)	2016	Sinhalese	0
Migratory - Offshore - Shipping (Vic.)	2016	Spanish	0
Migratory - Offshore - Shipping (Vic.)	2016	Tagalog	0
Migratory - Offshore - Shipping (Vic.)	2016	Tamil	0
Migratory - Offshore - Shipping (Vic.)	2016	Thai	0
Migratory - Offshore - Shipping (Vic.)	2016	Turkish	0
Migratory - Offshore - Shipping (Vic.)	2016	Urdu	0
Migratory - Offshore - Shipping (Vic.)	2016	Vietnamese	0
No usual address (Vic.)	2006		596
No usual address (Vic.)	2006	(Other)	232
No usual address (Vic.)	2006	Afrikaans	0
No usual address (Vic.)	2006	Arabic	71
No usual address (Vic.)	2006	Australian_Indigenous_Languages	5
No usual address (Vic.)	2006	Chinese_languages_Bengali	3
No usual address (Vic.)	2006	Chinese_languages_Cantonese	54
No usual address (Vic.)	2006	Chinese_languages_Mandarin	95
No usual address (Vic.)	2006	Chinese_languages_Other	18
No usual address (Vic.)	2006	Croatian	19
No usual address (Vic.)	2006	Dutch	10
No usual address (Vic.)	2006	English	4741
No usual address (Vic.)	2006	Filipino	3
No usual address (Vic.)	2006	French	15
No usual address (Vic.)	2006	German	43
No usual address (Vic.)	2006	Greek	54
No usual address (Vic.)	2006	Hindi	28
No usual address (Vic.)	2006	Indonesian	12
No usual address (Vic.)	2006	Italian	68
No usual address (Vic.)	2006	Japanese	9
No usual address (Vic.)	2006	Korean	10
No usual address (Vic.)	2006	Macedonian	15
No usual address (Vic.)	2006	Persian_includes_Dari	6
No usual address (Vic.)	2006	Polish	15
No usual address (Vic.)	2006	Punjabi	25
No usual address (Vic.)	2006	Russian	16
No usual address (Vic.)	2006	Samoan	8
No usual address (Vic.)	2006	Serbian	14
No usual address (Vic.)	2006	Sinhalese	35
No usual address (Vic.)	2006	Spanish	24
No usual address (Vic.)	2006	Tagalog	0
No usual address (Vic.)	2006	Tamil	13
No usual address (Vic.)	2006	Thai	4
No usual address (Vic.)	2006	Turkish	25
No usual address (Vic.)	2006	Urdu	3
No usual address (Vic.)	2006	Vietnamese	84
No usual address (Vic.)	2011		1678
No usual address (Vic.)	2011	(Other)	335
No usual address (Vic.)	2011	Afrikaans	9
No usual address (Vic.)	2011	Arabic	98
No usual address (Vic.)	2011	Australian_Indigenous_Languages	0
No usual address (Vic.)	2011	Chinese_languages_Bengali	10
No usual address (Vic.)	2011	Chinese_languages_Cantonese	73
No usual address (Vic.)	2011	Chinese_languages_Mandarin	167
No usual address (Vic.)	2011	Chinese_languages_Other	22
No usual address (Vic.)	2011	Croatian	11
No usual address (Vic.)	2011	Dutch	21
No usual address (Vic.)	2011	English	5206
No usual address (Vic.)	2011	Filipino	6
No usual address (Vic.)	2011	French	42
No usual address (Vic.)	2011	German	38
No usual address (Vic.)	2011	Greek	59
No usual address (Vic.)	2011	Hindi	22
No usual address (Vic.)	2011	Indonesian	17
No usual address (Vic.)	2011	Italian	78
No usual address (Vic.)	2011	Japanese	28
No usual address (Vic.)	2011	Korean	12
No usual address (Vic.)	2011	Macedonian	13
No usual address (Vic.)	2011	Persian_includes_Dari	25
No usual address (Vic.)	2011	Polish	19
No usual address (Vic.)	2011	Punjabi	29
No usual address (Vic.)	2011	Russian	7
No usual address (Vic.)	2011	Samoan	11
No usual address (Vic.)	2011	Serbian	13
No usual address (Vic.)	2011	Sinhalese	22
No usual address (Vic.)	2011	Spanish	32
No usual address (Vic.)	2011	Tagalog	11
No usual address (Vic.)	2011	Tamil	19
No usual address (Vic.)	2011	Thai	14
No usual address (Vic.)	2011	Turkish	32
No usual address (Vic.)	2011	Urdu	11
No usual address (Vic.)	2011	Vietnamese	100
No usual address (Vic.)	2016		1976
No usual address (Vic.)	2016	(Other)	341
No usual address (Vic.)	2016	Afrikaans	3
No usual address (Vic.)	2016	Arabic	98
No usual address (Vic.)	2016	Australian_Indigenous_Languages	7
No usual address (Vic.)	2016	Chinese_languages_Bengali	8
No usual address (Vic.)	2016	Chinese_languages_Cantonese	62
No usual address (Vic.)	2016	Chinese_languages_Mandarin	213
No usual address (Vic.)	2016	Chinese_languages_Other	14
No usual address (Vic.)	2016	Croatian	5
No usual address (Vic.)	2016	Dutch	17
No usual address (Vic.)	2016	English	4201
No usual address (Vic.)	2016	Filipino	14
No usual address (Vic.)	2016	French	25
No usual address (Vic.)	2016	German	32
No usual address (Vic.)	2016	Greek	41
No usual address (Vic.)	2016	Hindi	28
No usual address (Vic.)	2016	Indonesian	11
No usual address (Vic.)	2016	Italian	68
No usual address (Vic.)	2016	Japanese	9
No usual address (Vic.)	2016	Korean	37
No usual address (Vic.)	2016	Macedonian	9
No usual address (Vic.)	2016	Persian_includes_Dari	22
No usual address (Vic.)	2016	Polish	5
No usual address (Vic.)	2016	Punjabi	25
No usual address (Vic.)	2016	Russian	19
No usual address (Vic.)	2016	Samoan	17
No usual address (Vic.)	2016	Serbian	9
No usual address (Vic.)	2016	Sinhalese	10
No usual address (Vic.)	2016	Spanish	60
No usual address (Vic.)	2016	Tagalog	16
No usual address (Vic.)	2016	Tamil	14
No usual address (Vic.)	2016	Thai	14
No usual address (Vic.)	2016	Turkish	41
No usual address (Vic.)	2016	Urdu	17
No usual address (Vic.)	2016	Vietnamese	95
Brisbane - East	2006		7839
Brisbane - East	2006	(Other)	2210
Brisbane - East	2006	Afrikaans	298
Brisbane - East	2006	Arabic	298
Brisbane - East	2006	Australian_Indigenous_Languages	57
Brisbane - East	2006	Chinese_languages_Bengali	3
Brisbane - East	2006	Chinese_languages_Cantonese	493
Brisbane - East	2006	Chinese_languages_Mandarin	459
Brisbane - East	2006	Chinese_languages_Other	66
Brisbane - East	2006	Croatian	240
Brisbane - East	2006	Dutch	573
Brisbane - East	2006	English	173366
Brisbane - East	2006	Filipino	225
Brisbane - East	2006	French	332
Brisbane - East	2006	German	770
Brisbane - East	2006	Greek	586
Brisbane - East	2006	Hindi	423
Brisbane - East	2006	Indonesian	88
Brisbane - East	2006	Italian	705
Brisbane - East	2006	Japanese	205
Brisbane - East	2006	Korean	60
Brisbane - East	2006	Macedonian	46
Brisbane - East	2006	Persian_includes_Dari	74
Brisbane - East	2006	Polish	315
Brisbane - East	2006	Punjabi	111
Brisbane - East	2006	Russian	180
Brisbane - East	2006	Samoan	141
Brisbane - East	2006	Serbian	93
Brisbane - East	2006	Sinhalese	134
Brisbane - East	2006	Spanish	438
Brisbane - East	2006	Tagalog	377
Brisbane - East	2006	Tamil	42
Brisbane - East	2006	Thai	115
Brisbane - East	2006	Turkish	159
Brisbane - East	2006	Urdu	14
Brisbane - East	2006	Vietnamese	278
Brisbane - East	2011		7223
Brisbane - East	2011	(Other)	2957
Brisbane - East	2011	Afrikaans	779
Brisbane - East	2011	Arabic	324
Brisbane - East	2011	Australian_Indigenous_Languages	87
Brisbane - East	2011	Chinese_languages_Bengali	9
Brisbane - East	2011	Chinese_languages_Cantonese	569
Brisbane - East	2011	Chinese_languages_Mandarin	697
Brisbane - East	2011	Chinese_languages_Other	138
Brisbane - East	2011	Croatian	294
Brisbane - East	2011	Dutch	528
Brisbane - East	2011	English	189629
Brisbane - East	2011	Filipino	378
Brisbane - East	2011	French	417
Brisbane - East	2011	German	869
Brisbane - East	2011	Greek	730
Brisbane - East	2011	Hindi	587
Brisbane - East	2011	Indonesian	131
Brisbane - East	2011	Italian	708
Brisbane - East	2011	Japanese	291
Brisbane - East	2011	Korean	167
Brisbane - East	2011	Macedonian	43
Brisbane - East	2011	Persian_includes_Dari	155
Brisbane - East	2011	Polish	287
Brisbane - East	2011	Punjabi	210
Brisbane - East	2011	Russian	267
Brisbane - East	2011	Samoan	171
Brisbane - East	2011	Serbian	134
Brisbane - East	2011	Sinhalese	243
Brisbane - East	2011	Spanish	652
Brisbane - East	2011	Tagalog	580
Brisbane - East	2011	Tamil	87
Brisbane - East	2011	Thai	180
Brisbane - East	2011	Turkish	119
Brisbane - East	2011	Urdu	60
Brisbane - East	2011	Vietnamese	435
Brisbane - East	2016		9984
Brisbane - East	2016	(Other)	3958
Brisbane - East	2016	Afrikaans	1051
Brisbane - East	2016	Arabic	322
Brisbane - East	2016	Australian_Indigenous_Languages	77
Brisbane - East	2016	Chinese_languages_Bengali	16
Brisbane - East	2016	Chinese_languages_Cantonese	558
Brisbane - East	2016	Chinese_languages_Mandarin	1334
Brisbane - East	2016	Chinese_languages_Other	85
Brisbane - East	2016	Croatian	302
Brisbane - East	2016	Dutch	436
Brisbane - East	2016	English	195482
Brisbane - East	2016	Filipino	431
Brisbane - East	2016	French	582
Brisbane - East	2016	German	789
Brisbane - East	2016	Greek	716
Brisbane - East	2016	Hindi	707
Brisbane - East	2016	Indonesian	137
Brisbane - East	2016	Italian	757
Brisbane - East	2016	Japanese	408
Brisbane - East	2016	Korean	280
Brisbane - East	2016	Macedonian	34
Brisbane - East	2016	Persian_includes_Dari	249
Brisbane - East	2016	Polish	281
Brisbane - East	2016	Punjabi	539
Brisbane - East	2016	Russian	337
Brisbane - East	2016	Samoan	180
Brisbane - East	2016	Serbian	133
Brisbane - East	2016	Sinhalese	270
Brisbane - East	2016	Spanish	924
Brisbane - East	2016	Tagalog	654
Brisbane - East	2016	Tamil	129
Brisbane - East	2016	Thai	313
Brisbane - East	2016	Turkish	73
Brisbane - East	2016	Urdu	64
Brisbane - East	2016	Vietnamese	485
Brisbane - North	2006		8259
Brisbane - North	2006	(Other)	2536
Brisbane - North	2006	Afrikaans	123
Brisbane - North	2006	Arabic	339
Brisbane - North	2006	Australian_Indigenous_Languages	88
Brisbane - North	2006	Chinese_languages_Bengali	77
Brisbane - North	2006	Chinese_languages_Cantonese	1436
Brisbane - North	2006	Chinese_languages_Mandarin	876
Brisbane - North	2006	Chinese_languages_Other	125
Brisbane - North	2006	Croatian	155
Brisbane - North	2006	Dutch	219
Brisbane - North	2006	English	151158
Brisbane - North	2006	Filipino	468
Brisbane - North	2006	French	276
Brisbane - North	2006	German	462
Brisbane - North	2006	Greek	491
Brisbane - North	2006	Hindi	726
Brisbane - North	2006	Indonesian	127
Brisbane - North	2006	Italian	2461
Brisbane - North	2006	Japanese	333
Brisbane - North	2006	Korean	189
Brisbane - North	2006	Macedonian	45
Brisbane - North	2006	Persian_includes_Dari	151
Brisbane - North	2006	Polish	328
Brisbane - North	2006	Punjabi	318
Brisbane - North	2006	Russian	126
Brisbane - North	2006	Samoan	577
Brisbane - North	2006	Serbian	74
Brisbane - North	2006	Sinhalese	147
Brisbane - North	2006	Spanish	475
Brisbane - North	2006	Tagalog	632
Brisbane - North	2006	Tamil	76
Brisbane - North	2006	Thai	171
Brisbane - North	2006	Turkish	25
Brisbane - North	2006	Urdu	38
Brisbane - North	2006	Vietnamese	317
Brisbane - North	2011		8267
Brisbane - North	2011	(Other)	5344
Brisbane - North	2011	Afrikaans	293
Brisbane - North	2011	Arabic	588
Brisbane - North	2011	Australian_Indigenous_Languages	67
Brisbane - North	2011	Chinese_languages_Bengali	157
Brisbane - North	2011	Chinese_languages_Cantonese	1536
Brisbane - North	2011	Chinese_languages_Mandarin	1429
Brisbane - North	2011	Chinese_languages_Other	215
Brisbane - North	2011	Croatian	136
Brisbane - North	2011	Dutch	238
Brisbane - North	2011	English	159370
Brisbane - North	2011	Filipino	908
Brisbane - North	2011	French	398
Brisbane - North	2011	German	545
Brisbane - North	2011	Greek	484
Brisbane - North	2011	Hindi	1306
Brisbane - North	2011	Indonesian	216
Brisbane - North	2011	Italian	2423
Brisbane - North	2011	Japanese	471
Brisbane - North	2011	Korean	400
Brisbane - North	2011	Macedonian	61
Brisbane - North	2011	Persian_includes_Dari	283
Brisbane - North	2011	Polish	343
Brisbane - North	2011	Punjabi	1241
Brisbane - North	2011	Russian	195
Brisbane - North	2011	Samoan	691
Brisbane - North	2011	Serbian	92
Brisbane - North	2011	Sinhalese	278
Brisbane - North	2011	Spanish	761
Brisbane - North	2011	Tagalog	1237
Brisbane - North	2011	Tamil	236
Brisbane - North	2011	Thai	268
Brisbane - North	2011	Turkish	57
Brisbane - North	2011	Urdu	101
Brisbane - North	2011	Vietnamese	426
Brisbane - North	2016		10271
Brisbane - North	2016	(Other)	7977
Brisbane - North	2016	Afrikaans	358
Brisbane - North	2016	Arabic	538
Brisbane - North	2016	Australian_Indigenous_Languages	100
Brisbane - North	2016	Chinese_languages_Bengali	259
Brisbane - North	2016	Chinese_languages_Cantonese	1573
Brisbane - North	2016	Chinese_languages_Mandarin	2286
Brisbane - North	2016	Chinese_languages_Other	166
Brisbane - North	2016	Croatian	134
Brisbane - North	2016	Dutch	244
Brisbane - North	2016	English	164256
Brisbane - North	2016	Filipino	955
Brisbane - North	2016	French	531
Brisbane - North	2016	German	612
Brisbane - North	2016	Greek	440
Brisbane - North	2016	Hindi	2014
Brisbane - North	2016	Indonesian	308
Brisbane - North	2016	Italian	2164
Brisbane - North	2016	Japanese	718
Brisbane - North	2016	Korean	719
Brisbane - North	2016	Macedonian	73
Brisbane - North	2016	Persian_includes_Dari	656
Brisbane - North	2016	Polish	360
Brisbane - North	2016	Punjabi	2764
Brisbane - North	2016	Russian	279
Brisbane - North	2016	Samoan	690
Brisbane - North	2016	Serbian	80
Brisbane - North	2016	Sinhalese	439
Brisbane - North	2016	Spanish	1157
Brisbane - North	2016	Tagalog	1698
Brisbane - North	2016	Tamil	467
Brisbane - North	2016	Thai	427
Brisbane - North	2016	Turkish	69
Brisbane - North	2016	Urdu	217
Brisbane - North	2016	Vietnamese	528
Brisbane - South	2006		13421
Brisbane - South	2006	(Other)	9713
Brisbane - South	2006	Afrikaans	488
Brisbane - South	2006	Arabic	2305
Brisbane - South	2006	Australian_Indigenous_Languages	159
Brisbane - South	2006	Chinese_languages_Bengali	265
Brisbane - South	2006	Chinese_languages_Cantonese	7767
Brisbane - South	2006	Chinese_languages_Mandarin	11054
Brisbane - South	2006	Chinese_languages_Other	888
Brisbane - South	2006	Croatian	943
Brisbane - South	2006	Dutch	437
Brisbane - South	2006	English	213170
Brisbane - South	2006	Filipino	658
Brisbane - South	2006	French	561
Brisbane - South	2006	German	836
Brisbane - South	2006	Greek	4146
Brisbane - South	2006	Hindi	1883
Brisbane - South	2006	Indonesian	660
Brisbane - South	2006	Italian	2231
Brisbane - South	2006	Japanese	946
Brisbane - South	2006	Korean	1991
Brisbane - South	2006	Macedonian	315
Brisbane - South	2006	Persian_includes_Dari	353
Brisbane - South	2006	Polish	699
Brisbane - South	2006	Punjabi	607
Brisbane - South	2006	Russian	907
Brisbane - South	2006	Samoan	499
Brisbane - South	2006	Serbian	1315
Brisbane - South	2006	Sinhalese	573
Brisbane - South	2006	Spanish	2171
Brisbane - South	2006	Tagalog	875
Brisbane - South	2006	Tamil	439
Brisbane - South	2006	Thai	346
Brisbane - South	2006	Turkish	184
Brisbane - South	2006	Urdu	426
Brisbane - South	2006	Vietnamese	3391
Brisbane - South	2011		13502
Brisbane - South	2011	(Other)	14269
Brisbane - South	2011	Afrikaans	857
Brisbane - South	2011	Arabic	2810
Brisbane - South	2011	Australian_Indigenous_Languages	91
Brisbane - South	2011	Chinese_languages_Bengali	424
Brisbane - South	2011	Chinese_languages_Cantonese	9084
Brisbane - South	2011	Chinese_languages_Mandarin	17369
Brisbane - South	2011	Chinese_languages_Other	1641
Brisbane - South	2011	Croatian	883
Brisbane - South	2011	Dutch	423
Brisbane - South	2011	English	215563
Brisbane - South	2011	Filipino	889
Brisbane - South	2011	French	779
Brisbane - South	2011	German	901
Brisbane - South	2011	Greek	3991
Brisbane - South	2011	Hindi	3017
Brisbane - South	2011	Indonesian	954
Brisbane - South	2011	Italian	2063
Brisbane - South	2011	Japanese	1222
Brisbane - South	2011	Korean	4072
Brisbane - South	2011	Macedonian	329
Brisbane - South	2011	Persian_includes_Dari	770
Brisbane - South	2011	Polish	684
Brisbane - South	2011	Punjabi	2787
Brisbane - South	2011	Russian	967
Brisbane - South	2011	Samoan	667
Brisbane - South	2011	Serbian	1402
Brisbane - South	2011	Sinhalese	1131
Brisbane - South	2011	Spanish	2582
Brisbane - South	2011	Tagalog	1408
Brisbane - South	2011	Tamil	847
Brisbane - South	2011	Thai	584
Brisbane - South	2011	Turkish	271
Brisbane - South	2011	Urdu	813
Brisbane - South	2011	Vietnamese	4042
Brisbane - South	2016		16755
Brisbane - South	2016	(Other)	17453
Brisbane - South	2016	Afrikaans	826
Brisbane - South	2016	Arabic	2842
Brisbane - South	2016	Australian_Indigenous_Languages	60
Brisbane - South	2016	Chinese_languages_Bengali	699
Brisbane - South	2016	Chinese_languages_Cantonese	10218
Brisbane - South	2016	Chinese_languages_Mandarin	29686
Brisbane - South	2016	Chinese_languages_Other	1505
Brisbane - South	2016	Croatian	697
Brisbane - South	2016	Dutch	374
Brisbane - South	2016	English	212811
Brisbane - South	2016	Filipino	1103
Brisbane - South	2016	French	948
Brisbane - South	2016	German	1009
Brisbane - South	2016	Greek	3599
Brisbane - South	2016	Hindi	3967
Brisbane - South	2016	Indonesian	1058
Brisbane - South	2016	Italian	1838
Brisbane - South	2016	Japanese	1678
Brisbane - South	2016	Korean	6348
Brisbane - South	2016	Macedonian	310
Brisbane - South	2016	Persian_includes_Dari	1251
Brisbane - South	2016	Polish	645
Brisbane - South	2016	Punjabi	4968
Brisbane - South	2016	Russian	864
Brisbane - South	2016	Samoan	744
Brisbane - South	2016	Serbian	1299
Brisbane - South	2016	Sinhalese	1440
Brisbane - South	2016	Spanish	3087
Brisbane - South	2016	Tagalog	1659
Brisbane - South	2016	Tamil	1215
Brisbane - South	2016	Thai	843
Brisbane - South	2016	Turkish	311
Brisbane - South	2016	Urdu	1718
Brisbane - South	2016	Vietnamese	4753
Brisbane - West	2006		7008
Brisbane - West	2006	(Other)	2703
Brisbane - West	2006	Afrikaans	379
Brisbane - West	2006	Arabic	477
Brisbane - West	2006	Australian_Indigenous_Languages	45
Brisbane - West	2006	Chinese_languages_Bengali	189
Brisbane - West	2006	Chinese_languages_Cantonese	1967
Brisbane - West	2006	Chinese_languages_Mandarin	2827
Brisbane - West	2006	Chinese_languages_Other	243
Brisbane - West	2006	Croatian	85
Brisbane - West	2006	Dutch	392
Brisbane - West	2006	English	135428
Brisbane - West	2006	Filipino	121
Brisbane - West	2006	French	572
Brisbane - West	2006	German	799
Brisbane - West	2006	Greek	258
Brisbane - West	2006	Hindi	633
Brisbane - West	2006	Indonesian	488
Brisbane - West	2006	Italian	598
Brisbane - West	2006	Japanese	703
Brisbane - West	2006	Korean	506
Brisbane - West	2006	Macedonian	89
Brisbane - West	2006	Persian_includes_Dari	354
Brisbane - West	2006	Polish	409
Brisbane - West	2006	Punjabi	103
Brisbane - West	2006	Russian	189
Brisbane - West	2006	Samoan	86
Brisbane - West	2006	Serbian	164
Brisbane - West	2006	Sinhalese	420
Brisbane - West	2006	Spanish	712
Brisbane - West	2006	Tagalog	191
Brisbane - West	2006	Tamil	409
Brisbane - West	2006	Thai	215
Brisbane - West	2006	Turkish	76
Brisbane - West	2006	Urdu	57
Brisbane - West	2006	Vietnamese	1318
Brisbane - West	2011		5844
Brisbane - West	2011	(Other)	3763
Brisbane - West	2011	Afrikaans	651
Brisbane - West	2011	Arabic	793
Brisbane - West	2011	Australian_Indigenous_Languages	17
Brisbane - West	2011	Chinese_languages_Bengali	287
Brisbane - West	2011	Chinese_languages_Cantonese	2041
Brisbane - West	2011	Chinese_languages_Mandarin	3837
Brisbane - West	2011	Chinese_languages_Other	351
Brisbane - West	2011	Croatian	107
Brisbane - West	2011	Dutch	432
Brisbane - West	2011	English	140183
Brisbane - West	2011	Filipino	209
Brisbane - West	2011	French	721
Brisbane - West	2011	German	897
Brisbane - West	2011	Greek	256
Brisbane - West	2011	Hindi	826
Brisbane - West	2011	Indonesian	522
Brisbane - West	2011	Italian	587
Brisbane - West	2011	Japanese	747
Brisbane - West	2011	Korean	756
Brisbane - West	2011	Macedonian	95
Brisbane - West	2011	Persian_includes_Dari	609
Brisbane - West	2011	Polish	432
Brisbane - West	2011	Punjabi	303
Brisbane - West	2011	Russian	268
Brisbane - West	2011	Samoan	78
Brisbane - West	2011	Serbian	198
Brisbane - West	2011	Sinhalese	526
Brisbane - West	2011	Spanish	1079
Brisbane - West	2011	Tagalog	312
Brisbane - West	2011	Tamil	578
Brisbane - West	2011	Thai	258
Brisbane - West	2011	Turkish	74
Brisbane - West	2011	Urdu	97
Brisbane - West	2011	Vietnamese	1610
Brisbane - West	2016		7117
Brisbane - West	2016	(Other)	4899
Brisbane - West	2016	Afrikaans	704
Brisbane - West	2016	Arabic	717
Brisbane - West	2016	Australian_Indigenous_Languages	20
Brisbane - West	2016	Chinese_languages_Bengali	365
Brisbane - West	2016	Chinese_languages_Cantonese	1857
Brisbane - West	2016	Chinese_languages_Mandarin	5979
Brisbane - West	2016	Chinese_languages_Other	383
Brisbane - West	2016	Croatian	94
Brisbane - West	2016	Dutch	387
Brisbane - West	2016	English	141560
Brisbane - West	2016	Filipino	241
Brisbane - West	2016	French	864
Brisbane - West	2016	German	1110
Brisbane - West	2016	Greek	257
Brisbane - West	2016	Hindi	1081
Brisbane - West	2016	Indonesian	690
Brisbane - West	2016	Italian	629
Brisbane - West	2016	Japanese	965
Brisbane - West	2016	Korean	1095
Brisbane - West	2016	Macedonian	103
Brisbane - West	2016	Persian_includes_Dari	902
Brisbane - West	2016	Polish	385
Brisbane - West	2016	Punjabi	414
Brisbane - West	2016	Russian	397
Brisbane - West	2016	Samoan	73
Brisbane - West	2016	Serbian	184
Brisbane - West	2016	Sinhalese	642
Brisbane - West	2016	Spanish	1570
Brisbane - West	2016	Tagalog	345
Brisbane - West	2016	Tamil	650
Brisbane - West	2016	Thai	362
Brisbane - West	2016	Turkish	80
