SA4_NAME16	Year	Age.min	persons
Migratory - Offshore - Shipping (Qld)	2011	51	7
Migratory - Offshore - Shipping (Qld)	2011	52	6
Migratory - Offshore - Shipping (Qld)	2011	53	10
Migratory - Offshore - Shipping (Qld)	2011	54	6
Migratory - Offshore - Shipping (Qld)	2011	55	9
Migratory - Offshore - Shipping (Qld)	2011	56	3
Migratory - Offshore - Shipping (Qld)	2011	57	10
Migratory - Offshore - Shipping (Qld)	2011	58	8
Migratory - Offshore - Shipping (Qld)	2011	59	0
Migratory - Offshore - Shipping (Qld)	2011	60	5
Migratory - Offshore - Shipping (Qld)	2011	61	4
Migratory - Offshore - Shipping (Qld)	2011	62	6
Migratory - Offshore - Shipping (Qld)	2011	63	11
Migratory - Offshore - Shipping (Qld)	2011	64	8
Migratory - Offshore - Shipping (Qld)	2011	65	5
Migratory - Offshore - Shipping (Qld)	2011	66	8
Migratory - Offshore - Shipping (Qld)	2011	67	7
Migratory - Offshore - Shipping (Qld)	2011	68	4
Migratory - Offshore - Shipping (Qld)	2011	69	3
Migratory - Offshore - Shipping (Qld)	2011	70	3
Migratory - Offshore - Shipping (Qld)	2011	71	4
Migratory - Offshore - Shipping (Qld)	2011	72	3
Migratory - Offshore - Shipping (Qld)	2011	73	5
Migratory - Offshore - Shipping (Qld)	2011	74	6
Migratory - Offshore - Shipping (Qld)	2011	75	0
Migratory - Offshore - Shipping (Qld)	2011	76	9
Migratory - Offshore - Shipping (Qld)	2011	77	14
Migratory - Offshore - Shipping (Qld)	2011	78	3
Migratory - Offshore - Shipping (Qld)	2011	79	8
Migratory - Offshore - Shipping (Qld)	2016		45
Migratory - Offshore - Shipping (Qld)	2016	0	0
Migratory - Offshore - Shipping (Qld)	2016	1	0
Migratory - Offshore - Shipping (Qld)	2016	2	0
Migratory - Offshore - Shipping (Qld)	2016	3	0
Migratory - Offshore - Shipping (Qld)	2016	4	0
Migratory - Offshore - Shipping (Qld)	2016	5	0
Migratory - Offshore - Shipping (Qld)	2016	6	0
Migratory - Offshore - Shipping (Qld)	2016	7	0
Migratory - Offshore - Shipping (Qld)	2016	8	0
Migratory - Offshore - Shipping (Qld)	2016	9	0
Migratory - Offshore - Shipping (Qld)	2016	10	0
Migratory - Offshore - Shipping (Qld)	2016	11	0
Migratory - Offshore - Shipping (Qld)	2016	12	0
Migratory - Offshore - Shipping (Qld)	2016	13	0
Migratory - Offshore - Shipping (Qld)	2016	14	0
Migratory - Offshore - Shipping (Qld)	2016	15	3
Migratory - Offshore - Shipping (Qld)	2016	16	0
Migratory - Offshore - Shipping (Qld)	2016	17	0
Migratory - Offshore - Shipping (Qld)	2016	18	0
Migratory - Offshore - Shipping (Qld)	2016	19	0
Migratory - Offshore - Shipping (Qld)	2016	20	3
Migratory - Offshore - Shipping (Qld)	2016	21	0
Migratory - Offshore - Shipping (Qld)	2016	22	3
Migratory - Offshore - Shipping (Qld)	2016	23	0
Migratory - Offshore - Shipping (Qld)	2016	24	0
Migratory - Offshore - Shipping (Qld)	2016	25	4
Migratory - Offshore - Shipping (Qld)	2016	26	0
Migratory - Offshore - Shipping (Qld)	2016	27	0
Migratory - Offshore - Shipping (Qld)	2016	28	0
Migratory - Offshore - Shipping (Qld)	2016	29	0
Migratory - Offshore - Shipping (Qld)	2016	30	0
Migratory - Offshore - Shipping (Qld)	2016	31	0
Migratory - Offshore - Shipping (Qld)	2016	32	0
Migratory - Offshore - Shipping (Qld)	2016	33	3
Migratory - Offshore - Shipping (Qld)	2016	34	0
Migratory - Offshore - Shipping (Qld)	2016	35	0
Migratory - Offshore - Shipping (Qld)	2016	36	0
Migratory - Offshore - Shipping (Qld)	2016	37	0
Migratory - Offshore - Shipping (Qld)	2016	38	0
Migratory - Offshore - Shipping (Qld)	2016	39	0
Migratory - Offshore - Shipping (Qld)	2016	40	0
Migratory - Offshore - Shipping (Qld)	2016	41	0
Migratory - Offshore - Shipping (Qld)	2016	42	3
Migratory - Offshore - Shipping (Qld)	2016	43	4
Migratory - Offshore - Shipping (Qld)	2016	44	3
Migratory - Offshore - Shipping (Qld)	2016	45	3
Migratory - Offshore - Shipping (Qld)	2016	46	0
Migratory - Offshore - Shipping (Qld)	2016	47	3
Migratory - Offshore - Shipping (Qld)	2016	48	0
Migratory - Offshore - Shipping (Qld)	2016	49	3
Migratory - Offshore - Shipping (Qld)	2016	50	3
Migratory - Offshore - Shipping (Qld)	2016	51	0
Migratory - Offshore - Shipping (Qld)	2016	52	3
Migratory - Offshore - Shipping (Qld)	2016	53	3
Migratory - Offshore - Shipping (Qld)	2016	54	3
Migratory - Offshore - Shipping (Qld)	2016	55	0
Migratory - Offshore - Shipping (Qld)	2016	56	8
Migratory - Offshore - Shipping (Qld)	2016	57	3
Migratory - Offshore - Shipping (Qld)	2016	58	3
Migratory - Offshore - Shipping (Qld)	2016	59	0
Migratory - Offshore - Shipping (Qld)	2016	60	3
Migratory - Offshore - Shipping (Qld)	2016	61	0
Migratory - Offshore - Shipping (Qld)	2016	62	0
Migratory - Offshore - Shipping (Qld)	2016	63	8
Migratory - Offshore - Shipping (Qld)	2016	64	0
Migratory - Offshore - Shipping (Qld)	2016	65	0
Migratory - Offshore - Shipping (Qld)	2016	66	8
Migratory - Offshore - Shipping (Qld)	2016	67	3
Migratory - Offshore - Shipping (Qld)	2016	68	4
Migratory - Offshore - Shipping (Qld)	2016	69	5
Migratory - Offshore - Shipping (Qld)	2016	70	3
Migratory - Offshore - Shipping (Qld)	2016	71	7
Migratory - Offshore - Shipping (Qld)	2016	72	0
Migratory - Offshore - Shipping (Qld)	2016	73	0
Migratory - Offshore - Shipping (Qld)	2016	74	0
Migratory - Offshore - Shipping (Qld)	2016	75	0
Migratory - Offshore - Shipping (Qld)	2016	76	0
Migratory - Offshore - Shipping (Qld)	2016	77	0
Migratory - Offshore - Shipping (Qld)	2016	78	0
Migratory - Offshore - Shipping (Qld)	2016	79	3
No usual address (Qld)	2006		110
No usual address (Qld)	2006	0	127
No usual address (Qld)	2006	1	104
No usual address (Qld)	2006	2	107
No usual address (Qld)	2006	3	65
No usual address (Qld)	2006	4	104
No usual address (Qld)	2006	5	86
No usual address (Qld)	2006	6	93
No usual address (Qld)	2006	7	87
No usual address (Qld)	2006	8	82
No usual address (Qld)	2006	9	79
No usual address (Qld)	2006	10	73
No usual address (Qld)	2006	11	58
No usual address (Qld)	2006	12	61
No usual address (Qld)	2006	13	46
No usual address (Qld)	2006	14	52
No usual address (Qld)	2006	15	69
No usual address (Qld)	2006	16	68
No usual address (Qld)	2006	17	103
No usual address (Qld)	2006	18	124
No usual address (Qld)	2006	19	176
No usual address (Qld)	2006	20	224
No usual address (Qld)	2006	21	270
No usual address (Qld)	2006	22	265
No usual address (Qld)	2006	23	276
No usual address (Qld)	2006	24	263
No usual address (Qld)	2006	25	281
No usual address (Qld)	2006	26	275
No usual address (Qld)	2006	27	223
No usual address (Qld)	2006	28	195
No usual address (Qld)	2006	29	233
No usual address (Qld)	2006	30	200
No usual address (Qld)	2006	31	207
No usual address (Qld)	2006	32	206
No usual address (Qld)	2006	33	201
No usual address (Qld)	2006	34	189
No usual address (Qld)	2006	35	231
No usual address (Qld)	2006	36	185
No usual address (Qld)	2006	37	175
No usual address (Qld)	2006	38	159
No usual address (Qld)	2006	39	158
No usual address (Qld)	2006	40	147
No usual address (Qld)	2006	41	155
No usual address (Qld)	2006	42	153
No usual address (Qld)	2006	43	177
No usual address (Qld)	2006	44	179
No usual address (Qld)	2006	45	131
No usual address (Qld)	2006	46	215
No usual address (Qld)	2006	47	194
No usual address (Qld)	2006	48	143
No usual address (Qld)	2006	49	173
No usual address (Qld)	2006	50	209
No usual address (Qld)	2006	51	229
No usual address (Qld)	2006	52	206
No usual address (Qld)	2006	53	206
No usual address (Qld)	2006	54	208
No usual address (Qld)	2006	55	276
No usual address (Qld)	2006	56	244
No usual address (Qld)	2006	57	271
No usual address (Qld)	2006	58	274
No usual address (Qld)	2006	59	336
No usual address (Qld)	2006	60	233
No usual address (Qld)	2006	61	228
No usual address (Qld)	2006	62	227
No usual address (Qld)	2006	63	191
No usual address (Qld)	2006	64	191
No usual address (Qld)	2006	65	191
No usual address (Qld)	2006	66	182
No usual address (Qld)	2006	67	167
No usual address (Qld)	2006	68	140
No usual address (Qld)	2006	69	135
No usual address (Qld)	2006	70	106
No usual address (Qld)	2006	71	82
No usual address (Qld)	2006	72	59
No usual address (Qld)	2006	73	56
No usual address (Qld)	2006	74	51
No usual address (Qld)	2006	75	34
No usual address (Qld)	2006	76	32
No usual address (Qld)	2006	77	32
No usual address (Qld)	2006	78	32
No usual address (Qld)	2006	79	21
No usual address (Qld)	2011		138
No usual address (Qld)	2011	0	111
No usual address (Qld)	2011	1	102
No usual address (Qld)	2011	2	101
No usual address (Qld)	2011	3	88
No usual address (Qld)	2011	4	87
No usual address (Qld)	2011	5	66
No usual address (Qld)	2011	6	64
No usual address (Qld)	2011	7	75
No usual address (Qld)	2011	8	76
No usual address (Qld)	2011	9	53
No usual address (Qld)	2011	10	60
No usual address (Qld)	2011	11	51
No usual address (Qld)	2011	12	35
No usual address (Qld)	2011	13	43
No usual address (Qld)	2011	14	35
No usual address (Qld)	2011	15	59
No usual address (Qld)	2011	16	71
No usual address (Qld)	2011	17	125
No usual address (Qld)	2011	18	117
No usual address (Qld)	2011	19	143
No usual address (Qld)	2011	20	176
No usual address (Qld)	2011	21	198
No usual address (Qld)	2011	22	208
No usual address (Qld)	2011	23	252
No usual address (Qld)	2011	24	284
No usual address (Qld)	2011	25	284
No usual address (Qld)	2011	26	256
No usual address (Qld)	2011	27	249
No usual address (Qld)	2011	28	244
No usual address (Qld)	2011	29	193
No usual address (Qld)	2011	30	237
No usual address (Qld)	2011	31	197
No usual address (Qld)	2011	32	148
No usual address (Qld)	2011	33	135
No usual address (Qld)	2011	34	158
No usual address (Qld)	2011	35	160
No usual address (Qld)	2011	36	166
No usual address (Qld)	2011	37	162
No usual address (Qld)	2011	38	124
No usual address (Qld)	2011	39	166
No usual address (Qld)	2011	40	179
No usual address (Qld)	2011	41	155
No usual address (Qld)	2011	42	156
No usual address (Qld)	2011	43	142
No usual address (Qld)	2011	44	136
No usual address (Qld)	2011	45	165
No usual address (Qld)	2011	46	149
No usual address (Qld)	2011	47	140
No usual address (Qld)	2011	48	172
No usual address (Qld)	2011	49	193
No usual address (Qld)	2011	50	188
No usual address (Qld)	2011	51	178
No usual address (Qld)	2011	52	178
No usual address (Qld)	2011	53	184
No usual address (Qld)	2011	54	177
No usual address (Qld)	2011	55	220
No usual address (Qld)	2011	56	229
No usual address (Qld)	2011	57	257
No usual address (Qld)	2011	58	239
No usual address (Qld)	2011	59	259
No usual address (Qld)	2011	60	285
No usual address (Qld)	2011	61	274
No usual address (Qld)	2011	62	284
No usual address (Qld)	2011	63	303
No usual address (Qld)	2011	64	302
No usual address (Qld)	2011	65	229
No usual address (Qld)	2011	66	235
No usual address (Qld)	2011	67	200
No usual address (Qld)	2011	68	163
No usual address (Qld)	2011	69	164
No usual address (Qld)	2011	70	127
No usual address (Qld)	2011	71	106
No usual address (Qld)	2011	72	104
No usual address (Qld)	2011	73	84
No usual address (Qld)	2011	74	74
No usual address (Qld)	2011	75	58
No usual address (Qld)	2011	76	50
No usual address (Qld)	2011	77	43
No usual address (Qld)	2011	78	36
No usual address (Qld)	2011	79	29
No usual address (Qld)	2016		146
No usual address (Qld)	2016	0	60
No usual address (Qld)	2016	1	52
No usual address (Qld)	2016	2	74
No usual address (Qld)	2016	3	82
No usual address (Qld)	2016	4	63
No usual address (Qld)	2016	5	60
No usual address (Qld)	2016	6	47
No usual address (Qld)	2016	7	54
No usual address (Qld)	2016	8	66
No usual address (Qld)	2016	9	65
No usual address (Qld)	2016	10	56
No usual address (Qld)	2016	11	45
No usual address (Qld)	2016	12	36
No usual address (Qld)	2016	13	26
No usual address (Qld)	2016	14	28
No usual address (Qld)	2016	15	30
No usual address (Qld)	2016	16	53
No usual address (Qld)	2016	17	58
No usual address (Qld)	2016	18	103
No usual address (Qld)	2016	19	159
No usual address (Qld)	2016	20	181
No usual address (Qld)	2016	21	180
No usual address (Qld)	2016	22	232
No usual address (Qld)	2016	23	274
No usual address (Qld)	2016	24	262
No usual address (Qld)	2016	25	347
No usual address (Qld)	2016	26	247
No usual address (Qld)	2016	27	260
No usual address (Qld)	2016	28	268
No usual address (Qld)	2016	29	230
No usual address (Qld)	2016	30	237
No usual address (Qld)	2016	31	190
No usual address (Qld)	2016	32	168
No usual address (Qld)	2016	33	176
No usual address (Qld)	2016	34	169
No usual address (Qld)	2016	35	185
No usual address (Qld)	2016	36	147
No usual address (Qld)	2016	37	146
No usual address (Qld)	2016	38	135
No usual address (Qld)	2016	39	126
No usual address (Qld)	2016	40	184
No usual address (Qld)	2016	41	135
No usual address (Qld)	2016	42	141
No usual address (Qld)	2016	43	143
No usual address (Qld)	2016	44	132
No usual address (Qld)	2016	45	161
No usual address (Qld)	2016	46	145
No usual address (Qld)	2016	47	128
No usual address (Qld)	2016	48	160
No usual address (Qld)	2016	49	160
No usual address (Qld)	2016	50	198
No usual address (Qld)	2016	51	162
No usual address (Qld)	2016	52	179
No usual address (Qld)	2016	53	180
No usual address (Qld)	2016	54	192
No usual address (Qld)	2016	55	189
No usual address (Qld)	2016	56	220
No usual address (Qld)	2016	57	213
No usual address (Qld)	2016	58	231
No usual address (Qld)	2016	59	225
No usual address (Qld)	2016	60	270
No usual address (Qld)	2016	61	272
No usual address (Qld)	2016	62	271
No usual address (Qld)	2016	63	251
No usual address (Qld)	2016	64	226
No usual address (Qld)	2016	65	253
No usual address (Qld)	2016	66	239
No usual address (Qld)	2016	67	287
No usual address (Qld)	2016	68	233
No usual address (Qld)	2016	69	242
No usual address (Qld)	2016	70	196
No usual address (Qld)	2016	71	146
No usual address (Qld)	2016	72	138
No usual address (Qld)	2016	73	103
No usual address (Qld)	2016	74	83
No usual address (Qld)	2016	75	77
No usual address (Qld)	2016	76	69
No usual address (Qld)	2016	77	67
No usual address (Qld)	2016	78	40
No usual address (Qld)	2016	79	46
Adelaide - Central and Hills	2006		13897
Adelaide - Central and Hills	2006	0	2723
Adelaide - Central and Hills	2006	1	2731
Adelaide - Central and Hills	2006	2	2818
Adelaide - Central and Hills	2006	3	2664
Adelaide - Central and Hills	2006	4	2841
Adelaide - Central and Hills	2006	5	2845
Adelaide - Central and Hills	2006	6	2859
Adelaide - Central and Hills	2006	7	2928
Adelaide - Central and Hills	2006	8	2914
Adelaide - Central and Hills	2006	9	2849
Adelaide - Central and Hills	2006	10	3045
Adelaide - Central and Hills	2006	11	3124
Adelaide - Central and Hills	2006	12	3012
Adelaide - Central and Hills	2006	13	3131
Adelaide - Central and Hills	2006	14	3209
Adelaide - Central and Hills	2006	15	3416
Adelaide - Central and Hills	2006	16	3569
Adelaide - Central and Hills	2006	17	3679
Adelaide - Central and Hills	2006	18	3674
Adelaide - Central and Hills	2006	19	4015
Adelaide - Central and Hills	2006	20	4327
Adelaide - Central and Hills	2006	21	4271
Adelaide - Central and Hills	2006	22	4190
Adelaide - Central and Hills	2006	23	4024
Adelaide - Central and Hills	2006	24	3832
Adelaide - Central and Hills	2006	25	3525
Adelaide - Central and Hills	2006	26	3292
Adelaide - Central and Hills	2006	27	3216
Adelaide - Central and Hills	2006	28	3094
Adelaide - Central and Hills	2006	29	3155
Adelaide - Central and Hills	2006	30	3177
Adelaide - Central and Hills	2006	31	3227
Adelaide - Central and Hills	2006	32	3396
Adelaide - Central and Hills	2006	33	3481
Adelaide - Central and Hills	2006	34	3742
Adelaide - Central and Hills	2006	35	3883
Adelaide - Central and Hills	2006	36	3841
Adelaide - Central and Hills	2006	37	3797
Adelaide - Central and Hills	2006	38	3719
Adelaide - Central and Hills	2006	39	3598
Adelaide - Central and Hills	2006	40	3761
Adelaide - Central and Hills	2006	41	3763
Adelaide - Central and Hills	2006	42	3914
Adelaide - Central and Hills	2006	43	4030
Adelaide - Central and Hills	2006	44	3914
Adelaide - Central and Hills	2006	45	4146
Adelaide - Central and Hills	2006	46	3948
Adelaide - Central and Hills	2006	47	3958
Adelaide - Central and Hills	2006	48	3859
Adelaide - Central and Hills	2006	49	3935
Adelaide - Central and Hills	2006	50	3775
Adelaide - Central and Hills	2006	51	3733
Adelaide - Central and Hills	2006	52	3608
Adelaide - Central and Hills	2006	53	3711
Adelaide - Central and Hills	2006	54	3570
Adelaide - Central and Hills	2006	55	3587
Adelaide - Central and Hills	2006	56	3470
Adelaide - Central and Hills	2006	57	3504
Adelaide - Central and Hills	2006	58	3419
Adelaide - Central and Hills	2006	59	3767
Adelaide - Central and Hills	2006	60	2989
Adelaide - Central and Hills	2006	61	2862
Adelaide - Central and Hills	2006	62	2658
Adelaide - Central and Hills	2006	63	2454
Adelaide - Central and Hills	2006	64	2352
Adelaide - Central and Hills	2006	65	2139
Adelaide - Central and Hills	2006	66	2171
Adelaide - Central and Hills	2006	67	2146
Adelaide - Central and Hills	2006	68	2048
Adelaide - Central and Hills	2006	69	1921
Adelaide - Central and Hills	2006	70	1882
Adelaide - Central and Hills	2006	71	1738
Adelaide - Central and Hills	2006	72	1737
Adelaide - Central and Hills	2006	73	1671
Adelaide - Central and Hills	2006	74	1727
Adelaide - Central and Hills	2006	75	1704
Adelaide - Central and Hills	2006	76	1754
Adelaide - Central and Hills	2006	77	1722
Adelaide - Central and Hills	2006	78	1602
Adelaide - Central and Hills	2006	79	1677
Adelaide - Central and Hills	2011		14887
Adelaide - Central and Hills	2011	0	2649
Adelaide - Central and Hills	2011	1	2894
Adelaide - Central and Hills	2011	2	2861
Adelaide - Central and Hills	2011	3	2968
Adelaide - Central and Hills	2011	4	2997
Adelaide - Central and Hills	2011	5	3040
Adelaide - Central and Hills	2011	6	3047
Adelaide - Central and Hills	2011	7	3091
Adelaide - Central and Hills	2011	8	2926
Adelaide - Central and Hills	2011	9	3051
Adelaide - Central and Hills	2011	10	3121
Adelaide - Central and Hills	2011	11	3102
Adelaide - Central and Hills	2011	12	3149
Adelaide - Central and Hills	2011	13	3151
Adelaide - Central and Hills	2011	14	3143
Adelaide - Central and Hills	2011	15	3323
Adelaide - Central and Hills	2011	16	3521
Adelaide - Central and Hills	2011	17	3434
Adelaide - Central and Hills	2011	18	3614
Adelaide - Central and Hills	2011	19	4081
Adelaide - Central and Hills	2011	20	4492
Adelaide - Central and Hills	2011	21	4626
Adelaide - Central and Hills	2011	22	4595
Adelaide - Central and Hills	2011	23	4265
Adelaide - Central and Hills	2011	24	3960
Adelaide - Central and Hills	2011	25	3982
Adelaide - Central and Hills	2011	26	3696
Adelaide - Central and Hills	2011	27	3683
Adelaide - Central and Hills	2011	28	3742
Adelaide - Central and Hills	2011	29	3486
Adelaide - Central and Hills	2011	30	3291
Adelaide - Central and Hills	2011	31	3320
Adelaide - Central and Hills	2011	32	3220
Adelaide - Central and Hills	2011	33	3258
Adelaide - Central and Hills	2011	34	3273
Adelaide - Central and Hills	2011	35	3346
Adelaide - Central and Hills	2011	36	3375
Adelaide - Central and Hills	2011	37	3590
Adelaide - Central and Hills	2011	38	3738
Adelaide - Central and Hills	2011	39	4102
Adelaide - Central and Hills	2011	40	4148
Adelaide - Central and Hills	2011	41	4006
Adelaide - Central and Hills	2011	42	4061
Adelaide - Central and Hills	2011	43	3892
Adelaide - Central and Hills	2011	44	3744
Adelaide - Central and Hills	2011	45	3895
Adelaide - Central and Hills	2011	46	3843
Adelaide - Central and Hills	2011	47	4009
Adelaide - Central and Hills	2011	48	4001
Adelaide - Central and Hills	2011	49	4015
Adelaide - Central and Hills	2011	50	4119
Adelaide - Central and Hills	2011	51	3822
Adelaide - Central and Hills	2011	52	3978
Adelaide - Central and Hills	2011	53	3785
Adelaide - Central and Hills	2011	54	3739
Adelaide - Central and Hills	2011	55	3673
Adelaide - Central and Hills	2011	56	3565
Adelaide - Central and Hills	2011	57	3506
Adelaide - Central and Hills	2011	58	3544
Adelaide - Central and Hills	2011	59	3355
Adelaide - Central and Hills	2011	60	3456
Adelaide - Central and Hills	2011	61	3276
Adelaide - Central and Hills	2011	62	3337
Adelaide - Central and Hills	2011	63	3307
Adelaide - Central and Hills	2011	64	3509
Adelaide - Central and Hills	2011	65	2865
Adelaide - Central and Hills	2011	66	2715
Adelaide - Central and Hills	2011	67	2490
Adelaide - Central and Hills	2011	68	2308
Adelaide - Central and Hills	2011	69	2241
Adelaide - Central and Hills	2011	70	2063
Adelaide - Central and Hills	2011	71	2039
Adelaide - Central and Hills	2011	72	2039
Adelaide - Central and Hills	2011	73	1946
Adelaide - Central and Hills	2011	74	1813
Adelaide - Central and Hills	2011	75	1727
Adelaide - Central and Hills	2011	76	1576
Adelaide - Central and Hills	2011	77	1565
Adelaide - Central and Hills	2011	78	1476
Adelaide - Central and Hills	2011	79	1525
Adelaide - Central and Hills	2016		15648
Adelaide - Central and Hills	2016	0	2637
Adelaide - Central and Hills	2016	1	2765
Adelaide - Central and Hills	2016	2	2795
Adelaide - Central and Hills	2016	3	2892
Adelaide - Central and Hills	2016	4	3090
Adelaide - Central and Hills	2016	5	3125
Adelaide - Central and Hills	2016	6	3249
Adelaide - Central and Hills	2016	7	3183
Adelaide - Central and Hills	2016	8	3356
Adelaide - Central and Hills	2016	9	3304
Adelaide - Central and Hills	2016	10	3237
Adelaide - Central and Hills	2016	11	3222
Adelaide - Central and Hills	2016	12	3296
Adelaide - Central and Hills	2016	13	3144
Adelaide - Central and Hills	2016	14	3258
Adelaide - Central and Hills	2016	15	3432
Adelaide - Central and Hills	2016	16	3465
Adelaide - Central and Hills	2016	17	3547
Adelaide - Central and Hills	2016	18	3788
Adelaide - Central and Hills	2016	19	4226
Adelaide - Central and Hills	2016	20	4464
Adelaide - Central and Hills	2016	21	4519
Adelaide - Central and Hills	2016	22	4221
Adelaide - Central and Hills	2016	23	4331
Adelaide - Central and Hills	2016	24	4213
Adelaide - Central and Hills	2016	25	4058
Adelaide - Central and Hills	2016	26	3952
Adelaide - Central and Hills	2016	27	3810
Adelaide - Central and Hills	2016	28	3641
Adelaide - Central and Hills	2016	29	3514
Adelaide - Central and Hills	2016	30	3539
Adelaide - Central and Hills	2016	31	3488
Adelaide - Central and Hills	2016	32	3664
Adelaide - Central and Hills	2016	33	3701
Adelaide - Central and Hills	2016	34	3648
Adelaide - Central and Hills	2016	35	3450
Adelaide - Central and Hills	2016	36	3518
Adelaide - Central and Hills	2016	37	3535
Adelaide - Central and Hills	2016	38	3458
Adelaide - Central and Hills	2016	39	3614
Adelaide - Central and Hills	2016	40	3520
Adelaide - Central and Hills	2016	41	3589
Adelaide - Central and Hills	2016	42	3781
Adelaide - Central and Hills	2016	43	3866
Adelaide - Central and Hills	2016	44	4154
Adelaide - Central and Hills	2016	45	4222
Adelaide - Central and Hills	2016	46	4125
Adelaide - Central and Hills	2016	47	4113
Adelaide - Central and Hills	2016	48	4012
Adelaide - Central and Hills	2016	49	3756
Adelaide - Central and Hills	2016	50	3848
Adelaide - Central and Hills	2016	51	3736
Adelaide - Central and Hills	2016	52	4009
Adelaide - Central and Hills	2016	53	4045
Adelaide - Central and Hills	2016	54	3862
Adelaide - Central and Hills	2016	55	3991
Adelaide - Central and Hills	2016	56	3791
Adelaide - Central and Hills	2016	57	3794
Adelaide - Central and Hills	2016	58	3600
Adelaide - Central and Hills	2016	59	3715
Adelaide - Central and Hills	2016	60	3595
Adelaide - Central and Hills	2016	61	3498
Adelaide - Central and Hills	2016	62	3381
Adelaide - Central and Hills	2016	63	3387
Adelaide - Central and Hills	2016	64	3287
Adelaide - Central and Hills	2016	65	3383
Adelaide - Central and Hills	2016	66	3149
Adelaide - Central and Hills	2016	67	3200
Adelaide - Central and Hills	2016	68	3182
Adelaide - Central and Hills	2016	69	3407
Adelaide - Central and Hills	2016	70	2793
Adelaide - Central and Hills	2016	71	2581
Adelaide - Central and Hills	2016	72	2448
Adelaide - Central and Hills	2016	73	2252
Adelaide - Central and Hills	2016	74	2115
Adelaide - Central and Hills	2016	75	2000
Adelaide - Central and Hills	2016	76	1936
Adelaide - Central and Hills	2016	77	1916
Adelaide - Central and Hills	2016	78	1815
Adelaide - Central and Hills	2016	79	1695
Adelaide - North	2006		11207
Adelaide - North	2006	0	4787
Adelaide - North	2006	1	4623
Adelaide - North	2006	2	4667
Adelaide - North	2006	3	4700
Adelaide - North	2006	4	4727
Adelaide - North	2006	5	4741
Adelaide - North	2006	6	4861
Adelaide - North	2006	7	4955
Adelaide - North	2006	8	5005
Adelaide - North	2006	9	5057
Adelaide - North	2006	10	5153
Adelaide - North	2006	11	5298
Adelaide - North	2006	12	5144
Adelaide - North	2006	13	5283
Adelaide - North	2006	14	5228
Adelaide - North	2006	15	5065
Adelaide - North	2006	16	5196
Adelaide - North	2006	17	5079
Adelaide - North	2006	18	5068
Adelaide - North	2006	19	5068
Adelaide - North	2006	20	5223
Adelaide - North	2006	21	5279
Adelaide - North	2006	22	5342
Adelaide - North	2006	23	5063
Adelaide - North	2006	24	5000
Adelaide - North	2006	25	4919
Adelaide - North	2006	26	4637
Adelaide - North	2006	27	4622
Adelaide - North	2006	28	4462
Adelaide - North	2006	29	4773
Adelaide - North	2006	30	4736
Adelaide - North	2006	31	4918
Adelaide - North	2006	32	4921
Adelaide - North	2006	33	5162
Adelaide - North	2006	34	5485
Adelaide - North	2006	35	5539
Adelaide - North	2006	36	5438
Adelaide - North	2006	37	5431
Adelaide - North	2006	38	5309
Adelaide - North	2006	39	5279
Adelaide - North	2006	40	5455
Adelaide - North	2006	41	5505
Adelaide - North	2006	42	5552
Adelaide - North	2006	43	5450
Adelaide - North	2006	44	5652
Adelaide - North	2006	45	5488
Adelaide - North	2006	46	5333
Adelaide - North	2006	47	5270
Adelaide - North	2006	48	5077
Adelaide - North	2006	49	4954
Adelaide - North	2006	50	4901
Adelaide - North	2006	51	4785
Adelaide - North	2006	52	4613
Adelaide - North	2006	53	4571
Adelaide - North	2006	54	4483
Adelaide - North	2006	55	4516
Adelaide - North	2006	56	4433
Adelaide - North	2006	57	4268
Adelaide - North	2006	58	4331
Adelaide - North	2006	59	4627
Adelaide - North	2006	60	3739
Adelaide - North	2006	61	3617
Adelaide - North	2006	62	3387
Adelaide - North	2006	63	3133
Adelaide - North	2006	64	3151
Adelaide - North	2006	65	2793
Adelaide - North	2006	66	2731
Adelaide - North	2006	67	2772
Adelaide - North	2006	68	2593
Adelaide - North	2006	69	2606
Adelaide - North	2006	70	2431
Adelaide - North	2006	71	2345
Adelaide - North	2006	72	2303
Adelaide - North	2006	73	2148
Adelaide - North	2006	74	2059
Adelaide - North	2006	75	2094
Adelaide - North	2006	76	2049
Adelaide - North	2006	77	1895
Adelaide - North	2006	78	1755
Adelaide - North	2006	79	1757
Adelaide - North	2011		13856
Adelaide - North	2011	0	5343
Adelaide - North	2011	1	5494
Adelaide - North	2011	2	5365
Adelaide - North	2011	3	5485
Adelaide - North	2011	4	5439
Adelaide - North	2011	5	5164
Adelaide - North	2011	6	4951
Adelaide - North	2011	7	4834
Adelaide - North	2011	8	4868
Adelaide - North	2011	9	4856
Adelaide - North	2011	10	4885
Adelaide - North	2011	11	5025
Adelaide - North	2011	12	5169
Adelaide - North	2011	13	5258
Adelaide - North	2011	14	5153
Adelaide - North	2011	15	5352
Adelaide - North	2011	16	5496
Adelaide - North	2011	17	5311
Adelaide - North	2011	18	5499
Adelaide - North	2011	19	5572
Adelaide - North	2011	20	5399
Adelaide - North	2011	21	5677
Adelaide - North	2011	22	5490
Adelaide - North	2011	23	5465
Adelaide - North	2011	24	5556
Adelaide - North	2011	25	5722
Adelaide - North	2011	26	5852
Adelaide - North	2011	27	6006
Adelaide - North	2011	28	5867
Adelaide - North	2011	29	5649
