SA4_NAME16	Year	Occupation	Sex	workers
Migratory - Offshore - Shipping (WA)	2006	Community and personal service workers	F	0
Migratory - Offshore - Shipping (WA)	2006	Community and personal service workers	M	3
Migratory - Offshore - Shipping (WA)	2006	Labourers	F	5
Migratory - Offshore - Shipping (WA)	2006	Labourers	M	77
Migratory - Offshore - Shipping (WA)	2006	Machinery operators and drivers	F	0
Migratory - Offshore - Shipping (WA)	2006	Machinery operators and drivers	M	46
Migratory - Offshore - Shipping (WA)	2006	Managers	F	0
Migratory - Offshore - Shipping (WA)	2006	Managers	M	14
Migratory - Offshore - Shipping (WA)	2006	Professionals	F	4
Migratory - Offshore - Shipping (WA)	2006	Professionals	M	33
Migratory - Offshore - Shipping (WA)	2006	Sales workers	F	0
Migratory - Offshore - Shipping (WA)	2006	Sales workers	M	3
Migratory - Offshore - Shipping (WA)	2006	Technicians and trades workers	F	4
Migratory - Offshore - Shipping (WA)	2006	Technicians and trades workers	M	85
Migratory - Offshore - Shipping (WA)	2011		F	0
Migratory - Offshore - Shipping (WA)	2011		M	5
Migratory - Offshore - Shipping (WA)	2011	Clerical and administrative workers	F	0
Migratory - Offshore - Shipping (WA)	2011	Clerical and administrative workers	M	3
Migratory - Offshore - Shipping (WA)	2011	Community and personal service workers	F	3
Migratory - Offshore - Shipping (WA)	2011	Community and personal service workers	M	3
Migratory - Offshore - Shipping (WA)	2011	Labourers	F	5
Migratory - Offshore - Shipping (WA)	2011	Labourers	M	126
Migratory - Offshore - Shipping (WA)	2011	Machinery operators and drivers	F	0
Migratory - Offshore - Shipping (WA)	2011	Machinery operators and drivers	M	39
Migratory - Offshore - Shipping (WA)	2011	Managers	F	0
Migratory - Offshore - Shipping (WA)	2011	Managers	M	6
Migratory - Offshore - Shipping (WA)	2011	Professionals	F	0
Migratory - Offshore - Shipping (WA)	2011	Professionals	M	51
Migratory - Offshore - Shipping (WA)	2011	Sales workers	F	0
Migratory - Offshore - Shipping (WA)	2011	Sales workers	M	0
Migratory - Offshore - Shipping (WA)	2011	Technicians and trades workers	F	3
Migratory - Offshore - Shipping (WA)	2011	Technicians and trades workers	M	75
Migratory - Offshore - Shipping (WA)	2016		F	0
Migratory - Offshore - Shipping (WA)	2016		M	9
Migratory - Offshore - Shipping (WA)	2016	Clerical and administrative workers	F	0
Migratory - Offshore - Shipping (WA)	2016	Clerical and administrative workers	M	3
Migratory - Offshore - Shipping (WA)	2016	Community and personal service workers	F	3
Migratory - Offshore - Shipping (WA)	2016	Community and personal service workers	M	3
Migratory - Offshore - Shipping (WA)	2016	Labourers	F	0
Migratory - Offshore - Shipping (WA)	2016	Labourers	M	97
Migratory - Offshore - Shipping (WA)	2016	Machinery operators and drivers	F	0
Migratory - Offshore - Shipping (WA)	2016	Machinery operators and drivers	M	35
Migratory - Offshore - Shipping (WA)	2016	Managers	F	3
Migratory - Offshore - Shipping (WA)	2016	Managers	M	8
Migratory - Offshore - Shipping (WA)	2016	Professionals	F	6
Migratory - Offshore - Shipping (WA)	2016	Professionals	M	77
Migratory - Offshore - Shipping (WA)	2016	Sales workers	F	0
Migratory - Offshore - Shipping (WA)	2016	Sales workers	M	0
Migratory - Offshore - Shipping (WA)	2016	Technicians and trades workers	F	3
Migratory - Offshore - Shipping (WA)	2016	Technicians and trades workers	M	80
No usual address (WA)	2006		F	10
No usual address (WA)	2006		M	40
No usual address (WA)	2006	Clerical and administrative workers	F	148
No usual address (WA)	2006	Clerical and administrative workers	M	40
No usual address (WA)	2006	Community and personal service workers	F	146
No usual address (WA)	2006	Community and personal service workers	M	73
No usual address (WA)	2006	Labourers	F	171
No usual address (WA)	2006	Labourers	M	308
No usual address (WA)	2006	Machinery operators and drivers	F	24
No usual address (WA)	2006	Machinery operators and drivers	M	286
No usual address (WA)	2006	Managers	F	42
No usual address (WA)	2006	Managers	M	96
No usual address (WA)	2006	Professionals	F	160
No usual address (WA)	2006	Professionals	M	173
No usual address (WA)	2006	Sales workers	F	69
No usual address (WA)	2006	Sales workers	M	44
No usual address (WA)	2006	Technicians and trades workers	F	52
No usual address (WA)	2006	Technicians and trades workers	M	364
No usual address (WA)	2011		F	22
No usual address (WA)	2011		M	30
No usual address (WA)	2011	Clerical and administrative workers	F	186
No usual address (WA)	2011	Clerical and administrative workers	M	53
No usual address (WA)	2011	Community and personal service workers	F	159
No usual address (WA)	2011	Community and personal service workers	M	74
No usual address (WA)	2011	Labourers	F	125
No usual address (WA)	2011	Labourers	M	294
No usual address (WA)	2011	Machinery operators and drivers	F	43
No usual address (WA)	2011	Machinery operators and drivers	M	295
No usual address (WA)	2011	Managers	F	62
No usual address (WA)	2011	Managers	M	115
No usual address (WA)	2011	Professionals	F	218
No usual address (WA)	2011	Professionals	M	239
No usual address (WA)	2011	Sales workers	F	94
No usual address (WA)	2011	Sales workers	M	51
No usual address (WA)	2011	Technicians and trades workers	F	61
No usual address (WA)	2011	Technicians and trades workers	M	475
No usual address (WA)	2016		F	21
No usual address (WA)	2016		M	34
No usual address (WA)	2016	Clerical and administrative workers	F	86
No usual address (WA)	2016	Clerical and administrative workers	M	32
No usual address (WA)	2016	Community and personal service workers	F	99
No usual address (WA)	2016	Community and personal service workers	M	64
No usual address (WA)	2016	Labourers	F	152
No usual address (WA)	2016	Labourers	M	233
No usual address (WA)	2016	Machinery operators and drivers	F	35
No usual address (WA)	2016	Machinery operators and drivers	M	239
No usual address (WA)	2016	Managers	F	39
No usual address (WA)	2016	Managers	M	66
No usual address (WA)	2016	Professionals	F	114
No usual address (WA)	2016	Professionals	M	123
No usual address (WA)	2016	Sales workers	F	62
No usual address (WA)	2016	Sales workers	M	29
No usual address (WA)	2016	Technicians and trades workers	F	51
No usual address (WA)	2016	Technicians and trades workers	M	303
Hobart	2006		F	524
Hobart	2006		M	789
Hobart	2006	Clerical and administrative workers	F	10802
Hobart	2006	Clerical and administrative workers	M	3705
Hobart	2006	Community and personal service workers	F	6383
Hobart	2006	Community and personal service workers	M	3121
Hobart	2006	Labourers	F	3587
Hobart	2006	Labourers	M	5046
Hobart	2006	Machinery operators and drivers	F	504
Hobart	2006	Machinery operators and drivers	M	4008
Hobart	2006	Managers	F	3593
Hobart	2006	Managers	M	6806
Hobart	2006	Professionals	F	10481
Hobart	2006	Professionals	M	8965
Hobart	2006	Sales workers	F	5784
Hobart	2006	Sales workers	M	3532
Hobart	2006	Technicians and trades workers	F	2073
Hobart	2006	Technicians and trades workers	M	10400
Hobart	2011		F	606
Hobart	2011		M	823
Hobart	2011	Clerical and administrative workers	F	11590
Hobart	2011	Clerical and administrative workers	M	3965
Hobart	2011	Community and personal service workers	F	7599
Hobart	2011	Community and personal service workers	M	3532
Hobart	2011	Labourers	F	3339
Hobart	2011	Labourers	M	5159
Hobart	2011	Machinery operators and drivers	F	416
Hobart	2011	Machinery operators and drivers	M	4079
Hobart	2011	Managers	F	3893
Hobart	2011	Managers	M	7188
Hobart	2011	Professionals	F	12135
Hobart	2011	Professionals	M	9568
Hobart	2011	Sales workers	F	5929
Hobart	2011	Sales workers	M	3673
Hobart	2011	Technicians and trades workers	F	2169
Hobart	2011	Technicians and trades workers	M	11196
Hobart	2016		F	742
Hobart	2016		M	969
Hobart	2016	Clerical and administrative workers	F	10727
Hobart	2016	Clerical and administrative workers	M	3839
Hobart	2016	Community and personal service workers	F	8833
Hobart	2016	Community and personal service workers	M	3857
Hobart	2016	Labourers	F	3619
Hobart	2016	Labourers	M	5479
Hobart	2016	Machinery operators and drivers	F	372
Hobart	2016	Machinery operators and drivers	M	4114
Hobart	2016	Managers	F	4222
Hobart	2016	Managers	M	6994
Hobart	2016	Professionals	F	12668
Hobart	2016	Professionals	M	9714
Hobart	2016	Sales workers	F	5951
Hobart	2016	Sales workers	M	3689
Hobart	2016	Technicians and trades workers	F	2261
Hobart	2016	Technicians and trades workers	M	10855
Launceston and North East	2006		F	308
Launceston and North East	2006		M	484
Launceston and North East	2006	Clerical and administrative workers	F	5966
Launceston and North East	2006	Clerical and administrative workers	M	1607
Launceston and North East	2006	Community and personal service workers	F	4062
Launceston and North East	2006	Community and personal service workers	M	1475
Launceston and North East	2006	Labourers	F	2945
Launceston and North East	2006	Labourers	M	4536
Launceston and North East	2006	Machinery operators and drivers	F	346
Launceston and North East	2006	Machinery operators and drivers	M	4304
Launceston and North East	2006	Managers	F	2490
Launceston and North East	2006	Managers	M	5124
Launceston and North East	2006	Professionals	F	5154
Launceston and North East	2006	Professionals	M	3963
Launceston and North East	2006	Sales workers	F	3684
Launceston and North East	2006	Sales workers	M	2211
Launceston and North East	2006	Technicians and trades workers	F	1357
Launceston and North East	2006	Technicians and trades workers	M	6972
Launceston and North East	2011		F	329
Launceston and North East	2011		M	519
Launceston and North East	2011	Clerical and administrative workers	F	5940
Launceston and North East	2011	Clerical and administrative workers	M	1623
Launceston and North East	2011	Community and personal service workers	F	4993
Launceston and North East	2011	Community and personal service workers	M	1633
Launceston and North East	2011	Labourers	F	2881
Launceston and North East	2011	Labourers	M	4187
Launceston and North East	2011	Machinery operators and drivers	F	329
Launceston and North East	2011	Machinery operators and drivers	M	4314
Launceston and North East	2011	Managers	F	2533
Launceston and North East	2011	Managers	M	5184
Launceston and North East	2011	Professionals	F	5950
Launceston and North East	2011	Professionals	M	4209
Launceston and North East	2011	Sales workers	F	3974
Launceston and North East	2011	Sales workers	M	2157
Launceston and North East	2011	Technicians and trades workers	F	1519
Launceston and North East	2011	Technicians and trades workers	M	7475
Launceston and North East	2016		F	376
Launceston and North East	2016		M	571
Launceston and North East	2016	Clerical and administrative workers	F	5509
Launceston and North East	2016	Clerical and administrative workers	M	1507
Launceston and North East	2016	Community and personal service workers	F	5228
Launceston and North East	2016	Community and personal service workers	M	1775
Launceston and North East	2016	Labourers	F	2914
Launceston and North East	2016	Labourers	M	4129
Launceston and North East	2016	Machinery operators and drivers	F	277
Launceston and North East	2016	Machinery operators and drivers	M	4093
Launceston and North East	2016	Managers	F	2543
Launceston and North East	2016	Managers	M	4962
Launceston and North East	2016	Professionals	F	6159
Launceston and North East	2016	Professionals	M	4134
Launceston and North East	2016	Sales workers	F	3876
Launceston and North East	2016	Sales workers	M	2232
Launceston and North East	2016	Technicians and trades workers	F	1510
Launceston and North East	2016	Technicians and trades workers	M	6661
South East	2006		F	97
South East	2006		M	130
South East	2006	Clerical and administrative workers	F	1197
South East	2006	Clerical and administrative workers	M	271
South East	2006	Community and personal service workers	F	968
South East	2006	Community and personal service workers	M	279
South East	2006	Labourers	F	959
South East	2006	Labourers	M	1563
South East	2006	Machinery operators and drivers	F	77
South East	2006	Machinery operators and drivers	M	1013
South East	2006	Managers	F	792
South East	2006	Managers	M	1575
South East	2006	Professionals	F	936
South East	2006	Professionals	M	717
South East	2006	Sales workers	F	617
South East	2006	Sales workers	M	290
South East	2006	Technicians and trades workers	F	358
South East	2006	Technicians and trades workers	M	1702
South East	2011		F	100
South East	2011		M	158
South East	2011	Clerical and administrative workers	F	1370
South East	2011	Clerical and administrative workers	M	282
South East	2011	Community and personal service workers	F	1112
South East	2011	Community and personal service workers	M	349
South East	2011	Labourers	F	907
South East	2011	Labourers	M	1499
South East	2011	Machinery operators and drivers	F	77
South East	2011	Machinery operators and drivers	M	1070
South East	2011	Managers	F	804
South East	2011	Managers	M	1506
South East	2011	Professionals	F	1167
South East	2011	Professionals	M	816
South East	2011	Sales workers	F	726
South East	2011	Sales workers	M	317
South East	2011	Technicians and trades workers	F	355
